candidate,source,method,bits,clip,step,psnr,ssim,budget_violation_fraction,psnr_p05,min_psnr,quality_violation_fraction,target_mse,feasible,semantic_lowpass_mse,selection_objective,generated_reference_mse,natural_validation_mse,natural_validation_lpips,natural_validation_residual,natural_validation_spectral,natural_validation_cycle,teacher_search_mse,joint_w4_objective,joint_w4_psnr,joint_w4_ssim,fp32_feasible,joint_w4_feasible,code_change_fraction_vs_rtn,code_offset_rms,code_offset_ge_one_fraction
natural_residual_w4_c1.0_step300,natural_residual,natural_residual,4,1.0,300,29.896770477294922,0.8454200625419617,,24.257959365844727,24.14603042602539,0.3499999940395355,0.003935368114582616,True,7.499257517338265e-05,0.03538388157979852,0.0013215158644015901,0.003935368114582616,0.0647818978104624,0.02493282739658298,,,,,,,,,,,
natural_residual_w4_c1.0_step400,natural_residual,natural_residual,4,1.0,400,29.66794204711914,0.8336283564567566,,24.107666015625,23.80707550048828,0.3499999940395355,0.003940172989871371,True,7.268939671121189e-05,0.03514871924861609,0.001392371927795466,0.003940172989871371,0.0633240270180977,0.024839798858579343,,,,,,,,,,,
natural_residual_w4_c1.0_step500,natural_residual,natural_residual,4,1.0,500,29.550128936767578,0.827441394329071,,23.858793258666992,23.415908813476562,0.4000000059604645,0.003922011441119366,True,6.724410050082952e-05,0.03484443699463213,0.0014456974371569232,0.003922011441119366,0.062097703710605856,0.024679033132201766,,,,,,,,,,,
natural_residual_w4_c1.0_step600,natural_residual,natural_residual,4,1.0,600,29.4989013671875,0.8241302371025085,,23.789012908935547,23.49382781982422,0.4000000059604645,0.0038704771126845117,True,7.37609821044316e-05,0.03470291255881648,0.001457144036248792,0.0038704771126845117,0.06262473217066145,0.024533081738013607,,,,,,,,,,,
natural_residual_w4_c1.0_step700,natural_residual,natural_residual,4,1.0,700,29.516433715820312,0.8221131563186646,,23.756853103637695,23.410493850708008,0.4000000059604645,0.003884009075591166,True,7.42006368454895e-05,0.03443039008608366,0.0014690946161863394,0.003884009075591166,0.060949234659346985,0.024414357226135053,,,,,,,,,,,
natural_residual_w4_c1.0_step800,natural_residual,natural_residual,4,1.0,800,29.38228988647461,0.8210150599479675,,23.801342010498047,23.446455001831055,0.4000000059604645,0.003871546211925647,True,8.280291276605568e-05,0.03435802998373844,0.0014956630824599416,0.003871546211925647,0.06115113282794482,0.02432996903263529,,,,,,,,,,,
natural_residual_w4_c1.0_step900,natural_residual,natural_residual,4,1.0,900,29.415462493896484,0.8213275671005249,,23.7514705657959,23.376049041748047,0.4000000059604645,0.003856332299264409,True,7.836050554033136e-05,0.034148441813348994,0.001495650717697572,0.003856332299264409,0.060274348230450414,0.02422549443826938,,,,,,,,,,,
natural_residual_w4_c1.0_step1000,natural_residual,natural_residual,4,1.0,1000,29.43881607055664,0.8205380439758301,,23.740150451660156,23.385276794433594,0.44999998807907104,0.0038601938987881113,True,7.238059824885568e-05,0.034090317819322986,0.0014912416125298477,0.0038601938987881113,0.05938891488403897,0.024255042133006555,,,,,,,,,,,
natural_residual_w4_c1.0_step1100,natural_residual,natural_residual,4,1.0,1100,29.488506317138672,0.8213597536087036,,23.825654983520508,23.49787139892578,0.44999998807907104,0.00385053251119416,True,6.190972289914498e-05,0.03399773260167649,0.0014666674644104206,0.00385053251119416,0.05896309825766366,0.02421993540326639,,,,,,,,,,,
natural_residual_w4_c1.0_step1200,natural_residual,natural_residual,4,1.0,1200,29.42131996154785,0.8217503428459167,,23.747215270996094,23.451900482177734,0.44999998807907104,0.003836110282279037,True,7.335450745813433e-05,0.03392829409758349,0.0014830970932962373,0.003836110282279037,0.058879955216980306,0.024167511039877354,,,,,,,,,,,
natural_residual_w4_c1.0_step1300,natural_residual,natural_residual,4,1.0,1300,29.4671573638916,0.8220012784004211,,23.764158248901367,23.464801788330078,0.4000000059604645,0.0038226169724566716,True,7.32844138838118e-05,0.0338535335266215,0.0014765709958737717,0.0038226169724566716,0.05871358339936705,0.02412291600728622,,,,,,,,,,,
natural_residual_w4_c1.0_step1400,natural_residual,natural_residual,4,1.0,1400,29.503536224365234,0.8225874900817871,,23.799205780029297,23.49258041381836,0.4000000059604645,0.00381107862736485,True,6.947813408260117e-05,0.03378596998534818,0.0014627207870944402,0.00381107862736485,0.058653095442423364,0.024074842746699687,,,,,,,,,,,
natural_residual_w4_c1.0_step1500,natural_residual,natural_residual,4,1.0,1500,29.459569931030273,0.821658730506897,,23.775510787963867,23.53653907775879,0.44999998807907104,0.003816424045567146,True,6.850371046311921e-05,0.03373059166400481,0.0014727160989423283,0.003816424045567146,0.058395110889250645,0.024040404674281035,,,,,,,,,,,
natural_residual_w4_c1.0_step1600,natural_residual,natural_residual,4,1.0,1600,29.464508056640625,0.8220750689506531,,23.835317611694336,23.497201919555664,0.4000000059604645,0.0038087348507787055,True,6.876853794892667e-05,0.03372721414832256,0.00146995718969265,0.0038087348507787055,0.05843948930851184,0.024040146097718207,,,,,,,,,,,
natural_residual_w4_c1.0_step1700,natural_residual,natural_residual,4,1.0,1700,29.48691749572754,0.8216983675956726,,23.79408836364746,23.470975875854492,0.4000000059604645,0.003796854857228027,True,7.046536575217033e-05,0.03365928628415986,0.001470541991875507,0.003796854857228027,0.05852561179563054,0.023974637564492696,,,,,,,,,,,
natural_residual_w4_c1.0_step1800,natural_residual,natural_residual,4,1.0,1800,29.49802017211914,0.8233086466789246,,23.782306671142578,23.48222541809082,0.4000000059604645,0.0038043327439254426,True,7.196101960289525e-05,0.0336305163142697,0.0014668276940938084,0.0038043327439254426,0.057970722918980755,0.023993130768644733,,,,,,,,,,,
natural_residual_w4_c1.0_step1900,natural_residual,natural_residual,4,1.0,1900,29.501989364624023,0.8222417831420898,,23.813390731811523,23.48800277709961,0.44999998807907104,0.003799453964205668,True,7.034151904008467e-05,0.03357432131227256,0.0014677222148748114,0.003799453964205668,0.05782269266273943,0.023957427322272906,,,,,,,,,,,
natural_residual_w4_c1.0_step2000,natural_residual,natural_residual,4,1.0,2000,29.487804412841797,0.8219000101089478,,23.779691696166992,23.48257827758789,0.44999998807907104,0.0038027763839636464,True,7.231915415104596e-05,0.03357098408071124,0.001471862023754511,0.0038027763839636464,0.05784048230270855,0.023947999889401217,,,,,,,,,,,
natural_joint_finetune_w32_c1.0_step0,marked_fp32_fallback,natural_joint_finetune,32,1.0,0,120.0,1.0,,120.0,120.0,0.0,0.0044825395657994704,True,0.0,0.0258993318078592,0.0,0.0044825395657994704,0.07518677371990634,,,0.028499546675448073,,0.013613119403314614,33.350563049316406,0.943604588508606,True,True,,,
natural_joint_finetune_w32_c1.0_step100,natural_joint_finetune,natural_joint_finetune,32,1.0,100,27.994487762451172,0.8095601797103882,,23.294721603393555,23.13394546508789,0.44999998807907104,0.004709403323431616,True,0.0002286347978952108,0.027711052649701744,0.0019150955427903681,0.004709403323431616,0.085564754474035,,,0.03584523771860404,,0.014086721501680586,27.836034774780273,0.8025578260421753,True,True,,,
natural_joint_finetune_w32_c1.0_step200,natural_joint_finetune,natural_joint_finetune,32,1.0,200,27.346363067626953,0.8114388585090637,,23.169260025024414,22.59708023071289,0.4000000059604645,0.004585990024565945,True,0.0004219828057102859,0.026602527711474977,0.0021409554610727355,0.004585990024565945,0.08075206972716842,,,0.03721161148860119,,0.013569214599306179,26.9675235748291,0.8065938949584961,True,True,,,
natural_joint_finetune_w32_c1.0_step300,natural_joint_finetune,natural_joint_finetune,32,1.0,300,28.213211059570312,0.8071945905685425,,23.361902236938477,23.08831214904785,0.44999998807907104,0.004410964300973319,True,0.00019776083463511894,0.02574421977342581,0.0018488339410396293,0.004410964300973319,0.07836283655342413,,,0.03321358443645295,,0.01316483597274555,27.98613929748535,0.8007969856262207,True,True,,,
natural_joint_finetune_w32_c1.0_step400,natural_joint_finetune,natural_joint_finetune,32,1.0,400,27.530004501342773,0.7967346906661987,,23.362548828125,22.839262008666992,0.44999998807907104,0.004616865648586099,False,0.0003125652547169011,0.027643565152584412,0.0020559828262776136,0.004616865648586099,0.08435272864880972,,,0.03445080736128148,,0.01424691856550453,27.08780860900879,0.7892318367958069,False,False,,,
natural_joint_finetune_w32_c1.0_step500,natural_joint_finetune,natural_joint_finetune,32,1.0,500,28.09122085571289,0.804115891456604,,23.31070899963379,22.554407119750977,0.44999998807907104,0.004389653158796136,True,0.00019895615841960534,0.02422434867875836,0.0019096557516604662,0.004389653158796136,0.07136760631692596,,,0.027411167000536807,,0.01242382321826426,27.709768295288086,0.800193190574646,True,True,,,
natural_joint_finetune_w32_c1.0_step600,natural_joint_finetune,natural_joint_finetune,32,1.0,600,27.825923919677734,0.7950277328491211,,23.173336029052734,22.683218002319336,0.44999998807907104,0.004344923131384348,False,0.00026776231316034683,0.024529442610933073,0.0019899696402717383,0.004344923131384348,0.07431143747089664,,,0.026952324391459115,,0.01248385248854447,27.609111785888672,0.7887542843818665,False,False,,,
natural_joint_finetune_w32_c1.0_step700,natural_joint_finetune,natural_joint_finetune,32,1.0,700,27.7607364654541,0.8021305203437805,,23.319015502929688,22.858064651489258,0.44999998807907104,0.004409000868236035,False,0.000345377506891964,0.024331378955002946,0.00197655308584217,0.004409000868236035,0.07259333874389995,,,0.02681285748985829,,0.012394915637478333,27.523168563842773,0.7988632917404175,True,False,,,
natural_joint_finetune_w32_c1.0_step800,natural_joint_finetune,natural_joint_finetune,32,1.0,800,28.32525062561035,0.8065544366836548,,23.32004737854004,23.056102752685547,0.44999998807907104,0.0042280156790184265,True,0.00017086631924030372,0.023558793097031412,0.0017991146771237255,0.0042280156790184265,0.07058991756639443,,,0.026150995574425906,,0.012010275705629283,28.068538665771484,0.8026818037033081,True,True,,,
natural_joint_finetune_w32_c1.0_step900,natural_joint_finetune,natural_joint_finetune,32,1.0,900,28.411834716796875,0.8094223141670227,,23.685514450073242,23.252532958984375,0.4000000059604645,0.004154691189057758,True,0.00019178466172888874,0.02347036599628382,0.0017505271680420265,0.004154691189057758,0.07114388739864808,,,0.029027394881268265,,0.01191101211854857,28.17983627319336,0.8063729405403137,True,True,,,
natural_joint_finetune_w32_c1.0_step1000,natural_joint_finetune,natural_joint_finetune,32,1.0,1000,28.495052337646484,0.8076601028442383,,23.344499588012695,23.069543838500977,0.44999998807907104,0.004084885698773633,True,0.0001676887750363676,0.02209778654397951,0.001750920424819924,0.004084885698773633,0.06539554290793603,,,0.022666441636829404,,0.011246682138043978,28.235118865966797,0.8029770851135254,True,True,,,
natural_joint_finetune_w32_c1.0_step1100,natural_joint_finetune,natural_joint_finetune,32,1.0,1100,28.7987060546875,0.8146702647209167,,23.76430320739746,23.39765167236328,0.4000000059604645,0.0040408360573565005,True,0.0001335089560598135,0.021757787869807997,0.0016378405358409508,0.0040408360573565005,0.06423753809940536,,,0.02061105435132049,,0.011087087458997757,28.620508193969727,0.8127278089523315,True,True,,,
natural_joint_finetune_w32_c1.0_step1200,natural_joint_finetune,natural_joint_finetune,32,1.0,1200,28.843463897705078,0.8147038221359253,,23.77594757080078,23.318038940429688,0.44999998807907104,0.004003854680775021,True,0.00011938701372855575,0.021243107123232224,0.0016320603695930912,0.004003854680775021,0.0628896916314261,,,0.018667114609343116,,0.01076361213322116,28.633508682250977,0.8116067051887512,True,True,,,
natural_joint_finetune_w32_c1.0_step1300,natural_joint_finetune,natural_joint_finetune,32,1.0,1300,28.90230369567871,0.8160648345947266,,23.75819206237793,23.297107696533203,0.44999998807907104,0.003986650371388123,True,0.00012671427357417996,0.02099231676583145,0.0016162097919732333,0.003986650371388123,0.061879877881438006,,,0.018643199904545327,,0.010631246607254072,28.749603271484375,0.8124175071716309,True,True,,,
natural_joint_finetune_w32_c1.0_step1400,natural_joint_finetune,natural_joint_finetune,32,1.0,1400,28.866252899169922,0.8139531016349792,,23.6756649017334,23.2099552154541,0.44999998807907104,0.003987374215824957,True,0.00011815980233222944,0.020642643117697618,0.0016315635555656626,0.003987374215824957,0.060251018760027364,,,0.017628473027798464,,0.01045388229559194,28.7276554107666,0.810228705406189,True,True,,,
natural_joint_finetune_w32_c1.0_step1500,natural_joint_finetune,natural_joint_finetune,32,1.0,1500,28.942922592163086,0.8172467947006226,,23.890380859375,23.395553588867188,0.4000000059604645,0.003939080965480457,True,0.00011002206083503552,0.02049090529326861,0.001592532945505809,0.003939080965480457,0.06010303613584256,,,0.017062150840502,,0.010370899205798877,28.807947158813477,0.8139729499816895,True,True,,,
natural_joint_finetune_w32_c1.0_step1600,natural_joint_finetune,natural_joint_finetune,32,1.0,1600,28.903024673461914,0.8171780705451965,,23.86560821533203,23.234577178955078,0.4000000059604645,0.003944192218881426,True,0.00012903735841973685,0.020247651398786957,0.0016130914242239668,0.003944192218881426,0.05889158024729113,,,0.016804533186586923,,0.01024625582331055,28.732219696044922,0.8135795593261719,True,True,,,
natural_joint_finetune_w32_c1.0_step1700,natural_joint_finetune,natural_joint_finetune,32,1.0,1700,28.965972900390625,0.819966197013855,,23.87815284729004,23.403703689575195,0.4000000059604645,0.00390154109948071,True,0.00013041025031270692,0.02010763617359544,0.0015835905214771628,0.00390154109948071,0.05878698677770444,,,0.01676314170617843,,0.010159764979282499,28.780471801757812,0.8172079920768738,True,True,,,
natural_joint_finetune_w32_c1.0_step1800,natural_joint_finetune,natural_joint_finetune,32,1.0,1800,29.05161476135254,0.82020103931427,,23.947721481323242,23.401613235473633,0.4000000059604645,0.0038883805926275272,True,0.0001161633092124248,0.019994956991713483,0.001560554644674994,0.0038883805926275272,0.05845425984443864,,,0.01647193516146217,,0.010096431063027468,28.917978286743164,0.817790687084198,True,True,,,
natural_joint_finetune_w32_c1.0_step1900,natural_joint_finetune,natural_joint_finetune,32,1.0,1900,29.02572250366211,0.8204204440116882,,23.916912078857422,23.42841148376465,0.4000000059604645,0.0038925496998842846,True,0.0001227177617693087,0.019887749915980066,0.001568576373392716,0.0038925496998842846,0.057891813026799355,,,0.01627640328661073,,0.010043254880549739,28.841899871826172,0.817670464515686,True,True,,,
natural_joint_finetune_w32_c1.0_step2000,natural_joint_finetune,natural_joint_finetune,32,1.0,2000,29.10537338256836,0.8206366300582886,,23.960411071777344,23.49829864501953,0.4000000059604645,0.0038607128381897837,True,0.0001145125532275415,0.01977942533239116,0.0015431827370775864,0.0038607128381897837,0.057793439485976705,,,0.015799651029738015,,0.009981372035306323,28.984838485717773,0.8181716799736023,True,True,,,
natural_residual_qat_warm_w4_c1.0_step0,rtn_fallback,natural_residual_qat_warm,4,1.0,0,29.487804412841797,0.8219000101089478,,23.779691696166992,23.48257827758789,0.44999998807907104,0.0038027763839636464,True,7.231915415104596e-05,0.03357098408071124,0.001471862023754511,0.0038027763839636464,0.05784048230270855,0.023947999889401217,,,,,,,,,0.032524943351745605,0.2913733466341625,0.0
natural_residual_qat_warm_w4_c1.0_step100,natural_residual_qat_warm,natural_residual_qat_warm,4,1.0,100,29.487804412841797,0.8219000101089478,,23.779691696166992,23.48257827758789,0.44999998807907104,0.0038027763839636464,True,7.231915415104596e-05,0.03357098408071124,0.001471862023754511,0.0038027763839636464,0.05784048230270855,0.023947999889401217,,,,,,,,,0.032524943351745605,0.29142867607978334,0.0
natural_residual_qat_warm_w4_c1.0_step200,natural_residual_qat_warm,natural_residual_qat_warm,4,1.0,200,29.487804412841797,0.8219000101089478,,23.779691696166992,23.48257827758789,0.44999998807907104,0.0038027763839636464,True,7.231915415104596e-05,0.03357098408071124,0.001471862023754511,0.0038027763839636464,0.05784048230270855,0.023947999889401217,,,,,,,,,0.032524943351745605,0.29177183429356107,0.0
natural_residual_qat_warm_w4_c1.0_step300,natural_residual_qat_warm,natural_residual_qat_warm,4,1.0,300,29.487804412841797,0.8219000101089478,,23.779691696166992,23.48257827758789,0.44999998807907104,0.0038027763839636464,True,7.231915415104596e-05,0.03357098408071124,0.001471862023754511,0.0038027763839636464,0.05784048230270855,0.023947999889401217,,,,,,,,,0.032524943351745605,0.2923041116091204,0.0
natural_residual_qat_warm_w4_c1.0_step400,natural_residual_qat_warm,natural_residual_qat_warm,4,1.0,400,29.487804412841797,0.8219000101089478,,23.779691696166992,23.48257827758789,0.44999998807907104,0.0038027763839636464,True,7.231915415104596e-05,0.03357098408071124,0.001471862023754511,0.0038027763839636464,0.05784048230270855,0.023947999889401217,,,,,,,,,0.032524943351745605,0.29309859895055707,0.0
natural_residual_qat_warm_w4_c1.0_step500,natural_residual_qat_warm,natural_residual_qat_warm,4,1.0,500,29.487804412841797,0.8219000101089478,,23.779691696166992,23.48257827758789,0.44999998807907104,0.0038027763839636464,True,7.231915415104596e-05,0.03357098408071124,0.001471862023754511,0.0038027763839636464,0.05784048230270855,0.023947999889401217,,,,,,,,,0.032524943351745605,0.2940921100055536,0.0
natural_residual_qat_warm_w4_c1.0_step600,natural_residual_qat_warm,natural_residual_qat_warm,4,1.0,600,29.487804412841797,0.8219000101089478,,23.779691696166992,23.48257827758789,0.44999998807907104,0.0038027763839636464,True,7.231915415104596e-05,0.03357098408071124,0.001471862023754511,0.0038027763839636464,0.05784048230270855,0.023947999889401217,,,,,,,,,0.032524943351745605,0.2952288488964617,0.0
natural_residual_qat_warm_w4_c1.0_step700,natural_residual_qat_warm,natural_residual_qat_warm,4,1.0,700,29.494579315185547,0.8217889070510864,,23.786853790283203,23.48346519470215,0.44999998807907104,0.0038038292642568194,True,6.853232489447691e-05,0.033558430296329794,0.001469375162560027,0.0038038292642568194,0.05773747969942633,0.023946586899683098,,,,,,,,,0.03252514451742172,0.2962932030646857,8.088583314247444e-08
natural_residual_qat_warm_w4_c1.0_step800,natural_residual_qat_warm,natural_residual_qat_warm,4,1.0,800,29.472187042236328,0.8214947581291199,,23.75126838684082,23.477474212646484,0.44999998807907104,0.0038071205869698588,True,7.531035234933369e-05,0.033554042387544315,0.001478297810535878,0.0038071205869698588,0.05767226113312063,0.023942040511087725,,,,,,,,,0.032525405287742615,0.29716633004279835,2.2243604291816155e-07
natural_residual_qat_warm_w4_c1.0_step900,natural_residual_qat_warm,natural_residual_qat_warm,4,1.0,900,29.472911834716797,0.8215597867965698,,23.753374099731445,23.481016159057617,0.44999998807907104,0.0038039981414783597,True,7.377354231721255e-05,0.03353960028245524,0.0014771407484658993,0.0038039981414783597,0.05762917311585625,0.02393579805823265,,,,,,,,,0.03252581134438515,0.2979753455925848,4.0442915860694484e-07
natural_residual_qat_warm_w4_c1.0_step1000,natural_residual_qat_warm,natural_residual_qat_warm,4,1.0,1000,29.470556259155273,0.821475625038147,,23.75189781188965,23.47287940979004,0.44999998807907104,0.0038050267151845674,True,7.606568051414797e-05,0.03353383093244133,0.0014789289023610763,0.0038050267151845674,0.05760133161311387,0.023930638215688305,,,,,,,,,0.03252637758851051,0.29853356248344687,4.853150130657014e-07
natural_residual_qat_warm_w4_c1.0_step1100,natural_residual_qat_warm,natural_residual_qat_warm,4,1.0,1100,29.452627182006836,0.8213445544242859,,23.75779151916504,23.472782135009766,0.44999998807907104,0.0038095404864293414,True,7.238720336317783e-05,0.033565370096937386,0.001478706087800674,0.0038095404864293414,0.05784335904172622,0.023935300104653834,,,,,,,,,0.03252694383263588,0.29909297949233654,5.055364340478263e-07
natural_residual_qat_warm_w4_c1.0_step1200,natural_residual_qat_warm,natural_residual_qat_warm,4,1.0,1200,29.44270896911621,0.8212000131607056,,23.725543975830078,23.462726593017578,0.44999998807907104,0.003809658937200311,True,7.967947894940152e-05,0.03356374574465235,0.0014864333279547282,0.003809658937200311,0.05783500760662719,0.02393074630731462,,,,,,,,,0.03252755105495453,0.2995768125263867,6.066437663321267e-07
natural_residual_qat_warm_w4_c1.0_step1300,natural_residual_qat_warm,natural_residual_qat_warm,4,1.0,1300,29.463912963867188,0.8215112686157227,,23.753225326538086,23.470909118652344,0.44999998807907104,0.003806278644390204,True,7.715328711128677e-05,0.033527982457110285,0.0014793878319323995,0.003806278644390204,0.05760465246567037,0.0239226619225974,,,,,,,,,0.03252815827727318,0.29995716206355083,7.27972519598552e-07
natural_residual_qat_warm_w4_c1.0_step1400,natural_residual_qat_warm,natural_residual_qat_warm,4,1.0,1400,29.47726821899414,0.8215958476066589,,23.74679946899414,23.471023559570312,0.44999998807907104,0.0038019070888708484,True,7.589198776258854e-05,0.033523703868957,0.0014774758921703324,0.0038019070888708484,0.05763175267566112,0.023920675518638745,,,,,,,,,0.032528478652238846,0.3002329076234295,7.48193940580677e-07
natural_residual_qat_warm_w4_c1.0_step1500,natural_residual_qat_warm,natural_residual_qat_warm,4,1.0,1500,29.479656219482422,0.8216423988342285,,23.774187088012695,23.48362922668457,0.44999998807907104,0.003802373539713244,True,7.040579484964837e-05,0.033521228139579765,0.0014723764470545575,0.003802373539713244,0.05763690171079361,0.023919961531362333,,,,,,,,,0.032529067248106,0.3004371235033489,8.290797950394335e-07
natural_residual_qat_warm_w4_c1.0_step1600,natural_residual_qat_warm,natural_residual_qat_warm,4,1.0,1600,29.481740951538086,0.8216667175292969,,23.761999130249023,23.477603912353516,0.44999998807907104,0.003803400693229264,True,7.066773569022188e-05,0.03351633967558598,0.00147314528003335,0.003803400693229264,0.05758881368092261,0.023918723746419346,,,,,,,,,0.03252951055765152,0.3006108532073192,8.695226938471023e-07
natural_residual_qat_warm_w4_c1.0_step1700,natural_residual_qat_warm,natural_residual_qat_warm,4,1.0,1700,29.488361358642578,0.8217982053756714,,23.78377914428711,23.481021881103516,0.44999998807907104,0.003803262306689703,True,6.863381522634882e-05,0.03352294646268774,0.0014700150830321945,0.003803262306689703,0.05760668879156583,0.02392469836922828,,,,,,,,,0.03252951055765152,0.30072209160391195,9.706300261314027e-07
natural_residual_qat_warm_w4_c1.0_step1800,natural_residual_qat_warm,natural_residual_qat_warm,4,1.0,1800,29.489505767822266,0.82173091173172,,23.777437210083008,23.484512329101562,0.44999998807907104,0.003800753304915361,True,6.982578734096023e-05,0.03351168939317404,0.001470556782442145,0.003800753304915361,0.057580700082326075,0.02391795318635559,,,,,,,,,0.032529592514038086,0.30081416854062765,9.504085483058589e-07
natural_residual_qat_warm_w4_c1.0_step1900,natural_residual_qat_warm,natural_residual_qat_warm,4,1.0,1900,29.480770111083984,0.8214185833930969,,23.76354217529297,23.487825393676758,0.44999998807907104,0.003801930803177811,True,6.966111841393286e-05,0.033520021625150775,0.001473414538486395,0.003801930803177811,0.057592472643591464,0.02392401299840685,,,,,,,,,0.03252991661429405,0.3008806015011463,9.706300261314027e-07
natural_residual_qat_warm_w4_c1.0_step2000,natural_residual_qat_warm,natural_residual_qat_warm,4,1.0,2000,29.48847007751465,0.8216938972473145,,23.7681884765625,23.486974716186523,0.44999998807907104,0.0038007492637461837,True,7.11121298991202e-05,0.0335195467439803,0.0014718365375301801,0.0038007492637461837,0.05762932358265971,0.023920309057018585,,,,,,,,,0.03252973407506943,0.3009219769309755,9.706300261314027e-07
natural_residual_cycle_qat_warm_w4_c1.0_step0,rtn_fallback,natural_residual_cycle_qat_warm,4,1.0,0,29.487804412841797,0.8219000101089478,,23.779691696166992,23.48257827758789,0.44999998807907104,0.0038027763839636464,True,7.231915415104596e-05,0.03391443966468159,0.001471862023754511,0.0038027763839636464,0.05784048230270855,0.023947999889401217,,0.03434555839703535,,,,,,,0.032524943351745605,0.2913733466341625,0.0
natural_residual_cycle_qat_warm_w4_c1.0_step100,natural_residual_cycle_qat_warm,natural_residual_cycle_qat_warm,4,1.0,100,29.487804412841797,0.8219000101089478,,23.779691696166992,23.48257827758789,0.44999998807907104,0.0038027763839636464,True,7.231915415104596e-05,0.03391443966468159,0.001471862023754511,0.0038027763839636464,0.05784048230270855,0.023947999889401217,,0.03434555839703535,,,,,,,0.032524943351745605,0.2914288166911465,0.0
natural_residual_cycle_qat_warm_w4_c1.0_step200,natural_residual_cycle_qat_warm,natural_residual_cycle_qat_warm,4,1.0,200,29.487804412841797,0.8219000101089478,,23.779691696166992,23.48257827758789,0.44999998807907104,0.0038027763839636464,True,7.231915415104596e-05,0.03391443966468159,0.001471862023754511,0.0038027763839636464,0.05784048230270855,0.023947999889401217,,0.03434555839703535,,,,,,,0.032524943351745605,0.29180119880220196,0.0
natural_residual_cycle_qat_warm_w4_c1.0_step300,natural_residual_cycle_qat_warm,natural_residual_cycle_qat_warm,4,1.0,300,29.487804412841797,0.8219000101089478,,23.779691696166992,23.48257827758789,0.44999998807907104,0.0038027763839636464,True,7.231915415104596e-05,0.03391443966468159,0.001471862023754511,0.0038027763839636464,0.05784048230270855,0.023947999889401217,,0.03434555839703535,,,,,,,0.032524943351745605,0.29238953872517204,0.0
natural_residual_cycle_qat_warm_w4_c1.0_step400,natural_residual_cycle_qat_warm,natural_residual_cycle_qat_warm,4,1.0,400,29.487804412841797,0.8219000101089478,,23.779691696166992,23.48257827758789,0.44999998807907104,0.0038027763839636464,True,7.231915415104596e-05,0.03391443966468159,0.001471862023754511,0.0038027763839636464,0.05784048230270855,0.023947999889401217,,0.03434555839703535,,,,,,,0.032524943351745605,0.293253848909972,0.0
natural_residual_cycle_qat_warm_w4_c1.0_step500,natural_residual_cycle_qat_warm,natural_residual_cycle_qat_warm,4,1.0,500,29.487804412841797,0.8219000101089478,,23.779691696166992,23.48257827758789,0.44999998807907104,0.0038027763839636464,True,7.231915415104596e-05,0.03391443966468159,0.001471862023754511,0.0038027763839636464,0.05784048230270855,0.023947999889401217,,0.03434555839703535,,,,,,,0.032524943351745605,0.2943572519504128,0.0
natural_residual_cycle_qat_warm_w4_c1.0_step600,natural_residual_cycle_qat_warm,natural_residual_cycle_qat_warm,4,1.0,600,29.487804412841797,0.8219000101089478,,23.779691696166992,23.48257827758789,0.44999998807907104,0.0038027763839636464,True,7.231915415104596e-05,0.03391443966468159,0.001471862023754511,0.0038027763839636464,0.05784048230270855,0.023947999889401217,,0.03434555839703535,,,,,,,0.032524943351745605,0.2956147171353207,4.044291657123722e-08
natural_residual_cycle_qat_warm_w4_c1.0_step700,natural_residual_cycle_qat_warm,natural_residual_cycle_qat_warm,4,1.0,700,29.498397827148438,0.8217242360115051,,23.7894287109375,23.48276138305664,0.44999998807907104,0.0038082434715391855,True,6.503768508991925e-05,0.0338966175815716,0.0014672618621261791,0.0038082434715391855,0.05768394770348095,0.02394744011041894,,0.034002038672042545,,,,,,,0.03252508491277695,0.29675920637515657,2.0221457930347242e-07
natural_residual_cycle_qat_warm_w4_c1.0_step800,natural_residual_cycle_qat_warm,natural_residual_cycle_qat_warm,4,1.0,800,29.467784881591797,0.8212510347366333,,23.750442504882812,23.474533081054688,0.44999998807907104,0.003810303643717816,True,7.321835228140117e-05,0.03389179793243329,0.0014779013057705016,0.003810303643717816,0.057629618375358405,0.02394442568197519,,0.03374975930637447,,,,,,,0.03252575173974037,0.29776513768798935,5.66200810681039e-07
natural_residual_cycle_qat_warm_w4_c1.0_step900,natural_residual_cycle_qat_warm,natural_residual_cycle_qat_warm,4,1.0,900,29.47454261779785,0.821416974067688,,23.750459671020508,23.48321533203125,0.44999998807907104,0.003807044334450893,True,7.028604659353732e-05,0.033877639851930326,0.00147592044522753,0.003807044334450893,0.05763407250560704,0.023938013833856076,,0.033403140976588475,,,,,,,0.032526642084121704,0.29857137034261466,8.290797950394335e-07
natural_residual_cycle_qat_warm_w4_c1.0_step1000,natural_residual_cycle_qat_warm,natural_residual_cycle_qat_warm,4,1.0,1000,29.48984146118164,0.821517825126648,,23.7676944732666,23.47804069519043,0.44999998807907104,0.0038058542997134737,True,6.869032667964348e-05,0.03387134161656945,0.0014718934762640856,0.0038058542997134737,0.05763689690866158,0.02393701655512359,,0.03304359075264074,,,,,,,0.03252716735005379,0.2991350878693462,1.0717373015722842e-06
