method,parameter_space,test_index,seed,layer,error_l2,owner_error_dot,owner_error_cosine,owner_gradient_l2,quality_error_dot,quality_error_cosine,quality_gradient_l2,ownership_score,image_mse
fixed_ptq_w8_c1.0_test,quantized,1,3460,mid_block.resnets.1.conv1.weight,1.1190719629553045,4.005715692195312e-05,0.0011345681638388469,0.03154942973163004,7.706588983792289e-08,0.0036223810423849897,1.9011222727703446e-05,0.07565683871507645,2.5755416572792456e-06
fixed_ptq_w8_c1.0_test,quantized,1,3460,mid_block.resnets.1.conv2.weight,0.7529255505498338,-6.04883247475472e-05,-0.0013126453550698258,0.06120291612503317,8.824860831639427e-08,0.0022241357540144307,5.269804918109366e-05,0.07565683871507645,2.5755416572792456e-06
fixed_ptq_w8_c1.0_test,quantized,1,3460,conv_out.weight,0.007964138539927095,0.000270345741390248,0.041927661550915485,0.8096178703388706,4.498734859670664e-07,0.05995140331893528,0.0009422198264327545,0.07565683871507645,2.5755416572792456e-06
fixed_ptq_w8_c1.0_test,quantized,2,3461,conv_in.weight,0.0837320263089241,-4.669321816874922e-06,-0.0005205857030590931,0.1071198532779217,1.084723701656236e-06,0.05104285458953531,0.00025380055887033655,0.06345941126346588,4.316567355999723e-06
fixed_ptq_w8_c1.0_test,quantized,2,3461,up_blocks.0.resnets.0.conv1.weight,1.1918811636973365,-7.440437916705597e-06,-0.00018896147997177564,0.03303636526507407,3.829820723645652e-07,0.008558305308059013,3.7545484512873846e-05,0.06345941126346588,4.316567355999723e-06
fixed_ptq_w8_c1.0_test,quantized,2,3461,up_blocks.0.resnets.0.conv2.weight,0.8195175184916672,1.961184182351208e-05,0.0005251996034046381,0.04556545912349594,9.783591482248212e-08,0.001713071821817398,6.968904242497117e-05,0.06345941126346588,4.316567355999723e-06
fixed_ptq_w8_c1.0_test,quantized,2,3461,up_blocks.0.resnets.1.conv1.weight,1.2024793667778395,-3.3427594465230734e-05,-0.0006814808124863403,0.04079189294337396,3.956296570824428e-07,0.007704509756932989,4.2703768000240024e-05,0.06345941126346588,4.316567355999723e-06
fixed_ptq_w8_c1.0_test,quantized,2,3461,up_blocks.0.resnets.1.conv2.weight,0.76366091380036,-7.3490484085223895e-06,-0.00018590927299165903,0.05176419835918842,1.5763091077857546e-07,0.002519511315221032,8.19265202343857e-05,0.06345941126346588,4.316567355999723e-06
fixed_ptq_w8_c1.0_test,quantized,2,3461,up_blocks.0.resnets.2.conv1.weight,1.258696229445508,-7.86481560034571e-06,-0.00014144989749752027,0.0441738219392171,4.4966108891236073e-07,0.008892236307149252,4.017476834852074e-05,0.06345941126346588,4.316567355999723e-06
fixed_ptq_w8_c1.0_test,quantized,2,3461,up_blocks.0.resnets.2.conv2.weight,0.7679976490921732,-1.0796567859639034e-06,-2.689611756211462e-05,0.05226804228391762,1.594996859030552e-07,0.0024167702722197463,8.593390973312726e-05,0.06345941126346588,4.316567355999723e-06
fixed_ptq_w8_c1.0_test,quantized,2,3461,up_blocks.0.upsamplers.0.conv.weight,0.4598796936225145,-2.9651033852063728e-05,-0.00031573022428239687,0.20421114913355645,8.504405124654299e-07,0.006292797953561507,0.00029387045089569156,0.06345941126346588,4.316567355999723e-06
