candidate,source,method,bits,clip,step,psnr,ssim,psnr_p05,min_psnr,quality_violation_fraction,target_mse,feasible,semantic_lowpass_mse,generated_reference_mse,natural_validation_mse,natural_validation_lpips,natural_validation_residual,natural_validation_spectral,selection_objective
natural_spectral_w4_c1.0_step0,rtn_fallback,natural_spectral,4,1.0,0,33.350032806396484,0.9434765577316284,29.57146453857422,28.76714515686035,0.0,0.004856384446611628,True,8.513591728842584e-05,0.0005414434664999135,0.004856384446611628,0.0960454884916544,,0.000863675246364437,0.014547300820413512
natural_spectral_w4_c1.0_step10,natural_spectral,natural_spectral,4,1.0,10,33.52902603149414,0.944153904914856,29.56698226928711,28.957719802856445,0.0,0.004600592254428193,True,5.801721945317695e-05,0.000516137315571541,0.004600592254428193,0.09038604311645031,,0.0008663925033033593,0.01372583581640356
natural_spectral_w4_c1.0_step20,natural_spectral,natural_spectral,4,1.0,20,33.53912353515625,0.9455034136772156,29.420515060424805,28.932676315307617,0.0,0.004605562530923635,True,7.734915143373656e-05,0.0005224652421020437,0.004605562530923635,0.08703084196895361,,0.0008313799473398831,0.013391784722552985
natural_spectral_w4_c1.0_step30,natural_spectral,natural_spectral,4,1.0,30,32.94569778442383,0.9395977854728699,29.114133834838867,28.453218460083008,0.0,0.004670814354903996,True,9.696662796159217e-05,0.0005894606911169831,0.004670814354903996,0.08726279586553573,,0.0008618957806902471,0.013483283519526594
natural_spectral_w4_c1.0_step40,natural_spectral,natural_spectral,4,1.0,40,33.6060905456543,0.9468415975570679,30.186511993408203,29.071300506591797,0.0,0.004573717288440094,True,7.203927325463155e-05,0.0005008945627196226,0.004573717288440094,0.08129235189408064,,0.0008314138493005884,0.012786093862778215
natural_spectral_w4_c1.0_step50,natural_spectral,natural_spectral,4,1.0,50,33.70460891723633,0.9453884959220886,30.206218719482422,29.03409767150879,0.0,0.004518215000280179,True,6.104865578890895e-05,0.0004910527626634575,0.004518215000280179,0.08119347617030144,,0.0008458390184387099,0.012722146519154195
natural_spectral_w4_c1.0_step60,natural_spectral,natural_spectral,4,1.0,60,31.458423614501953,0.9399318695068359,27.40367889404297,26.835975646972656,0.0,0.00484460974112153,True,0.00034041823601000943,0.00084116075449856,0.00484460974112153,0.07904901541769505,,0.0008383990105357952,0.012833351183944615
natural_spectral_w4_c1.0_step70,natural_spectral,natural_spectral,4,1.0,70,32.489112854003906,0.9409050941467285,28.921483993530273,28.889400482177734,0.0,0.004671889817109332,True,0.0001559457497933181,0.000629697204567492,0.004671889817109332,0.08131087590008974,,0.0008606236424384406,0.012889039771362151
natural_spectral_w4_c1.0_step80,natural_spectral,natural_spectral,4,1.0,80,33.384765625,0.9449817538261414,29.03215789794922,28.843730926513672,0.0,0.004573087720200419,True,9.212228433170821e-05,0.0005377946916269138,0.004573087720200419,0.07730618696659804,,0.0008277248511149082,0.012386478901971715
natural_spectral_w4_c1.0_step90,natural_spectral,natural_spectral,4,1.0,90,32.6424674987793,0.9439268112182617,28.724090576171875,28.108192443847656,0.0,0.004721021660952829,True,0.0001397116537191323,0.0006291898709605448,0.004721021660952829,0.08173381257802248,,0.0008276540280348854,0.012977168321558567
natural_spectral_w4_c1.0_step100,natural_spectral,natural_spectral,4,1.0,100,32.96073532104492,0.9436370134353638,28.791763305664062,28.66150665283203,0.0,0.004554240519064478,True,9.938642815541244e-05,0.0005750095515395515,0.004554240519064478,0.07844731025397778,,0.0008466184517601505,0.012483633389638272
