step,applied,reason,joint_w4_loss,cycle_loss,teacher_mse,budget_penalty,dual_mse,dual_ssim,block,discriminator_loss,discriminator_applied,reconstruction_mse,perceptual_loss,preservation_mse,loss,residual_loss,trust_loss,spectral_loss,adversarial_loss,grad_norm,learning_rate,reconstruction_gradient_norm
330,True,,,,,0.0,,,,,,0.004327579401433468,0.07609128952026367,0.0,0.011936708353459835,0.0,0.0,0.0,0.0,0.05229366943240166,0.0004734691041680358,
331,True,,,,,0.0,,,,,,0.005944434553384781,0.0800832211971283,0.0,0.013952757231891155,0.0,0.0,0.0,0.0,0.07002051919698715,0.0004733005902826433,
332,True,,,,,0.0,,,,,,0.006004521157592535,0.0866890624165535,0.0,0.014673426747322083,0.0,0.0,0.0,0.0,0.028352096676826477,0.0004731315766711047,
333,True,,,,,0.0,,,,,,0.0046915579587221146,0.08524982631206512,0.0,0.013216541148722172,0.0,0.0,0.0,0.0,0.05182313546538353,0.00047296206375934156,
334,True,,,,,0.0,,,,,,0.005960377864539623,0.09149020165205002,0.0,0.015109398402273655,0.0,0.0,0.0,0.0,0.05596059560775757,0.0004727920519745339,
335,True,,,,,0.0,,,,,,0.003440002677962184,0.06520663946866989,0.0,0.009960666298866272,0.0,0.0,0.0,0.0,0.07415041327476501,0.00047262154174511876,
336,True,,,,,0.0,,,,,,0.0055801039561629295,0.10772290825843811,0.0,0.016352394595742226,0.0,0.0,0.0,0.0,0.08523976057767868,0.0004724505335007895,
337,True,,,,,0.0,,,,,,0.0035582701675593853,0.08390595018863678,0.0,0.011948864907026291,0.0,0.0,0.0,0.0,0.06703650206327438,0.0004722790276724944,
338,True,,,,,0.0,,,,,,0.004078315105289221,0.0709519311785698,0.0,0.011173508130013943,0.0,0.0,0.0,0.0,0.049414485692977905,0.0004721070246924353,
339,True,,,,,0.0,,,,,,0.0020394516177475452,0.06440436840057373,0.0,0.008479888550937176,0.0,0.0,0.0,0.0,0.0743599385023117,0.0004719345249940676,
340,True,,,,,0.0,,,,,,0.0031098369508981705,0.07804255187511444,0.0,0.010914092883467674,0.0,0.0,0.0,0.0,0.05988709628582001,0.0004717615290120979,
341,True,,,,,0.0,,,,,,0.0037743952125310898,0.06749911606311798,0.0,0.010524306446313858,0.0,0.0,0.0,0.0,0.06610819697380066,0.0004715880371824836,
342,True,,,,,0.0,,,,,,0.004825080744922161,0.11697950959205627,0.0,0.016523031517863274,0.0,0.0,0.0,0.0,0.0713016465306282,0.0004714140499424317,
343,True,,,,,0.0,,,,,,0.005450609605759382,0.09855137765407562,0.0,0.015305748209357262,0.0,0.0,0.0,0.0,0.07709117233753204,0.0004712395677303977,
344,True,,,,,0.0,,,,,,0.0035845250822603703,0.07542358338832855,0.0,0.011126883327960968,0.0,0.0,0.0,0.0,0.05970572307705879,0.00047106459098608444,
345,True,,,,,0.0,,,,,,0.0019309967756271362,0.05092930421233177,0.0,0.007023927289992571,0.0,0.0,0.0,0.0,0.05806537717580795,0.0004708891201504408,
346,True,,,,,0.0,,,,,,0.0034432343672960997,0.07964380085468292,0.0,0.011407614685595036,0.0,0.0,0.0,0.0,0.05976562574505806,0.0004707131556656611,
347,True,,,,,0.0,,,,,,0.0019632396288216114,0.05479416251182556,0.0,0.007442655973136425,0.0,0.0,0.0,0.0,0.08981968462467194,0.0004705366979751834,
348,True,,,,,0.0,,,,,,0.0029644218739122152,0.07551936060190201,0.0,0.010516357608139515,0.0,0.0,0.0,0.0,0.0784592479467392,0.00047035974752368895,
349,True,,,,,0.0,,,,,,0.002439947100356221,0.06771773844957352,0.0,0.009211720898747444,0.0,0.0,0.0,0.0,0.07881934195756912,0.0004701823047571004,
350,True,,,,,0.0,,,,,,0.00435927789658308,0.08290320634841919,0.0,0.012649598531425,0.0,0.0,0.0,0.0,0.06366230547428131,0.00047000437012258134,
351,True,,,,,0.0,,,,,,0.002534175058826804,0.059393323957920074,0.0,0.00847350712865591,0.0,0.0,0.0,0.0,0.06616942584514618,0.00046982594406853493,
352,True,,,,,0.0,,,,,,0.006393200717866421,0.10087433457374573,0.0,0.01648063398897648,0.0,0.0,0.0,0.0,0.055333636701107025,0.0004696470270446025,
353,True,,,,,0.0,,,,,,0.0037184949032962322,0.06841133534908295,0.0,0.0105596287176013,0.0,0.0,0.0,0.0,0.05368339270353317,0.0004694676195016628,
354,True,,,,,0.0,,,,,,0.0023613860830664635,0.07565466314554214,0.0,0.009926851838827133,0.0,0.0,0.0,0.0,0.050574734807014465,0.00046928772189183074,
355,True,,,,,0.0,,,,,,0.002959990408271551,0.06948458403348923,0.0,0.009908448904752731,0.0,0.0,0.0,0.0,0.07389144599437714,0.000469107334668456,
356,True,,,,,0.0,,,,,,0.005472421646118164,0.09915284067392349,0.0,0.015387705527245998,0.0,0.0,0.0,0.0,0.044593967497348785,0.00046892645828612236,
357,True,,,,,0.0,,,,,,0.0016378602012991905,0.05427280440926552,0.0,0.007065140642225742,0.0,0.0,0.0,0.0,0.055697862058877945,0.00046874509320064616,
358,True,,,,,0.0,,,,,,0.0010486182291060686,0.04615511745214462,0.0,0.005664129741489887,0.0,0.0,0.0,0.0,0.06126619130373001,0.0004685632398690755,
359,True,,,,,0.0,,,,,,0.0028993054293096066,0.06830795109272003,0.0,0.009730100631713867,0.0,0.0,0.0,0.0,0.06754021346569061,0.00046838089874968845,
360,True,,,,,0.0,,,,,,0.003324273508042097,0.08482879400253296,0.0,0.01180715300142765,0.0,0.0,0.0,0.0,0.060700900852680206,0.0004681980703019928,
361,True,,,,,0.0,,,,,,0.003321185242384672,0.07804357260465622,0.0,0.011125542223453522,0.0,0.0,0.0,0.0,0.06887298822402954,0.000468014754986724,
362,True,,,,,0.0,,,,,,0.002234887331724167,0.0733976811170578,0.0,0.009574655443429947,0.0,0.0,0.0,0.0,0.0695125013589859,0.000467830953265845,
363,True,,,,,0.0,,,,,,0.002381836762651801,0.06653806567192078,0.0,0.009035643190145493,0.0,0.0,0.0,0.0,0.04617893695831299,0.0004676466656025438,
364,True,,,,,0.0,,,,,,0.00471805315464735,0.07184566557407379,0.0,0.011902619153261185,0.0,0.0,0.0,0.0,0.03334734961390495,0.00046746189246123357,
365,True,,,,,0.0,,,,,,0.005541731603443623,0.07930144667625427,0.0,0.01347187627106905,0.0,0.0,0.0,0.0,0.04530881717801094,0.0004672766343075505,
366,True,,,,,0.0,,,,,,0.004127355292439461,0.08549812436103821,0.0,0.012677167542278767,0.0,0.0,0.0,0.0,0.06611402332782745,0.0004670908916083536,
367,True,,,,,0.0,,,,,,0.0049573578871786594,0.0899067297577858,0.0,0.013948030769824982,0.0,0.0,0.0,0.0,0.05775417014956474,0.00046690466483172215,
368,True,,,,,0.0,,,,,,0.00217437744140625,0.05869022384285927,0.0,0.008043400011956692,0.0,0.0,0.0,0.0,0.06835031509399414,0.0004667179544469561,
369,True,,,,,0.0,,,,,,0.003400233341380954,0.07919950038194656,0.0,0.011320183984935284,0.0,0.0,0.0,0.0,0.07391642779111862,0.0004665307609245735,
370,True,,,,,0.0,,,,,,0.0036429946776479483,0.07235444337129593,0.0,0.01087843906134367,0.0,0.0,0.0,0.0,0.04607958719134331,0.0004663430847363104,
371,True,,,,,0.0,,,,,,0.003665884491056204,0.0652553141117096,0.0,0.01019141636788845,0.0,0.0,0.0,0.0,0.06301895529031754,0.0004661549263551188,
372,True,,,,,0.0,,,,,,0.005772030912339687,0.08385907113552094,0.0,0.014157937839627266,0.0,0.0,0.0,0.0,0.04655713587999344,0.0004659662862551662,
373,True,,,,,0.0,,,,,,0.002705175429582596,0.0756462961435318,0.0,0.010269805788993835,0.0,0.0,0.0,0.0,0.07239573448896408,0.0004657771649118339,
374,True,,,,,0.0,,,,,,0.005616737063974142,0.09131762385368347,0.0,0.014748498797416687,0.0,0.0,0.0,0.0,0.042301882058382034,0.00046558756280171593,
375,True,,,,,0.0,,,,,,0.001853202236816287,0.06344836950302124,0.0,0.00819803960621357,0.0,0.0,0.0,0.0,0.09695718437433243,0.0004653974804026177,
376,True,,,,,0.0,,,,,,0.0029646526090800762,0.05401723086833954,0.0,0.008366376161575317,0.0,0.0,0.0,0.0,0.06458355486392975,0.0004652069181935554,
377,True,,,,,0.0,,,,,,0.0036859966348856688,0.08301404118537903,0.0,0.01198740117251873,0.0,0.0,0.0,0.0,0.08346666395664215,0.00046501587665475394,
378,True,,,,,0.0,,,,,,0.003940589725971222,0.09689266979694366,0.0,0.013629856519401073,0.0,0.0,0.0,0.0,0.06373840570449829,0.0004648243562676464,
379,True,,,,,0.0,,,,,,0.005211085081100464,0.07490609586238861,0.0,0.01270169485360384,0.0,0.0,0.0,0.0,0.10052264481782913,0.0004646323575148726,
380,True,,,,,0.0,,,,,,0.006080923601984978,0.09446462243795395,0.0,0.015527386218309402,0.0,0.0,0.0,0.0,0.06580701470375061,0.00046443988088027766,
381,True,,,,,0.0,,,,,,0.006772851105779409,0.10101000219583511,0.0,0.016873851418495178,0.0,0.0,0.0,0.0,0.06196458265185356,0.0004642469268489112,
382,True,,,,,0.0,,,,,,0.0032458030618727207,0.0652737021446228,0.0,0.009773173369467258,0.0,0.0,0.0,0.0,0.05292157456278801,0.00046405349590702565,
383,True,,,,,0.0,,,,,,0.005075519904494286,0.08452311158180237,0.0,0.013527831062674522,0.0,0.0,0.0,0.0,0.10896990448236465,0.0004638595885420756,
384,True,,,,,0.0,,,,,,0.005769464187324047,0.09321855753660202,0.0,0.015091320499777794,0.0,0.0,0.0,0.0,0.07528425008058548,0.00046366520524271604,
385,True,,,,,0.0,,,,,,0.006312420591711998,0.09095548838376999,0.0,0.015407969243824482,0.0,0.0,0.0,0.0,0.05991707742214203,0.0004634703464988014,
386,True,,,,,0.0,,,,,,0.004654173739254475,0.08318598568439484,0.0,0.012972772121429443,0.0,0.0,0.0,0.0,0.06196506321430206,0.00046327501280138406,
387,True,,,,,0.0,,,,,,0.003291493281722069,0.08615987002849579,0.0,0.011907480657100677,0.0,0.0,0.0,0.0,0.06460575014352798,0.0004630792046427136,
388,True,,,,,0.0,,,,,,0.002707436680793762,0.06197348237037659,0.0,0.008904784917831421,0.0,0.0,0.0,0.0,0.06550900638103485,0.0004628829225162351,
389,True,,,,,0.0,,,,,,0.005309067200869322,0.08837053179740906,0.0,0.014146121218800545,0.0,0.0,0.0,0.0,0.05640372261404991,0.0004626861669165881,
390,True,,,,,0.0,,,,,,0.004817304667085409,0.07809680700302124,0.0,0.01262698508799076,0.0,0.0,0.0,0.0,0.03711822256445885,0.0004624889383396053,
391,True,,,,,0.0,,,,,,0.007263056002557278,0.09082162380218506,0.0,0.01634521782398224,0.0,0.0,0.0,0.0,0.055751983076334,0.0004622912372823113,
392,True,,,,,0.0,,,,,,0.005857690237462521,0.11529133468866348,0.0,0.017386823892593384,0.0,0.0,0.0,0.0,0.06495533138513565,0.0004620930642429215,
393,True,,,,,0.0,,,,,,0.00781959481537342,0.10073825716972351,0.0,0.017893420532345772,0.0,0.0,0.0,0.0,0.08635728061199188,0.00046189441972084046,
394,True,,,,,0.0,,,,,,0.004860329441726208,0.0774608850479126,0.0,0.012606417760252953,0.0,0.0,0.0,0.0,0.05845937132835388,0.0004616953042166611,
395,True,,,,,0.0,,,,,,0.007744617760181427,0.10479854047298431,0.0,0.018224472180008888,0.0,0.0,0.0,0.0,0.04387728124856949,0.00046149571823216317,
396,True,,,,,0.0,,,,,,0.004041571170091629,0.07933200895786285,0.0,0.011974772438406944,0.0,0.0,0.0,0.0,0.04979380592703819,0.00046129566227031223,
397,True,,,,,0.0,,,,,,0.006636894773691893,0.07645836472511292,0.0,0.014282731339335442,0.0,0.0,0.0,0.0,0.10697176307439804,0.0004610951368352578,
398,True,,,,,0.0,,,,,,0.005989821627736092,0.11206962168216705,0.0,0.017196783795952797,0.0,0.0,0.0,0.0,0.11694027483463287,0.00046089414243233296,
399,True,,,,,0.0,,,,,,0.006114942487329245,0.09989890456199646,0.0,0.01610483229160309,0.0,0.0,0.0,0.0,0.06826063245534897,0.0004606926795680521,
400,True,,,,,0.0,,,,,,0.00604866212233901,0.08443501591682434,0.0,0.014492163434624672,0.0,0.0,0.0,0.0,0.07293562591075897,0.00046049074875011077,0.07293561718608844
401,True,,,,,0.0,,,,,,0.004326154477894306,0.09207286685705185,0.0,0.013533441349864006,0.0,0.0,0.0,0.0,0.18702657520771027,0.00046028835048738314,
402,True,,,,,0.0,,,,,,0.004958976525813341,0.08505487442016602,0.0,0.013464463874697685,0.0,0.0,0.0,0.0,0.08852598816156387,0.00046008548528992185,
403,True,,,,,0.0,,,,,,0.005372259765863419,0.09731010347604752,0.0,0.015103270299732685,0.0,0.0,0.0,0.0,0.09915250539779663,0.00045988215366895603,
404,True,,,,,0.0,,,,,,0.006612188648432493,0.1147427037358284,0.0,0.01808645948767662,0.0,0.0,0.0,0.0,0.1222994327545166,0.00045967835613689025,
405,True,,,,,0.0,,,,,,0.004613568540662527,0.09725110977888107,0.0,0.014338679611682892,0.0,0.0,0.0,0.0,0.08884786069393158,0.0004594740932073031,
406,True,,,,,0.0,,,,,,0.0036164005286991596,0.07753728330135345,0.0,0.011370128951966763,0.0,0.0,0.0,0.0,0.0402756966650486,0.0004592693653949462,
407,True,,,,,0.0,,,,,,0.0028540182393044233,0.08220802992582321,0.0,0.011074821464717388,0.0,0.0,0.0,0.0,0.07043460011482239,0.00045906417321574244,
408,True,,,,,0.0,,,,,,0.007523269392549992,0.09722985327243805,0.0,0.017246253788471222,0.0,0.0,0.0,0.0,0.05907275900244713,0.0004588585171867853,
409,True,,,,,0.0,,,,,,0.0046436842530965805,0.05851839855313301,0.0,0.010495524853467941,0.0,0.0,0.0,0.0,0.05341276898980141,0.0004586523978263367,
410,True,,,,,0.0,,,,,,0.0038867052644491196,0.07640212774276733,0.0,0.011526918038725853,0.0,0.0,0.0,0.0,0.04848713427782059,0.0004584458156538265,
411,True,,,,,0.0,,,,,,0.006259686313569546,0.1083022803068161,0.0,0.01708991453051567,0.0,0.0,0.0,0.0,0.04966108128428459,0.00045823877118985094,
412,True,,,,,0.0,,,,,,0.00780548295006156,0.10693081468343735,0.0,0.018498564139008522,0.0,0.0,0.0,0.0,0.05170144885778427,0.00045803126495617085,
413,True,,,,,0.0,,,,,,0.004007295705378056,0.07092130184173584,0.0,0.011099426075816154,0.0,0.0,0.0,0.0,0.05608101934194565,0.00045782329747571127,
414,True,,,,,0.0,,,,,,0.003998805768787861,0.09170643985271454,0.0,0.013169449754059315,0.0,0.0,0.0,0.0,0.061708997935056686,0.0004576148692725592,
415,True,,,,,0.0,,,,,,0.003965914249420166,0.06489738821983337,0.0,0.010455653071403503,0.0,0.0,0.0,0.0,0.05528245121240616,0.0004574059808719628,
416,True,,,,,0.0,,,,,,0.003588482504710555,0.07416284084320068,0.0,0.011004766449332237,0.0,0.0,0.0,0.0,0.05492093414068222,0.00045719663280033003,
417,True,,,,,0.0,,,,,,0.0035784034989774227,0.07861731201410294,0.0,0.011440135538578033,0.0,0.0,0.0,0.0,0.08710704743862152,0.00045698682558522707,
418,True,,,,,0.0,,,,,,0.0035453306045383215,0.08960238099098206,0.0,0.012505569495260715,0.0,0.0,0.0,0.0,0.09592705219984055,0.0004567765597553773,
419,True,,,,,0.0,,,,,,0.002541846130043268,0.07608791440725327,0.0,0.010150637477636337,0.0,0.0,0.0,0.0,0.06318547576665878,0.0004565658358406598,
420,True,,,,,0.0,,,,,,0.006146010011434555,0.08882002532482147,0.0,0.015028012916445732,0.0,0.0,0.0,0.0,0.1069227084517479,0.00045635465437210816,
421,True,,,,,0.0,,,,,,0.002862371504306793,0.07082895189523697,0.0,0.009945266880095005,0.0,0.0,0.0,0.0,0.06561239063739777,0.0004561430158819087,
422,True,,,,,0.0,,,,,,0.003763800021260977,0.0725478082895279,0.0,0.011018580757081509,0.0,0.0,0.0,0.0,0.058116111904382706,0.00045593092090339977,
423,True,,,,,0.0,,,,,,0.0051133353263139725,0.0690416693687439,0.0,0.012017502449452877,0.0,0.0,0.0,0.0,0.05315383896231651,0.0004557183699710699,
424,True,,,,,0.0,,,,,,0.00652253907173872,0.09303344786167145,0.0,0.01582588441669941,0.0,0.0,0.0,0.0,0.04832949861884117,0.0004555053636205568,
425,True,,,,,0.0,,,,,,0.0017051509348675609,0.05387690290808678,0.0,0.007092841435223818,0.0,0.0,0.0,0.0,0.04780429229140282,0.00045529190238864577,
426,True,,,,,0.0,,,,,,0.0028845174238085747,0.08665520697832108,0.0,0.011550038121640682,0.0,0.0,0.0,0.0,0.05608160421252251,0.0004550779868132684,
427,True,,,,,0.0,,,,,,0.00701056607067585,0.08871503174304962,0.0,0.015882069244980812,0.0,0.0,0.0,0.0,0.06637337058782578,0.0004548636174335013,
428,True,,,,,0.0,,,,,,0.0038638217374682426,0.07371176779270172,0.0,0.01123499870300293,0.0,0.0,0.0,0.0,0.06409852206707001,0.0004546487947895646,
429,True,,,,,0.0,,,,,,0.0033084037713706493,0.060219645500183105,0.0,0.009330368600785732,0.0,0.0,0.0,0.0,0.06036476418375969,0.0004544335194228209,
430,True,,,,,0.0,,,,,,0.003350602462887764,0.07342506945133209,0.0,0.010693109594285488,0.0,0.0,0.0,0.0,0.07198017090559006,0.0004542177918757734,
431,True,,,,,0.0,,,,,,0.004404295235872269,0.08048497140407562,0.0,0.012452792376279831,0.0,0.0,0.0,0.0,0.056766413152217865,0.00045400161269206494,
432,True,,,,,0.0,,,,,,0.003830359084531665,0.0821860283613205,0.0,0.012048962526023388,0.0,0.0,0.0,0.0,0.0710216760635376,0.00045378498241647656,
433,True,,,,,0.0,,,,,,0.004783782176673412,0.07504937052726746,0.0,0.012288719415664673,0.0,0.0,0.0,0.0,0.06374230235815048,0.0004535679015949259,
434,True,,,,,0.0,,,,,,0.0017128789331763983,0.05779799073934555,0.0,0.007492678239941597,0.0,0.0,0.0,0.0,0.06699047237634659,0.00045335037077446624,
435,True,,,,,0.0,,,,,,0.008125293999910355,0.09782332181930542,0.0,0.017907626926898956,0.0,0.0,0.0,0.0,0.04846123605966568,0.0004531323905032847,
436,True,,,,,0.0,,,,,,0.004886601120233536,0.07740207016468048,0.0,0.012626808136701584,0.0,0.0,0.0,0.0,0.041807666420936584,0.000452913961330701,
437,True,,,,,0.0,,,,,,0.0037896763533353806,0.07843472808599472,0.0,0.011633149348199368,0.0,0.0,0.0,0.0,0.054082825779914856,0.00045269508380716637,
438,True,,,,,0.0,,,,,,0.002864041132852435,0.06914453953504562,0.0,0.009778494946658611,0.0,0.0,0.0,0.0,0.07823449373245239,0.00045247575848426154,
439,True,,,,,0.0,,,,,,0.004840933717787266,0.10509762167930603,0.0,0.015350695699453354,0.0,0.0,0.0,0.0,0.06019033491611481,0.00045225598591469606,
440,True,,,,,0.0,,,,,,0.0025876150466501713,0.07232696563005447,0.0,0.009820312261581421,0.0,0.0,0.0,0.0,0.059274930506944656,0.0004520357666523063,
441,True,,,,,0.0,,,,,,0.002673493232578039,0.05646200105547905,0.0,0.008319693617522717,0.0,0.0,0.0,0.0,0.056335996836423874,0.0004518151012520544,
442,True,,,,,0.0,,,,,,0.0053428905084729195,0.08971560001373291,0.0,0.014314450323581696,0.0,0.0,0.0,0.0,0.05063135549426079,0.0004515939902700269,
443,True,,,,,0.0,,,,,,0.005243019666522741,0.07174354046583176,0.0,0.012417374178767204,0.0,0.0,0.0,0.0,0.050580330193042755,0.0004513724342634331,
444,True,,,,,0.0,,,,,,0.00547917652875185,0.09273570030927658,0.0,0.014752746559679508,0.0,0.0,0.0,0.0,0.06894782930612564,0.0004511504337906038,
445,True,,,,,0.0,,,,,,0.0037777083925902843,0.07829970121383667,0.0,0.011607678607106209,0.0,0.0,0.0,0.0,0.047308340668678284,0.0004509279894109897,
446,True,,,,,0.0,,,,,,0.00263791810721159,0.06479908525943756,0.0,0.00911782681941986,0.0,0.0,0.0,0.0,0.0709015429019928,0.0004507051016851607,
447,True,,,,,0.0,,,,,,0.002995775081217289,0.0764559954404831,0.0,0.010641374625265598,0.0,0.0,0.0,0.0,0.050106700509786606,0.0004504817711748034,
448,True,,,,,0.0,,,,,,0.0033262937795370817,0.06346797198057175,0.0,0.009673090651631355,0.0,0.0,0.0,0.0,0.05024244636297226,0.00045025799844272034,
449,True,,,,,0.0,,,,,,0.006449192762374878,0.08907154202461243,0.0,0.01535634696483612,0.0,0.0,0.0,0.0,0.04132084921002388,0.00045003378405282887,
450,True,,,,,0.0,,,,,,0.005026743747293949,0.08143351227045059,0.0,0.013170095160603523,0.0,0.0,0.0,0.0,0.0585387758910656,0.00044980912857015877,
451,True,,,,,0.0,,,,,,0.008531372994184494,0.09965386986732483,0.0,0.018496759235858917,0.0,0.0,0.0,0.0,0.04114370420575142,0.0004495840325608518,
452,True,,,,,0.0,,,,,,0.003929432947188616,0.07609053701162338,0.0,0.011538486927747726,0.0,0.0,0.0,0.0,0.093948133289814,0.0004493584965921596,
453,True,,,,,0.0,,,,,,0.006045947782695293,0.08348572254180908,0.0,0.014394519850611687,0.0,0.0,0.0,0.0,0.05537153780460358,0.0004491325212324429,
454,True,,,,,0.0,,,,,,0.005054458975791931,0.0802791640162468,0.0,0.01308237574994564,0.0,0.0,0.0,0.0,0.040818892419338226,0.0004489061070511692,
455,True,,,,,0.0,,,,,,0.0036734729073941708,0.07416201382875443,0.0,0.011089674197137356,0.0,0.0,0.0,0.0,0.05482567101716995,0.00044867925461891233,
456,True,,,,,0.0,,,,,,0.002074603922665119,0.06557151675224304,0.0,0.008631755597889423,0.0,0.0,0.0,0.0,0.05666350945830345,0.00044845196450735023,
457,True,,,,,0.0,,,,,,0.004348001442849636,0.07232455909252167,0.0,0.011580457910895348,0.0,0.0,0.0,0.0,0.07312771677970886,0.00044822423728926386,
458,True,,,,,0.0,,,,,,0.0034507415257394314,0.07042466849088669,0.0,0.010493208654224873,0.0,0.0,0.0,0.0,0.06519578397274017,0.00044799607353853587,
459,True,,,,,0.0,,,,,,0.004031666554510593,0.0716855525970459,0.0,0.011200221255421638,0.0,0.0,0.0,0.0,0.0630127564072609,0.00044776747383014885,
460,True,,,,,0.0,,,,,,0.0034373714588582516,0.06427641212940216,0.0,0.00986501295119524,0.0,0.0,0.0,0.0,0.059124842286109924,0.00044753843874018403,
461,True,,,,,0.0,,,,,,0.004051669966429472,0.07426625490188599,0.0,0.011478295549750328,0.0,0.0,0.0,0.0,0.04222726449370384,0.0004473089688458198,
462,True,,,,,0.0,,,,,,0.002614918863400817,0.07532216608524323,0.0,0.010147135704755783,0.0,0.0,0.0,0.0,0.05260995775461197,0.0004470790647253303,
463,True,,,,,0.0,,,,,,0.004864810965955257,0.09823480248451233,0.0,0.01468829158693552,0.0,0.0,0.0,0.0,0.06894233822822571,0.000446848726958084,
464,True,,,,,0.0,,,,,,0.00997341051697731,0.0908922478556633,0.0,0.01906263455748558,0.0,0.0,0.0,0.0,0.05319918319582939,0.0004466179561245421,
465,True,,,,,0.0,,,,,,0.007221701554954052,0.08569998294115067,0.0,0.015791699290275574,0.0,0.0,0.0,0.0,0.05071030929684639,0.00044638675280625733,
466,True,,,,,0.0,,,,,,0.0032163476571440697,0.07189568877220154,0.0,0.010405916720628738,0.0,0.0,0.0,0.0,0.05992080271244049,0.0004461551175858719,
467,True,,,,,0.0,,,,,,0.002700712298974395,0.05816292017698288,0.0,0.008517004549503326,0.0,0.0,0.0,0.0,0.04203448444604874,0.00044592305104711676,
468,True,,,,,0.0,,,,,,0.004225293640047312,0.08644713461399078,0.0,0.012870008125901222,0.0,0.0,0.0,0.0,0.06419295072555542,0.0004456905537748098,
469,True,,,,,0.0,,,,,,0.003136873012408614,0.05898259952664375,0.0,0.009035132825374603,0.0,0.0,0.0,0.0,0.04540678858757019,0.0004454576263548543,
470,True,,,,,0.0,,,,,,0.0037720981054008007,0.0752127468585968,0.0,0.011293373070657253,0.0,0.0,0.0,0.0,0.0547289215028286,0.0004452242693742374,
471,True,,,,,0.0,,,,,,0.004464413970708847,0.10265310108661652,0.0,0.014729724265635014,0.0,0.0,0.0,0.0,0.051186900585889816,0.00044499048342102904,
472,True,,,,,0.0,,,,,,0.0026752962730824947,0.07560950517654419,0.0,0.010236246511340141,0.0,0.0,0.0,0.0,0.06359460204839706,0.0004447562690843799,
473,True,,,,,0.0,,,,,,0.004184469114989042,0.05856696516275406,0.0,0.010041166096925735,0.0,0.0,0.0,0.0,0.051759399473667145,0.0004445216269545205,
474,True,,,,,0.0,,,,,,0.005693763494491577,0.0836440697312355,0.0,0.014058170840144157,0.0,0.0,0.0,0.0,0.052285559475421906,0.000444286557622759,
475,True,,,,,0.0,,,,,,0.004329643212258816,0.07316116988658905,0.0,0.011645760387182236,0.0,0.0,0.0,0.0,0.04307945817708969,0.0004440510616814806,
476,True,,,,,0.0,,,,,,0.003953186329454184,0.07164720445871353,0.0,0.011117907240986824,0.0,0.0,0.0,0.0,0.13431484997272491,0.00044381513972414514,
477,True,,,,,0.0,,,,,,0.004213135223835707,0.08769124001264572,0.0,0.012982258573174477,0.0,0.0,0.0,0.0,0.04612768441438675,0.0004435787923452866,
478,True,,,,,0.0,,,,,,0.0020702050533145666,0.045961931347846985,0.0,0.006666398607194424,0.0,0.0,0.0,0.0,0.09337244182825089,0.00044334202014051035,
479,True,,,,,0.0,,,,,,0.0035429387353360653,0.06664000451564789,0.0,0.010206939652562141,0.0,0.0,0.0,0.0,0.05632634460926056,0.0004431048237064929,
480,True,,,,,0.0,,,,,,0.0037069376558065414,0.08333365619182587,0.0,0.012040303088724613,0.0,0.0,0.0,0.0,0.06041892617940903,0.00044286720364097946,
481,True,,,,,0.0,,,,,,0.004103217273950577,0.07038339972496033,0.0,0.01114155724644661,0.0,0.0,0.0,0.0,0.05172339081764221,0.000442629160542783,
482,True,,,,,0.0,,,,,,0.003914506174623966,0.09552127122879028,0.0,0.01346663385629654,0.0,0.0,0.0,0.0,0.056755680590867996,0.0004423906950117827,
483,True,,,,,0.0,,,,,,0.002800433663651347,0.06724860519170761,0.0,0.009525294415652752,0.0,0.0,0.0,0.0,0.07312916964292526,0.000442151807648922,
484,True,,,,,0.0,,,,,,0.0029430098365992308,0.056719228625297546,0.0,0.008614933118224144,0.0,0.0,0.0,0.0,0.05524447187781334,0.00044191249905620736,
485,True,,,,,0.0,,,,,,0.009087951853871346,0.09772872924804688,0.0,0.018860824406147003,0.0,0.0,0.0,0.0,0.06569695472717285,0.000441672769836707,
486,True,,,,,0.0,,,,,,0.005484632216393948,0.07134068012237549,0.0,0.012618700042366982,0.0,0.0,0.0,0.0,0.03699855878949165,0.00044143262059454907,
487,True,,,,,0.0,,,,,,0.005247106309980154,0.07703882455825806,0.0,0.012950988486409187,0.0,0.0,0.0,0.0,0.05924835801124573,0.00044119205193492004,
488,True,,,,,0.0,,,,,,0.0031178209464997053,0.07330404222011566,0.0,0.01044822484254837,0.0,0.0,0.0,0.0,0.06732358038425446,0.00044095106446406345,
489,True,,,,,0.0,,,,,,0.007207890506833792,0.07600966840982437,0.0,0.014808857813477516,0.0,0.0,0.0,0.0,0.06778033077716827,0.0004407096587892784,
490,True,,,,,0.0,,,,,,0.002786979777738452,0.0707702785730362,0.0,0.00986400805413723,0.0,0.0,0.0,0.0,0.0374586284160614,0.00044046783551891756,
491,True,,,,,0.0,,,,,,0.002866982016712427,0.06776374578475952,0.0,0.009643357247114182,0.0,0.0,0.0,0.0,0.10108131170272827,0.0004402255952623862,
492,True,,,,,0.0,,,,,,0.004270763136446476,0.058754511177539825,0.0,0.010146213695406914,0.0,0.0,0.0,0.0,0.039771918207407,0.00043998293863014025,
493,True,,,,,0.0,,,,,,0.0035800738260149956,0.07994848489761353,0.0,0.011574922129511833,0.0,0.0,0.0,0.0,0.054910123348236084,0.0004397398662336852,
