candidate,source,method,bits,clip,step,psnr,ssim,psnr_p05,min_psnr,quality_violation_fraction,target_mse,feasible,semantic_lowpass_mse,selection_objective,generated_reference_mse,natural_validation_mse,natural_validation_lpips,natural_validation_residual,natural_validation_spectral,code_change_fraction_vs_rtn,code_offset_rms,code_offset_ge_one_fraction
reconstruction_w4_c1.0_step900,reconstruction,reconstruction,4,1.0,900,37.59001159667969,0.9747344851493835,33.43049240112305,32.44425964355469,0.0,0.00021003061956434977,True,1.0895164632529485e-05,0.00021003061956434977,,,,,,,,
reconstruction_w4_c1.0_step1000,reconstruction,reconstruction,4,1.0,1000,37.561607360839844,0.9744745492935181,33.223445892333984,32.328407287597656,0.0,0.00021193117972870824,True,1.2263001087831071e-05,0.00021193117972870824,,,,,,,,
fixed_ptq_w8_c1.0_step0,fixed_rtn,fixed_ptq,8,1.0,0,57.079833984375,0.9997356534004211,53.20294952392578,52.35723114013672,0.0,7.45739389458322e-05,True,3.0519668321460357e-07,7.45739389458322e-05,,,,,,,,
reconstruction_w8_c1.0_step0,rtn_fallback,reconstruction,8,1.0,0,57.079833984375,0.9997356534004211,53.20294952392578,52.35723114013672,0.0,2.3042802979489354e-06,True,3.0519668321460357e-07,2.3042802979489354e-06,,,,,,,,
reconstruction_w8_c1.0_step100,reconstruction,reconstruction,8,1.0,100,57.0281867980957,0.9997356534004211,53.01832962036133,52.515506744384766,0.0,2.294716804840391e-06,True,3.0354662925446976e-07,2.294716804840391e-06,,,,,,,,
reconstruction_w8_c1.0_step200,reconstruction,reconstruction,8,1.0,200,57.06727981567383,0.9997396469116211,53.18885040283203,52.62982940673828,0.0,2.260233142692414e-06,True,2.9614943990452504e-07,2.260233142692414e-06,,,,,,,,
reconstruction_w8_c1.0_step300,reconstruction,reconstruction,8,1.0,300,57.007110595703125,0.9997336268424988,53.35857009887695,52.760231018066406,0.0,2.2685908305675186e-06,True,3.2106034950629694e-07,2.2685908305675186e-06,,,,,,,,
reconstruction_w8_c1.0_step400,reconstruction,reconstruction,8,1.0,400,57.002342224121094,0.9997236132621765,53.302547454833984,52.79316711425781,0.0,2.273034115773953e-06,True,3.5564080285155343e-07,2.273034115773953e-06,,,,,,,,
reconstruction_w8_c1.0_step500,reconstruction,reconstruction,8,1.0,500,57.1185188293457,0.9997283816337585,53.45302200317383,52.907310485839844,0.0,2.2093356591312842e-06,True,3.116638328748422e-07,2.2093356591312842e-06,,,,,,,,
reconstruction_w8_c1.0_step600,reconstruction,reconstruction,8,1.0,600,57.15394973754883,0.9997339248657227,53.637935638427734,53.00241470336914,0.0,2.182779437021054e-06,True,3.113011779021235e-07,2.182779437021054e-06,,,,,,,,
reconstruction_w8_c1.0_step700,reconstruction,reconstruction,8,1.0,700,57.11962890625,0.9997243881225586,53.620887756347656,52.97378921508789,0.0,2.197147381366449e-06,True,3.17118471926392e-07,2.197147381366449e-06,,,,,,,,
reconstruction_w8_c1.0_step800,reconstruction,reconstruction,8,1.0,800,57.1712532043457,0.9997256994247437,53.639991760253906,53.055782318115234,0.0,2.173630483071065e-06,True,3.138023565441017e-07,2.173630483071065e-06,,,,,,,,
reconstruction_w8_c1.0_step900,reconstruction,reconstruction,8,1.0,900,57.14728927612305,0.9997230768203735,53.615074157714844,53.02438735961914,0.0,2.1853286540363115e-06,True,3.2124103661601565e-07,2.1853286540363115e-06,,,,,,,,
reconstruction_w8_c1.0_step1000,reconstruction,reconstruction,8,1.0,1000,57.126792907714844,0.9997307062149048,53.668907165527344,52.99104690551758,0.0,2.190949078340054e-06,True,3.235989670002937e-07,2.190949078340054e-06,,,,,,,,
natural_residual_w4_c1.0_step0,rtn_fallback,natural_residual,4,1.0,0,33.350563049316406,0.943604588508606,29.569313049316406,28.79359245300293,0.0,0.004609984279966284,True,8.52526811286225e-05,0.044815219681152034,0.0005406601558206603,0.004609984279966284,0.08563281597889727,0.031471448441038774,,,,
natural_residual_w4_c1.0_step100,natural_residual,natural_residual,4,1.0,100,31.172161102294922,0.8853036761283875,25.98375701904297,25.46016502380371,0.05000000074505806,0.0039748565252466506,True,4.610913765645819e-05,0.0368680405309874,0.0009628378480556421,0.0039748565252466506,0.07024581725272583,0.02577638400515525,,,,
natural_residual_w4_c1.0_step200,natural_residual,natural_residual,4,1.0,200,30.364498138427734,0.861805260181427,24.92329216003418,24.673128128051758,0.25,0.004006585541901586,True,6.689805877613253e-05,0.036125139948785544,0.001175333281571511,0.004006585541901586,0.06685676251072437,0.025299082038259257,,,,
natural_residual_w4_c1.0_step300,natural_residual,natural_residual,4,1.0,300,30.030574798583984,0.8454100489616394,24.341588973999023,24.17484474182129,0.3499999940395355,0.003939377006247469,True,5.3294265035219725e-05,0.03542043028347734,0.001291020070493687,0.003939377006247469,0.06436130561269238,0.0249383341858902,,,,
natural_residual_w4_c1.0_step400,natural_residual,natural_residual,4,1.0,400,29.804752349853516,0.8370822072029114,24.190828323364258,23.837387084960938,0.3499999940395355,0.003948076806068457,True,6.617069648200413e-05,0.035094520890356765,0.0013653227273607627,0.003948076806068457,0.06261147826444358,0.02475295486487994,,,,
natural_residual_w4_c1.0_step500,natural_residual,natural_residual,4,1.0,500,29.79109764099121,0.833419144153595,24.034618377685547,23.62624168395996,0.3499999940395355,0.0038858881181056404,True,5.591110930254217e-05,0.03474926901876074,0.001378305755497422,0.0038858881181056404,0.06204437000997132,0.024547121681052886,,,,
natural_residual_w4_c1.0_step600,natural_residual,natural_residual,4,1.0,600,29.781787872314453,0.8302705883979797,24.003562927246094,23.67666244506836,0.3499999940395355,0.0038643553137944764,True,5.0689872568909775e-05,0.03448908988427774,0.0013833216216880828,0.0038643553137944764,0.06146894456105656,0.024376460369239794,,,,
natural_residual_w4_c1.0_step700,natural_residual,natural_residual,4,1.0,700,29.705612182617188,0.826634407043457,23.891807556152344,23.565656661987305,0.4000000059604645,0.00388838433295291,True,4.924040476907976e-05,0.03431769765542753,0.0014164777574478648,0.00388838433295291,0.06036907384986989,0.02429392512794948,,,,
natural_residual_w4_c1.0_step800,natural_residual,natural_residual,4,1.0,800,29.751934051513672,0.8277880549430847,24.00031280517578,23.64569664001465,0.4000000059604645,0.003843314596622349,True,4.898003380731098e-05,0.03411477734016444,0.0013927312655141577,0.003843314596622349,0.0601053769387363,0.024162964982053836,,,,
natural_residual_w4_c1.0_step900,natural_residual,natural_residual,4,1.0,900,29.765949249267578,0.8290165662765503,23.991798400878906,23.65452766418457,0.3499999940395355,0.003836034690920087,True,5.301244136717287e-05,0.03406647898921733,0.0013922248515882529,0.003836034690920087,0.05989901246357476,0.02413451816920542,,,,
natural_residual_w4_c1.0_step1000,natural_residual,natural_residual,4,1.0,1000,29.74945640563965,0.8274887800216675,23.941818237304688,23.603050231933594,0.4000000059604645,0.0038454479741290015,True,4.9456017950433304e-05,0.034015396013796814,0.0014036799591849558,0.0038454479741290015,0.059576940398983425,0.024113341963868606,,,,
natural_residual_qat_w4_c1.0_step0,rtn_fallback,natural_residual_qat,4,1.0,0,33.35065841674805,0.943604588508606,29.569433212280273,28.793678283691406,0.0,0.004610004772871434,True,8.52470307108888e-05,0.044815149041369295,0.0005406524978752714,0.004610004772871434,0.08563141724152956,0.03147150848292313,,0.0,0.0,0.0
natural_residual_qat_w4_c1.0_step100,natural_residual_qat,natural_residual_qat,4,1.0,100,32.22676086425781,0.9124170541763306,27.370586395263672,26.718360900878906,0.0,0.0039921933952768995,True,4.1751479329832364e-05,0.0374315430785714,0.0007399479072773829,0.0039921933952768995,0.07334226302918978,0.026021620421715852,,0.007823520340025425,0.009862022419896057,0.0
natural_residual_qat_w4_c1.0_step200,natural_residual_qat,natural_residual_qat,4,1.0,200,31.334514617919922,0.8883920907974243,26.12221908569336,25.614013671875,0.05000000074505806,0.003990160242778984,True,4.394819297885988e-05,0.036465974908219324,0.0009345671569462866,0.003990160242778984,0.0684368521979195,0.02554423305969067,,0.011004679836332798,0.013962299045881671,0.0
natural_residual_qat_w4_c1.0_step300,natural_residual_qat,natural_residual_qat,4,1.0,300,30.852025985717773,0.8722317814826965,25.318174362182617,25.002681732177734,0.15000000596046448,0.003936409460038703,True,4.705077080870979e-05,0.035771718876719656,0.001056747186521534,0.003936409460038703,0.0665401683509117,0.025087191039972367,,0.013127305544912815,0.016659662141829373,0.0
natural_residual_qat_w4_c1.0_step400,natural_residual_qat,natural_residual_qat,4,1.0,400,30.590038299560547,0.8633043169975281,25.041297912597656,24.657176971435547,0.20000000298023224,0.003949299763291947,True,4.381532216939377e-05,0.035401700109594,0.001128878619056195,0.003949299763291947,0.06459364841430215,0.024905404860533054,,0.014551077969372272,0.018495187443892287,0.0
natural_residual_qat_w4_c1.0_step500,natural_residual_qat,natural_residual_qat,4,1.0,500,30.41526222229004,0.8566927909851074,24.774187088012695,24.371078491210938,0.30000001192092896,0.0039113859948542995,True,5.349331077013631e-05,0.035154106270272226,0.0011823888664366678,0.0039113859948542995,0.0639782261387154,0.02473791104000611,,0.015661902725696564,0.01992203870757476,0.0
natural_residual_qat_w4_c1.0_step600,natural_residual_qat,natural_residual_qat,4,1.0,600,30.354846954345703,0.8524097204208374,24.701711654663086,24.33794403076172,0.3499999940395355,0.0038895399569014444,True,4.6069588825048414e-05,0.034886201180268014,0.001199488369456958,0.0038895399569014444,0.06310387159828679,0.024594134885887797,,0.016353901475667953,0.020803203128357404,0.0
natural_residual_qat_w4_c1.0_step700,natural_residual_qat,natural_residual_qat,4,1.0,700,30.246761322021484,0.8461706042289734,24.474285125732422,24.174739837646484,0.3499999940395355,0.003900200279758792,True,4.588712235999992e-05,0.0347345387113819,0.0012411693795002065,0.003900200279758792,0.06232418749641511,0.0245101454372616,,0.01680690236389637,0.021387289967159155,0.0
natural_residual_qat_w4_c1.0_step800,natural_residual_qat,natural_residual_qat,4,1.0,800,30.23452377319336,0.8454122543334961,24.471939086914062,24.131210327148438,0.3499999940395355,0.00387407217914415,True,4.5744671024294806e-05,0.03461170097031072,0.0012441197293810546,0.00387407217914415,0.062178844564186875,0.024428254992699294,,0.017057811841368675,0.021731432038582,0.0
natural_residual_qat_w4_c1.0_step900,natural_residual_qat,natural_residual_qat,4,1.0,900,30.205204010009766,0.8446227312088013,24.417951583862305,24.11212921142578,0.3499999940395355,0.003869937851533223,True,4.6084113728284136e-05,0.03456106445062801,0.0012521750264568253,0.003869937851533223,0.0620274232205702,0.0243962160495812,,0.01721780374646187,0.021938224809502412,0.0
natural_residual_qat_w4_c1.0_step1000,natural_residual_qat,natural_residual_qat,4,1.0,1000,30.2045841217041,0.8440699577331543,24.424022674560547,24.060258865356445,0.3499999940395355,0.003873949378544239,True,4.5224226687423653e-05,0.03453314555504221,0.0012578506066347472,0.003873949378544239,0.06187765355207375,0.02438098236791575,,0.01733415760099888,0.02208869085014248,0.0
