candidate,source,method,bits,clip,step,psnr,ssim,psnr_p05,min_psnr,quality_violation_fraction,target_mse,feasible,semantic_lowpass_mse,generated_reference_mse,natural_validation_mse,natural_validation_lpips,natural_validation_residual,natural_validation_spectral,selection_objective,code_change_fraction_vs_rtn,code_offset_rms,code_offset_ge_one_fraction
natural_residual_qat_w4_c1.0_step0,rtn_fallback,natural_residual_qat,4,1.0,0,33.35065841674805,0.943604588508606,29.569433212280273,28.793678283691406,0.0,0.004610004772871434,True,8.52470307108888e-05,0.0005406524978752714,0.004610004772871434,0.08563141724152956,0.03147150848292313,,0.044815149041369295,0.0,0.0,0.0
natural_residual_qat_w4_c1.0_step100,natural_residual_qat,natural_residual_qat,4,1.0,100,32.235015869140625,0.9124765396118164,27.362314224243164,26.703277587890625,0.4000000059604645,0.003994225092185388,True,3.9657063553022454e-05,0.0007391231280053035,0.003994225092185388,0.07320557753700996,0.026021117290611073,,0.0374152142636035,0.007823014631867409,0.00986141373640053,0.0
natural_residual_qat_w4_c1.0_step200,natural_residual_qat,natural_residual_qat,4,1.0,200,31.3233585357666,0.8880265355110168,26.14191436767578,25.596887588500977,0.44999998807907104,0.0039875749024531615,False,4.382545557746198e-05,0.0009352628003398422,0.0039875749024531615,0.06842915208108025,0.025532567211314472,,0.03645070823303058,0.010998673737049103,0.013961965528566602,0.0
natural_residual_qat_w4_c1.0_step300,natural_residual_qat,natural_residual_qat,4,1.0,300,30.826528549194336,0.8725296258926392,25.31838607788086,25.013750076293945,0.6499999761581421,0.003933871613838846,False,5.481087109728833e-05,0.0010596836742479353,0.003933871613838846,0.06665799081747537,0.02508726001190098,,0.03579655244968194,0.013115779496729374,0.016654425667676002,0.0
natural_residual_qat_w4_c1.0_step400,natural_residual_qat,natural_residual_qat,4,1.0,400,30.591333389282227,0.8633902668952942,25.037017822265625,24.642297744750977,0.699999988079071,0.003950191969892103,False,4.328001441535889e-05,0.0011302120590698905,0.003950191969892103,0.06457912922633113,0.02489812926188506,,0.03539279418324099,0.014550370164215565,0.01849519688542613,0.0
natural_residual_qat_w4_c1.0_step500,natural_residual_qat,natural_residual_qat,4,1.0,500,30.406291961669922,0.8571505546569824,24.79802894592285,24.407730102539062,0.699999988079071,0.00390871103451218,False,6.144296057755127e-05,0.0011827431677374988,0.00390871103451218,0.064026660475065,0.024730600720317852,,0.03516486372349163,0.01563957892358303,0.019916188460441155,0.0
natural_residual_qat_w4_c1.0_step600,natural_residual_qat,natural_residual_qat,4,1.0,600,30.370737075805664,0.8526071310043335,24.68502426147461,24.324705123901367,0.699999988079071,0.0038895933235778557,False,4.529636344159371e-05,0.001197593056713231,0.0038895933235778557,0.06316653139947448,0.024594562740730908,,0.0348914019311394,0.016342375427484512,0.020796638650477237,0.0
natural_residual_qat_w4_c1.0_step700,natural_residual_qat,natural_residual_qat,4,1.0,700,30.251745223999023,0.8467608690261841,24.468839645385742,24.173629760742188,0.699999988079071,0.0038959353090319837,False,4.8011684884841085e-05,0.001240327952837106,0.0038959353090319837,0.0623835977530689,0.02450106193919055,,0.0347313803932991,0.016792424023151398,0.021380496453541415,0.0
natural_residual_qat_w4_c1.0_step800,natural_residual_qat,natural_residual_qat,4,1.0,800,30.254257202148438,0.846209704875946,24.473093032836914,24.140792846679688,0.699999988079071,0.003874071387940603,False,4.6241055042628434e-05,0.0012402382199070416,0.003874071387940603,0.06219510966548114,0.024430048690533113,,0.03461611315510709,0.01705309934914112,0.02172325236621211,0.0
natural_residual_qat_w4_c1.0_step900,natural_residual_qat,natural_residual_qat,4,1.0,900,30.249553680419922,0.8461615443229675,24.46754264831543,24.1457576751709,0.699999988079071,0.003870068933892412,False,4.649754400816164e-05,0.0012410589086357504,0.003870068933892412,0.062016600524657406,0.024395407020506354,,0.034560131094880826,0.01720314286649227,0.02192746920181928,0.0
natural_residual_qat_w4_c1.0_step1000,natural_residual_qat,natural_residual_qat,4,1.0,1000,30.207983016967773,0.8448699116706848,24.432893753051758,24.063209533691406,0.699999988079071,0.0038767796548597744,False,4.6910551918699636e-05,0.0012564668446430004,0.0038767796548597744,0.061887888332421426,0.024388200319265252,,0.03454758991120457,0.017322247847914696,0.02207896555637191,0.0
