step,applied,reason,block,discriminator_loss,discriminator_applied,reconstruction_mse,perceptual_loss,preservation_mse,loss,residual_loss,trust_loss,spectral_loss,adversarial_loss,grad_norm,learning_rate
1,True,,,,,0.004646362736821175,0.08248079568147659,5.965846867184155e-05,0.04533874988555908,0.03232498839497566,0.0,0.0,0.0,0.0018705236725509167,5e-05
2,True,,,,,0.0028416819404810667,0.06880588829517365,0.00013054189912509173,0.03209768235683441,0.022114325314760208,1.5770754702160161e-09,0.0,0.0,0.001817243522964418,0.0001
3,True,,,,,0.0030806935392320156,0.06271529197692871,9.804610454011708e-05,0.027666836977005005,0.018118521198630333,9.252558719197168e-09,0.0,0.0,0.0015070567606016994,0.00015000000000000001
4,True,,,,,0.002625584602355957,0.06332073360681534,0.00011417938367230818,0.025595802813768387,0.01640978641808033,2.8681766295335365e-08,0.0,0.0,0.001458429149352014,0.0002
5,True,,,,,0.004805680830031633,0.08629083633422852,7.358583388850093e-05,0.048654209822416306,0.03507227450609207,6.79440361750494e-08,0.0,0.0,0.0020093126222491264,0.00025
6,True,,,,,0.006229659076780081,0.11487267166376114,0.00011059960525017232,0.06049834191799164,0.04256021976470947,1.3664465825513616e-07,0.0,0.0,0.0019059608457610011,0.00030000000000000003
7,True,,,,,0.004685023333877325,0.10250657796859741,5.096585664432496e-05,0.04623207077383995,0.031194452196359634,2.450366878292698e-07,0.0,0.0,0.0018643743824213743,0.00035
8,True,,,,,0.0034463382326066494,0.07178124785423279,6.14550372119993e-05,0.03308693319559097,0.022339556366205215,3.994598216650047e-07,0.0,0.0,0.0016052674036473036,0.0004
9,True,,,,,0.00967386644333601,0.13986143469810486,4.191577318124473e-05,0.09380174428224564,0.07005789875984192,6.072020823921775e-07,0.0,0.0,0.0019345155451446772,0.00045000000000000004
10,True,,,,,0.0024272564332932234,0.07032656669616699,9.786168811842799e-05,0.02605353482067585,0.016397889703512192,8.792244443611708e-07,0.0,0.0,0.0014332948485389352,0.0005
11,True,,,,,0.004104258958250284,0.1004311591386795,6.36025724816136e-05,0.04285598546266556,0.028581393882632256,1.229519625667308e-06,0.0,0.0,0.0013828824739903212,0.0005499999999999999
12,True,,,,,0.0036871647462248802,0.08976384997367859,7.45548604754731e-05,0.03636864945292473,0.023555975407361984,1.6601906054347637e-06,0.0,0.0,0.0012601810740306973,0.0006000000000000001
13,True,,,,,0.003848474007099867,0.09466470777988434,4.0012135286815464e-05,0.042154911905527115,0.028759920969605446,2.177283477067249e-06,0.0,0.0,0.0011742960195988417,0.0006500000000000001
14,True,,,,,0.005531448405236006,0.09519664198160172,7.494712190236896e-05,0.05443289503455162,0.039231859147548676,2.7806711386801908e-06,0.0,0.0,0.0011936324881389737,0.0007
15,True,,,,,0.003934858832508326,0.08584313094615936,4.4005086238030344e-05,0.03827454522252083,0.025667332112789154,3.4799925288098166e-06,0.0,0.0,0.0009608103428035975,0.00075
16,True,,,,,0.0035997654777020216,0.09299145638942719,3.930419188691303e-05,0.040689628571271896,0.02771206572651863,4.265224106347887e-06,0.0,0.0,0.0012616870226338506,0.0008
17,True,,,,,0.0030142345931380987,0.07771191000938416,3.745712820091285e-05,0.031509365886449814,0.020648973062634468,5.114493887958815e-06,0.0,0.0,0.0010984480613842607,0.0008500000000000001
18,True,,,,,0.004322781693190336,0.10579556226730347,9.692681487649679e-05,0.04616914689540863,0.031072894111275673,6.051802301954012e-06,0.0,0.0,0.0014584027230739594,0.0009000000000000001
19,True,,,,,0.0063767386600375175,0.10420617461204529,5.100773341837339e-05,0.06741693615913391,0.050517499446868896,7.039649972284678e-06,0.0,0.0,0.0013365120394155383,0.00095
20,True,,,,,0.0017170479986816645,0.0469476655125618,7.860072946641594e-05,0.016085827723145485,0.009516729041934013,8.124448868329637e-06,0.0,0.0,0.0013458175817504525,0.001
21,True,,,,,0.006186326965689659,0.09338213503360748,5.137788684805855e-05,0.05555501952767372,0.03992762789130211,9.261248123948462e-06,0.0,0.0,0.0015240284847095609,0.001
22,True,,,,,0.0018069472862407565,0.05937638133764267,8.885564602678642e-05,0.020970266312360764,0.013047865591943264,1.0426156222820282e-05,0.0,0.0,0.0009663364035077393,0.0009999976830508245
23,True,,,,,0.0023796134628355503,0.05575617402791977,3.309424937469885e-05,0.022382590919733047,0.014361055567860603,1.1590253961912822e-05,0.0,0.0,0.001110669574700296,0.0009999907322271572
24,True,,,,,0.002747185993939638,0.06612665951251984,3.073385960306041e-05,0.025592155754566193,0.01617071032524109,1.2748550943797454e-05,0.0,0.0,0.0009210890857502818,0.0009999791476005744
25,True,,,,,0.0035520184319466352,0.07349909842014313,3.385455784155056e-05,0.03548262640833855,0.024512851610779762,1.3896575183025561e-05,0.0,0.0,0.0010388761293143034,0.0009999629292903696
26,True,,,,,0.005522736348211765,0.10743691027164459,7.725683826720342e-05,0.056796129792928696,0.04037503898143768,1.50086552821449e-05,0.0,0.0,0.0010732170194387436,0.0009999420774635514
27,True,,,,,0.0034352666698396206,0.07060500234365463,3.817296965280548e-05,0.03191259503364563,0.021340321749448776,1.6110700016724877e-05,0.0,0.0,0.0010287174955010414,0.0009999165923348426
28,True,,,,,0.0021578280720859766,0.05265921354293823,6.68601569486782e-05,0.021578781306743622,0.014021141454577446,1.71961983141955e-05,0.0,0.0,0.001151242177002132,0.0009998864741666779
29,True,,,,,0.0030096040572971106,0.07577864825725555,3.3332235034322366e-05,0.03116166777908802,0.02050735242664814,1.825520484999288e-05,0.0,0.0,0.0010261839488521218,0.0009998517232692006
30,True,,,,,0.004848720505833626,0.08810409158468246,5.979303386993706e-05,0.0500505194067955,0.036271609365940094,1.9305796740809456e-05,0.0,0.0,0.0013371255481615663,0.0009998123400002596
31,True,,,,,0.00269560469314456,0.08341148495674133,2.735033558565192e-05,0.027585558593273163,0.01649390161037445,2.034141289186664e-05,0.0,0.0,0.0010222798446193337,0.0009997683247654065
32,True,,,,,0.004444357007741928,0.09492906183004379,3.141725028399378e-05,0.04312983155250549,0.029129520058631897,2.1359726815717295e-05,0.0,0.0,0.001049343030899763,0.0009997196780178901
33,True,,,,,0.003124568611383438,0.0793851763010025,2.7181078621651977e-05,0.03010266087949276,0.01898498833179474,2.2382757379091345e-05,0.0,0.0,0.0010444283252581954,0.0009996664002586532
34,True,,,,,0.0037021038588136435,0.09175781160593033,5.900713586015627e-05,0.03745417669415474,0.024458041414618492,2.3386772227240726e-05,0.0,0.0,0.0008919303654693067,0.0009996084920363263
35,True,,,,,0.004245859105139971,0.08203953504562378,3.50325572071597e-05,0.04801088571548462,0.035490766167640686,2.4394288629991934e-05,0.0,0.0,0.001434053760021925,0.000999545953947222
