step,applied,reason,block,discriminator_loss,discriminator_applied,reconstruction_mse,perceptual_loss,preservation_mse,loss,residual_loss,trust_loss,spectral_loss,adversarial_loss,grad_norm,learning_rate
136,True,,,,,2.8454392122512218e-06,0.0,9.323672998107213e-07,4.710173925559502e-06,0.0,0.0,0.0,0.0,1.608396900110165e-07,0.009697044914714497
137,True,,,,,5.008556854591006e-06,0.0,8.742453019294771e-07,6.757047231076285e-06,0.0,0.0,0.0,0.0,2.0859997107436357e-07,0.00969181446029727
138,True,,,,,4.362303570815129e-06,0.0,1.0255997722197208e-06,6.413502887880895e-06,0.0,0.0,0.0,0.0,2.1414994932911213e-07,0.009686540840453122
139,True,,,,,4.623603217623895e-06,0.0,1.5749153590149945e-06,7.773433935653884e-06,0.0,0.0,0.0,0.0,1.7456775935897895e-07,0.009681224109487426
140,True,,,,,4.0460356103722006e-05,0.0,2.1116164134582505e-05,8.269268437288702e-05,0.0,0.0,0.0,0.0,1.4048348475625971e-06,0.009675864322149497
141,True,,,,,8.051001714193262e-06,0.0,4.358205842436291e-06,1.6767413399065845e-05,0.0,0.0,0.0,0.0,4.958311023983697e-07,0.00967046153363202
142,True,,,,,3.984138402302051e-06,0.0,9.626601240597665e-07,5.909458650421584e-06,0.0,0.0,0.0,0.0,1.341082054295839e-07,0.009665015799570496
143,True,,,,,1.2205637176521122e-05,0.0,5.796865934826201e-06,2.3799369955668226e-05,0.0,0.0,0.0,0.0,4.597530960381846e-07,0.009659527176042647
144,True,,,,,3.2472278235218255e-06,0.0,1.225036839969107e-06,5.697301276086364e-06,0.0,0.0,0.0,0.0,1.3156680722659075e-07,0.009653995719567862
145,True,,,,,1.08642589111696e-05,0.0,3.746709580809693e-06,1.8357677618041635e-05,0.0,0.0,0.0,0.0,3.892553479545313e-07,0.009648421487106604
146,True,,,,,7.978052963153459e-06,0.0,4.020302640128648e-06,1.6018657333916053e-05,0.0,0.0,0.0,0.0,3.145877087717963e-07,0.009642804536059814
147,True,,,,,7.1453337113780435e-06,0.0,2.6904360765911406e-06,1.2526205864560325e-05,0.0,0.0,0.0,0.0,2.555966034378798e-07,0.009637144924268341
148,True,,,,,3.681620000861585e-05,0.0,1.9645025531644933e-05,7.610625470988452e-05,0.0,0.0,0.0,0.0,1.3911434280089452e-06,0.009631442710012334
149,True,,,,,4.797631845576689e-06,0.0,2.7536968900676584e-06,1.0305026080459356e-05,0.0,0.0,0.0,0.0,3.202959817372175e-07,0.009625697952010636
150,True,,,,,4.321290816733381e-06,0.0,1.1046201962017221e-06,6.530531209136825e-06,0.0,0.0,0.0,0.0,2.2539822452927183e-07,0.009619910709420192
151,True,,,,,5.860574219695991e-06,0.0,1.4398081020772224e-06,8.740190423850436e-06,0.0,0.0,0.0,0.0,2.028811678655984e-07,0.009614081041835433
152,True,,,,,3.24452662425756e-06,0.0,7.849350822652923e-07,4.814396561414469e-06,0.0,0.0,0.0,0.0,1.6612568742857547e-07,0.009608209009287662
153,True,,,,,9.20554157346487e-06,0.0,3.243709898015368e-06,1.5692961824242957e-05,0.0,0.0,0.0,0.0,3.4606307508511236e-07,0.009602294672244438
154,True,,,,,5.295374648994766e-06,0.0,2.5874660423141904e-06,1.0470306733623147e-05,0.0,0.0,0.0,0.0,2.232203826224577e-07,0.009596338091608958
155,True,,,,,3.4014577977359295e-05,0.0,1.806054569897242e-05,7.013566937530413e-05,0.0,0.0,0.0,0.0,1.258689508176758e-06,0.009590339328719418
156,True,,,,,9.521222636976745e-06,0.0,3.6173651096760295e-06,1.6755951946834102e-05,0.0,0.0,0.0,0.0,2.909521015226346e-07,0.00958429844534839
157,True,,,,,7.296960575331468e-06,0.0,2.7301948648528196e-06,1.2757350305037107e-05,0.0,0.0,0.0,0.0,3.01386904766332e-07,0.009578215503702182
158,True,,,,,2.442215645714896e-06,0.0,7.042951324365276e-07,3.850806024274789e-06,0.0,0.0,0.0,0.0,2.1652765269664087e-07,0.009572090566420204
