method,role,comparison_group,threat_model,ssim,psnr,lpips,absolute_evasion,conditional_evasion,reference_valid,baseline_detected,original_quality_valid,min_ssim_view,aggregate_quality_valid,per_image_quality_violation_fraction,joint_quality_and_evasion_on_baseline_detected,interpretation
fixed_ptq_w4_c1.0_test,candidate,w4_c1.0_all,marked_model_only,0.9395577311515808,33.00655746459961,0.02316638145595789,0.010000000000000009,0.0,True,99,True,0.95,False,0.61,0.0,posthoc view; does not retrain or change frozen checkpoint
reconstruction_w4_c1.0_test,candidate,w4_c1.0_all,marked_model_only,0.9716426730155945,37.123329162597656,0.010711822849698365,0.010000000000000009,0.0,True,99,True,0.8,True,0.0,0.0,posthoc view; does not retrain or change frozen checkpoint
reconstruction_w4_c1.0_test,candidate,w4_c1.0_all,marked_model_only,0.9716426730155945,37.123329162597656,0.010711822849698365,0.010000000000000009,0.0,True,99,True,0.82,True,0.0,0.0,posthoc view; does not retrain or change frozen checkpoint
reconstruction_w4_c1.0_test,candidate,w4_c1.0_all,marked_model_only,0.9716426730155945,37.123329162597656,0.010711822849698365,0.010000000000000009,0.0,True,99,True,0.85,True,0.0,0.0,posthoc view; does not retrain or change frozen checkpoint
reconstruction_w4_c1.0_test,candidate,w4_c1.0_all,marked_model_only,0.9716426730155945,37.123329162597656,0.010711822849698365,0.010000000000000009,0.0,True,99,True,0.86,True,0.0,0.0,posthoc view; does not retrain or change frozen checkpoint
reconstruction_w4_c1.0_test,candidate,w4_c1.0_all,marked_model_only,0.9716426730155945,37.123329162597656,0.010711822849698365,0.010000000000000009,0.0,True,99,True,0.9,True,0.0,0.0,posthoc view; does not retrain or change frozen checkpoint
reconstruction_w4_c1.0_test,candidate,w4_c1.0_all,marked_model_only,0.9716426730155945,37.123329162597656,0.010711822849698365,0.010000000000000009,0.0,True,99,True,0.95,True,0.05,0.0,posthoc view; does not retrain or change frozen checkpoint
natural_residual_w4_c1.0_test,candidate,w4_c1.0_all,marked_model_plus_unpaired_natural_images,0.8206989169120789,29.41080093383789,0.042735070725902914,0.42000000000000004,0.41414141414141414,True,99,True,0.8,True,0.37,0.23232323232323232,posthoc view; does not retrain or change frozen checkpoint
natural_residual_w4_c1.0_test,candidate,w4_c1.0_all,marked_model_plus_unpaired_natural_images,0.8206989169120789,29.41080093383789,0.042735070725902914,0.42000000000000004,0.41414141414141414,True,99,True,0.82,True,0.47,0.1919191919191919,posthoc view; does not retrain or change frozen checkpoint
natural_residual_w4_c1.0_test,candidate,w4_c1.0_all,marked_model_plus_unpaired_natural_images,0.8206989169120789,29.41080093383789,0.042735070725902914,0.42000000000000004,0.41414141414141414,True,99,True,0.85,False,0.58,0.1717171717171717,posthoc view; does not retrain or change frozen checkpoint
natural_residual_w4_c1.0_test,candidate,w4_c1.0_all,marked_model_plus_unpaired_natural_images,0.8206989169120789,29.41080093383789,0.042735070725902914,0.42000000000000004,0.41414141414141414,True,99,True,0.86,False,0.6,0.16161616161616163,posthoc view; does not retrain or change frozen checkpoint
natural_residual_w4_c1.0_test,candidate,w4_c1.0_all,marked_model_plus_unpaired_natural_images,0.8206989169120789,29.41080093383789,0.042735070725902914,0.42000000000000004,0.41414141414141414,True,99,True,0.9,False,0.79,0.09090909090909091,posthoc view; does not retrain or change frozen checkpoint
natural_residual_w4_c1.0_test,candidate,w4_c1.0_all,marked_model_plus_unpaired_natural_images,0.8206989169120789,29.41080093383789,0.042735070725902914,0.42000000000000004,0.41414141414141414,True,99,True,0.95,False,0.99,0.0,posthoc view; does not retrain or change frozen checkpoint
natural_residual_qat_w4_c1.0_test,candidate,w4_c1.0_all,marked_model_plus_unpaired_natural_images,0.8367560505867004,29.84127426147461,0.04081506014801562,0.19999999999999996,0.1919191919191919,True,99,True,0.8,True,0.31,0.15151515151515152,posthoc view; does not retrain or change frozen checkpoint
natural_residual_qat_w4_c1.0_test,candidate,w4_c1.0_all,marked_model_plus_unpaired_natural_images,0.8367560505867004,29.84127426147461,0.04081506014801562,0.19999999999999996,0.1919191919191919,True,99,True,0.82,True,0.38,0.15151515151515152,posthoc view; does not retrain or change frozen checkpoint
natural_residual_qat_w4_c1.0_test,candidate,w4_c1.0_all,marked_model_plus_unpaired_natural_images,0.8367560505867004,29.84127426147461,0.04081506014801562,0.19999999999999996,0.1919191919191919,True,99,True,0.85,False,0.53,0.12121212121212122,posthoc view; does not retrain or change frozen checkpoint
natural_residual_qat_w4_c1.0_test,candidate,w4_c1.0_all,marked_model_plus_unpaired_natural_images,0.8367560505867004,29.84127426147461,0.04081506014801562,0.19999999999999996,0.1919191919191919,True,99,True,0.86,False,0.56,0.12121212121212122,posthoc view; does not retrain or change frozen checkpoint
natural_residual_qat_w4_c1.0_test,candidate,w4_c1.0_all,marked_model_plus_unpaired_natural_images,0.8367560505867004,29.84127426147461,0.04081506014801562,0.19999999999999996,0.1919191919191919,True,99,True,0.9,False,0.76,0.0707070707070707,posthoc view; does not retrain or change frozen checkpoint
natural_residual_qat_w4_c1.0_test,candidate,w4_c1.0_all,marked_model_plus_unpaired_natural_images,0.8367560505867004,29.84127426147461,0.04081506014801562,0.19999999999999996,0.1919191919191919,True,99,True,0.95,False,0.97,0.0,posthoc view; does not retrain or change frozen checkpoint
natural_full_finetune_fp32_test,finetune_control,fp32_unrestricted_decoder_control,marked_model_plus_unpaired_natural_images_unrestricted_finetune,0.8111283779144287,28.846982955932617,0.04913893556222319,0.92,0.9191919191919192,True,99,True,0.8,True,0.43,0.5252525252525253,posthoc view; does not retrain or change frozen checkpoint
natural_full_finetune_fp32_test,finetune_control,fp32_unrestricted_decoder_control,marked_model_plus_unpaired_natural_images_unrestricted_finetune,0.8111283779144287,28.846982955932617,0.04913893556222319,0.92,0.9191919191919192,True,99,True,0.82,False,0.52,0.4444444444444444,posthoc view; does not retrain or change frozen checkpoint
natural_full_finetune_fp32_test,finetune_control,fp32_unrestricted_decoder_control,marked_model_plus_unpaired_natural_images_unrestricted_finetune,0.8111283779144287,28.846982955932617,0.04913893556222319,0.92,0.9191919191919192,True,99,True,0.85,False,0.61,0.35353535353535354,posthoc view; does not retrain or change frozen checkpoint
natural_full_finetune_fp32_test,finetune_control,fp32_unrestricted_decoder_control,marked_model_plus_unpaired_natural_images_unrestricted_finetune,0.8111283779144287,28.846982955932617,0.04913893556222319,0.92,0.9191919191919192,True,99,True,0.86,False,0.62,0.3434343434343434,posthoc view; does not retrain or change frozen checkpoint
natural_full_finetune_fp32_test,finetune_control,fp32_unrestricted_decoder_control,marked_model_plus_unpaired_natural_images_unrestricted_finetune,0.8111283779144287,28.846982955932617,0.04913893556222319,0.92,0.9191919191919192,True,99,True,0.9,False,0.81,0.16161616161616163,posthoc view; does not retrain or change frozen checkpoint
natural_full_finetune_fp32_test,finetune_control,fp32_unrestricted_decoder_control,marked_model_plus_unpaired_natural_images_unrestricted_finetune,0.8111283779144287,28.846982955932617,0.04913893556222319,0.92,0.9191919191919192,True,99,True,0.95,False,1.0,0.0,posthoc view; does not retrain or change frozen checkpoint
reconstruction_w8_c1.0_final_test,endpoint_control,w8_c1.0_all,marked_model_only,0.9997164011001587,56.81459426879883,0.00018113782280124724,0.010000000000000009,0.0,True,99,True,0.8,True,0.0,0.0,posthoc view; does not retrain or change frozen checkpoint
reconstruction_w8_c1.0_final_test,endpoint_control,w8_c1.0_all,marked_model_only,0.9997164011001587,56.81459426879883,0.00018113782280124724,0.010000000000000009,0.0,True,99,True,0.82,True,0.0,0.0,posthoc view; does not retrain or change frozen checkpoint
reconstruction_w8_c1.0_final_test,endpoint_control,w8_c1.0_all,marked_model_only,0.9997164011001587,56.81459426879883,0.00018113782280124724,0.010000000000000009,0.0,True,99,True,0.85,True,0.0,0.0,posthoc view; does not retrain or change frozen checkpoint
reconstruction_w8_c1.0_final_test,endpoint_control,w8_c1.0_all,marked_model_only,0.9997164011001587,56.81459426879883,0.00018113782280124724,0.010000000000000009,0.0,True,99,True,0.86,True,0.0,0.0,posthoc view; does not retrain or change frozen checkpoint
reconstruction_w8_c1.0_final_test,endpoint_control,w8_c1.0_all,marked_model_only,0.9997164011001587,56.81459426879883,0.00018113782280124724,0.010000000000000009,0.0,True,99,True,0.9,True,0.0,0.0,posthoc view; does not retrain or change frozen checkpoint
reconstruction_w8_c1.0_final_test,endpoint_control,w8_c1.0_all,marked_model_only,0.9997164011001587,56.81459426879883,0.00018113782280124724,0.010000000000000009,0.0,True,99,True,0.95,True,0.0,0.0,posthoc view; does not retrain or change frozen checkpoint
