candidate,source,method,bits,clip,step,psnr,ssim,psnr_p05,min_psnr,quality_violation_fraction,target_mse,feasible,semantic_lowpass_mse,generated_reference_mse,natural_validation_mse,natural_validation_lpips,natural_validation_residual,natural_validation_spectral,selection_objective
natural_rounding_w8_c1.0_step0,rtn_fallback,natural_rounding,8,1.0,0,57.088104248046875,0.9997347593307495,53.132572174072266,52.35205078125,0.0,0.004688252927735448,True,3.0215273412181886e-07,2.307134968759783e-06,0.004688252927735448,0.08544002696871758,,,0.013232255624607206
natural_rounding_w8_c1.0_step10,natural_rounding,natural_rounding,8,1.0,10,56.62602996826172,0.9997239112854004,53.130332946777344,52.21098327636719,0.0,0.004683293355628848,True,3.7583521432793533e-07,2.482372775602926e-06,0.004683293355628848,0.08501687534153461,,,0.01318498088978231
natural_rounding_w8_c1.0_step20,natural_rounding,natural_rounding,8,1.0,20,55.341278076171875,0.9996742010116577,52.4455451965332,51.53005599975586,0.0,0.004678670084103942,True,7.175296275363507e-07,3.2001139118165154e-06,0.004678670084103942,0.08433693572878838,,,0.01311236365698278
natural_rounding_w8_c1.0_step30,natural_rounding,natural_rounding,8,1.0,30,53.88086700439453,0.9995729327201843,50.81305694580078,50.30310821533203,0.0,0.0046739181037992236,True,1.089424910105663e-06,4.480005702589551e-06,0.0046739181037992236,0.08348822258412839,,,0.013022740362212062
natural_rounding_w8_c1.0_step40,natural_rounding,natural_rounding,8,1.0,40,52.32099533081055,0.9994032979011536,49.04915237426758,48.747169494628906,0.0,0.004673893513972871,True,1.5648562680325996e-06,6.482838011834247e-06,0.004673893513972871,0.08262814804911614,,,0.012936708318884486
natural_rounding_w8_c1.0_step50,natural_rounding,natural_rounding,8,1.0,50,51.048072814941406,0.9992150068283081,47.6979866027832,47.50065231323242,0.0,0.004672601920901798,True,2.256623764651522e-06,8.747197102820792e-06,0.004672601920901798,0.08203636799007655,,,0.012876238719909453
natural_rounding_w8_c1.0_step60,natural_rounding,natural_rounding,8,1.0,60,50.0208854675293,0.9990106821060181,46.717281341552734,46.442569732666016,0.0,0.004671865297132172,True,2.8941249127001355e-06,1.1098491631855722e-05,0.004671865297132172,0.08153610732406377,,,0.01282547602953855
natural_rounding_w8_c1.0_step70,natural_rounding,natural_rounding,8,1.0,70,49.347747802734375,0.9988306164741516,46.0391731262207,45.73030090332031,0.0,0.004669421349535696,True,3.3150623607980377e-06,1.298703984957683e-05,0.004669421349535696,0.08111608568578958,,,0.012781029918114657
natural_rounding_w8_c1.0_step80,natural_rounding,natural_rounding,8,1.0,80,48.69721984863281,0.9986308813095093,45.35746383666992,45.07495880126953,0.0,0.004667169312597252,True,3.941098424320444e-06,1.5158782662183513e-05,0.004667169312597252,0.08072542157024146,,,0.012739711469621398
natural_rounding_w8_c1.0_step90,natural_rounding,natural_rounding,8,1.0,90,48.374412536621094,0.9985100626945496,44.98829650878906,44.70008087158203,0.0,0.004664638647227548,True,4.136370182550308e-06,1.6341376476702862e-05,0.004664638647227548,0.0804496429860592,,,0.012709602945833468
natural_rounding_w8_c1.0_step100,natural_rounding,natural_rounding,8,1.0,100,48.09962844848633,0.9983911514282227,44.55425262451172,44.309288024902344,0.0,0.004662554239621386,True,4.233897095673456e-06,1.7538172824060893e-05,0.004662554239621386,0.08019151054322719,,,0.012681705293944107
