candidate,source,method,bits,clip,step,psnr,ssim,psnr_p05,min_psnr,quality_violation_fraction,target_mse,feasible,semantic_lowpass_mse,generated_reference_mse,natural_validation_mse,natural_validation_lpips,natural_validation_residual,natural_validation_spectral,selection_objective,code_change_fraction_vs_rtn,code_offset_rms,code_offset_ge_one_fraction
natural_residual_qat_w8_c1.0_step0,rtn_fallback,natural_residual_qat,8,1.0,0,57.079551696777344,0.9997357130050659,53.200199127197266,52.35443115234375,0.0,0.00448062992109044,True,3.0512774955582246e-07,2.304731731328502e-06,0.00448062992109044,0.07531345781171694,0.03073531175948574,,0.042749728483744316,0.0,0.0,0.0
natural_residual_qat_w8_c1.0_step100,natural_residual_qat,natural_residual_qat,8,1.0,100,43.692955017089844,0.9953360557556152,38.83232498168945,38.76130676269531,0.0,0.004248330248969978,True,3.2026596045398038e-06,5.4218423701968274e-05,0.004248330248969978,0.07744290638220264,0.028396185709198107,,0.04041442787322467,0.008065914735198021,0.011518355057964563,0.0
natural_residual_qat_w8_c1.0_step200,natural_residual_qat,natural_residual_qat,8,1.0,200,41.709625244140625,0.9920538067817688,36.749244689941406,36.69502639770508,0.0,0.0041727732617573565,True,3.930710249733238e-06,8.53697388265573e-05,0.0041727732617573565,0.07800683917594142,0.02772694742782278,,0.039731850289172144,0.012305445037782192,0.017815317471730072,0.0
natural_residual_qat_w8_c1.0_step300,natural_residual_qat,natural_residual_qat,8,1.0,300,40.57270050048828,0.9892970323562622,35.53783416748047,35.3748664855957,0.0,0.004133664672224313,True,4.450943941947117e-06,0.00011126149283882114,0.004133664672224313,0.07825793162919581,0.027318644064280306,,0.03931370945095977,0.015605607070028782,0.022771329767909812,0.0
natural_residual_qat_w8_c1.0_step400,natural_residual_qat,natural_residual_qat,8,1.0,400,39.97896194458008,0.9875408411026001,34.97154235839844,34.743385314941406,0.0,0.004109450664827818,True,4.998844963211013e-06,0.00012706922098004725,0.004109450664827818,0.07782490854879143,0.027111593647532573,,0.039043525926945225,0.017994144931435585,0.026395114043862734,0.0
natural_residual_qat_w8_c1.0_step500,natural_residual_qat,natural_residual_qat,8,1.0,500,39.511070251464844,0.985907256603241,34.48847198486328,34.21675109863281,0.0,0.0040960789232826755,True,5.550976260337847e-06,0.00014154366363072768,0.0040960789232826755,0.0774657221409143,0.0269534941743359,,0.038840553121792715,0.01991807483136654,0.029337582519850587,0.0
natural_residual_qat_w8_c1.0_step600,natural_residual_qat,natural_residual_qat,8,1.0,600,39.18754577636719,0.9847785234451294,34.21166229248047,33.90264892578125,0.0,0.004085178278614876,True,5.77978361775422e-06,0.00015183311043074355,0.004085178278614876,0.07721465745271416,0.026856020719151275,,0.0387089030119796,0.021272044628858566,0.03139478328836714,0.0
natural_residual_qat_w8_c1.0_step700,natural_residual_qat,natural_residual_qat,8,1.0,700,38.96729278564453,0.9838688969612122,33.97526931762695,33.657997131347656,0.0,0.004076610506956513,True,6.049718712120011e-06,0.00015973441422829638,0.004076610506956513,0.07708344802813372,0.026785175665963834,,0.03861852872543068,0.022233594208955765,0.032879126902212966,0.0
natural_residual_qat_w8_c1.0_step800,natural_residual_qat,natural_residual_qat,8,1.0,800,38.84932327270508,0.9833111763000488,33.848140716552734,33.50498580932617,0.0,0.004073843556795964,True,6.161966371109884e-06,0.00016421618183812826,0.004073843556795964,0.07691959903604584,0.02674452632095381,,0.03855962551232324,0.02285168319940567,0.03383692984985364,0.0
natural_residual_qat_w8_c1.0_step900,natural_residual_qat,natural_residual_qat,8,1.0,900,38.776611328125,0.9829637408256531,33.783939361572266,33.43009948730469,0.0,0.004071308439051791,True,6.29398294904604e-06,0.00016700508349458686,0.004071308439051791,0.07681908399536042,0.026719033214021692,,0.038522601916201896,0.023220138624310493,0.03441391118911578,0.0
natural_residual_qat_w8_c1.0_step1000,natural_residual_qat,natural_residual_qat,8,1.0,1000,38.721351623535156,0.9826816320419312,33.71887969970703,33.36289978027344,0.0,0.004069137952114943,True,6.350191506498959e-06,0.00016927018332353329,0.004069137952114943,0.07677317317575216,0.02669924474207619,,0.03849650154381834,0.023507343605160713,0.03486408585333189,0.0
