candidate,source,method,bits,clip,step,psnr,ssim,psnr_p05,min_psnr,quality_violation_fraction,target_mse,feasible,semantic_lowpass_mse,generated_reference_mse,natural_validation_mse,natural_validation_lpips,natural_validation_residual,natural_validation_spectral,selection_objective,code_change_fraction_vs_rtn,code_offset_rms,code_offset_ge_one_fraction
natural_residual_qat_w4_c1.0_step0,rtn_fallback,natural_residual_qat,4,1.0,0,33.35065841674805,0.943604588508606,29.569433212280273,28.793678283691406,0.0,0.004610004772871434,True,8.52470307108888e-05,0.0005406524978752714,0.004610004772871434,0.08563141724152956,0.03147150848292313,,0.04468727849530296,0.0,0.0,0.0
natural_residual_qat_w4_c1.0_step100,natural_residual_qat,natural_residual_qat,4,1.0,100,32.10857391357422,0.9114073514938354,27.249996185302734,26.666105270385742,0.0,0.003989173661807399,True,5.3956658166498525e-05,0.0007578991346235853,0.003989173661807399,0.07324619906285079,0.026027502472743436,,0.037368274369919165,0.00782681629061699,0.009867435836748628,0.0
natural_residual_qat_w4_c1.0_step200,natural_residual_qat,natural_residual_qat,4,1.0,200,31.256948471069336,0.8871423602104187,26.05443000793457,25.576284408569336,0.05000000074505806,0.003978867570168632,True,5.403351842687698e-05,0.0009481077111558988,0.003978867570168632,0.0684413185226731,0.02550848452307264,,0.03635850070472202,0.0110231414437294,0.013983907017456164,0.0
natural_residual_qat_w4_c1.0_step300,natural_residual_qat,natural_residual_qat,4,1.0,300,30.66849136352539,0.8698356747627258,25.18865203857422,24.95233154296875,0.15000000596046448,0.003935212381236397,True,7.232454318000237e-05,0.0010901934088906272,0.003935212381236397,0.06650237265057513,0.02508108671258924,,0.03570269863047315,0.013138892129063606,0.016690951456430788,0.0
natural_residual_qat_w4_c1.0_step400,natural_residual_qat,natural_residual_qat,4,1.0,400,30.423843383789062,0.8611510396003723,24.8547420501709,24.55978775024414,0.25,0.003955474312164142,True,6.758770532542258e-05,0.0011697636800818145,0.003955474312164142,0.0642503577619209,0.024908822229690486,,0.03532312617070943,0.014574616216123104,0.018537268493133415,0.0
natural_residual_qat_w4_c1.0_step500,natural_residual_qat,natural_residual_qat,4,1.0,500,30.29842185974121,0.8547811508178711,24.644529342651367,24.3181209564209,0.30000001192092896,0.003910118227395287,True,7.212689088191837e-05,0.001211139338556677,0.003910118227395287,0.06373606221313821,0.024719990785342816,,0.03503977867949288,0.015684429556131363,0.0199615945656572,0.0
natural_residual_qat_w4_c1.0_step600,natural_residual_qat,natural_residual_qat,4,1.0,600,30.230815887451172,0.8502870798110962,24.56659507751465,24.252660751342773,0.3499999940395355,0.003886063205470691,True,6.287584856181638e-05,0.001230895091430284,0.003886063205470691,0.06288514624611707,0.02457720640120442,,0.03478322215556773,0.01638498343527317,0.020835643894122582,0.0
natural_residual_qat_w4_c1.0_step700,natural_residual_qat,natural_residual_qat,4,1.0,700,30.138851165771484,0.8454057574272156,24.394323348999023,24.131568908691406,0.3499999940395355,0.003894791818922272,True,6.565337816937245e-05,0.0012651023949729278,0.003894791818922272,0.062180238870496396,0.02450908221709369,,0.03465472461215029,0.016819359734654427,0.021416593777358037,0.0
natural_residual_qat_w4_c1.0_step800,natural_residual_qat,natural_residual_qat,4,1.0,800,30.123266220092773,0.8448003530502319,24.385393142700195,24.07661247253418,0.3499999940395355,0.0038758839286145985,True,6.657954027105007e-05,0.001269381032034289,0.0038758839286145985,0.06204500371677568,0.02442940309634878,,0.034543077166776466,0.017079811543226242,0.02175838113693206,0.0
natural_residual_qat_w4_c1.0_step900,natural_residual_qat,natural_residual_qat,4,1.0,900,30.136722564697266,0.8445707559585571,24.406448364257812,24.10248565673828,0.3499999940395355,0.0038657446031606923,True,6.010549013808486e-05,0.0012660450287512504,0.0038657446031606923,0.06190738615987357,0.024395426649505225,,0.03448196261372232,0.01723913662135601,0.021962764288232337,0.0
natural_residual_qat_w4_c1.0_step1000,natural_residual_qat,natural_residual_qat,4,1.0,1000,30.109310150146484,0.8429824113845825,24.383304595947266,24.022321701049805,0.3499999940395355,0.003868168786254955,True,6.202810773174861e-05,0.001280475921521429,0.003868168786254955,0.061812983789423015,0.024369194134465033,,0.034449675353528164,0.017353549599647522,0.022114195860432513,0.0
