step,applied,reason,block,spectral_loss,adversarial_loss,discriminator_loss,discriminator_applied,reconstruction_mse,perceptual_loss,preservation_mse,loss,residual_loss,trust_loss,grad_norm,learning_rate
1,True,,,0.0,0.0,,,0.0007509244605898857,0.038649920374155045,3.879172800225206e-05,0.004693500231951475,0.0,0.0,0.0013221901608631015,0.0001
2,True,,,0.0,0.0,,,0.003719822969287634,0.09755796939134598,0.00011168795026605949,0.013698995113372803,0.0,4.047087553971096e-09,0.0011846453417092562,0.0002
3,True,,,0.0,0.0,,,0.002593973185867071,0.06141011044383049,3.7309389881556854e-05,0.008809602819383144,0.0,2.334882509558156e-08,0.0013184361159801483,0.00030000000000000003
4,True,,,0.0,0.0,,,0.0019605739507824183,0.13274122774600983,3.9227357774507254e-05,0.015313152223825455,0.0,7.56165050574964e-08,0.0030614344868808985,0.0004
5,True,,,0.0,0.0,,,0.002580971224233508,0.08103848993778229,0.00019562922534532845,0.011076081544160843,0.0,1.6211987485803547e-07,0.0012817494571208954,0.0005
6,True,,,0.0,0.0,,,0.005719277076423168,0.07710878551006317,8.768479892751202e-05,0.013605529442429543,0.0,3.2921394677032367e-07,0.0009390435880050063,0.0006000000000000001
7,True,,,0.0,0.0,,,0.002999987918883562,0.09510868042707443,7.904830272309482e-05,0.012668958865106106,0.0,5.897643404750852e-07,0.0009807450696825981,0.0007
8,True,,,0.0,0.0,,,0.0037337052635848522,0.06926111876964569,0.00010619241220410913,0.010872211307287216,0.0,9.600154271538486e-07,0.0017797080799937248,0.0008
9,True,,,0.0,0.0,,,0.0003394432715140283,0.055303845554590225,2.9186947358539328e-05,0.005928216502070427,0.0,1.4586314591724658e-06,0.0015202126232907176,0.0009000000000000001
10,True,,,0.0,0.0,,,0.0016699281986802816,0.049618855118751526,9.281032544095069e-05,0.006817455403506756,0.0,2.0999818843847606e-06,0.0006822400609962642,0.001
11,True,,,0.0,0.0,,,0.0006912481039762497,0.04564995318651199,4.7936890041455626e-05,0.005352145992219448,0.0,2.901644165831385e-06,0.0013968782732263207,0.001
12,True,,,0.0,0.0,,,0.0015265792608261108,0.059801362454891205,4.458250623429194e-05,0.007595917675644159,0.0,3.702281219375436e-06,0.0010100940708070993,0.0009997196780178901
13,True,,,0.0,0.0,,,0.0033508329652249813,0.06447610259056091,7.281082798726857e-05,0.009944110177457333,0.0,4.565698418446118e-06,0.0010950738796964288,0.0009988790613178436
14,True,,,0.0,0.0,,,0.0011087915627285838,0.07688599824905396,6.779133400414139e-05,0.00893302820622921,0.0,5.439138476504013e-06,0.0016774770338088274,0.000997479197203592
15,True,,,0.0,0.0,,,0.0011599514400586486,0.08861049264669418,7.485153037123382e-05,0.010170765221118927,0.0,6.249202215258265e-06,0.0014117113314568996,0.0009955218297315045
16,True,,,0.0,0.0,,,0.0030210658442229033,0.07465031743049622,0.00010567894787527621,0.010697525925934315,0.0,6.996270258241566e-06,0.0009568682871758938,0.0009930093975377126
17,True,,,0.0,0.0,,,0.005206618458032608,0.11550799757242203,5.2675328333862126e-05,0.01686284691095352,0.0,7.766569979139604e-06,0.001230983529239893,0.0009899450307998714
18,True,,,0.0,0.0,,,0.0018462494481354952,0.0779513567686081,7.679178088437766e-05,0.009795053862035275,0.0,8.492318556818645e-06,0.001104819355532527,0.0009863325473373496
19,True,,,0.0,0.0,,,0.0009047552011907101,0.0682968869805336,8.149589848471805e-05,0.007897527888417244,0.0,9.206758477375843e-06,0.0010932408040389419,0.0009821764478547008
20,True,,,0.0,0.0,,,0.0016955470200628042,0.05858360975980759,2.981456600537058e-05,0.007613636553287506,0.0,9.896435585687868e-06,0.0009065000922419131,0.0009774819103343458
21,True,,,0.0,0.0,,,0.0012992568081244826,0.06592608988285065,5.098967085359618e-05,0.007993950508534908,0.0,1.0580359230516478e-05,0.0012060910230502486,0.0009722547835854532
22,True,,,0.0,0.0,,,0.0032663787715137005,0.0677219033241272,7.835256110411137e-05,0.010195386596024036,0.0,1.121023979067104e-05,0.0010281725553795695,0.0009665015799570495
23,True,,,0.0,0.0,,,0.004721474833786488,0.13270984590053558,0.00024941368610598147,0.018491405993700027,0.0,1.18340158223873e-05,0.0027253974694758654,0.0009602294672244439
24,True,,,0.0,0.0,,,0.0010147872380912304,0.05446266382932663,7.734246901236475e-05,0.006615862250328064,0.0,1.2396460078889504e-05,0.0008420065860264003,0.0009534462596590728
25,True,,,0.0,0.0,,,0.0056078629568219185,0.07626084238290787,5.701393820345402e-05,0.013348103500902653,0.0,1.298838196817087e-05,0.0008403126848861575,0.0009461604082928911
26,True,,,0.0,0.0,,,0.004399473313242197,0.1278889924287796,7.160790846683085e-05,0.017331723123788834,0.0,1.3577300705946982e-05,0.001859211130067706,0.0009383809903894379
27,True,,,0.0,0.0,,,0.0036100014112889767,0.04273155704140663,2.66083879978396e-05,0.007936515845358372,0.0,1.4126468158792704e-05,0.0007338239811360836,0.0009301176981346969
28,True,,,0.0,0.0,,,0.0085240937769413,0.10126535594463348,3.924901830032468e-05,0.018729273229837418,0.0,1.4706071851833258e-05,0.0009741284302435815,0.00092138082656184
29,True,,,0.0,0.0,,,0.0027480951976031065,0.06420215964317322,6.141093035694212e-05,0.009291285648941994,0.0,1.5300831364584155e-05,0.0009163785725831985,0.0009121812607248966
30,True,,,0.0,0.0,,,0.006238364614546299,0.10548744350671768,2.855491402442567e-05,0.016844376921653748,0.0,1.5911824448266998e-05,0.0013152164174243808,0.0009025304621373337
31,True,,,0.0,0.0,,,0.0033569938968867064,0.10846714675426483,3.484905755612999e-05,0.014273572713136673,0.0,1.6573476386838593e-05,0.0012074820697307587,0.0008924404544924355
32,True,,,0.0,0.0,,,0.0020922597032040358,0.06113038212060928,3.93289010389708e-05,0.0082841282710433,0.0,1.725025322230067e-05,0.0009892008965834975,0.00088192380868328
33,True,,,0.0,0.0,,,0.0012736269272863865,0.05323110520839691,3.122955240542069e-05,0.006659375969320536,0.0,1.792799412214663e-05,0.0009168372489511967,0.0008709936271409712
34,True,,,0.0,0.0,,,0.0008921929402276874,0.05746855214238167,4.1686329495860264e-05,0.006722606718540192,0.0,1.8588858438306488e-05,0.0008248352678492665,0.000859663527510641
35,True,,,0.0,0.0,,,0.003486975096166134,0.03997926041483879,2.6955383873428218e-05,0.00753900408744812,0.0,1.924623029481154e-05,0.000562569941394031,0.0008479476256855603
36,True,,,0.0,0.0,,,0.0028079613111913204,0.07694974541664124,2.2603851903113537e-05,0.010548342950642109,0.0,1.9889199393219315e-05,0.0008266580407507718,0.0008358605182204924
37,True,,,0.0,0.0,,,0.0016506718238815665,0.05097106099128723,0.0001466765970690176,0.007041336037218571,0.0,2.0496985598583706e-05,0.0010179589735344052,0.0008234172641462046
38,True,,,0.0,0.0,,,0.0032045755069702864,0.0500827319920063,4.257508771843277e-05,0.008298208937048912,0.0,2.1069681679364294e-05,0.0007665592129342258,0.0008106333662077901
39,True,,,0.0,0.0,,,0.005612628068774939,0.06835874170064926,3.753406781470403e-05,0.012523787096142769,0.0,2.1641544662998058e-05,0.0006839194102212787,0.0007975247515501785
40,True,,,0.0,0.0,,,0.0005351898143999279,0.026683880016207695,5.177938146516681e-05,0.003307358594611287,0.0,2.218443296442274e-05,0.0008307775133289397,0.0007841077518748969
41,True,,,0.0,0.0,,,0.004747730679810047,0.10892486572265625,2.5450808607274666e-05,0.015691347420215607,0.0,2.2690581317874603e-05,0.0019600808154791594,0.0007703990830928028
42,True,,,0.0,0.0,,,0.0034271012991666794,0.08920372277498245,5.6845208746381104e-05,0.012461395934224129,0.0,2.3154547307058237e-05,0.0009388656471855938,0.0007564158244981407
43,True,,,0.0,0.0,,,0.005464561283588409,0.05808848887681961,4.1768762457650155e-05,0.011357184499502182,0.0,2.3643118765903637e-05,0.000564144691452384,0.0007421753974898692
44,True,,,0.0,0.0,,,0.0005951033672317863,0.03452698513865471,3.2120151445269585e-05,0.004112283233553171,0.0,2.413303627690766e-05,0.001221114071086049,0.0007276955438667661
45,True,,,0.0,0.0,,,0.008378090336918831,0.08521254360675812,5.456025974126533e-05,0.017008710652589798,0.0,2.4600931283202954e-05,0.0007107972051016986,0.0007129943037233571
46,True,,,0.0,0.0,,,0.002042214386165142,0.10405928641557693,2.852597026503645e-05,0.012505445629358292,0.0,2.508518628019374e-05,0.003480117302387953,0.0006980899929742045
47,True,,,0.0,0.0,,,0.0014109686017036438,0.05023108050227165,4.363034895504825e-05,0.006521591916680336,0.0,2.5413468392798677e-05,0.0006234573666006327,0.0006830011805345579
48,True,,,0.0,0.0,,,0.002373271621763706,0.06438640505075455,6.460206350311637e-05,0.00894137378782034,0.0,2.5768462364794686e-05,0.000704710662830621,0.0006677466651857982
49,True,,,0.0,0.0,,,0.002345506101846695,0.044660717248916626,5.6709610362304375e-05,0.006925258319824934,0.0,2.6128856916329823e-05,0.0006904572946950793,0.0006523454521544979
50,True,,,0.0,0.0,,,0.002628711983561516,0.053211912512779236,3.198528429493308e-05,0.008014138787984848,0.0,2.6484431145945564e-05,0.0006237328052520752,0.0006368167294342736
51,True,,,0.0,0.0,,,0.001716502825729549,0.06065836548805237,2.503799260011874e-05,0.007832683622837067,0.0,2.6853054805542342e-05,0.0005647208890877664,0.0006211798438799369
52,True,,,0.0,0.0,,,0.003445281181484461,0.0771961584687233,3.760259278351441e-05,0.01124037429690361,0.0,2.7221894924878143e-05,0.0006192938890308142,0.0006054542771037213
53,True,,,0.0,0.0,,,0.006160748656839132,0.09316815435886383,3.2623476727167144e-05,0.01554308645427227,0.0,2.7588333978201263e-05,0.0013627976877614856,0.000589659621203621
54,True,,,0.0,0.0,,,0.002868589013814926,0.06430406123399734,4.753039320348762e-05,0.009394335560500622,0.0,2.7983456675428897e-05,0.0008659673039801419,0.0005738155543540734
55,True,,,0.0,0.0,,,0.0009745095740072429,0.04897266626358032,0.0003465769696049392,0.006565213669091463,0.0,2.8364540412439965e-05,0.0018331706523895264,0.000557941816289408
56,True,,,0.0,0.0,,,0.0009349522879347205,0.06409493088722229,4.990936940885149e-05,0.007444551680237055,0.0,2.8708684112643823e-05,0.001174525124952197,0.0005420581837105921
57,True,,,0.0,0.0,,,0.004282165318727493,0.10454221814870834,3.8485872210003436e-05,0.014813649468123913,0.0,2.9027974960627034e-05,0.0010581694077700377,0.0005261844456459266
58,True,,,0.0,0.0,,,0.001970729324966669,0.05495060235261917,3.99826058128383e-05,0.007546048145741224,0.0,2.9328213713597506e-05,0.0007154570193961263,0.0005103403787963794
59,True,,,0.0,0.0,,,0.005037813447415829,0.0948999673128128,2.754154229478445e-05,0.014583189971745014,0.0,2.961213431262877e-05,0.000763115705922246,0.0004945457228962786
60,True,,,0.0,0.0,,,0.00027276395121589303,0.05253937095403671,3.327802551211789e-05,0.0055935559794306755,0.0,2.989791755680926e-05,0.0016762439627200365,0.00047882015612006325
61,True,,,0.0,0.0,,,0.0030871282797306776,0.05552295967936516,5.214994234847836e-05,0.008744025602936745,0.0,3.0134186090435833e-05,0.0006600262131541967,0.0004631832705657264
62,True,,,0.0,0.0,,,0.0015092076500877738,0.040919553488492966,2.2993663151282817e-05,0.00564745394513011,0.0,3.0370094464160502e-05,0.00041874480666592717,0.00044765454784550217
63,True,,,0.0,0.0,,,0.0033439593389630318,0.04657780006527901,3.9066591853043064e-05,0.008080177940428257,0.0,3.059299706364982e-05,0.0007192958728410304,0.0004322533348142018
64,True,,,0.0,0.0,,,0.0010729195782914758,0.07297059148550034,3.4355511161265895e-05,0.008438997901976109,0.0,3.08086491713766e-05,0.0008801082731224597,0.00041699881946544214
65,True,,,0.0,0.0,,,0.00058340112445876,0.0320255383849144,3.550944893504493e-05,0.0038572840858250856,0.0,3.101339461863972e-05,0.0010950968135148287,0.0004019100070257955
66,True,,,0.0,0.0,,,0.0004977927310392261,0.022970590740442276,3.597163231461309e-05,0.002867107279598713,0.0,3.119969551335089e-05,0.00046976422891020775,0.00038700569627664295
67,True,,,0.0,0.0,,,0.00027044033049605787,0.043760206550359726,2.5349498173454776e-05,0.004697473719716072,0.0,3.1370622309623286e-05,0.001252072979696095,0.00037230445613323405
68,True,,,0.0,0.0,,,0.008316028863191605,0.07849583774805069,2.458125163684599e-05,0.016215091571211815,0.0,3.1521831260761246e-05,0.0007025959785096347,0.00035782460251013073
69,True,,,0.0,0.0,,,0.0014013213803991675,0.04734475538134575,0.00013238555402494967,0.00640088552609086,0.0,3.1688541639596224e-05,0.0009322943515144289,0.0003435841755018592
70,True,,,0.0,0.0,,,0.0009818761609494686,0.046369269490242004,4.9396243412047625e-05,0.005717914085835218,0.0,3.183806256856769e-05,0.0005812228773720562,0.0003296009169071973
