candidate,source,method,bits,clip,step,psnr,ssim,psnr_p05,min_psnr,quality_violation_fraction,target_mse,feasible,semantic_lowpass_mse,generated_reference_mse,natural_validation_mse,natural_validation_lpips,natural_validation_residual,natural_validation_spectral,selection_objective
natural_residual_w4_c1.0_step0,rtn_fallback,natural_residual,4,1.0,0,33.350563049316406,0.943604588508606,29.569313049316406,28.79359245300293,0.0,0.004609984279966284,True,8.52526811286225e-05,0.0005406601558206603,0.004609984279966284,0.08563281597889727,0.031471448441038774,,0.044815219681152034
natural_residual_w4_c1.0_step100,natural_residual,natural_residual,4,1.0,100,31.18471336364746,0.8855846524238586,26.026531219482422,25.498661041259766,0.05000000074505806,0.003968937211993762,True,4.541667758530821e-05,0.000956512548145838,0.003968937211993762,0.07056213093164843,0.025764723004840562,,0.03688070666516978
natural_residual_w4_c1.0_step200,natural_residual,natural_residual,4,1.0,200,30.459400177001953,0.8621524572372437,25.03954315185547,24.734615325927734,0.20000000298023224,0.003989033108439344,True,5.3117828792892395e-05,0.0011531820870004593,0.003989033108439344,0.06700673941668356,0.025298731019574916,,0.036094673727268406
natural_residual_w4_c1.0_step300,natural_residual,natural_residual,4,1.0,300,30.00961685180664,0.8467448353767395,24.36517906188965,24.199092864990234,0.3499999940395355,0.003939824480255538,True,6.168359286675695e-05,0.0012929915843415073,0.003939824480255538,0.06444304730393924,0.024903089311521853,,0.035410585707904826
natural_residual_w4_c1.0_step400,natural_residual,natural_residual,4,1.0,400,29.807064056396484,0.8367335200309753,24.18043327331543,23.83184051513672,0.3499999940395355,0.003948381542102197,True,6.466957602242473e-05,0.0013680449890671297,0.003948381542102197,0.06260534207103774,0.02476064337031403,,0.03509889827156485
natural_residual_w4_c1.0_step500,natural_residual,natural_residual,4,1.0,500,29.76740074157715,0.8332026600837708,24.023714065551758,23.667713165283203,0.3499999940395355,0.003882246868670336,True,6.086530465836404e-05,0.0013820389343891294,0.003882246868670336,0.06227719350135885,0.024542938404408687,,0.03477463523253164
natural_residual_w4_c1.0_step600,natural_residual,natural_residual,4,1.0,600,29.748241424560547,0.8299674987792969,23.969947814941406,23.64032554626465,0.3499999940395355,0.003873831164753483,True,5.436866485979408e-05,0.0013941871889983303,0.003873831164753483,0.0613566637475742,0.024362147976489723,,0.03448038284572021
natural_residual_w4_c1.0_step700,natural_residual,natural_residual,4,1.0,700,29.699649810791016,0.8265673518180847,23.865591049194336,23.575977325439453,0.4000000059604645,0.0038871740081276585,True,5.109977355459705e-05,0.001416641728428658,0.0038871740081276585,0.06069277870847145,0.024284366474773833,,0.03434301790085783
natural_residual_w4_c1.0_step800,natural_residual,natural_residual,4,1.0,800,29.750499725341797,0.8282129168510437,23.96751594543457,23.66950035095215,0.3499999940395355,0.003836983885094014,True,5.3046352240926355e-05,0.0013945620856247842,0.003836983885094014,0.0603553974578972,0.024183780737757843,,0.03416239707312343
natural_residual_w4_c1.0_step900,natural_residual,natural_residual,4,1.0,900,29.76528549194336,0.8284727334976196,23.95121192932129,23.631275177001953,0.3499999940395355,0.003842165322339497,True,5.147744832356693e-05,0.001394393152440898,0.003842165322339497,0.05981259852342191,0.02414068340550557,,0.03406706347683439
natural_residual_w4_c1.0_step1000,natural_residual,natural_residual,4,1.0,1000,29.727102279663086,0.8264711499214172,23.931215286254883,23.6060791015625,0.4000000059604645,0.003850834251238666,True,4.824952338822186e-05,0.001406291374587454,0.003850834251238666,0.05969378996451269,0.024107135536098667,,0.03402384783056504
