candidate,source,method,bits,clip,step,psnr,ssim,psnr_p05,min_psnr,quality_violation_fraction,target_mse,feasible,semantic_lowpass_mse,generated_reference_mse,natural_validation_mse,natural_validation_lpips,natural_validation_residual,natural_validation_spectral,selection_objective,code_change_fraction_vs_rtn,code_offset_rms,code_offset_ge_one_fraction
natural_residual_qat_w4_c1.0_step0,rtn_fallback,natural_residual_qat,4,1.0,0,33.35065841674805,0.943604588508606,29.569433212280273,28.793678283691406,0.0,0.004610004772871434,True,8.52470307108888e-05,0.0005406524978752714,0.004610004772871434,0.08563141724152956,0.03147150848292313,,0.04532663122563463,0.0,0.0,0.0
natural_residual_qat_w4_c1.0_step100,natural_residual_qat,natural_residual_qat,4,1.0,100,32.408546447753906,0.9139173626899719,27.509105682373047,26.790851593017578,0.0,0.004005211809328557,True,2.798208342937869e-05,0.000715399399632588,0.004005211809328557,0.0734725979709765,0.026055190780539306,,0.03763151905440054,0.007776748389005661,0.009796041565371314,0.0
natural_residual_qat_w4_c1.0_step200,natural_residual_qat,natural_residual_qat,4,1.0,200,31.50116539001465,0.891045093536377,26.27912139892578,25.69891929626465,0.05000000074505806,0.004011767471553185,True,3.451405450505263e-05,0.0009030501547385939,0.004011767471553185,0.06859143116162159,0.02554397173395273,,0.0366909947577085,0.010930810123682022,0.013860055124353805,0.0
natural_residual_qat_w4_c1.0_step300,natural_residual_qat,natural_residual_qat,4,1.0,300,31.028366088867188,0.8749982714653015,25.480937957763672,25.090614318847656,0.15000000596046448,0.003942370743061474,True,3.315701883366273e-05,0.0010211233027803245,0.003942370743061474,0.06692647210729774,0.02510707335045481,,0.036007347454915364,0.013041526079177856,0.01655513744577645,0.0
natural_residual_qat_w4_c1.0_step400,natural_residual_qat,natural_residual_qat,4,1.0,400,30.699352264404297,0.8651798367500305,25.12604331970215,24.73201560974121,0.20000000298023224,0.003965240945888127,True,3.456957770140434e-05,0.001103556077578105,0.003965240945888127,0.06482985970069421,0.024915890780732752,,0.035640674318301535,0.014481374993920326,0.018395727234098946,0.0
natural_residual_qat_w4_c1.0_step500,natural_residual_qat,natural_residual_qat,4,1.0,500,30.575225830078125,0.8588390350341797,24.869413375854492,24.46937370300293,0.30000001192092896,0.003921949553131299,True,3.4871128991653674e-05,0.0011485408394946717,0.003921949553131299,0.06418067828781204,0.024748645148065407,,0.03536763156191114,0.015601865947246552,0.01982063325041461,0.0
natural_residual_qat_w4_c1.0_step600,natural_residual_qat,natural_residual_qat,4,1.0,600,30.501605987548828,0.8549073934555054,24.7539005279541,24.406278610229492,0.3499999940395355,0.0039008677416632054,True,3.2053933136921844e-05,0.001170456426916644,0.0039008677416632054,0.06338400955064571,0.024617010394081262,,0.03511271055590441,0.01628783904016018,0.02070544093264585,0.0
natural_residual_qat_w4_c1.0_step700,natural_residual_qat,natural_residual_qat,4,1.0,700,30.392955780029297,0.8491320610046387,24.552759170532227,24.23751449584961,0.3499999940395355,0.003912104809359107,True,3.2572730742685965e-05,0.0012088356932508759,0.003912104809359107,0.06260487589679542,0.024520927214894073,,0.03495410145987421,0.016748301684856415,0.021297607544316133,0.0
natural_residual_qat_w4_c1.0_step800,natural_residual_qat,natural_residual_qat,4,1.0,800,30.403076171875,0.848534107208252,24.549190521240234,24.213754653930664,0.3499999940395355,0.0038908938696522455,True,2.872748400477576e-05,0.001207870984217152,0.0038908938696522455,0.06239836232634843,0.024444245684264843,,0.03480479565859013,0.01700752042233944,0.021644016778587436,0.0
natural_residual_qat_w4_c1.0_step900,natural_residual_qat,natural_residual_qat,4,1.0,900,30.391803741455078,0.8481193780899048,24.516685485839844,24.19626235961914,0.3499999940395355,0.003876845363748771,True,3.10925734538614e-05,0.0012122734886361286,0.003876845363748771,0.06228345457930118,0.0243970453814768,,0.034750976790786585,0.017168544232845306,0.021850961543429852,0.0
natural_residual_qat_w4_c1.0_step1000,natural_residual_qat,natural_residual_qat,4,1.0,1000,30.352901458740234,0.8469775319099426,24.5328426361084,24.166854858398438,0.3499999940395355,0.003881463730294854,True,2.866256786546728e-05,0.0012204958897200414,0.003881463730294854,0.06217085800744826,0.024397387220972178,,0.034725237294935596,0.01728888228535652,0.02200356270159434,0.0
