method,parameter_space,test_index,seed,layer,error_l2,owner_error_dot,owner_error_cosine,owner_gradient_l2,quality_error_dot,quality_error_cosine,quality_gradient_l2,ownership_score,image_mse
fixed_ptq_w8_c1.0_test,quantized,0,3459,up_blocks.3.resnets.0.conv2.weight,0.373706320770526,2.5738468032613394e-05,0.0028394084505769667,0.024256290203619114,4.163133696651694e-08,0.008353814509693499,1.3335370519036747e-05,0.05988333374261856,3.705482185978326e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,up_blocks.3.resnets.0.conv_shortcut.weight,0.04200119050094848,-4.9065404613564325e-05,-0.0036074918678008073,0.32382354541793934,8.536400913049043e-08,0.009944990550652857,0.000204366086430796,0.05988333374261856,3.705482185978326e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,up_blocks.3.resnets.1.conv1.weight,0.24075198500202138,-3.550184634314326e-05,-0.0027112719023013807,0.05438861379017029,3.1423527869600865e-08,0.005943994003176639,2.1958703863207294e-05,0.05988333374261856,3.705482185978326e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,up_blocks.3.resnets.1.conv2.weight,0.3872260557515659,3.661201147450542e-05,0.0032857778536293206,0.028775363544966705,1.1806984153391509e-08,0.002384271949834984,1.2788470863749973e-05,0.05988333374261856,3.705482185978326e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,up_blocks.3.resnets.2.conv1.weight,0.25206567958705234,3.8372255934294257e-05,0.0025911766089296933,0.05874982810717981,3.053175324098249e-08,0.005120342759423255,2.3655873665715958e-05,0.05988333374261856,3.705482185978326e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,up_blocks.3.resnets.2.conv2.weight,0.3666501936315225,-1.694085578454719e-06,-0.0003483575049667085,0.01326350346975145,1.903985918976125e-11,5.306799417981923e-06,9.785412563260422e-06,0.05988333374261856,3.705482185978326e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,mid_block.attentions.0.to_q.weight,0.23078628195619744,2.110411094296642e-06,0.0013733748784082506,0.006658370716577946,-1.787803018024046e-10,-4.952246380911836e-05,1.5642545691467284e-05,0.05988333374261856,3.705482185978326e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,mid_block.attentions.0.to_k.weight,0.23743591046848972,4.0314274716727054e-07,0.0002241898497896953,0.007573497762507331,8.058650985263566e-10,0.0001748705927302114,1.940882130680974e-05,0.05988333374261856,3.705482185978326e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,mid_block.attentions.0.to_v.weight,0.15740808941460843,2.0362474230559667e-06,0.00034913268487434554,0.03705211402691853,-4.610737938312091e-09,-0.0003101615378002285,9.443988508907295e-05,0.05988333374261856,3.705482185978326e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,mid_block.attentions.0.to_out.0.weight,0.14889375094583934,9.945381302463334e-06,0.0015708450712971613,0.042521797400822584,4.832881363179746e-08,0.003324350127096003,9.763890610437219e-05,0.05988333374261856,3.705482185978326e-06
