candidate,source,method,bits,clip,step,psnr,ssim,psnr_p05,min_psnr,quality_violation_fraction,target_mse,feasible,semantic_lowpass_mse,generated_reference_mse,natural_validation_mse,natural_validation_lpips,natural_validation_residual,natural_validation_spectral,selection_objective
natural_residual_w8_c1.0_step0,rtn_fallback,natural_residual,8,1.0,0,57.079833984375,0.9997356534004211,53.20294952392578,52.35723114013672,0.0,0.004480636581718045,True,3.0519668321460357e-07,2.3042802979489354e-06,0.004480636581718045,0.07531318787368946,0.030735336704537985,,0.0427479024669914
natural_residual_w8_c1.0_step100,natural_residual,natural_residual,8,1.0,100,42.42805862426758,0.9939149618148804,37.64140701293945,37.522438049316406,0.0,0.004207535193813783,True,8.209933264424763e-06,7.223474140118923e-05,0.004207535193813783,0.07810144187533297,0.02810587991120883,,0.040139979159084765
natural_residual_w8_c1.0_step200,natural_residual,natural_residual,8,1.0,200,40.746063232421875,0.9904292225837708,35.85593032836914,35.831233978271484,0.0,0.00413540120075595,True,9.98550463009451e-06,0.00010582258000795264,0.00413540120075595,0.07827762067609001,0.027506952900580472,,0.03949008717820562
natural_residual_w8_c1.0_step300,natural_residual,natural_residual,8,1.0,300,39.818790435791016,0.9876189231872559,34.83685302734375,34.746299743652344,0.0,0.0041026237526011755,True,1.0253453058339802e-05,0.0001314782393819769,0.0041026237526011755,0.07818762546230573,0.027143026646172075,,0.0390849198511205
natural_residual_w8_c1.0_step400,natural_residual,natural_residual,8,1.0,400,39.294898986816406,0.9858924150466919,34.33034896850586,34.186927795410156,0.0,0.004082438815885325,True,1.135320303546905e-05,0.00014775630279473262,0.004082438815885325,0.07754647776891943,0.026966833930032408,,0.038826626928880614
natural_residual_w8_c1.0_step500,natural_residual,natural_residual,8,1.0,500,38.859642028808594,0.9840961694717407,33.897125244140625,33.71261215209961,0.0,0.004073216637436872,True,1.1846328641240689e-05,0.00016322672345268075,0.004073216637436872,0.07705661983345635,0.026823259435104774,,0.038625830713169766
natural_residual_w8_c1.0_step600,natural_residual,natural_residual,8,1.0,600,38.57078170776367,0.9829471707344055,33.66224670410156,33.43326187133789,0.0,0.004062584354528553,True,1.2241124704814865e-05,0.0001737452759698499,0.004062584354528553,0.07676172426727135,0.02673551474663327,,0.03849875377729859
natural_residual_w8_c1.0_step700,natural_residual,natural_residual,8,1.0,700,38.377593994140625,0.9820564985275269,33.47624206542969,33.21989822387695,0.0,0.004053226889652706,True,1.2552212672289897e-05,0.0001815169447581866,0.004053226889652706,0.07662826819432667,0.026671294172729176,,0.038412452307159124
natural_residual_w8_c1.0_step800,natural_residual,natural_residual,8,1.0,800,38.267303466796875,0.9814912676811218,33.34738540649414,33.08295440673828,0.0,0.004051761390996944,True,1.3096364943976368e-05,0.0001864232934167376,0.004051761390996944,0.07644151408021571,0.02663516734685345,,0.038357272875759914
natural_residual_w8_c1.0_step900,natural_residual,natural_residual,8,1.0,900,38.19902801513672,0.9811406135559082,33.282569885253906,33.0100212097168,0.0,0.004049935781210934,True,1.3200732655604953e-05,0.00018936989890789847,0.004049935781210934,0.07635038105945569,0.026613390753254862,,0.03832476610572257
natural_residual_w8_c1.0_step1000,natural_residual,natural_residual,8,1.0,1000,38.156803131103516,0.9808775186538696,33.23981857299805,32.956298828125,0.0,0.00404815832098393,True,1.3145292359695305e-05,0.00019128709700453329,0.00404815832098393,0.07630524390697246,0.026595575982582886,,0.03830054927898345
