method,layer,n,local_owner_gain,absolute_local_quality_dot,negative_owner_dot_fraction,diagnostic_priority
fixed_ptq_w8_c1.0_test,up_blocks.3.resnets.0.conv_shortcut.weight,4,1.2511494363849532e-05,7.217944879524456e-08,0.75,144.47820646511556
fixed_ptq_w8_c1.0_test,up_blocks.2.resnets.0.conv2.weight,4,1.2398372744563146e-05,8.255121726128738e-08,1.0,127.85839259981317
fixed_ptq_w8_c1.0_test,up_blocks.0.resnets.2.conv2.weight,4,1.139275822329292e-05,8.38780848318453e-08,0.75,115.90205153783008
fixed_ptq_w8_c1.0_test,conv_in.weight,4,6.12909660464612e-05,6.005269473416757e-07,1.0,99.66897301501847
fixed_ptq_w8_c1.0_test,up_blocks.1.resnets.1.conv1.weight,4,2.3008201334787252e-05,2.1982961880596622e-07,0.75,98.22156259950292
fixed_ptq_w8_c1.0_test,mid_block.resnets.0.conv1.weight,4,2.923859697802164e-05,3.541523093546706e-07,0.75,79.32969267928378
fixed_ptq_w8_c1.0_test,up_blocks.0.upsamplers.0.conv.weight,4,3.803516600803013e-05,5.205745725691923e-07,1.0,71.09470900668171
fixed_ptq_w8_c1.0_test,mid_block.attentions.0.to_k.weight,4,1.0326494732408816e-06,1.0610840054767836e-09,0.5,66.71107010372435
fixed_ptq_w8_c1.0_test,up_blocks.0.resnets.1.conv1.weight,4,1.5538289391179486e-05,2.4335183277144965e-07,0.75,60.27962328721059
fixed_ptq_w8_c1.0_test,up_blocks.1.resnets.0.conv1.weight,4,1.024006705318573e-05,1.9113453689169594e-07,0.75,49.81718966830086
fixed_ptq_w8_c1.0_test,up_blocks.0.resnets.2.conv1.weight,4,1.1873756918205976e-05,3.0683798137293044e-07,0.5,36.960382824605404
fixed_ptq_w8_c1.0_test,up_blocks.1.resnets.2.conv2.weight,4,6.423045597995761e-08,7.75202513723932e-08,0.5,0.6986233902087968
fixed_ptq_w8_c1.0_test,up_blocks.0.resnets.0.conv1.weight,4,-2.0618877525617134e-06,2.5791734616781706e-07,0.5,0.0
fixed_ptq_w8_c1.0_test,up_blocks.0.resnets.0.conv2.weight,4,-9.721293250945777e-07,8.917431865982046e-08,0.5,0.0
fixed_ptq_w8_c1.0_test,up_blocks.0.resnets.1.conv2.weight,4,-3.3786037767839666e-06,1.0742877902442194e-07,0.5,0.0
fixed_ptq_w8_c1.0_test,up_blocks.1.resnets.0.conv2.weight,4,-1.328578988367564e-05,1.5160481029027196e-07,0.75,0.0
fixed_ptq_w8_c1.0_test,up_blocks.1.resnets.1.conv2.weight,4,-8.403984292338754e-07,1.4384629622665735e-07,0.5,0.0
fixed_ptq_w8_c1.0_test,up_blocks.1.resnets.2.conv1.weight,4,-3.801429420851989e-05,2.402189116043452e-07,0.25,0.0
fixed_ptq_w8_c1.0_test,up_blocks.1.upsamplers.0.conv.weight,4,-7.699305123567517e-05,2.4729911211045744e-07,0.0,0.0
fixed_ptq_w8_c1.0_test,up_blocks.2.resnets.0.conv1.weight,4,-4.26831541265893e-06,1.2234292100027608e-07,0.75,0.0
fixed_ptq_w8_c1.0_test,up_blocks.2.resnets.0.conv_shortcut.weight,4,-3.040031340940348e-05,1.3796919212448633e-07,0.25,0.0
fixed_ptq_w8_c1.0_test,up_blocks.2.resnets.1.conv1.weight,4,-6.555291334029768e-06,9.13259506697397e-08,0.25,0.0
fixed_ptq_w8_c1.0_test,up_blocks.2.resnets.2.conv1.weight,4,-2.8089898730511224e-06,1.0514221818254572e-07,0.5,0.0
fixed_ptq_w8_c1.0_test,up_blocks.2.resnets.2.conv2.weight,4,-2.3118623220935465e-06,1.522561359168197e-08,0.25,0.0
fixed_ptq_w8_c1.0_test,up_blocks.2.upsamplers.0.conv.weight,4,-1.5554323291823756e-05,1.567254005632182e-07,0.0,0.0
fixed_ptq_w8_c1.0_test,up_blocks.3.resnets.0.conv2.weight,4,-2.805013104532367e-05,1.902587872698113e-08,0.25,0.0
fixed_ptq_w8_c1.0_test,up_blocks.3.resnets.1.conv2.weight,4,-2.5273750892144247e-05,1.5008870847648575e-08,0.0,0.0
fixed_ptq_w8_c1.0_test,up_blocks.3.resnets.2.conv1.weight,4,-3.840820804075607e-05,3.782067799814426e-08,0.25,0.0
fixed_ptq_w8_c1.0_test,up_blocks.3.resnets.2.conv2.weight,4,-6.062074168847917e-06,4.501154270067844e-09,0.5,0.0
fixed_ptq_w8_c1.0_test,mid_block.attentions.0.to_q.weight,4,-3.8336170519606024e-06,1.2994993746974598e-09,0.0,0.0
fixed_ptq_w8_c1.0_test,mid_block.attentions.0.to_v.weight,4,-6.384040393635391e-07,3.994312453473985e-08,0.5,0.0
fixed_ptq_w8_c1.0_test,mid_block.attentions.0.to_out.0.weight,4,-1.0226607803946918e-05,3.4741013925646393e-08,0.25,0.0
fixed_ptq_w8_c1.0_test,mid_block.resnets.0.conv2.weight,4,-3.1618779819454283e-06,2.1826530534500642e-07,0.5,0.0
fixed_ptq_w8_c1.0_test,mid_block.resnets.1.conv1.weight,4,-2.3368129143379615e-05,1.1015402783818568e-07,0.25,0.0
fixed_ptq_w8_c1.0_test,conv_out.weight,4,-0.00017266912781592865,2.92883130383425e-07,0.0,0.0
natural_full_finetune_fp32_test,up_blocks.2.resnets.1.conv2.weight,4,8.546621840175105e-05,7.6885151366367e-06,1.0,9.282317117082895
natural_full_finetune_fp32_test,up_blocks.3.resnets.0.conv1.weight,4,5.7482173924475736e-05,9.946643716884326e-06,1.0,5.013467904151442
natural_full_finetune_fp32_test,up_blocks.2.resnets.2.conv1.weight,4,0.00011742394304281661,2.543060210683655e-05,1.0,4.357182894155348
natural_full_finetune_fp32_test,up_blocks.2.resnets.0.conv2.weight,4,8.81186293411968e-05,1.8768791612898164e-05,1.0,4.343451077189579
natural_full_finetune_fp32_test,up_blocks.2.resnets.1.conv1.weight,4,0.00010631928952462268,2.7282479209788832e-05,1.0,3.691464231801288
natural_full_finetune_fp32_test,up_blocks.2.upsamplers.0.conv.weight,4,0.00019447172796482684,6.713395993594465e-05,1.0,2.832681790610743
natural_full_finetune_fp32_test,up_blocks.2.resnets.0.conv1.weight,4,0.00012326329769910295,4.7122890955194604e-05,1.0,2.534102380284039
natural_full_finetune_fp32_test,up_blocks.2.resnets.0.conv_shortcut.weight,4,0.0003494777101156992,0.00013914073499029606,1.0,2.484562760751773
natural_full_finetune_fp32_test,up_blocks.2.resnets.2.conv2.weight,4,7.470232592084309e-05,3.546748664652961e-05,1.0,2.0197244766344316
natural_full_finetune_fp32_test,up_blocks.3.resnets.0.conv_shortcut.weight,4,0.00012142139589532198,7.741945623708466e-05,1.0,1.5381797882848256
natural_full_finetune_fp32_test,up_blocks.1.resnets.2.conv1.weight,4,8.604241242171123e-05,7.150074802627668e-05,1.0,1.1783459068817275
natural_full_finetune_fp32_test,up_blocks.3.resnets.1.conv1.weight,4,2.8792133507958423e-05,2.4749681267663752e-05,1.0,1.0960670010443696
natural_full_finetune_fp32_test,up_blocks.3.resnets.2.conv1.weight,4,3.8940387992787675e-05,3.648455740112726e-05,0.75,1.024653618061732
natural_full_finetune_fp32_test,up_blocks.1.upsamplers.0.conv.weight,4,0.0002460957114083986,0.0002461003689561581,1.0,0.9938471461227536
natural_full_finetune_fp32_test,conv_out.weight,4,9.22555916196282e-05,9.414861862104439e-05,1.0,0.964335498032068
natural_full_finetune_fp32_test,up_blocks.3.resnets.0.conv2.weight,4,3.371813562943669e-05,3.5903337791847945e-05,1.0,0.9010185039830562
natural_full_finetune_fp32_test,up_blocks.3.resnets.1.conv2.weight,4,3.5721522903269464e-05,3.82317649497452e-05,1.0,0.8986394579353678
natural_full_finetune_fp32_test,up_blocks.1.resnets.0.conv2.weight,4,5.706699036633954e-05,6.279319738588899e-05,1.0,0.8873444635212626
natural_full_finetune_fp32_test,up_blocks.1.resnets.2.conv2.weight,4,7.384628393974563e-05,8.314339629693404e-05,1.0,0.8722451489285941
natural_full_finetune_fp32_test,up_blocks.1.resnets.1.conv2.weight,4,5.4665609425395794e-05,7.18368720559731e-05,1.0,0.7452120285984611
natural_full_finetune_fp32_test,mid_block.resnets.0.conv2.weight,4,4.7154330744298604e-05,6.541640927917853e-05,1.0,0.7044760955426331
natural_full_finetune_fp32_test,up_blocks.1.resnets.1.conv1.weight,4,3.190542717381233e-05,4.6143773560157894e-05,1.0,0.6694005948597852
natural_full_finetune_fp32_test,up_blocks.3.resnets.2.conv2.weight,4,2.111118343838578e-05,3.373806558483776e-05,1.0,0.598780368373268
natural_full_finetune_fp32_test,up_blocks.0.upsamplers.0.conv.weight,4,9.240302433752522e-05,0.00016477607494251354,1.0,0.555657319788635
natural_full_finetune_fp32_test,conv_in.bias,4,3.0471205005909616e-06,4.483725755957636e-06,1.0,0.5076306147676867
natural_full_finetune_fp32_test,mid_block.resnets.0.norm2.bias,4,1.815652963909844e-06,2.278670644850363e-06,1.0,0.4781081018699615
natural_full_finetune_fp32_test,mid_block.resnets.0.norm1.bias,4,1.6803689694165405e-06,2.289260972086534e-06,1.0,0.44125382134264834
natural_full_finetune_fp32_test,up_blocks.3.resnets.0.norm1.weight,4,9.977074890097461e-07,9.247999102098883e-07,0.75,0.40827613483436503
natural_full_finetune_fp32_test,up_blocks.0.resnets.2.conv1.weight,4,6.288770182800617e-06,1.3925869127478857e-05,0.75,0.4071777962074765
natural_full_finetune_fp32_test,up_blocks.0.resnets.2.norm2.bias,4,9.640152902617135e-07,8.932270203102188e-07,1.0,0.3996523455808219
natural_full_finetune_fp32_test,up_blocks.1.resnets.0.conv1.weight,4,1.4506735404576048e-05,3.778924003772342e-05,0.75,0.36905161518372404
natural_full_finetune_fp32_test,up_blocks.0.resnets.0.norm2.weight,4,7.832132789488056e-07,6.522866384829483e-07,1.0,0.3607292414132191
natural_full_finetune_fp32_test,mid_block.attentions.0.to_v.weight,4,6.965374999908601e-06,1.820926462027658e-05,1.0,0.3530674253244525
natural_full_finetune_fp32_test,up_blocks.0.resnets.1.norm2.bias,4,7.474091312075432e-07,6.297315341300792e-07,0.75,0.3478523182450094
natural_full_finetune_fp32_test,up_blocks.0.resnets.0.norm1.weight,4,5.880666606719602e-07,1.8359514235866923e-07,1.0,0.3454130315939687
natural_full_finetune_fp32_test,up_blocks.2.resnets.1.norm1.weight,4,5.55739065320956e-07,1.7785148327133719e-07,0.75,0.3275297271535222
natural_full_finetune_fp32_test,up_blocks.0.resnets.1.norm2.weight,4,6.099180310187255e-07,4.5960913223590423e-07,1.0,0.3082703304261223
natural_full_finetune_fp32_test,conv_norm_out.weight,4,3.4635374840252217e-06,9.821388374298572e-06,1.0,0.30541861234311746
natural_full_finetune_fp32_test,up_blocks.0.resnets.2.norm2.weight,4,6.831822578251082e-07,7.484015154154276e-07,0.75,0.3013185231372114
natural_full_finetune_fp32_test,mid_block.resnets.1.norm2.weight,4,6.439750986518424e-07,6.922978148110189e-07,1.0,0.29123258809795854
natural_full_finetune_fp32_test,up_blocks.0.resnets.2.norm1.bias,4,7.235854269330754e-07,1.368196925977573e-06,1.0,0.2506266748336716
natural_full_finetune_fp32_test,mid_block.resnets.1.norm2.bias,4,5.616673344451415e-07,7.877038317046071e-07,1.0,0.24350322191008736
natural_full_finetune_fp32_test,up_blocks.2.resnets.2.norm1.bias,4,4.124698768330099e-07,3.2718513315682877e-07,1.0,0.22342856990417048
natural_full_finetune_fp32_test,conv_in.weight,4,2.6043123189808717e-05,0.0001154310569611815,1.0,0.22268602876480129
natural_full_finetune_fp32_test,up_blocks.3.resnets.2.norm1.bias,4,1.9943598214911886e-06,7.444431849701875e-06,1.0,0.22250187167429303
natural_full_finetune_fp32_test,up_blocks.0.resnets.1.conv1.weight,4,4.517544145907894e-06,1.9745788897583864e-05,0.5,0.212443386141482
natural_full_finetune_fp32_test,up_blocks.0.resnets.0.norm1.bias,4,3.470602058886547e-07,1.357576462478299e-07,1.0,0.20974646696500868
natural_full_finetune_fp32_test,up_blocks.2.resnets.0.norm2.bias,4,3.385121204551416e-07,1.2640444161714012e-07,0.75,0.20574340655680928
natural_full_finetune_fp32_test,up_blocks.2.resnets.0.norm1.bias,4,3.613956913387621e-07,3.3800140824145564e-07,1.0,0.194622178278322
natural_full_finetune_fp32_test,up_blocks.2.resnets.1.norm1.bias,4,3.1487746219680284e-07,1.0371721456167502e-07,0.75,0.19405437666519273
natural_full_finetune_fp32_test,up_blocks.2.resnets.1.conv1.bias,4,2.919957115100776e-07,3.50955572755639e-08,0.75,0.18789903700068256
natural_full_finetune_fp32_test,up_blocks.1.resnets.0.norm2.bias,4,2.9611291672578263e-07,1.1614668342963642e-07,0.5,0.18110279609593297
natural_full_finetune_fp32_test,conv_norm_out.bias,4,9.222841315563774e-07,3.669232144393313e-06,1.0,0.1777677863413436
natural_full_finetune_fp32_test,up_blocks.2.resnets.1.norm2.bias,4,2.786015360135653e-07,9.59136048637381e-08,1.0,0.17252778302642655
natural_full_finetune_fp32_test,mid_block.resnets.0.norm1.weight,4,4.2459427688338804e-07,9.64671166005961e-07,1.0,0.17096065937742272
natural_full_finetune_fp32_test,up_blocks.3.resnets.1.norm1.bias,4,3.5277065977264515e-07,6.751943267913184e-07,0.75,0.1607813396604686
natural_full_finetune_fp32_test,up_blocks.3.resnets.1.conv1.bias,4,2.884361877934317e-07,3.2045969990173584e-07,1.0,0.15681271244145084
natural_full_finetune_fp32_test,up_blocks.0.resnets.2.conv2.weight,4,7.4903185214034704e-06,4.78251001955896e-05,0.5,0.15179793543537834
natural_full_finetune_fp32_test,up_blocks.3.resnets.2.norm2.weight,4,6.814128294386574e-07,3.0084372532613234e-06,1.0,0.1505104735114636
