step,applied,reason,block,spectral_loss,adversarial_loss,discriminator_loss,discriminator_applied,reconstruction_mse,perceptual_loss,preservation_mse,loss,residual_loss,trust_loss,grad_norm,learning_rate
1,True,,conv_in,0.0,0.0,,,0.011229190044105053,0.0,0.0,0.011229190044105053,0.0,0.0,0.0002955579257104546,0.01
2,True,,conv_in,0.0,0.0,,,0.015982259064912796,0.0,0.0,0.015982259064912796,0.0,0.0,0.0003225095570087433,0.01
3,True,,conv_in,0.0,0.0,,,0.010653079487383366,0.0,0.0,0.010653079487383366,0.0,0.0,0.00031350142671726644,0.01
4,True,,conv_in,0.0,0.0,,,0.023335043340921402,0.0,0.0,0.023335043340921402,0.0,0.0,0.0009264163672924042,0.01
5,True,,conv_in,0.0,0.0,,,0.018364757299423218,0.0,0.0,0.018364757299423218,0.0,0.0,0.0004760389856528491,0.01
6,True,,conv_in,0.0,0.0,,,0.01567699946463108,0.0,0.0,0.01567699946463108,0.0,0.0,0.00041656079702079296,0.01
7,True,,conv_in,0.0,0.0,,,0.009285734966397285,0.0,0.0,0.009285734966397285,0.0,0.0,0.00024136599677149206,0.01
8,True,,conv_in,0.0,0.0,,,0.014363330788910389,0.0,0.0,0.014363330788910389,0.0,0.0,0.00032942037796601653,0.01
9,True,,conv_in,0.0,0.0,,,0.012844798155128956,0.0,0.0,0.012844798155128956,0.0,0.0,0.0005457830848172307,0.01
10,True,,conv_in,0.0,0.0,,,0.01576702669262886,0.0,0.0,0.01576702669262886,0.0,0.0,0.0004990128800272942,0.01
11,True,,conv_in,0.0,0.0,,,0.008620833046734333,0.0,0.0,0.008620833046734333,0.0,0.0,0.00023321216576732695,0.01
12,True,,conv_in,0.0,0.0,,,0.017116863280534744,0.0,0.0,0.017116863280534744,0.0,0.0,0.0006616210448555648,0.01
13,True,,conv_in,0.0,0.0,,,0.013161025010049343,0.0,0.0,0.013161025010049343,0.0,0.0,0.0005355037865228951,0.01
14,True,,conv_in,0.0,0.0,,,0.008596964180469513,0.0,0.0,0.008596964180469513,0.0,0.0,0.00021068354544695467,0.01
15,True,,conv_in,0.0,0.0,,,0.011461860500276089,0.0,0.0,0.011461860500276089,0.0,0.0,0.0002620208833832294,0.01
16,True,,up_blocks.0,0.0,0.0,,,0.9105339050292969,0.0,0.0,0.9105339050292969,0.0,0.0,0.010527343489229679,0.01
17,True,,up_blocks.0,0.0,0.0,,,0.783713161945343,0.0,0.0,0.783713161945343,0.0,0.0,0.0078020100481808186,0.01
18,True,,up_blocks.0,0.0,0.0,,,0.9428596496582031,0.0,0.0,0.9428596496582031,0.0,0.0,0.011798523366451263,0.01
19,True,,up_blocks.0,0.0,0.0,,,0.7234485149383545,0.0,0.0,0.7234485149383545,0.0,0.0,0.015900855883955956,0.01
20,True,,up_blocks.0,0.0,0.0,,,0.7067754864692688,0.0,0.0,0.7067754864692688,0.0,0.0,0.009511370211839676,0.01
