candidate,source,method,bits,clip,step,psnr,ssim,psnr_p05,min_psnr,quality_violation_fraction,target_mse,feasible,semantic_lowpass_mse,generated_reference_mse,natural_validation_mse,natural_validation_lpips,natural_validation_residual,natural_validation_spectral,selection_objective,code_change_fraction_vs_rtn,code_offset_rms,code_offset_ge_one_fraction
natural_gan_qat_w4_c1.0_step0,rtn_fallback,natural_gan_qat,4,1.0,0,33.350128173828125,0.9434767961502075,29.57149887084961,28.767127990722656,0.0,0.004856428870698437,True,8.513084630976664e-05,0.0005414379287685733,0.004856428870698437,0.09604388605803252,,,0.014631079169121222,0.0,0.0,0.0
natural_gan_qat_w4_c1.0_step10,natural_gan_qat,natural_gan_qat,4,1.0,10,33.717857360839844,0.9443665742874146,29.692119598388672,28.91141700744629,0.0,0.004790834276354872,True,4.4068278657505286e-05,0.0005044171695772093,0.004790834276354872,0.08584900684654713,,,0.013463871518324596,0.0014144100714474916,0.0017045631892912026,0.0
natural_gan_qat_w4_c1.0_step20,natural_gan_qat,natural_gan_qat,4,1.0,20,33.19352340698242,0.9417959451675415,29.52452850341797,28.649188995361328,0.05000000074505806,0.004722438615863212,True,7.324325652007247e-05,0.000554871642816579,0.004722438615863212,0.08376208078116179,,,0.013245133207019536,0.002647069748491049,0.0032666157510920437,0.0
natural_gan_qat_w4_c1.0_step30,natural_gan_qat,natural_gan_qat,4,1.0,30,33.42902374267578,0.942103385925293,29.560544967651367,28.640975952148438,0.0,0.00467088510049507,True,5.06172265886562e-05,0.0005345571764337365,0.00467088510049507,0.08106028717011213,,,0.012878148270683596,0.003273631678894162,0.004083728967339102,0.0
natural_gan_qat_w4_c1.0_step40,natural_gan_qat,natural_gan_qat,4,1.0,40,33.21437454223633,0.9406174421310425,29.321117401123047,28.285778045654297,0.10000000149011612,0.004715713259065524,True,6.17067174971453e-05,0.0005635501154756639,0.004715713259065524,0.07949274685233831,,,0.012788401379293646,0.003828265704214573,0.004791260714743453,0.0
natural_gan_qat_w4_c1.0_step50,natural_gan_qat,natural_gan_qat,4,1.0,50,33.43024444580078,0.9421964883804321,29.777381896972656,28.515222549438477,0.0,0.004631002063979395,True,5.6269408923981244e-05,0.0005304107660776935,0.004631002063979395,0.07992530111223459,,,0.012736070993050816,0.004149544518440962,0.0052347399536897925,0.0
natural_gan_qat_w4_c1.0_step60,natural_gan_qat,natural_gan_qat,4,1.0,60,32.91073989868164,0.9380496144294739,29.33304214477539,28.1973819732666,0.10000000149011612,0.004719032353023067,True,9.904473408823833e-05,0.0005911121101235039,0.004719032353023067,0.0797188088297844,,,0.012889002704177983,0.0044294497929513454,0.0056046672833325725,0.0
natural_gan_qat_w4_c1.0_step70,natural_gan_qat,natural_gan_qat,4,1.0,70,33.326622009277344,0.9397783279418945,29.34803581237793,28.382347106933594,0.10000000149011612,0.004684706620173529,True,5.302843719618977e-05,0.0005500150175066665,0.004684706620173529,0.0776374600827694,,,0.012554509502842849,0.004559756722301245,0.005778920128652109,0.0
natural_gan_qat_w4_c1.0_step80,natural_gan_qat,natural_gan_qat,4,1.0,80,33.23043441772461,0.9393380880355835,29.338529586791992,28.36616325378418,0.10000000149011612,0.004670193410129286,True,5.974277501081815e-05,0.0005617688606434967,0.004670193410129286,0.0770616140216589,,,0.012495840362316813,0.004652249626815319,0.00589878949538466,0.0
natural_gan_qat_w4_c1.0_step90,natural_gan_qat,natural_gan_qat,4,1.0,90,33.31589889526367,0.939501941204071,29.400264739990234,28.416988372802734,0.10000000149011612,0.004646546009462326,True,5.471835584103246e-05,0.0005533279116207268,0.004646546009462326,0.07693820726126432,,,0.012449803447270823,0.004704765044152737,0.005964477103925766,0.0
natural_gan_qat_w4_c1.0_step100,natural_gan_qat,natural_gan_qat,4,1.0,100,33.38219451904297,0.939715564250946,29.432872772216797,28.441234588623047,0.10000000149011612,0.004636886416119523,True,4.876283173871343e-05,0.000545837380195735,0.004636886416119523,0.07687711343169212,,,0.012422123422766163,0.00473720021545887,0.006007521157620507,0.0
