candidate,source,method,bits,clip,step,psnr,ssim,psnr_p05,min_psnr,quality_violation_fraction,target_mse,feasible,semantic_lowpass_mse,generated_reference_mse,natural_validation_mse,natural_validation_lpips,natural_validation_residual,natural_validation_spectral,selection_objective
natural_full_finetune_w32_c1.0_step0,marked_fp32_fallback,natural_full_finetune,32,1.0,0,120.0,1.0,120.0,120.0,0.0,0.0044825395657994704,True,0.0,0.0,0.0044825395657994704,0.07518677371990634,,,0.012001216937790105
natural_full_finetune_w32_c1.0_step100,natural_full_finetune,natural_full_finetune,32,1.0,100,28.00972557067871,0.8103721737861633,23.915142059326172,23.107627868652344,0.44999998807907104,0.004574072313914712,True,0.0002371277383645065,0.0018744874425465242,0.004574072313914712,0.08469113262981409,,,0.013043185576896122
natural_full_finetune_w32_c1.0_step200,natural_full_finetune,natural_full_finetune,32,1.0,200,27.938373565673828,0.8087543249130249,23.38719940185547,22.39034652709961,0.4000000059604645,0.0044547662525360465,True,0.00029756621006526984,0.0019876245845807717,0.0044547662525360465,0.08590836866642348,,,0.013045603119178396
natural_full_finetune_w32_c1.0_step300,natural_full_finetune,natural_full_finetune,32,1.0,300,28.154346466064453,0.8038975596427917,23.475536346435547,23.16018295288086,0.44999998807907104,0.004336711535472659,True,0.0002151760101696709,0.0018647947610588745,0.004336711535472659,0.07795282306324225,,,0.012131993841796885
natural_full_finetune_w32_c1.0_step400,natural_full_finetune,natural_full_finetune,32,1.0,400,28.24123191833496,0.81207674741745,23.48760414123535,23.135881423950195,0.4000000059604645,0.004268945491674003,True,0.00025404387997696176,0.0018248417763970792,0.004268945491674003,0.07821001349657308,,,0.012089946841331313
natural_full_finetune_w32_c1.0_step500,natural_full_finetune,natural_full_finetune,32,1.0,500,28.476821899414062,0.8107450604438782,23.730175018310547,22.96733856201172,0.44999998807907104,0.004126956266702564,True,0.00018116692463081562,0.0017644999286858365,0.004126956266702564,0.07062105989461998,,,0.011189062256164561
natural_full_finetune_w32_c1.0_step600,natural_full_finetune,natural_full_finetune,32,1.0,600,28.73378562927246,0.8132063746452332,23.50992202758789,23.174278259277344,0.44999998807907104,0.004044603277066017,True,0.00013400029129115865,0.001676101428165566,0.004044603277066017,0.06687103619333357,,,0.010731706896399374
natural_full_finetune_w32_c1.0_step700,natural_full_finetune,natural_full_finetune,32,1.0,700,28.8487606048584,0.8165000081062317,23.69623374938965,23.208175659179688,0.4000000059604645,0.004003818317414698,True,0.00014089649830566485,0.001643064504605718,0.004003818317414698,0.06325062424730277,,,0.010328880742144976
natural_full_finetune_w32_c1.0_step800,natural_full_finetune,natural_full_finetune,32,1.0,800,29.034475326538086,0.8209251165390015,23.832069396972656,23.335695266723633,0.4000000059604645,0.0039433923150795636,True,0.00011068046678701649,0.0015822062021470628,0.0039433923150795636,0.06111545634485083,,,0.010054937949564646
natural_full_finetune_w32_c1.0_step900,natural_full_finetune,natural_full_finetune,32,1.0,900,29.174707412719727,0.8243752717971802,23.99640464782715,23.494909286499023,0.4000000059604645,0.00387101740483331,True,0.00011435229334892938,0.0015291971285478212,0.00387101740483331,0.05990152500817203,,,0.009861169905650512
natural_full_finetune_w32_c1.0_step1000,natural_full_finetune,natural_full_finetune,32,1.0,1000,29.188350677490234,0.8232105374336243,23.939945220947266,23.46039581298828,0.4000000059604645,0.0038729579635798927,True,0.00010397482637927168,0.0015335083488025702,0.0038729579635798927,0.05895517114913673,,,0.009768475078493566
