candidate,source,method,bits,clip,step,psnr,ssim,psnr_p05,min_psnr,quality_violation_fraction,target_mse,feasible,semantic_lowpass_mse,generated_reference_mse,natural_validation_mse,natural_validation_lpips,natural_validation_residual,natural_validation_spectral,selection_objective
natural_full_finetune_w32_c1.0_step0,marked_fp32_fallback,natural_full_finetune,32,1.0,0,120.0,1.0,120.0,120.0,0.0,0.0044825395657994704,True,0.0,0.0,0.0044825395657994704,0.07518677371990634,,,0.012001216937790105
natural_full_finetune_w32_c1.0_step100,natural_full_finetune,natural_full_finetune,32,1.0,100,27.86699867248535,0.8081750869750977,23.513071060180664,22.82457733154297,0.44999998807907104,0.004723660900367577,True,0.00023793653235770762,0.0019678530807141215,0.004723660900367577,0.08736011121072806,,,0.013459672021440383
natural_full_finetune_w32_c1.0_step200,natural_full_finetune,natural_full_finetune,32,1.0,200,27.83675193786621,0.8047298192977905,22.851411819458008,22.009769439697266,0.4000000059604645,0.004523254356740836,True,0.0002986574145324994,0.002049452834762633,0.004523254356740836,0.08674490689736558,,,0.013197745046477393
natural_full_finetune_w32_c1.0_step300,natural_full_finetune,natural_full_finetune,32,1.0,300,28.123891830444336,0.8024995923042297,23.34483528137207,22.996543884277344,0.44999998807907104,0.004364259148587735,True,0.00019561202498152852,0.0018744748551398516,0.004364259148587735,0.07805104762519477,,,0.012169363911107213
natural_full_finetune_w32_c1.0_step400,natural_full_finetune,natural_full_finetune,32,1.0,400,28.275012969970703,0.8076655268669128,23.521894454956055,22.916147232055664,0.4000000059604645,0.004216413410063069,True,0.0002236831558548147,0.001832168796681799,0.004216413410063069,0.0748024661661475,,,0.011696660026677819
natural_full_finetune_w32_c1.0_step500,natural_full_finetune,natural_full_finetune,32,1.0,500,28.4208927154541,0.8086292147636414,23.65148162841797,22.804359436035156,0.44999998807907104,0.00414286314443757,True,0.0001954636780283181,0.0017885414359625428,0.00414286314443757,0.06949911805713782,,,0.011092774950151353
natural_full_finetune_w32_c1.0_step600,natural_full_finetune,natural_full_finetune,32,1.0,600,28.752410888671875,0.8125708699226379,23.54804229736328,23.184404373168945,0.4000000059604645,0.004015790925137708,True,0.00014019210520928028,0.0016655767482006921,0.004015790925137708,0.0665559398548794,,,0.010671384910625647
natural_full_finetune_w32_c1.0_step700,natural_full_finetune,natural_full_finetune,32,1.0,700,28.726551055908203,0.8143327832221985,23.700458526611328,23.08492660522461,0.4000000059604645,0.004024375824741355,True,0.000161019516599481,0.0016759827645728364,0.004024375824741355,0.06279653726960532,,,0.010304029551701888
natural_full_finetune_w32_c1.0_step800,natural_full_finetune,natural_full_finetune,32,1.0,800,29.026844024658203,0.8194915056228638,23.908803939819336,23.21015167236328,0.4000000059604645,0.003932738734818031,True,0.0001084701207219041,0.0015832103352295234,0.003932738734818031,0.0611169657058781,,,0.01004443530540584
natural_full_finetune_w32_c1.0_step900,natural_full_finetune,natural_full_finetune,32,1.0,900,29.09507179260254,0.8214144706726074,23.920862197875977,23.292888641357422,0.4000000059604645,0.0038732668381129542,True,0.00012026826116198208,0.0015600474347593264,0.0038732668381129542,0.05971366260200739,,,0.009844633098313692
natural_full_finetune_w32_c1.0_step1000,natural_full_finetune,natural_full_finetune,32,1.0,1000,29.105426788330078,0.8204635381698608,23.881763458251953,23.269298553466797,0.4000000059604645,0.003871500419336371,True,0.00011076754544774303,0.001562882175494451,0.003871500419336371,0.058814882449951256,,,0.009752988664331497
