step,applied,reason,reconstruction_mse,perceptual_loss,preservation_mse,loss,residual_loss,trust_loss,grad_norm,learning_rate
32,True,,0.012537587434053421,0.17950543761253357,0.0006102586630731821,0.10276591032743454,0.07105699926614761,2.62644280155655e-05,0.0023455277550965548,0.0009989991540912259
33,True,,0.0014584091259166598,0.056181252002716064,0.0003789262264035642,0.02134488709270954,0.01351022720336914,2.737035356403794e-05,0.0011773072183132172,0.0009989016056600236
34,True,,0.010680402629077435,0.21134212613105774,0.0003790885384660214,0.0856168121099472,0.053043730556964874,2.8493797799455933e-05,0.002105817198753357,0.0009987995276485983
35,True,,0.0010230646003037691,0.06726989150047302,0.00010469782137079164,0.013616010546684265,0.0056562647223472595,2.964311534014996e-05,0.001060014241375029,0.000998692921086954
36,True,,0.0020376648753881454,0.10250396281480789,0.00043734966311603785,0.02942492440342903,0.016261857002973557,3.0777497158851475e-05,0.0012437677942216396,0.0009985817870507897
37,True,,0.003315499983727932,0.07297094166278839,0.0012405621819198132,0.03840673342347145,0.025312693789601326,3.187934271409176e-05,0.0013992051826789975,0.000998466126661488
38,True,,0.0008977825054898858,0.03550714999437332,0.0005248063826002181,0.009915747679769993,0.004417307674884796,3.293878035037778e-05,0.0012400789419189095,0.0009983459410861048
39,True,,0.0018468959024176002,0.11904941499233246,0.0016029310645535588,0.02848043665289879,0.011522398330271244,3.3948919735848904e-05,0.0014020432718098164,0.0009982212315373554
40,True,,0.0006145208026282489,0.0489007942378521,0.000714743509888649,0.010671040043234825,0.0037366035394370556,3.487852882244624e-05,0.0019034704891964793,0.000998091999273605
41,True,,0.01655082032084465,0.21422268450260162,0.00019925826927646995,0.13122612237930298,0.09285416454076767,3.572994319256395e-05,0.0021979287266731262,0.0009979582455988537
42,True,,0.0010297849075868726,0.06442335993051529,0.0006113495910540223,0.016698021441698074,0.008002834394574165,3.6677894968306646e-05,0.0014796608593314886,0.0009978199718627251
43,True,,0.004879207815974951,0.0956939086318016,0.00045851178583689034,0.050665516406297684,0.03529951721429825,3.762020787689835e-05,0.0011926518054679036,0.000997677179460451
44,True,,0.0007261272985488176,0.030960744246840477,0.0006998666794970632,0.009179769083857536,0.003957448527216911,3.8588485040236264e-05,0.0008821955998428166,0.000997529869832859
45,True,,0.0018350941827520728,0.09544713795185089,0.0009196099708788097,0.02627275511622429,0.013053333386778831,3.9537178963655606e-05,0.0010683754226192832,0.0009973780444663563
46,True,,0.0058147236704826355,0.0801977887749672,0.0001442976063117385,0.04722050949931145,0.033097006380558014,4.0461858588969335e-05,0.0014021657407283783,0.0009972217048929161
47,True,,0.0006483640754595399,0.03716990724205971,0.00043045211350545287,0.009440502151846886,0.00421382999047637,4.139497468713671e-05,0.0007096740882843733,0.000997060852690062
48,True,,0.005114380735903978,0.13824507594108582,0.00153649365529418,0.06506463140249252,0.04305233061313629,4.229885234963149e-05,0.0019933779258280993,0.0009968954894808502
49,True,,0.0003416393883526325,0.025054190307855606,0.0007096659974195063,0.006021034903824329,0.001754212542437017,4.316981721785851e-05,0.0008993199444375932,0.0009967256169338564
50,True,,0.0028749587945640087,0.0659707710146904,0.0005429766606539488,0.02920241840183735,0.01864399015903473,4.401951446197927e-05,0.0013999278889968991,0.0009965512367631558
51,True,,0.001351463608443737,0.05543342977762222,0.00022348359925672412,0.014964291825890541,0.007622069213539362,4.486442048801109e-05,0.0008198691066354513,0.0009963723507283077
52,True,,0.0007139103836379945,0.022746305912733078,0.0001901950454339385,0.008460771292448044,0.005091382656246424,4.57016249129083e-05,0.0008664354681968689,0.0009961889606343373
53,True,,0.0020131925120949745,0.06575596332550049,0.00037970131961628795,0.02469070628285408,0.015342049300670624,4.652008647099137e-05,0.0009168839314952493,0.000996001068331717
54,True,,0.0011039292439818382,0.04918873682618141,0.000725042016711086,0.014156874269247055,0.006683514453470707,4.7325051127700135e-05,0.0008007106371223927,0.000995808675716349
55,True,,0.00587086845189333,0.11310970783233643,0.0009047599160112441,0.04434698447585106,0.02535514533519745,4.8101373977260664e-05,0.0020623551681637764,0.000995611784729544
56,True,,0.004008767195045948,0.10737752169370651,0.0004611323238350451,0.03372775390744209,0.018058478832244873,4.887163231614977e-05,0.001906355144456029,0.0009954103973580034
57,True,,0.0010424947831779718,0.0622505322098732,0.00024186409427784383,0.01451941393315792,0.006767641752958298,4.96494940307457e-05,0.0007286439067684114,0.0009952045156337997
58,True,,0.0006993740680627525,0.019714834168553352,0.00013700079580303282,0.006317774299532175,0.0033724105451256037,5.043506098445505e-05,0.0008949493640102446,0.0009949941416343537
59,True,,0.002255165483802557,0.07002100348472595,0.0005145231261849403,0.02263559028506279,0.012348765507340431,5.1206483476562425e-05,0.0010116372723132372,0.0009947792774824154
60,True,,0.008936324156820774,0.14208939671516418,0.0005979990819469094,0.08543019741773605,0.06108841300010681,5.195470657781698e-05,0.001828840933740139,0.0009945599253460427
61,True,,0.002556851599365473,0.10148680210113525,0.0007205036818049848,0.03868364542722702,0.024536576122045517,5.27643205714412e-05,0.0023268512450158596,0.0009943360874385776
62,True,,0.0014715123688802123,0.041856974363327026,0.00016079600027296692,0.01261724904179573,0.0066379099152982235,5.360422801459208e-05,0.0022129809949547052,0.0009941077660186265
63,True,,0.0025986682157963514,0.06698940694332123,0.0001184626089525409,0.019237764179706573,0.009702684357762337,5.4456126235891134e-05,0.0008242690819315612,0.0009938749633900351
64,True,,0.0006303255795501173,0.05424618721008301,0.0006884986651130021,0.010967465117573738,0.003534970572218299,5.5319043894996867e-05,0.0010355062549933791,0.0009936376819018663
65,True,,0.005938373506069183,0.14964526891708374,0.000381545745767653,0.05297297239303589,0.03130641579627991,5.6153385230572894e-05,0.0014448232250288129,0.0009933959239483768
66,True,,0.0042939139530062675,0.06514816731214523,0.0003881836892105639,0.04403983801603317,0.032454170286655426,5.7001932873390615e-05,0.0011778363259509206,0.0009931496919689921
67,True,,0.0006353329517878592,0.03403846174478531,0.00010685760935302824,0.0069051762111485004,0.002651703078299761,5.788418638985604e-05,0.0009860527934506536,0.0009928989884482823
68,True,,0.0013343030586838722,0.044062089174985886,0.0004900128697045147,0.016796724870800972,0.010075600817799568,5.8739045925904065e-05,0.0008389851427637041,0.0009926438159159367
69,True,,0.0021030788775533438,0.042749516665935516,0.0011819571955129504,0.021399755030870438,0.01265721395611763,5.959125701338053e-05,0.0011268238304182887,0.0009923841769467392
70,True,,0.00032627323525957763,0.027011681348085403,0.0005243862397037446,0.005585461854934692,0.001508643850684166,6.039579238859005e-05,0.0008173218811862171,0.0009921200741605412
71,True,,0.0018333594780415297,0.04552668333053589,0.00150016020052135,0.02215837687253952,0.012771417386829853,6.115177529864013e-05,0.001220103818923235,0.0009918515102222353
72,True,,0.002350456081330776,0.07041102647781372,0.0007428030367009342,0.02352035418152809,0.012642571702599525,6.18523481534794e-05,0.0010832214029505849,0.00099157848784173
73,True,,0.002421980258077383,0.07871939241886139,0.00015316651843022555,0.02991975098848343,0.019318871200084686,6.253260653465986e-05,0.0008964458247646689,0.0009913010097739195
74,True,,0.0019560130313038826,0.056036077439785004,0.0005471869953908026,0.021218573674559593,0.012563946656882763,6.321744149317965e-05,0.0010179232340306044,0.0009910190788186585
75,True,,0.0008559880079701543,0.04878663271665573,0.0004223814175929874,0.010741202160716057,0.004161149263381958,6.391367787728086e-05,0.000796455075033009,0.000990732697820733
76,True,,0.001877669245004654,0.05037945136427879,0.0006761188269592822,0.02199123613536358,0.01372273825109005,6.457681593019515e-05,0.0008920233231037855,0.0009904418696698308
77,True,,0.00601075729355216,0.1328936517238617,0.0008568188059143722,0.06920110434293747,0.048186689615249634,6.521209434140474e-05,0.0014989838236942887,0.000990146597300514
78,True,,0.0007961796363815665,0.06069250404834747,0.0001228131732204929,0.013549146242439747,0.0064374301582574844,6.589357508346438e-05,0.0008670326205901802,0.000989846883692188
79,True,,0.003066344652324915,0.10601291805505753,0.00040241528768092394,0.02293664775788784,0.008463514037430286,6.656117329839617e-05,0.001577931921929121,0.0009895427318690716
80,True,,0.0018788090674206614,0.0758751630783081,0.0013466193340718746,0.02181766740977764,0.009657430462539196,6.720795499859378e-05,0.0009291227906942368,0.0009892341449001672
81,True,,0.009363358840346336,0.09203166514635086,0.0006343061104416847,0.07708997279405594,0.057254157960414886,6.781471165595576e-05,0.0019559822976589203,0.0009889211258992297
82,True,,0.0006647954578511417,0.037131015211343765,0.0005338285700418055,0.010280749760568142,0.004834511782974005,6.847558688605204e-05,0.0009522995096631348,0.0009886036780247342
83,True,,0.0013883458450436592,0.05605210363864899,0.00021085923071950674,0.02197227068245411,0.01455630362033844,6.913359538884833e-05,0.0009863507002592087,0.0009882818044798453
84,True,,0.00044659373816102743,0.040720127522945404,0.0001862743083620444,0.00776423467323184,0.0028723813593387604,6.980350008234382e-05,0.0008593507809564471,0.0009879555085123839
85,True,,0.0009157446911558509,0.02427230402827263,0.00037628936115652323,0.009524188004434109,0.005427929572761059,7.04650956322439e-05,0.0008778977789916098,0.0009876247934147945
86,True,,0.0029561184346675873,0.08923691511154175,0.000662792066577822,0.031092263758182526,0.01788615807890892,7.112594903446734e-05,0.0012229514541104436,0.000987289662524113
87,True,,0.0004054576565977186,0.07284271717071533,0.0008883656118996441,0.013814053498208523,0.004346874542534351,7.180499233072624e-05,0.0018534570699557662,0.0009869501192219313
88,True,,0.0015770203899592161,0.0656559094786644,0.0004521902301348746,0.022039785981178284,0.01299207005649805,7.245875167427585e-05,0.001000868622213602,0.000986606166934365
89,True,,0.0003260601661168039,0.05067211017012596,0.00023908494040369987,0.007245062850415707,0.0013728905469179153,7.310566434171051e-05,0.0011637482093647122,0.0009862578091320176
90,True,,0.00035191437928006053,0.0401681512594223,0.00015467984485439956,0.007042663171887398,0.002363836858421564,7.371950050583109e-05,0.0012125640641897917,0.0009859050493299455
91,True,,0.0018983567133545876,0.06123907491564751,0.0005231154500506818,0.021778875961899757,0.012709638103842735,7.432360871462151e-05,0.0021566604264080524,0.0009855478910876239
92,True,,0.00112758984323591,0.06088284030556679,0.0005499784019775689,0.017629779875278473,0.009313199669122696,7.487008406314999e-05,0.0018708938732743263,0.000985186338008908
93,True,,0.0024734388571232557,0.0666380226612091,0.0007098877686075866,0.02219071239233017,0.011632941663265228,7.541450031567365e-05,0.001343575306236744,0.0009848203937420008
94,True,,0.00013007971574552357,0.03233414888381958,0.00016567198326811194,0.004755988717079163,0.0010603908449411392,7.596176874358207e-05,0.0011055170325562358,0.0009844500619794123
95,True,,0.0010011455742642283,0.08327466249465942,0.00011145352618768811,0.01732812635600567,0.007775840349495411,7.651177293155342e-05,0.0015633025905117393,0.0009840753464579245
96,True,,0.003357329173013568,0.09585975110530853,0.0006147403037175536,0.04030665010213852,0.026133093982934952,7.70569167798385e-05,0.0013860217295587063,0.0009836962509585533
97,True,,0.0011492068879306316,0.05487905070185661,0.0003724843554664403,0.015741942450404167,0.008359085768461227,7.763629400869831e-05,0.0009586933883838356,0.0009833127793065098
98,True,,0.0007987685385160148,0.046379584819078445,0.0003677720669656992,0.011906093917787075,0.005733040627092123,7.82146817073226e-05,0.0015141209587454796,0.0009829249353711623
99,True,,0.008140209130942822,0.18994814157485962,0.00010235935042146593,0.08831965178251266,0.060979120433330536,7.88009274401702e-05,0.0017470839666202664,0.0009825327230659966
100,True,,0.0018534297123551369,0.08827957510948181,0.0004113757167942822,0.03130509331822395,0.019800160080194473,7.949156133690849e-05,0.0013588789151981473,0.000982136146348578
101,True,,0.002286746399477124,0.08233985304832458,0.0011632130481302738,0.02581239491701126,0.012964433990418911,8.022002293728292e-05,0.001533706672489643,0.000981735209220509
102,True,,0.0013527532573789358,0.060348883271217346,0.0004772871034219861,0.018622353672981262,0.010279328562319279,8.093113137874752e-05,0.00102467299439013,0.0009813299157273912
103,True,,0.005569541361182928,0.07168634235858917,0.0013207790907472372,0.05699172616004944,0.04161117598414421,8.164292376022786e-05,0.0015707818092778325,0.0009809202699587827
104,True,,0.004125621635466814,0.08104300498962402,0.0006612358847633004,0.04274881258606911,0.029195593670010567,8.236440044129267e-05,0.0010154020274057984,0.0009805062760481586
105,True,,0.0019394386326894164,0.04108142480254173,0.00016351803787983954,0.015510370023548603,0.009134920313954353,8.312550926348194e-05,0.0011983015574514866,0.0009800879381728672
106,True,,0.00275012431666255,0.10148270428180695,0.0005299507174640894,0.033625517040491104,0.019666381180286407,8.38925116113387e-05,0.0010688148904591799,0.0009796652605540902
107,True,,0.0026086061261594296,0.05700386315584183,0.000425702310167253,0.02622947283089161,0.017068227753043175,8.46624534460716e-05,0.0016974625177681446,0.000979238247456798
108,True,,0.00024598423624411225,0.03263493999838829,0.0006815014057792723,0.006617311388254166,0.0017439760267734528,8.544233423890546e-05,0.0008326662937179208,0.0009788069031897077
109,True,,0.0023031688760966063,0.048338256776332855,0.0008298947941511869,0.024829404428601265,0.01603175699710846,8.618349966127425e-05,0.0013200839748606086,0.0009783712321052398
110,True,,0.00256003113463521,0.0975324884057045,0.00013747770572081208,0.03529036045074463,0.022701257839798927,8.689919195603579e-05,0.001504619256593287,0.0009779312385994738
111,True,,0.0005862516118213534,0.03938768804073334,0.00040635166806168854,0.008820409886538982,0.0034818092826753855,8.762759534874931e-05,0.0010110215516760945,0.0009774869271121037
112,True,,0.0032320781610906124,0.08337293565273285,0.0013009674148634076,0.03483717516064644,0.020664986222982407,8.832301682559773e-05,0.0008778019691817462,0.000977038302126394
113,True,,0.0027885171584784985,0.0706336721777916,0.0006113769486546516,0.02394094131886959,0.01286541298031807,8.901944966055453e-05,0.000964635401032865,0.0009765853681691335
114,True,,0.003726460738107562,0.1505165994167328,0.000538659980520606,0.0386536605656147,0.018797319382429123,8.972940122475848e-05,0.001816603122279048,0.0009761281298105904
115,True,,0.0011268379166722298,0.033339254558086395,0.00021322672546375543,0.012539896182715893,0.007651775609701872,9.040004078997299e-05,0.0009020471479743719,0.0009756665916644659
116,True,,0.0023078718222677708,0.07437674701213837,0.0001825643703341484,0.022434642538428307,0.012323057278990746,9.109230450121686e-05,0.0008375506731681526,0.0009752007583878475
117,True,,0.009716828353703022,0.18710140883922577,0.0003597190952859819,0.09125643223524094,0.06210910901427269,9.178119216812775e-05,0.0019269658951088786,0.000974730634681162
118,True,,0.005958973430097103,0.10511590540409088,0.0006599525222554803,0.06556220352649689,0.04777081310749054,9.25333151826635e-05,0.0013151420280337334,0.0009742562252881286
119,True,,0.0021531193051487207,0.06384717673063278,0.0011221193708479404,0.022378679364919662,0.011595670133829117,9.334965579910204e-05,0.0019426726503297687,0.0009737775349957098
120,True,,0.0039291647262871265,0.07221253216266632,0.000464284501504153,0.038356855511665344,0.026276925578713417,9.409576887264848e-05,0.001485207467339933,0.0009732945686340652
121,True,,0.005408003926277161,0.11420490592718124,0.00024232620489783585,0.07209845632314682,0.05478435754776001,9.486881026532501e-05,0.0020808051340281963,0.0009728073310765002
122,True,,0.004240232054144144,0.10057444125413895,0.00013944499369245023,0.04495261237025261,0.030375085771083832,9.574968134984374e-05,0.001258742529898882,0.0009723158272394191
123,True,,0.0032685534097254276,0.0742851197719574,0.0005229855887591839,0.03213471546769142,0.020390709862113,9.671902080299333e-05,0.0011199950240552425,0.0009718200620822738
124,True,,0.0014391965232789516,0.04425612837076187,0.0005795356119051576,0.016315370798110962,0.009290512651205063,9.770270844455808e-05,0.0007445286610163748,0.000971320040607515
125,True,,0.0021478470880538225,0.13991644978523254,0.0006600884371437132,0.03148447349667549,0.014023816213011742,9.868491179076955e-05,0.0018455301178619266,0.000970815767860541
126,True,,0.003433284815400839,0.07854180037975311,0.00017219060100615025,0.03480112925171852,0.0231682900339365,9.96497692540288e-05,0.0009438658598810434,0.0009703072489296466
127,True,,0.0011376561596989632,0.04156094789505005,0.00012219323252793401,0.01219545304775238,0.00665630865842104,0.00010064680827781558,0.0010111198062077165,0.0009697944889459729
128,True,,0.0011793185258284211,0.03950076922774315,0.0006828036275692284,0.014489957131445408,0.007993938401341438,0.00010164198465645313,0.0008586521726101637,0.000969277493083454
129,True,,0.0009024834143929183,0.041863616555929184,0.0003817764518316835,0.01411831472069025,0.008264890871942043,0.00010259870032314211,0.0007031948771327734,0.0009687562665587662
130,True,,0.0014680495951324701,0.05648411437869072,0.00042673948337323964,0.016649505123496056,0.008678529411554337,0.00010353078687330708,0.0008634024416096509,0.0009682308146312743
131,True,,0.01001485250890255,0.13029560446739197,8.611689554527402e-05,0.11041605472564697,0.08719836175441742,0.00010442012717248872,0.0022571806330233812,0.0009677011426029791
132,True,,0.002019341103732586,0.06570944935083389,0.0004580703971441835,0.02636280655860901,0.016855323687195778,0.0001054245512932539,0.003031012834981084,0.0009671672558184635
133,True,,0.0014892307808622718,0.043832022696733475,0.0011476189829409122,0.014785979874432087,0.006617244798690081,0.00010645495785865933,0.0018061879090964794,0.0009666291596648393
134,True,,0.003526778891682625,0.05948450043797493,0.0005079308757558465,0.02843000926077366,0.01793784275650978,0.00010746923362603411,0.0014310446567833424,0.000966086859571692
135,True,,0.0035316161811351776,0.08328580856323242,0.0013288467889651656,0.037028755992650986,0.022509779781103134,0.00010849052341654897,0.001154462923295796,0.0009655403610110266
136,True,,0.009342585690319538,0.10502118617296219,0.0006984788924455643,0.09485738724470139,0.07361463457345963,0.00010945672693196684,0.0017282203771173954,0.0009649896694972119
137,True,,0.002497453009709716,0.05467594042420387,0.00015158056339714676,0.023775754496455193,0.0155064407736063,0.0001104476468754001,0.0012584871146827936,0.0009644347905869254
138,True,,0.002360227983444929,0.045803219079971313,0.0005463774432428181,0.022276081144809723,0.014241660945117474,0.00011143003939650953,0.0012357458472251892,0.0009638757298790968
139,True,,0.0052732485346496105,0.10742150992155075,0.00045705182128585875,0.05170207470655441,0.03477144613862038,0.00011238199658691883,0.0012697388883680105,0.0009633124930148514
140,True,,0.0006406041793525219,0.046638838946819305,0.0006644483073614538,0.010003563016653061,0.0033690445125102997,0.00011336251918692142,0.0011337625328451395,0.0009627450856774539
141,True,,0.0009444080060347915,0.04927324876189232,0.0008763542282395065,0.015139710158109665,0.007514125667512417,0.00011427718709455803,0.0005882810801267624,0.0009621735135922505
142,True,,0.0009142027120105922,0.055972661823034286,0.0001275616086786613,0.012685096822679043,0.005917353555560112,0.00011514911602716893,0.0014340394409373403,0.0009615977825266108
143,True,,0.0010337693383917212,0.11078034341335297,0.0004362380423117429,0.015798121690750122,0.002812681021168828,0.00011598311539273709,0.0018597407033666968,0.0009610178982898708
144,True,,0.010450339876115322,0.11627311259508133,0.0013892342103645205,0.08987464755773544,0.06501735746860504,0.00011682020704029128,0.00146133778616786,0.0009604338667332726
145,True,,0.000661011494230479,0.04448949173092842,0.0006669978029094636,0.011093754321336746,0.0046486202627420425,0.00011771440040320158,0.001022561453282833,0.0009598456937499068
146,True,,0.0006534310523420572,0.048085734248161316,0.000569221971090883,0.010969107039272785,0.004367472603917122,0.00011858419748023152,0.0007557029603049159,0.0009592533852746528
147,True,,0.005698956083506346,0.07652418315410614,0.00021324296540115029,0.058164142072200775,0.04438508674502373,0.00011941161210415885,0.0017653201939538121,0.0009586569472841177
148,True,,0.0009650056017562747,0.049330078065395355,0.0001983966794796288,0.013392435386776924,0.0070964256301522255,0.00012028073251713067,0.0008735668379813433,0.0009580563857965775
149,True,,0.001260079676285386,0.06739407032728195,0.00039482369902543724,0.014180601574480534,0.0053902557119727135,0.00012113821867387742,0.001233422663062811,0.000957451706871916
150,True,,0.0019453525310382247,0.0507127083837986,0.0006727146683260798,0.01795138418674469,0.009588111191987991,0.00012197851901873946,0.0009351219632662833,0.0009568429166115629
151,True,,0.0029571587219834328,0.0861344039440155,0.0010760676814243197,0.035043954849243164,0.02131999097764492,0.00012278728536330163,0.002027476206421852,0.000956230021158433
152,True,,0.00232866033911705,0.06562037020921707,0.0004931317525915802,0.02767202816903591,0.01779383048415184,0.0001235957897733897,0.000886538764461875,0.0009556130266968644
153,True,,0.0009144990472123027,0.038003165274858475,0.00024474997189827263,0.01084773987531662,0.005642180796712637,0.0001243958540726453,0.000999342417344451,0.0009549919394525547
154,True,,0.0010670265182852745,0.04100767523050308,0.00015491827798541635,0.013305277563631535,0.007826395332813263,0.0001251857029274106,0.0010824220953509212,0.0009543667656925001
155,True,,0.003702933667227626,0.07602611184120178,0.0005469432799145579,0.03680071607232094,0.024400025606155396,0.00012594462896231562,0.0011669006198644638,0.0009537375117249307
156,True,,0.0029346621595323086,0.06297367066144943,0.0005858660442754626,0.02690102905035019,0.016496000811457634,0.00012669239367824048,0.0011512530036270618,0.0009531041838992477
157,True,,0.003435834078118205,0.08493747562170029,0.0006641581421718001,0.03511924669146538,0.021860074251890182,0.0001274094684049487,0.001142809633165598,0.0009524667886059586
158,True,,0.0005862220423296094,0.040090516209602356,0.00017446711717639118,0.009197589010000229,0.0042520989663898945,0.00012810924090445042,0.0009710119338706136,0.000951825332276614
159,True,,0.011318771168589592,0.11495262384414673,0.00010738988930825144,0.08929620683193207,0.06626610457897186,0.000128783198306337,0.002075802069157362,0.0009511798213837406
160,True,,0.002784441690891981,0.07098095864057541,0.0006922673783265054,0.032669588923454285,0.021401219069957733,0.0001295192341785878,0.0009971068939194083,0.0009505302624407778
161,True,,0.0015547266229987144,0.06208910793066025,0.000366670690709725,0.01713188737630844,0.008633606135845184,0.00013027094246353954,0.0017223450122401118,0.0009498766620020115
162,True,,0.002473636996001005,0.049173273146152496,0.0004128598084207624,0.021474173292517662,0.013256179168820381,0.00013103523815516382,0.0008254519780166447,0.0009492190266625072
163,True,,0.0026294165290892124,0.05746797099709511,8.68289644131437e-05,0.02626572549343109,0.01771453395485878,0.00013180957466829568,0.0008398089557886124,0.0009485573630580446
164,True,,0.003058147383853793,0.06610056012868881,0.0004183378769084811,0.030883312225341797,0.020377106964588165,0.00013259629486128688,0.001214757445268333,0.0009478916778650498
165,True,,0.002760696690529585,0.08400408178567886,0.0012117120204493403,0.028522860258817673,0.01493699662387371,0.00013340276200324297,0.0013170888414606452,0.0009472219778005275
166,True,,0.0008104454609565437,0.02951805666089058,0.000515798048581928,0.011845704168081284,0.0070505160838365555,0.0001341392198810354,0.000907165405806154,0.0009465482696219953
167,True,,0.0014323352370411158,0.05373424291610718,0.001350883743725717,0.017758440226316452,0.008249564096331596,0.00013483475777320564,0.001035718247294426,0.000945870560127413
168,True,,0.0004553165927063674,0.024965543299913406,0.0007165775168687105,0.007100580260157585,0.0027141994796693325,0.00013547221897169948,0.0007103972602635622,0.0009451888561551156
169,True,,0.018766656517982483,0.17739661037921906,0.00015695279580540955,0.2250557839870453,0.18823421001434326,0.00013605858839582652,0.004687871318310499,0.0009445031645837436
