candidate,source,method,bits,clip,step,psnr,ssim,psnr_p05,min_psnr,quality_violation_fraction,target_mse,feasible,semantic_lowpass_mse,generated_reference_mse,natural_validation_mse,natural_validation_lpips,natural_validation_residual,natural_validation_spectral,selection_objective
natural_spectral_w8_c1.0_step0,rtn_fallback,natural_spectral,8,1.0,0,57.088104248046875,0.9997347593307495,53.132572174072266,52.35205078125,0.0,0.004688252927735448,True,3.0215273412181886e-07,2.307134968759783e-06,0.004688252927735448,0.08544002696871758,,0.0008198978772270493,0.01331424541232991
natural_spectral_w8_c1.0_step10,natural_spectral,natural_spectral,8,1.0,10,56.635398864746094,0.9997237920761108,53.12803268432617,52.211421966552734,0.0,0.004683116692467593,True,3.726320457531074e-07,2.4781563070064292e-06,0.004683116692467593,0.0850197732448578,,0.000819742509702337,0.013267068267923607
natural_spectral_w8_c1.0_step20,natural_spectral,natural_spectral,8,1.0,20,55.33356475830078,0.9996741414070129,52.44291687011719,51.52931594848633,0.0,0.004678480289294384,True,7.194899481532957e-07,3.2053551421995508e-06,0.004678480289294384,0.08433690406382084,,0.0008193411526008276,0.013194104810936552
natural_spectral_w8_c1.0_step30,natural_spectral,natural_spectral,8,1.0,30,53.87514114379883,0.9995726346969604,50.808837890625,50.29435729980469,0.0,0.004673825367353857,True,1.0914880164136775e-06,4.486526449909434e-06,0.004673825367353857,0.08348814509809017,,0.000819155832141405,0.013104555460377015
natural_spectral_w8_c1.0_step40,natural_spectral,natural_spectral,8,1.0,40,52.306129455566406,0.9994036555290222,49.02995300292969,48.74168395996094,0.0,0.0046736158023122695,True,1.5825509535716265e-06,6.506001102479786e-06,0.0046736158023122695,0.08262863736599683,,0.0008191168781195302,0.013018391226723908
natural_spectral_w8_c1.0_step50,natural_spectral,natural_spectral,8,1.0,50,51.04462814331055,0.9992152452468872,47.677608489990234,47.49427795410156,0.0,0.0046723221195861695,True,2.2586984584904712e-06,8.755674446092599e-06,0.0046723221195861695,0.08203665893524885,,0.000819289935316192,0.012957917006642675
natural_spectral_w8_c1.0_step60,natural_spectral,natural_spectral,8,1.0,60,50.01580047607422,0.9990113973617554,46.684696197509766,46.43781280517578,0.0,0.004671572719234973,True,2.912194696591541e-06,1.1110586297036206e-05,0.004671572719234973,0.08153689429163932,,0.0008192227840481791,0.012907184426803723
natural_spectral_w8_c1.0_step70,natural_spectral,natural_spectral,8,1.0,70,49.34857940673828,0.9988312721252441,46.036441802978516,45.736900329589844,0.0,0.004669201784417964,True,3.3163598686769545e-06,1.2985047965230478e-05,0.004669201784417964,0.08111900836229324,,0.0008189607309759594,0.012862998693744885
natural_spectral_w8_c1.0_step80,natural_spectral,natural_spectral,8,1.0,80,48.68163299560547,0.9986306428909302,45.34148025512695,45.06624221801758,0.0,0.0046667958929901944,True,3.978306204999172e-06,1.5207061437649827e-05,0.0046667958929901944,0.08072468973696231,,0.000818730668106582,0.012821137933497085
natural_spectral_w8_c1.0_step90,natural_spectral,natural_spectral,8,1.0,90,48.375038146972656,0.9985114932060242,44.99276351928711,44.708858489990234,0.0,0.004664392085396684,True,4.149867373826055e-06,1.6335206623807608e-05,0.004664392085396684,0.08044906388968229,,0.0008186271599697648,0.01279116119036189
natural_spectral_w8_c1.0_step100,natural_spectral,natural_spectral,8,1.0,100,48.08749008178711,0.9983903765678406,44.546241760253906,44.31608581542969,0.0,0.0046622073510661725,True,4.259701637465696e-06,1.7579642667442384e-05,0.0046622073510661725,0.08019396513700486,,0.0008183599147741916,0.012763439856244079
