candidate,source,method,bits,clip,step,psnr,ssim,psnr_p05,min_psnr,quality_violation_fraction,target_mse,feasible,semantic_lowpass_mse,generated_reference_mse,natural_validation_mse,natural_validation_lpips,natural_validation_residual,natural_validation_spectral,selection_objective,code_change_fraction_vs_rtn,code_offset_rms,code_offset_ge_one_fraction
natural_qat_purification_w8_c1.0_step0,rtn_fallback,natural_qat_purification,8,1.0,0,57.088462829589844,0.9997348785400391,53.132598876953125,52.35213851928711,0.0,0.0046882540482329205,True,3.0203195748867985e-07,2.307051457250964e-06,0.0046882540482329205,0.08544022031128407,,,0.013232880143276305,0.0,0.0,0.0
natural_qat_purification_w8_c1.0_step10,natural_qat_purification,natural_qat_purification,8,1.0,10,56.96784210205078,0.9997326135635376,53.16318893432617,52.31087112426758,0.0,0.0046863199851941316,True,3.0800527781593703e-07,2.34926506834654e-06,0.0046863199851941316,0.08519718758761882,,,0.013206654754511646,0.00044653023360297084,0.0006147644675569856,0.0
natural_qat_purification_w8_c1.0_step20,natural_qat_purification,natural_qat_purification,8,1.0,20,56.4224739074707,0.9997067451477051,52.814453125,51.91082763671875,0.0,0.004683542036218569,True,3.65958616299622e-07,2.621474936859158e-06,0.004683542036218569,0.08464104458689689,,,0.013148378412140857,0.0009782332926988602,0.0014038799393446785,0.0
natural_qat_purification_w8_c1.0_step30,natural_qat_purification,natural_qat_purification,8,1.0,30,55.439666748046875,0.9996465444564819,51.78496551513672,51.079490661621094,0.0,0.004680746732628904,True,4.88303373913368e-07,3.2666726099250807e-06,0.004680746732628904,0.08396957069635391,,,0.013078680409012123,0.0014423764077946544,0.0021117600179528114,0.0
natural_qat_purification_w8_c1.0_step40,natural_qat_purification,natural_qat_purification,8,1.0,40,54.23134231567383,0.9995507001876831,50.52107238769531,49.9604606628418,0.0,0.0046786752587649975,True,6.676705240238334e-07,4.320523993328607e-06,0.0046786752587649975,0.08336848579347134,,,0.013016859179160178,0.0018854488153010607,0.002781021249543676,0.0
natural_qat_purification_w8_c1.0_step50,natural_qat_purification,natural_qat_purification,8,1.0,50,53.30475997924805,0.9994553327560425,49.59605407714844,49.08940124511719,0.0,0.004678117053117603,True,8.455284898900572e-07,5.3492216466111134e-06,0.004678117053117603,0.08295257985591889,,,0.012975066095689273,0.002303911605849862,0.00339361839740626,0.0
natural_qat_purification_w8_c1.0_step60,natural_qat_purification,natural_qat_purification,8,1.0,60,52.56987762451172,0.999365508556366,48.776641845703125,48.375797271728516,0.0,0.004676533871679567,True,1.0712082925579125e-06,6.3553284689987775e-06,0.004676533871679567,0.08262916542589664,,,0.012941592830854347,0.002619063016027212,0.0038443602972893978,0.0
natural_qat_purification_w8_c1.0_step70,natural_qat_purification,natural_qat_purification,8,1.0,70,52.13966751098633,0.999309241771698,48.380531311035156,47.9896354675293,0.0,0.004674728258396499,True,1.2564276318016709e-06,7.008333238900377e-06,0.004674728258396499,0.08244451489299535,,,0.012921692602959639,0.002802916569635272,0.0041141972032976,0.0
natural_qat_purification_w8_c1.0_step80,natural_qat_purification,natural_qat_purification,8,1.0,80,51.835121154785156,0.9992602467536926,48.10685348510742,47.662078857421875,0.0,0.004674412283929996,True,1.3381350555619066e-06,7.521496979734366e-06,0.004674412283929996,0.08230822924524546,,,0.012907911478565667,0.0029357715975493193,0.004307351105796336,0.0
natural_qat_purification_w8_c1.0_step90,natural_qat_purification,natural_qat_purification,8,1.0,90,51.721580505371094,0.999239444732666,47.96413040161133,47.53993606567383,0.0,0.004673868702957407,True,1.3709360018765437e-06,7.729075787210603e-06,0.004673868702957407,0.08224487975239754,,,0.012901098550200914,0.0030211263801902533,0.004428862703965642,0.0
natural_qat_purification_w8_c1.0_step100,natural_qat_purification,natural_qat_purification,8,1.0,100,51.638343811035156,0.9992243647575378,47.86466979980469,47.451622009277344,0.0,0.004673532172455452,True,1.3951828265135192e-06,7.88684624239977e-06,0.004673532172455452,0.08220232930034399,,,0.01289655546814288,0.0030720236245542765,0.0045016716982391085,0.0
