step,applied,reason,joint_w4_loss,cycle_loss,teacher_mse,budget_penalty,dual_mse,dual_ssim,block,discriminator_loss,discriminator_applied,reconstruction_mse,perceptual_loss,preservation_mse,loss,residual_loss,trust_loss,spectral_loss,adversarial_loss,grad_norm,learning_rate,reconstruction_gradient_norm,residual_gradient_norm,preservation_gradient_norm
337,True,,,,,0.0,,,,,,0.0031113484874367714,0.053982049226760864,4.181037002126686e-05,0.02547377347946167,0.016087312251329422,0.08560017496347427,0.0,0.0,0.0005933414795435965,0.0009445580553449888,,,
338,True,,,,,0.0,,,,,,0.0033524928148835897,0.04601491987705231,8.300004992634058e-05,0.02961304783821106,0.02076151594519615,0.08560466021299362,0.0,0.0,0.000728340819478035,0.0009442140493848706,,,
339,True,,,,,0.0,,,,,,0.0015131699619814754,0.04331354796886444,4.107535278308205e-05,0.015064096078276634,0.008342941291630268,0.08560926467180252,0.0,0.0,0.0005141052533872426,0.0009438690499881352,,,
340,True,,,,,0.0,,,,,,0.002412930130958557,0.05173847824335098,8.033138874452561e-05,0.023580845445394516,0.015097763389348984,0.08561380952596664,0.0,0.0,0.0006732249748893082,0.0009435230580241958,,,
341,True,,,,,0.0,,,,,,0.003091132966801524,0.04347309097647667,4.8101712309289724e-05,0.027345875278115273,0.01902719959616661,0.0856182724237442,0.0,0.0,0.0006617212784476578,0.0009431760743649672,,,
342,True,,,,,0.0,,,,,,0.004038501530885696,0.08101204037666321,6.275133637245744e-05,0.04197651520371437,0.028949206694960594,0.08562272042036057,0.0,0.0,0.0008074045763351023,0.0009428280998848634,,,
343,True,,,,,0.0,,,,,,0.004710712470114231,0.06872440874576569,3.079832822550088e-05,0.04063538461923599,0.02818056009709835,0.08562714606523514,0.0,0.0,0.0008030005265027285,0.0009424791354607954,,,
344,True,,,,,0.0,,,,,,0.002872737590223551,0.04680994898080826,4.308111238060519e-05,0.02460038661956787,0.01616879552602768,0.08563173562288284,0.0,0.0,0.0006207976839505136,0.0009421291819721689,,,
345,True,,,,,0.0,,,,,,0.0013796889688819647,0.030956551432609558,4.181037002126686e-05,0.013689019717276096,0.008336404338479042,0.08563662320375443,0.0,0.0,0.0004927946138195693,0.0009417782403008816,,,
346,True,,,,,0.0,,,,,,0.0028337377589195967,0.05187547951936722,8.300004992634058e-05,0.02697860449552536,0.01805940456688404,0.08564137667417526,0.0,0.0,0.0006415533134713769,0.0009414263113313222,,,
347,True,,,,,0.0,,,,,,0.0015406417660415173,0.0350370854139328,4.107535278308205e-05,0.016102569177746773,0.010181223042309284,0.085645891726017,0.0,0.0,0.00044515536865219474,0.0009410733959503668,,,
348,True,,,,,0.0,,,,,,0.002488515106961131,0.05191797390580177,8.033138874452561e-05,0.02523399144411087,0.016657009720802307,0.08565041422843933,0.0,0.0,0.0005728856194764376,0.0009407194950473779,,,
349,True,,,,,0.0,,,,,,0.0018533819820731878,0.04170878604054451,4.8101712309289724e-05,0.01888313703238964,0.011978275142610073,0.08565502613782883,0.0,0.0,0.000579214422032237,0.0009403646095142008,,,
350,True,,,,,0.0,,,,,,0.003682053415104747,0.05371059477329254,6.275133637245744e-05,0.031674355268478394,0.021733269095420837,0.08565963059663773,0.0,0.0,0.0006809227634221315,0.0009400087402451627,,,
351,True,,,,,0.0,,,,,,0.001990854274481535,0.03820912912487984,3.079832822550088e-05,0.0201641283929348,0.013480320572853088,0.08566420525312424,0.0,0.0,0.0006170079577714205,0.0009396518881370699,,,
352,True,,,,,0.0,,,,,,0.005636151414364576,0.070087730884552,4.308111238060519e-05,0.05381636321544647,0.04029321298003197,0.08566871285438538,0.0,0.0,0.0010419143363833427,0.000939294054089205,,,
353,True,,,,,0.0,,,,,,0.0031761766877025366,0.04850322753190994,4.181037002126686e-05,0.031054960563778877,0.02215081825852394,0.0856737270951271,0.0,0.0,0.0006991325062699616,0.0009389352390033256,,,
354,True,,,,,0.0,,,,,,0.0019602272659540176,0.05322843790054321,8.300004992634058e-05,0.018480563536286354,0.010299204848706722,0.08567864447832108,0.0,0.0,0.0004854579165112227,0.0009385754437836615,,,
355,True,,,,,0.0,,,,,,0.0023026224225759506,0.04108172655105591,4.107535278308205e-05,0.022874919697642326,0.015586752444505692,0.08568329364061356,0.0,0.0,0.0005839593941345811,0.000938214669336912,,,
356,True,,,,,0.0,,,,,,0.00471456116065383,0.0713021457195282,8.033138874452561e-05,0.04137291759252548,0.028631094843149185,0.08568786084651947,0.0,0.0,0.0007454421138390899,0.0009378529165722447,,,
357,True,,,,,0.0,,,,,,0.0012243882520124316,0.03368134796619415,4.8101712309289724e-05,0.01352548599243164,0.00805198960006237,0.08569233119487762,0.0,0.0,0.0006876313127577305,0.0009374901864012923,,,
358,True,,,,,0.0,,,,,,0.0006913123652338982,0.025672350078821182,6.275133637245744e-05,0.008076719008386135,0.003929825499653816,0.08569701015949249,0.0,0.0,0.00034327703178860247,0.000937126479738151,,,
359,True,,,,,0.0,,,,,,0.0024766530841588974,0.0458688884973526,3.079832822550088e-05,0.022593341767787933,0.014657385647296906,0.08570138365030289,0.0,0.0,0.0005610092775896192,0.0009367617974993769,,,
360,True,,,,,0.0,,,,,,0.002777494490146637,0.0549343042075634,4.308111238060519e-05,0.023875011131167412,0.014725487679243088,0.08570566773414612,0.0,0.0,0.0005802527302876115,0.0009363961406039856,,,
361,True,,,,,0.0,,,,,,0.0026641925796866417,0.05086802318692207,4.181037002126686e-05,0.02345368079841137,0.014824682846665382,0.08570986241102219,0.0,0.0,0.0005902950651943684,0.000936029509973448,,,
362,True,,,,,0.0,,,,,,0.0016439285827800632,0.050040774047374725,8.300004992634058e-05,0.01767939329147339,0.010132747702300549,0.08571387082338333,0.0,0.0,0.0005202027969062328,0.00093566190653169,,,
363,True,,,,,0.0,,,,,,0.0019195231143385172,0.045309796929359436,4.107535278308205e-05,0.020615920424461365,0.013287702575325966,0.08571778237819672,0.0,0.0,0.0005669811507686973,0.0009352933312050876,,,
364,True,,,,,0.0,,,,,,0.0036283284425735474,0.05129845440387726,8.033138874452561e-05,0.03328526392579079,0.023629706352949142,0.08572155237197876,0.0,0.0,0.000861244392581284,0.0009349237849224671,,,
365,True,,,,,0.0,,,,,,0.0045737917535007,0.05518319457769394,4.8101712309289724e-05,0.04029415175318718,0.02932073548436165,0.0857253447175026,0.0,0.0,0.0008960526902228594,0.000934553268615101,,,
366,True,,,,,0.0,,,,,,0.0035742733161896467,0.05839667469263077,6.275133637245744e-05,0.03238784894347191,0.022085238248109818,0.08572936803102493,0.0,0.0,0.000639250036329031,0.0009341817832167072,,,
367,True,,,,,0.0,,,,,,0.004204222001135349,0.06320923566818237,3.079832822550088e-05,0.03388729691505432,0.02248941920697689,0.08573319017887115,0.0,0.0,0.0007890842389315367,0.0009338093296634443,,,
368,True,,,,,0.0,,,,,,0.001492100185714662,0.03818425536155701,4.308111238060519e-05,0.015306779183447361,0.009117340669035912,0.08573726564645767,0.0,0.0,0.0005526484455913305,0.0009334359088939122,,,
369,True,,,,,0.0,,,,,,0.0028989510610699654,0.054753080010414124,4.181037002126686e-05,0.027146238833665848,0.017893660813570023,0.08574137836694717,0.0,0.0,0.0006660060025751591,0.000933061521849147,,,
370,True,,,,,0.0,,,,,,0.003074467182159424,0.052181750535964966,8.300004992634058e-05,0.028633130714297295,0.01944153383374214,0.08574553579092026,0.0,0.0,0.0006520693423226476,0.0009326861694726208,,,
371,True,,,,,0.0,,,,,,0.002817795379087329,0.043453168123960495,4.107535278308205e-05,0.0251602865755558,0.017119139432907104,0.08574992418289185,0.0,0.0,0.0007024873630143702,0.0009323098527102376,,,
372,True,,,,,0.0,,,,,,0.004636197350919247,0.05886846035718918,8.033138874452561e-05,0.038164976984262466,0.02674422413110733,0.08575446158647537,0.0,0.0,0.0008552256040275097,0.0009319325725103324,,,
373,True,,,,,0.0,,,,,,0.0022543345112353563,0.047425154596567154,4.8101712309289724e-05,0.020554963499307632,0.01267646811902523,0.08575940877199173,0.0,0.0,0.0004919120110571384,0.0009315543298236679,,,
374,True,,,,,0.0,,,,,,0.00467525003477931,0.06817026436328888,6.275133637245744e-05,0.040870197117328644,0.028488900512456894,0.08576419949531555,0.0,0.0,0.0009233675082214177,0.0009311751256034319,,,
375,True,,,,,0.0,,,,,,0.0013190790778025985,0.03722572326660156,3.079832822550088e-05,0.013570134527981281,0.007655393332242966,0.0857691541314125,0.0,0.0,0.0004956790362484753,0.0009307949608052354,,,
376,True,,,,,0.0,,,,,,0.002353199291974306,0.03432272747159004,4.308111238060519e-05,0.020290983840823174,0.013626232743263245,0.08577383309602737,0.0,0.0,0.000575320387724787,0.0009304138363871108,,,
377,True,,,,,0.0,,,,,,0.002991135697811842,0.048771511763334274,4.181037002126686e-05,0.02585989236831665,0.017112918198108673,0.08577819913625717,0.0,0.0,0.0005679688765667379,0.0009300317533095079,,,
378,True,,,,,0.0,,,,,,0.0030959025025367737,0.053227443248033524,8.300004992634058e-05,0.026832591742277145,0.01751461997628212,0.08578243106603622,0.0,0.0,0.0006747994921170175,0.0009296487125352929,,,
379,True,,,,,0.0,,,,,,0.004249919205904007,0.04881139099597931,4.107535278308205e-05,0.04316353797912598,0.03315407410264015,0.08578658103942871,0.0,0.0,0.0008745171944610775,0.0009292647150297452,,,
380,True,,,,,0.0,,,,,,0.005013469140976667,0.06110038608312607,8.033138874452561e-05,0.044961780309677124,0.03294019401073456,0.08579123765230179,0.0,0.0,0.0009333586203865707,0.0009288797617605553,,,
381,True,,,,,0.0,,,,,,0.00577535992488265,0.06459228694438934,4.8101712309289724e-05,0.04502634331583977,0.03190974146127701,0.08579620718955994,0.0,0.0,0.00087987125152722,0.0009284938536978224,,,
382,True,,,,,0.0,,,,,,0.0023197506088763475,0.042040761560201645,6.275133637245744e-05,0.02216598019003868,0.014752758666872978,0.08580182492733002,0.0,0.0,0.0007401128532364964,0.0009281069918140513,,,
383,True,,,,,0.0,,,,,,0.004252958577126265,0.0562233030796051,3.079832822550088e-05,0.038439612835645676,0.027690842747688293,0.08580778539180756,0.0,0.0,0.0008228907827287912,0.0009277191770841512,,,
384,True,,,,,0.0,,,,,,0.004679371602833271,0.05921323969960213,4.308111238060519e-05,0.03740996494889259,0.025929588824510574,0.0858139917254448,0.0,0.0,0.0007955298060551286,0.0009273304104854321,,,
385,True,,,,,0.0,,,,,,0.0053399913012981415,0.0633745938539505,4.181037002126686e-05,0.046416498720645905,0.03385993838310242,0.08582013845443726,0.0,0.0,0.0008240670431405306,0.0009269406929976028,,,
386,True,,,,,0.0,,,,,,0.0038043763488531113,0.05624278262257576,8.300004992634058e-05,0.03543796390295029,0.02510954439640045,0.08582646399736404,0.0,0.0,0.0008286688826046884,0.0009265500256027681,,,
387,True,,,,,0.0,,,,,,0.002629320602864027,0.06056486815214157,4.107535278308205e-05,0.025058791041374207,0.015494121238589287,0.08583255112171173,0.0,0.0,0.000633216870483011,0.0009261584092854272,,,
388,True,,,,,0.0,,,,,,0.002231535268947482,0.03894761949777603,8.033138874452561e-05,0.020971478894352913,0.01394663192331791,0.08583837002515793,0.0,0.0,0.0005653742700815201,0.0009257658450324702,,,
389,True,,,,,0.0,,,,,,0.004465857055038214,0.06166892498731613,4.8101712309289724e-05,0.035709913820028305,0.02419467270374298,0.08584394305944443,0.0,0.0,0.0007868033717386425,0.0009253723338331762,,,
390,True,,,,,0.0,,,,,,0.0038202402647584677,0.051721006631851196,6.275133637245744e-05,0.028608281165361404,0.01872606948018074,0.08584943413734436,0.0,0.0,0.0008148746564984322,0.0009249778766792106,,,
391,True,,,,,0.0,,,,,,0.005934332963079214,0.05801820009946823,3.079832822550088e-05,0.04958432540297508,0.0369742289185524,0.08585461229085922,0.0,0.0,0.0010431100381538272,0.0009245824745646226,,,
392,True,,,,,0.0,,,,,,0.0050957901403307915,0.07310711592435837,4.308111238060519e-05,0.040397774428129196,0.02711113542318344,0.08585959672927856,0.0,0.0,0.000760476163122803,0.000924186128485843,,,
393,True,,,,,0.0,,,,,,0.006266966462135315,0.07059235870838165,4.181037002126686e-05,0.04962695762515068,0.03542120009660721,0.08586478233337402,0.0,0.0,0.0009442560258321464,0.0009237888394416809,,,
394,True,,,,,0.0,,,,,,0.003309407038614154,0.04380684718489647,8.300004992634058e-05,0.026780184358358383,0.018189892172813416,0.08587005734443665,0.0,0.0,0.0009175605373457074,0.0009233906084333222,,,
395,True,,,,,0.0,,,,,,0.006082344334572554,0.07045136392116547,4.107535278308205e-05,0.04672611504793167,0.03271934390068054,0.0858754962682724,0.0,0.0,0.0010281108552590013,0.0009229914364643263,,,
396,True,,,,,0.0,,,,,,0.0033462797291576862,0.056089624762535095,8.033138874452561e-05,0.027809791266918182,0.01795557513833046,0.08588076382875443,0.0,0.0,0.0006517542060464621,0.0009225913245406245,,,
397,True,,,,,0.0,,,,,,0.004887661896646023,0.042638663202524185,4.8101712309289724e-05,0.03867911547422409,0.028644680976867676,0.08588571846485138,0.0,0.0,0.0008681852486915886,0.0009221902736705156,,,
398,True,,,,,0.0,,,,,,0.005245820619165897,0.07097571343183517,6.275133637245744e-05,0.04686679318547249,0.033633120357990265,0.08589070290327072,0.0,0.0,0.0008371928124688566,0.0009217882848646659,,,
399,True,,,,,0.0,,,,,,0.005255760625004768,0.06453470885753632,3.079832822550088e-05,0.042809635400772095,0.030226044356822968,0.08589574694633484,0.0,0.0,0.0008287144592031837,0.0009213853591361043,,,
400,True,,,,,0.0,,,,,,0.004784633871167898,0.05506160110235214,4.308111238060519e-05,0.04206098988652229,0.030889645218849182,0.08590101450681686,0.0,0.0,0.0009090499370358884,0.0009209814975002215,0.00035455760474238,0.0007556878913738918,2.2238654725133863e-05
401,True,,,,,0.0,,,,,,0.0035723946057260036,0.05534498393535614,4.181037002126686e-05,0.02865222655236721,0.018665360286831856,0.08590680360794067,0.0,0.0,0.00067631941055879,0.0009205767009747663,,,
402,True,,,,,0.0,,,,,,0.0039059061091393232,0.054282043129205704,8.300004992634058e-05,0.03282417356967926,0.022589433938264847,0.08591290563344955,0.0,0.0,0.0007192608318291605,0.0009201709705798437,,,
403,True,,,,,0.0,,,,,,0.004544620402157307,0.061024922877550125,4.107535278308205e-05,0.03987690806388855,0.028350068256258965,0.08591892570257187,0.0,0.0,0.0007694934611208737,0.0009197643073379121,,,
404,True,,,,,0.0,,,,,,0.005618707742542028,0.08075214922428131,8.033138874452561e-05,0.04908673092722893,0.03449339047074318,0.08592481911182404,0.0,0.0,0.0009096498251892626,0.0009193567122737805,,,
405,True,,,,,0.0,,,,,,0.003923836164176464,0.06062282249331474,4.8101712309289724e-05,0.037351496517658234,0.02648201957345009,0.08593080192804337,0.0,0.0,0.0007646978483535349,0.0009189481864146062,,,
406,True,,,,,0.0,,,,,,0.0028063904028385878,0.047722697257995605,6.275133637245744e-05,0.024544857442378998,0.016075454652309418,0.0859367698431015,0.0,0.0,0.0006924022454768419,0.0009185387307898924,,,
407,True,,,,,0.0,,,,,,0.0024827660527080297,0.056527428328990936,3.079832822550088e-05,0.024202190339565277,0.01519185584038496,0.08594255894422531,0.0,0.0,0.0006767403101548553,0.0009181283464314849,,,
408,True,,,,,0.0,,,,,,0.006284800358116627,0.07186048477888107,4.308111238060519e-05,0.05068492144346237,0.03633304685354233,0.08594824373722076,0.0,0.0,0.000990963657386601,0.0009177170343735706,,,
409,True,,,,,0.0,,,,,,0.0040420182049274445,0.03937003016471863,4.181037002126686e-05,0.033037785440683365,0.024178320541977882,0.08595410734415054,0.0,0.0,0.0007312688394449651,0.0009173047956526734,,,
410,True,,,,,0.0,,,,,,0.003240841208025813,0.05175567790865898,8.300004992634058e-05,0.028595849871635437,0.01927834004163742,0.08596021682024002,0.0,0.0,0.0006517927395179868,0.000916891631307653,,,
411,True,,,,,0.0,,,,,,0.005717141088098288,0.07023236155509949,4.107535278308205e-05,0.04838462546467781,0.03476405143737793,0.08596586436033249,0.0,0.0,0.0008200238225981593,0.0009164775423797019,,,
412,True,,,,,0.0,,,,,,0.006839526351541281,0.0740937814116478,8.033138874452561e-05,0.05466446280479431,0.03951567783951759,0.08597160130739212,0.0,0.0,0.0009816810488700867,0.0009160625299123417,,,
413,True,,,,,0.0,,,,,,0.003384379670023918,0.04875047504901886,4.8101712309289724e-05,0.030145280063152313,0.021002022549510002,0.0859779566526413,0.0,0.0,0.0007302269223146141,0.0009156465949514225,,,
414,True,,,,,0.0,,,,,,0.0031241015531122684,0.06115519255399704,6.275133637245744e-05,0.03078853338956833,0.020657695829868317,0.08598415553569794,0.0,0.0,0.0007888258551247418,0.0009152297385451184,,,
415,True,,,,,0.0,,,,,,0.00325933750718832,0.0430334210395813,3.079832822550088e-05,0.029479611665010452,0.0210416316986084,0.0859900638461113,0.0,0.0,0.0006780278636142612,0.0009148119617439256,,,
416,True,,,,,0.0,,,,,,0.002728195395320654,0.046889178454875946,4.308111238060519e-05,0.02427966333925724,0.015981048345565796,0.08599606156349182,0.0,0.0,0.0005705013172701001,0.0009143932656006601,,,
417,True,,,,,0.0,,,,,,0.0030640792101621628,0.05169221758842468,4.181037002126686e-05,0.027271181344985962,0.018156956881284714,0.08600170910358429,0.0,0.0,0.0006749785970896482,0.0009139736511704541,,,
418,True,,,,,0.0,,,,,,0.0029331808909773827,0.05791774392127991,8.300004992634058e-05,0.029894419014453888,0.02026788890361786,0.0860074907541275,0.0,0.0,0.0006957593141123652,0.0009135531195107546,,,
419,True,,,,,0.0,,,,,,0.002080050064250827,0.05012059584259987,4.107535278308205e-05,0.019248303025960922,0.011275522410869598,0.08601325005292892,0.0,0.0,0.0005277664749883115,0.0009131316716813196,,,
420,True,,,,,0.0,,,,,,0.005347787402570248,0.06037529185414314,8.033138874452561e-05,0.043627336621284485,0.03134167194366455,0.08601859211921692,0.0,0.0,0.0008226227946579456,0.0009127093087442163,,,
421,True,,,,,0.0,,,,,,0.0021810121834278107,0.04298487678170204,4.8101712309289724e-05,0.021207893267273903,0.013844100758433342,0.08602414280176163,0.0,0.0,0.0006204072269611061,0.0009122860317638174,,,
422,True,,,,,0.0,,,,,,0.0028698293026536703,0.04467673972249031,6.275133637245744e-05,0.024121951311826706,0.015892773866653442,0.08602980524301529,0.0,0.0,0.0007751022931188345,0.0009118618418067995,,,
423,True,,,,,0.0,,,,,,0.0039964462630450726,0.04958265647292137,3.079832822550088e-05,0.0340229757130146,0.024192512035369873,0.08603537082672119,0.0,0.0,0.0007747031049802899,0.0009114367399421398,,,
424,True,,,,,0.0,,,,,,0.005390007048845291,0.06530264019966125,4.308111238060519e-05,0.04435977712273598,0.03155755251646042,0.08604125678539276,0.0,0.0,0.0007449904805980623,0.0009110107272411137,,,
425,True,,,,,0.0,,,,,,0.0012015013489872217,0.030363133177161217,4.181037002126686e-05,0.011113958433270454,0.005994768813252449,0.0860469862818718,0.0,0.0,0.000477884488645941,0.0009105838047772915,,,
426,True,,,,,0.0,,,,,,0.0025393879041075706,0.057889439165592194,8.300004992634058e-05,0.021944871172308922,0.012714513577520847,0.08605251461267471,0.0,0.0,0.0005238904268480837,0.0009101559736265368,,,
427,True,,,,,0.0,,,,,,0.00632017245516181,0.060687050223350525,4.107535278308205e-05,0.055058080703020096,0.04178808629512787,0.08605778217315674,0.0,0.0,0.0008674603886902332,0.0009097272348670026,,,
428,True,,,,,0.0,,,,,,0.0028461175970733166,0.04805584251880646,8.033138874452561e-05,0.02535199373960495,0.01679949462413788,0.08606318384408951,0.0,0.0,0.000848892203066498,0.0009092975895791292,,,
429,True,,,,,0.0,,,,,,0.002390400506556034,0.03690177947282791,4.8101712309289724e-05,0.022850871086120605,0.015885554254055023,0.0860687643289566,0.0,0.0,0.0006861797883175313,0.0009088670388456418,,,
430,True,,,,,0.0,,,,,,0.0027634890284389257,0.04662271589040756,6.275133637245744e-05,0.024847110733389854,0.016529232263565063,0.08607421815395355,0.0,0.0,0.0006286535644903779,0.0009084355837515467,,,
431,True,,,,,0.0,,,,,,0.00360703538171947,0.05664313584566116,3.079832822550088e-05,0.03319457918405533,0.023047033697366714,0.0860794335603714,0.0,0.0,0.000761734729167074,0.0009080032253841299,,,
432,True,,,,,0.0,,,,,,0.0031017493456602097,0.0555037260055542,4.308111238060519e-05,0.028849536553025246,0.019315026700496674,0.0860845297574997,0.0,0.0,0.0006482958560809493,0.0009075699648329531,,,
433,True,,,,,0.0,,,,,,0.00368448905646801,0.04599268361926079,4.181037002126686e-05,0.02906220220029354,0.01989663951098919,0.08608991652727127,0.0,0.0,0.0007211180636659265,0.0009071358031898518,,,
434,True,,,,,0.0,,,,,,0.001281554577872157,0.034301433712244034,8.300004992634058e-05,0.014442507177591324,0.008828357793390751,0.0860951617360115,0.0,0.0,0.0004973121685907245,0.0009067007415489325,,,
435,True,,,,,0.0,,,,,,0.0069794743321835995,0.07340922951698303,4.107535278308205e-05,0.058650728315114975,0.0434487909078598,0.08609984815120697,0.0,0.0,0.001044257078319788,0.0009062647810065694,,,
436,True,,,,,0.0,,,,,,0.004167524166405201,0.05385113134980202,8.033138874452561e-05,0.03638958930969238,0.025935735553503036,0.08610498160123825,0.0,0.0,0.0007632898050360382,0.000905827922661402,,,
437,True,,,,,0.0,,,,,,0.003116689622402191,0.04741808772087097,4.8101712309289724e-05,0.029735654592514038,0.02099200338125229,0.08611036837100983,0.0,0.0,0.0006730517488904297,0.0009053901676143327,,,
438,True,,,,,0.0,,,,,,0.002354903845116496,0.04333997145295143,6.275133637245744e-05,0.022606221958994865,0.015024786815047264,0.08611582219600677,0.0,0.0,0.0005734899314120412,0.0009049515169685231,,,
439,True,,,,,0.0,,,,,,0.004346457310020924,0.0731746181845665,3.079832822550088e-05,0.037230536341667175,0.024690009653568268,0.08612096309661865,0.0,0.0,0.0006885051261633635,0.0009045119718293921,,,
440,True,,,,,0.0,,,,,,0.0021031515207141638,0.047404609620571136,4.308111238060519e-05,0.021675828844308853,0.013949415646493435,0.08612608909606934,0.0,0.0,0.0005617336719296873,0.0009040715333046126,,,
441,True,,,,,0.0,,,,,,0.0020378087647259235,0.039305757731199265,4.181037002126686e-05,0.01855877973139286,0.011708179488778114,0.08613107353448868,0.0,0.0,0.0006065261550247669,0.0009036302025041089,,,
442,True,,,,,0.0,,,,,,0.0045154280960559845,0.06140386685729027,8.300004992634058e-05,0.038538530468940735,0.026979852467775345,0.08613601326942444,0.0,0.0,0.000726392783690244,0.0009031879805400538,,,
443,True,,,,,0.0,,,,,,0.004405551590025425,0.05159618705511093,4.107535278308205e-05,0.036300089210271835,0.02585296891629696,0.08614100515842438,0.0,0.0,0.0007647188613191247,0.0009027448685268662,,,
444,True,,,,,0.0,,,,,,0.004723712336272001,0.06456214189529419,8.033138874452561e-05,0.0416753850877285,0.029593829065561295,0.0861460417509079,0.0,0.0,0.0007725395262241364,0.0009023008675812076,,,
445,True,,,,,0.0,,,,,,0.0032471041195094585,0.05179315060377121,4.8101712309289724e-05,0.02998034656047821,0.020668361335992813,0.08615145087242126,0.0,0.0,0.0006895733531564474,0.0009018559788219794,,,
446,True,,,,,0.0,,,,,,0.0022818706929683685,0.044148895889520645,6.275133637245744e-05,0.022299591451883316,0.014709887094795704,0.08615686744451523,0.0,0.0,0.0005599195137619972,0.0009014102033703214,,,
447,True,,,,,0.0,,,,,,0.002639545826241374,0.053624436259269714,3.079832822550088e-05,0.024028275161981583,0.015149264596402645,0.08616218715906143,0.0,0.0,0.0005943283904343843,0.0009009635423496068,,,
448,True,,,,,0.0,,,,,,0.0024358511436730623,0.041089992970228195,4.308111238060519e-05,0.021481838077306747,0.014053774066269398,0.08616719394922256,0.0,0.0,0.0006550815305672586,0.0009005159968854407,,,
449,True,,,,,0.0,,,,,,0.0052805813029408455,0.06758831441402435,4.181037002126686e-05,0.04710882157087326,0.03418678045272827,0.08617237210273743,0.0,0.0,0.0009796754457056522,0.0009000675681056577,,,
450,True,,,,,0.0,,,,,,0.004235651344060898,0.05833515524864197,8.300004992634058e-05,0.038850679993629456,0.027878234162926674,0.08617804944515228,0.0,0.0,0.0006835581152699888,0.0008996182571403175,,,
451,True,,,,,0.0,,,,,,0.0072310916148126125,0.07173134386539459,4.107535278308205e-05,0.05773257464170456,0.04244597628712654,0.08618341386318207,0.0,0.0,0.0010920214699581265,0.0008991680651217036,,,
452,True,,,,,0.0,,,,,,0.003374074585735798,0.053629547357559204,8.033138874452561e-05,0.032347142696380615,0.02270805835723877,0.08618917316198349,0.0,0.0,0.0007995126652531326,0.0008987169931843192,,,
453,True,,,,,0.0,,,,,,0.005484073422849178,0.06271269172430038,4.8101712309289724e-05,0.040273286402225494,0.02763194777071476,0.08619483560323715,0.0,0.0,0.0006978673627600074,0.0008982650424648858,,,
454,True,,,,,0.0,,,,,,0.004617238417267799,0.05917831137776375,6.275133637245744e-05,0.03394119441509247,0.02251274883747101,0.08620024472475052,0.0,0.0,0.0006359152030199766,0.0008978122141023384,,,
455,True,,,,,0.0,,,,,,0.0031540202908217907,0.049844253808259964,3.079832822550088e-05,0.027557875961065292,0.0185419712215662,0.08620577305555344,0.0,0.0,0.0007889093249104917,0.0008973585092378247,,,
456,True,,,,,0.0,,,,,,0.0016606161370873451,0.0416068360209465,4.308111238060519e-05,0.018783072009682655,0.012078123167157173,0.0862109437584877,0.0,0.0,0.0005009261076338589,0.0008969039290147005,,,
457,True,,,,,0.0,,,,,,0.003587791696190834,0.048040971159935,4.181037002126686e-05,0.028786277398467064,0.019511321559548378,0.086216039955616,0.0,0.0,0.0006915103876963258,0.0008964484745785277,,,
458,True,,,,,0.0,,,,,,0.00277286721393466,0.04785774275660515,8.300004992634058e-05,0.027602385729551315,0.019140033051371574,0.0862211361527443,0.0,0.0,0.0006881587905809283,0.0008959921470770717,,,
459,True,,,,,0.0,,,,,,0.003316302318125963,0.04735618084669113,4.107535278308205e-05,0.027196042239665985,0.018261320888996124,0.08622638881206512,0.0,0.0,0.0005662186886183918,0.0008955349476602977,,,
460,True,,,,,0.0,,,,,,0.0027338149957358837,0.04281459003686905,8.033138874452561e-05,0.0256181787699461,0.017700426280498505,0.08623137325048447,0.0,0.0,0.0006865342147648335,0.0008950768774803681,,,
461,True,,,,,0.0,,,,,,0.0035185643937438726,0.05243236571550369,4.8101712309289724e-05,0.03044140711426735,0.020793192088603973,0.08623640984296799,0.0,0.0,0.0006340146064758301,0.0008946179376916396,,,
462,True,,,,,0.0,,,,,,0.002200695686042309,0.05358143895864487,6.275133637245744e-05,0.021189335733652115,0.012736706994473934,0.08624131232500076,0.0,0.0,0.0005707335658371449,0.0008941581294506606,,,
463,True,,,,,0.0,,,,,,0.004126536659896374,0.06835560500621796,3.079832822550088e-05,0.041478101164102554,0.029638145118951797,0.08624618500471115,0.0,0.0,0.0007608517771586776,0.000893697453916168,,,
464,True,,,,,0.0,,,,,,0.007627018727362156,0.06338529288768768,4.308111238060519e-05,0.06464564055204391,0.04979604482650757,0.08625121414661407,0.0,0.0,0.0017008798895403743,0.0008932359122490843,,,
465,True,,,,,0.0,,,,,,0.006349883042275906,0.060429759323596954,4.181037002126686e-05,0.05009595304727554,0.03681962564587593,0.08625612407922745,0.0,0.0,0.0008667709771543741,0.0008927735056125147,,,
466,True,,,,,0.0,,,,,,0.0026580586563795805,0.049338530749082565,8.300004992634058e-05,0.023476798087358475,0.014980768784880638,0.08626161515712738,0.0,0.0,0.0007136051426641643,0.0008923102351717438,,,
467,True,,,,,0.0,,,,,,0.002169238403439522,0.03969927877187729,4.107535278308205e-05,0.02065931260585785,0.013636934570968151,0.08626744151115417,0.0,0.0,0.0005847237189300358,0.0008918461020942335,,,
468,True,,,,,0.0,,,,,,0.003711902303621173,0.06543746590614319,8.033138874452561e-05,0.035995159298181534,0.02483661100268364,0.08627328276634216,0.0,0.0,0.0008098232210613787,0.0008913811075496196,,,
