step,applied,reason,reconstruction_mse,perceptual_loss,preservation_mse,loss,residual_loss,trust_loss,grad_norm,learning_rate
30,True,,0.004477325361222029,0.07925710082054138,0.0,0.012403035536408424,0.0,0.0,0.06755110621452332,9.991806583214794e-06
31,True,,0.0010406174696981907,0.04402325674891472,0.0,0.005442943423986435,0.0,0.0,0.052566658705472946,9.990921719579058e-06
32,True,,0.013458428904414177,0.15374323725700378,0.0,0.028832752257585526,0.0,0.0,0.09340047091245651,9.98999154091226e-06
33,True,,0.0015750343445688486,0.053306564688682556,0.0,0.0069056907668709755,0.0,0.0,0.09638505429029465,9.989016056600237e-06
34,True,,0.011601777747273445,0.17430666089057922,0.0,0.029032444581389427,0.0,0.0,0.11994672566652298,9.987995276485984e-06
35,True,,0.0010380866006016731,0.060042787343263626,0.0,0.007042365614324808,0.0,0.0,0.064080148935318,9.98692921086954e-06
36,True,,0.002200550865381956,0.09074043482542038,0.0,0.011274594813585281,0.0,0.0,0.07097229361534119,9.985817870507896e-06
37,True,,0.0034646715503185987,0.06282536685466766,0.0,0.009747208096086979,0.0,0.0,0.03437691181898117,9.984661266614882e-06
38,True,,0.0009181849891319871,0.030407041311264038,0.0,0.0039588892832398415,0.0,0.0,0.044991955161094666,9.983459410861047e-06
39,True,,0.001983845606446266,0.11228961497545242,0.0,0.013212807476520538,0.0,0.0,0.05673256143927574,9.982212315373553e-06
40,True,,0.0006610945565626025,0.04180191829800606,0.0,0.004841286689043045,0.0,0.0,0.1100216880440712,9.98091999273605e-06
41,True,,0.017625033855438232,0.1775941401720047,0.0,0.03538444638252258,0.0,0.0,0.11136151850223541,9.979582455988538e-06
42,True,,0.0010670979972928762,0.05869583785533905,0.0,0.00693668145686388,0.0,0.0,0.07271110266447067,9.978199718627251e-06
43,True,,0.0053560431115329266,0.07932112365961075,0.0,0.013288155198097229,0.0,0.0,0.051547784358263016,9.976771794604511e-06
44,True,,0.0007638512179255486,0.02828691527247429,0.0,0.003592542838305235,0.0,0.0,0.06135273352265358,9.97529869832859e-06
45,True,,0.0020116439554840326,0.09008020907640457,0.0,0.011019664816558361,0.0,0.0,0.05256612226366997,9.973780444663564e-06
46,True,,0.006354502402245998,0.07007620483636856,0.0,0.01336212269961834,0.0,0.0,0.04430574178695679,9.972217048929162e-06
47,True,,0.0006604752270504832,0.03382185846567154,0.0,0.0040426612831652164,0.0,0.0,0.03273014351725578,9.970608526900618e-06
48,True,,0.005550322588533163,0.1151973232626915,0.0,0.01707005500793457,0.0,0.0,0.06902477890253067,9.968954894808504e-06
49,True,,0.00036961399018764496,0.023352857679128647,0.0,0.0027048997581005096,0.0,0.0,0.04115045443177223,9.967256169338564e-06
50,True,,0.003022984601557255,0.057808324694633484,0.0,0.008803816512227058,0.0,0.0,0.04996776208281517,9.965512367631558e-06
51,True,,0.0013971863081678748,0.048648297786712646,0.0,0.006262016482651234,0.0,0.0,0.04550633579492569,9.963723507283077e-06
52,True,,0.0007683476433157921,0.020780440419912338,0.0,0.002846391638740897,0.0,0.0,0.03404172137379646,9.961889606343374e-06
53,True,,0.002151679713279009,0.06376871466636658,0.0,0.008528551086783409,0.0,0.0,0.04739028960466385,9.960010683317171e-06
54,True,,0.0011612962698563933,0.045184969902038574,0.0,0.005679793655872345,0.0,0.0,0.03367527574300766,9.958086757163489e-06
55,True,,0.0062727308832108974,0.0982343778014183,0.0,0.016096169129014015,0.0,0.0,0.05249015986919403,9.956117847295439e-06
56,True,,0.004204200580716133,0.10166449844837189,0.0,0.014370650984346867,0.0,0.0,0.07731398940086365,9.954103973580035e-06
57,True,,0.0011111940257251263,0.05773018300533295,0.0,0.006884212605655193,0.0,0.0,0.04145410656929016,9.952045156337998e-06
58,True,,0.0006941822357475758,0.017542973160743713,0.0,0.0024484796449542046,0.0,0.0,0.03769255802035332,9.949941416343538e-06
59,True,,0.0024430067278444767,0.06232971325516701,0.0,0.00867597758769989,0.0,0.0,0.06306388974189758,9.947792774824156e-06
60,True,,0.009580227546393871,0.1202537789940834,0.0,0.021605605259537697,0.0,0.0,0.05932402238249779,9.945599253460427e-06
61,True,,0.002740744035691023,0.08558030426502228,0.0,0.011298773810267448,0.0,0.0,0.06502412259578705,9.943360874385777e-06
62,True,,0.0014340908965095878,0.03842770308256149,0.0,0.005276861134916544,0.0,0.0,0.14614169299602509,9.941077660186265e-06
63,True,,0.0027235597372055054,0.06181950867176056,0.0,0.008905511349439621,0.0,0.0,0.03795507177710533,9.938749633900351e-06
64,True,,0.0006754083442501724,0.04790496826171875,0.0,0.0054659051820635796,0.0,0.0,0.05151713266968727,9.936376819018664e-06
65,True,,0.006405321415513754,0.13533538579940796,0.0,0.019938860088586807,0.0,0.0,0.07571499049663544,9.93395923948377e-06
66,True,,0.004793896339833736,0.04836123809218407,0.0,0.009630020707845688,0.0,0.0,0.05119771882891655,9.931496919689921e-06
67,True,,0.0006468687206506729,0.03251436725258827,0.0,0.0038983055856078863,0.0,0.0,0.03727544844150543,9.928989884482824e-06
68,True,,0.0014580003917217255,0.040528442710638046,0.0,0.0055108447559177876,0.0,0.0,0.0304927546530962,9.926438159159369e-06
69,True,,0.0022383853793144226,0.03870886564254761,0.0,0.006109272129833698,0.0,0.0,0.02980358712375164,9.923841769467393e-06
70,True,,0.0003477340505924076,0.02351544052362442,0.0,0.002699278062209487,0.0,0.0,0.03126421570777893,9.921200741605412e-06
71,True,,0.0018383361166343093,0.04029224440455437,0.0,0.005867560859769583,0.0,0.0,0.04976820945739746,9.918515102222355e-06
72,True,,0.002597466576844454,0.06332157552242279,0.0,0.00892962422221899,0.0,0.0,0.06669828295707703,9.9157848784173e-06
73,True,,0.0025758035480976105,0.0726303681731224,0.0,0.009838839992880821,0.0,0.0,0.03312115743756294,9.913010097739195e-06
74,True,,0.002067919820547104,0.048936378210783005,0.0,0.006961557548493147,0.0,0.0,0.033964481204748154,9.910190788186587e-06
75,True,,0.0009242456289939582,0.044717300683259964,0.0,0.005395975429564714,0.0,0.0,0.0373869426548481,9.907326978207331e-06
76,True,,0.0019717495888471603,0.043947167694568634,0.0,0.006366466637700796,0.0,0.0,0.03163286671042442,9.90441869669831e-06
77,True,,0.006736680865287781,0.11017052829265594,0.0,0.017753735184669495,0.0,0.0,0.05617380887269974,9.901465973005142e-06
78,True,,0.0008357969927601516,0.054200153797864914,0.0,0.006255812477320433,0.0,0.0,0.0745546966791153,9.89846883692188e-06
79,True,,0.003221925115212798,0.09350159019231796,0.0,0.012572084553539753,0.0,0.0,0.10190142691135406,9.895427318690716e-06
80,True,,0.0019877327140420675,0.06540090590715408,0.0,0.008527823723852634,0.0,0.0,0.030904458835721016,9.892341449001673e-06
81,True,,0.009756366722285748,0.07698598504066467,0.0,0.0174549650400877,0.0,0.0,0.04807978495955467,9.889211258992297e-06
82,True,,0.000704303733073175,0.03224308416247368,0.0,0.003928611986339092,0.0,0.0,0.03427541255950928,9.886036780247344e-06
83,True,,0.0014783942606300116,0.05122935399413109,0.0,0.006601329892873764,0.0,0.0,0.041115496307611465,9.882818044798453e-06
84,True,,0.00045862660044804215,0.038518428802490234,0.0,0.00431046960875392,0.0,0.0,0.05271364748477936,9.87955508512384e-06
85,True,,0.0009370725601911545,0.022707952186465263,0.0,0.003207867732271552,0.0,0.0,0.03872426971793175,9.876247934147945e-06
86,True,,0.003259583842009306,0.07634419202804565,0.0,0.010894003324210644,0.0,0.0,0.043884191662073135,9.87289662524113e-06
87,True,,0.000442894030129537,0.06353168934583664,0.0,0.006796063389629126,0.0,0.0,0.0648110881447792,9.869501192219315e-06
88,True,,0.0017005640547722578,0.06171317771077156,0.0,0.007871882058680058,0.0,0.0,0.05130109190940857,9.866061669343651e-06
89,True,,0.00034000532468780875,0.04863252863287926,0.0,0.005203258246183395,0.0,0.0,0.0856865718960762,9.862578091320176e-06
90,True,,0.00038420886266976595,0.03482356667518616,0.0,0.00386656541377306,0.0,0.0,0.07512824982404709,9.859050493299458e-06
91,True,,0.002048552269116044,0.04709242656826973,0.0,0.006757794879376888,0.0,0.0,0.06172335520386696,9.855478910876238e-06
92,True,,0.0012287679128348827,0.053666263818740845,0.0,0.00659539457410574,0.0,0.0,0.14078521728515625,9.851863380089081e-06
93,True,,0.0026245093904435635,0.06037347763776779,0.0,0.00866185687482357,0.0,0.0,0.03318505734205246,9.848203937420009e-06
94,True,,0.00013073037553112954,0.028326693922281265,0.0,0.0029633999802172184,0.0,0.0,0.05787287652492523,9.844500619794123e-06
95,True,,0.0010621276451274753,0.07599364221096039,0.0,0.008661491796374321,0.0,0.0,0.08350302278995514,9.840753464579246e-06
96,True,,0.0035752400290220976,0.08562497794628143,0.0,0.012137738056480885,0.0,0.0,0.08265439420938492,9.836962509585533e-06
97,True,,0.0012130015529692173,0.051035553216934204,0.0,0.006316557060927153,0.0,0.0,0.027918608859181404,9.833127793065098e-06
98,True,,0.0008395349141210318,0.04050898551940918,0.0,0.0048904335126280785,0.0,0.0,0.0841110497713089,9.829249353711622e-06
99,True,,0.008979011327028275,0.16189154982566833,0.0,0.025168167427182198,0.0,0.0,0.07937680929899216,9.825327230659966e-06
100,True,,0.0020185166504234076,0.08048146218061447,0.0,0.010066662915050983,0.0,0.0,0.09699715673923492,9.82136146348578e-06
101,True,,0.0023442714009433985,0.07525202631950378,0.0,0.009869473986327648,0.0,0.0,0.05597575381398201,9.81735209220509e-06
102,True,,0.0014780781930312514,0.05530551075935364,0.0,0.007008629385381937,0.0,0.0,0.050023093819618225,9.813299157273912e-06
103,True,,0.006020260509103537,0.06346191465854645,0.0,0.012366452254354954,0.0,0.0,0.04234347119927406,9.809202699587828e-06
104,True,,0.004423046018928289,0.06993250548839569,0.0,0.011416296474635601,0.0,0.0,0.03321533277630806,9.805062760481586e-06
105,True,,0.001970126060768962,0.037684116512537,0.0,0.005738537758588791,0.0,0.0,0.05740920454263687,9.800879381728673e-06
106,True,,0.0029309175442904234,0.09107384085655212,0.0,0.012038301676511765,0.0,0.0,0.05656924471259117,9.796652605540902e-06
107,True,,0.002802100032567978,0.05243874713778496,0.0,0.008045975118875504,0.0,0.0,0.09336919337511063,9.79238247456798e-06
108,True,,0.0002541174180805683,0.031760212033987045,0.0,0.003430138574913144,0.0,0.0,0.06962528079748154,9.788069031897078e-06
109,True,,0.002361893653869629,0.046014346182346344,0.0,0.006963328458368778,0.0,0.0,0.03852994367480278,9.7837123210524e-06
110,True,,0.0027424476575106382,0.08882355690002441,0.0,0.011624803766608238,0.0,0.0,0.05838257819414139,9.779312385994738e-06
111,True,,0.0006304420530796051,0.03391334414482117,0.0,0.004021776840090752,0.0,0.0,0.04117612913250923,9.774869271121039e-06
112,True,,0.0034969723783433437,0.07498800754547119,0.0,0.01099577359855175,0.0,0.0,0.03801708668470383,9.77038302126394e-06
113,True,,0.0029384938534349203,0.0685051828622818,0.0,0.009789012372493744,0.0,0.0,0.05404110252857208,9.765853681691336e-06
114,True,,0.004016583785414696,0.1362549066543579,0.0,0.017642073333263397,0.0,0.0,0.10421620309352875,9.761281298105904e-06
115,True,,0.0011460785754024982,0.031614162027835846,0.0,0.0043074944987893105,0.0,0.0,0.02601509913802147,9.75666591664466e-06
116,True,,0.0024374276399612427,0.06814802438020706,0.0,0.009252229705452919,0.0,0.0,0.03897963464260101,9.752007583878476e-06
117,True,,0.010438447818160057,0.14988987147808075,0.0,0.025427434593439102,0.0,0.0,0.08468642085790634,9.747306346811622e-06
118,True,,0.006485573947429657,0.09345299005508423,0.0,0.0158308744430542,0.0,0.0,0.04854799434542656,9.742562252881287e-06
119,True,,0.002228760626167059,0.05815894901752472,0.0,0.008044655434787273,0.0,0.0,0.03219211474061012,9.737775349957099e-06
120,True,,0.004254145082086325,0.06731866300106049,0.0,0.01098601147532463,0.0,0.0,0.05798597261309624,9.732945686340652e-06
121,True,,0.0059232041239738464,0.09988522529602051,0.0,0.015911728143692017,0.0,0.0,0.05411167070269585,9.728073310765003e-06
122,True,,0.004585961811244488,0.09175574779510498,0.0,0.01376153714954853,0.0,0.0,0.05431568995118141,9.72315827239419e-06
123,True,,0.003472174284979701,0.06778203696012497,0.0,0.010250378400087357,0.0,0.0,0.0441143661737442,9.718200620822739e-06
124,True,,0.001566923107020557,0.042511675506830215,0.0,0.005818090867251158,0.0,0.0,0.049275316298007965,9.713200406075151e-06
125,True,,0.002366037108004093,0.13725706934928894,0.0,0.01609174534678459,0.0,0.0,0.10589069128036499,9.70815767860541e-06
126,True,,0.003688980359584093,0.07236266881227493,0.0,0.010925247333943844,0.0,0.0,0.03690669685602188,9.703072489296467e-06
127,True,,0.001189274014905095,0.040530215948820114,0.0,0.005242295563220978,0.0,0.0,0.040689531713724136,9.69794488945973e-06
128,True,,0.0012655474711209536,0.03588848561048508,0.0,0.0048543959856033325,0.0,0.0,0.0443233996629715,9.69277493083454e-06
129,True,,0.0009924460900947452,0.03722423315048218,0.0,0.004714869428426027,0.0,0.0,0.03286482021212578,9.687562665587663e-06
130,True,,0.001623069867491722,0.052419185638427734,0.0,0.006864988710731268,0.0,0.0,0.07052484154701233,9.682308146312743e-06
131,True,,0.011071822606027126,0.1054135113954544,0.0,0.021613173186779022,0.0,0.0,0.05935201421380043,9.67701142602979e-06
132,True,,0.002039287704974413,0.06062956154346466,0.0,0.008102243766188622,0.0,0.0,0.09375549852848053,9.671672558184635e-06
133,True,,0.0015371462795883417,0.03736787661910057,0.0,0.0052739339880645275,0.0,0.0,0.061241939663887024,9.666291596648393e-06
134,True,,0.0037422492168843746,0.05476624518632889,0.0,0.009218873456120491,0.0,0.0,0.04517485573887825,9.660868595716922e-06
135,True,,0.003884396981447935,0.07224585860967636,0.0,0.011108983308076859,0.0,0.0,0.029880817979574203,9.655403610110267e-06
136,True,,0.010070545598864555,0.09122491627931595,0.0,0.01919303834438324,0.0,0.0,0.040509529411792755,9.64989669497212e-06
137,True,,0.002657512202858925,0.04890555888414383,0.0,0.007548068184405565,0.0,0.0,0.034189872443675995,9.644347905869255e-06
138,True,,0.0024962015450000763,0.04091805964708328,0.0,0.006588007789105177,0.0,0.0,0.034630998969078064,9.638757298790968e-06
139,True,,0.005636321380734444,0.09980078041553497,0.0,0.015616399236023426,0.0,0.0,0.03633565828204155,9.633124930148514e-06
140,True,,0.0006753385532647371,0.042851563543081284,0.0,0.004960495047271252,0.0,0.0,0.060455456376075745,9.62745085677454e-06
141,True,,0.0009891488589346409,0.04519083350896835,0.0,0.005508232396095991,0.0,0.0,0.02543780952692032,9.621735135922505e-06
142,True,,0.0009362031705677509,0.05436909571290016,0.0,0.0063731130212545395,0.0,0.0,0.07824605703353882,9.61597782526611e-06
143,True,,0.0010457995813339949,0.11024125665426254,0.0,0.012069925665855408,0.0,0.0,0.1168203353881836,9.610178982898707e-06
144,True,,0.011717993766069412,0.0869201272726059,0.0,0.02041000686585903,0.0,0.0,0.047887351363897324,9.604338667332727e-06
145,True,,0.0006995882140472531,0.041859984397888184,0.0,0.004885586444288492,0.0,0.0,0.09144894778728485,9.598456937499069e-06
146,True,,0.0006818732945248485,0.044889193028211594,0.0,0.005170792806893587,0.0,0.0,0.06414739787578583,9.592533852746529e-06
147,True,,0.006094244308769703,0.06251202523708344,0.0,0.012345446273684502,0.0,0.0,0.025514699518680573,9.586569472841177e-06
148,True,,0.00099512143060565,0.04623490571975708,0.0,0.00561861228197813,0.0,0.0,0.03546394407749176,9.580563857965776e-06
149,True,,0.0012848771875724196,0.062450043857097626,0.0,0.0075298817828297615,0.0,0.0,0.08447466045618057,9.57451706871916e-06
150,True,,0.0020315363071858883,0.04618241637945175,0.0,0.006649778224527836,0.0,0.0,0.03703778237104416,9.56842916611563e-06
151,True,,0.003243898507207632,0.07933784276247025,0.0,0.011177683249115944,0.0,0.0,0.05597659572958946,9.56230021158433e-06
152,True,,0.0025451721157878637,0.059283241629600525,0.0,0.008473495952785015,0.0,0.0,0.033251795917749405,9.556130266968644e-06
153,True,,0.0009392385254614055,0.035220496356487274,0.0,0.00446128798648715,0.0,0.0,0.029123317450284958,9.549919394525548e-06
154,True,,0.0011331811547279358,0.03779173642396927,0.0,0.004912354983389378,0.0,0.0,0.05641970783472061,9.543667656925e-06
155,True,,0.004036887548863888,0.06615494191646576,0.0,0.010652381926774979,0.0,0.0,0.03915069252252579,9.537375117249309e-06
156,True,,0.0030494038946926594,0.054533541202545166,0.0,0.008502758108079433,0.0,0.0,0.05637768283486366,9.531041838992478e-06
157,True,,0.0037036011926829815,0.07764827460050583,0.0,0.011468429118394852,0.0,0.0,0.04546304792165756,9.524667886059587e-06
158,True,,0.0006002815789543092,0.037852875888347626,0.0,0.004385569132864475,0.0,0.0,0.05671849846839905,9.51825332276614e-06
159,True,,0.012089032679796219,0.09568582475185394,0.0,0.021657615900039673,0.0,0.0,0.05613862723112106,9.511798213837407e-06
160,True,,0.002987360581755638,0.062263086438179016,0.0,0.00921366922557354,0.0,0.0,0.03023683838546276,9.505302624407778e-06
161,True,,0.0016455247532576323,0.055968672037124634,0.0,0.0072423918172717094,0.0,0.0,0.09807675331830978,9.498766620020116e-06
162,True,,0.0026385271921753883,0.04594115912914276,0.0,0.007232643198221922,0.0,0.0,0.031738877296447754,9.492190266625073e-06
163,True,,0.0027878726832568645,0.05268199369311333,0.0,0.008056072518229485,0.0,0.0,0.02999289706349373,9.485573630580448e-06
164,True,,0.0033097637351602316,0.061998408287763596,0.0,0.009509604424238205,0.0,0.0,0.03536083921790123,9.478916778650497e-06
165,True,,0.0028299605473876,0.07761870324611664,0.0,0.010591831058263779,0.0,0.0,0.037320081144571304,9.472219778005275e-06
166,True,,0.0008204007754102349,0.027250468730926514,0.0,0.0035454477183520794,0.0,0.0,0.026820911094546318,9.465482696219953e-06
167,True,,0.0015009120106697083,0.04886633902788162,0.0,0.006387546192854643,0.0,0.0,0.0349503830075264,9.45870560127413e-06
168,True,,0.0004759992880281061,0.023750439286231995,0.0,0.002851043129339814,0.0,0.0,0.04576531797647476,9.451888561551155e-06
169,True,,0.020263122394680977,0.16028808057308197,0.0,0.036291930824518204,0.0,0.0,0.14765103161334991,9.445031645837437e-06
170,True,,0.0007567038992419839,0.03046095184981823,0.0,0.003802799154073,0.0,0.0,0.021877672523260117,9.438134923321744e-06
171,True,,0.0015823252033442259,0.07233194261789322,0.0,0.008815519511699677,0.0,0.0,0.0415307842195034,9.43119846359451e-06
172,True,,0.007114998530596495,0.14188560843467712,0.0,0.021303558722138405,0.0,0.0,0.07354757934808731,9.424222336647135e-06
173,True,,0.0028061363846063614,0.08850704878568649,0.0,0.01165684126317501,0.0,0.0,0.05824181064963341,9.417206612871272e-06
174,True,,0.002371317707002163,0.11826537549495697,0.0,0.01419785525649786,0.0,0.0,0.14750134944915771,9.41015136305812e-06
175,True,,0.0021739506628364325,0.04041644185781479,0.0,0.006215594708919525,0.0,0.0,0.0572458878159523,9.403056658397715e-06
176,True,,0.0009729559533298016,0.07162739336490631,0.0,0.00813569501042366,0.0,0.0,0.08474458754062653,9.3959225704782e-06
177,True,,0.001382377464324236,0.062119342386722565,0.0,0.007594311609864235,0.0,0.0,0.06304296851158142,9.388749171285118e-06
178,True,,0.003480452112853527,0.053993918001651764,0.0,0.008879844099283218,0.0,0.0,0.04843875765800476,9.381536533200666e-06
179,True,,0.0008788816630840302,0.036080099642276764,0.0,0.004486891441047192,0.0,0.0,0.04636968672275543,9.374284729002986e-06
180,True,,0.0026140939444303513,0.04913979768753052,0.0,0.0075280736200511456,0.0,0.0,0.04855620861053467,9.366993831865414e-06
181,True,,0.001357520348392427,0.07104635238647461,0.0,0.008462155237793922,0.0,0.0,0.06623762845993042,9.35966391535575e-06
182,True,,0.0017368211410939693,0.08212859183549881,0.0,0.009949680417776108,0.0,0.0,0.054195839911699295,9.352295053435514e-06
183,True,,0.007725686766207218,0.1467207968235016,0.0,0.02239776775240898,0.0,0.0,0.0647994801402092,9.3448873204592e-06
184,True,,0.006937965750694275,0.08034929633140564,0.0,0.014972895383834839,0.0,0.0,0.04946161434054375,9.33744079117352e-06
185,True,,0.002480371855199337,0.07309257239103317,0.0,0.00978962890803814,0.0,0.0,0.044751886278390884,9.329955540716662e-06
186,True,,0.00042319082422181964,0.056781139224767685,0.0,0.006101304665207863,0.0,0.0,0.06341733783483505,9.32243164461752e-06
187,True,,0.0035310625098645687,0.08537618815898895,0.0,0.012068681418895721,0.0,0.0,0.05366728827357292,9.314869178794941e-06
188,True,,0.0005798948695883155,0.02483205497264862,0.0,0.003063100390136242,0.0,0.0,0.13112758100032806,9.307268219556946e-06
189,True,,0.0003106482035946101,0.029886845499277115,0.0,0.0032993329223245382,0.0,0.0,0.055624060332775116,9.29962884359998e-06
190,True,,0.0018211062997579575,0.052031729370355606,0.0,0.0070242793299257755,0.0,0.0,0.031144948676228523,9.291951128008116e-06
191,True,,0.0058046188205480576,0.1120968610048294,0.0,0.017014306038618088,0.0,0.0,0.06803994625806808,9.284235150252295e-06
192,True,,0.0008877635700628161,0.04721219837665558,0.0,0.005608983803540468,0.0,0.0,0.0320974662899971,9.276480988189536e-06
193,True,,0.0020679309964179993,0.04914449155330658,0.0,0.0069823800586164,0.0,0.0,0.03834475204348564,9.268688720062145e-06
194,True,,0.0003143245121464133,0.05222461745142937,0.0,0.005536786280572414,0.0,0.0,0.030070552602410316,9.260858424496943e-06
195,True,,0.0012513990513980389,0.04553375765681267,0.0,0.005804774817079306,0.0,0.0,0.030505836009979248,9.252990180504451e-06
196,True,,0.0030411749612540007,0.1197463721036911,0.0,0.01501581259071827,0.0,0.0,0.06113605201244354,9.245084067478114e-06
197,True,,0.0008970448980107903,0.03933980315923691,0.0,0.004831025376915932,0.0,0.0,0.11778805404901505,9.237140165193478e-06
198,True,,0.0028748312033712864,0.043723270297050476,0.0,0.0072471583262085915,0.0,0.0,0.037623610347509384,9.229158553807403e-06
199,True,,0.002595179248601198,0.07117665559053421,0.0,0.009712845087051392,0.0,0.0,0.0542643740773201,9.221139313857251e-06
200,True,,0.0032617084216326475,0.0670965164899826,0.0,0.009971359744668007,0.0,0.0,0.03490407392382622,9.213082526260061e-06
201,True,,0.0020802791696041822,0.050526052713394165,0.0,0.007132884114980698,0.0,0.0,0.027038615196943283,9.204988272311746e-06
202,True,,0.0018997001461684704,0.0694492980837822,0.0,0.008844629861414433,0.0,0.0,0.04539002105593681,9.19685663368627e-06
203,True,,0.0033051250502467155,0.07749290764331818,0.0,0.011054415255784988,0.0,0.0,0.032927289605140686,9.188687692434816e-06
204,True,,0.0006543930503539741,0.03878258541226387,0.0,0.004532651510089636,0.0,0.0,0.04350101202726364,9.180481530984972e-06
205,True,,0.0016876900335773826,0.06014425307512283,0.0,0.007702115457504988,0.0,0.0,0.044246647506952286,9.172238232139885e-06
206,True,,0.0025066807866096497,0.06360933184623718,0.0,0.008867613971233368,0.0,0.0,0.04157153517007828,9.163957879077435e-06
207,True,,0.005565283820033073,0.0868796706199646,0.0,0.014253251254558563,0.0,0.0,0.04314454272389412,9.155640555349392e-06
208,True,,0.00025722599821165204,0.019741058349609375,0.0,0.0022313317749649286,0.0,0.0,0.05599676072597504,9.147286344880569e-06
209,True,,0.0033465593587607145,0.07415569573640823,0.0,0.010762128978967667,0.0,0.0,0.04615234583616257,9.138895331967988e-06
210,True,,0.0038407035171985626,0.08567340672016144,0.0,0.012408044189214706,0.0,0.0,0.04209458827972412,9.130467601280015e-06
211,True,,0.002278103493154049,0.1022835373878479,0.0,0.012506457045674324,0.0,0.0,0.10278772562742233,9.122003237855512e-06
212,True,,0.0033906602766364813,0.07536771893501282,0.0,0.010927432216703892,0.0,0.0,0.06533148139715195,9.113502327102983e-06
213,True,,0.006518406327813864,0.11578096449375153,0.0,0.018096502870321274,0.0,0.0,0.092155322432518,9.1049649547997e-06
214,True,,0.0010638493113219738,0.05316162109375,0.0,0.006380011327564716,0.0,0.0,0.044723473489284515,9.096391207090855e-06
