step,applied,reason,block,discriminator_loss,discriminator_applied,reconstruction_mse,perceptual_loss,preservation_mse,loss,residual_loss,trust_loss,spectral_loss,adversarial_loss,grad_norm,learning_rate
1,True,,,,,5.4327269026543945e-05,0.0,3.5837991163134575e-05,0.00034103120560757816,0.0,0.0,0.0,0.0,7.2455786721548066e-06,0.0005
2,True,,,,,9.600721568858717e-06,0.0,2.6616751256369753e-06,3.089412348344922e-05,0.0,0.0,0.0,0.0,1.109580011871003e-06,0.001
3,True,,,,,2.8135809770901687e-06,0.0,9.310356290370692e-07,1.0261866009386722e-05,0.0,0.0,0.0,0.0,8.42608869788819e-07,0.0015
4,True,,,,,3.965125415561488e-06,0.0,1.162767603091197e-06,1.3267266695038415e-05,0.0,0.0,0.0,0.0,7.706033215981734e-07,0.002
5,True,,,,,9.279036021325737e-06,0.0,3.6998430914536584e-06,3.8877780752955005e-05,0.0,0.0,0.0,0.0,1.0918597581621725e-06,0.0025
6,True,,,,,9.22742037801072e-06,0.0,7.2227644523081835e-06,6.700953235849738e-05,0.0,0.0,0.0,0.0,2.6973525564244483e-06,0.003
7,True,,,,,9.580359801475424e-06,0.0,3.7208726553217275e-06,3.9347341953543946e-05,0.0,0.0,0.0,0.0,1.164296236311202e-06,0.0035000000000000005
8,True,,,,,9.903809768729843e-06,0.0,4.464191988517996e-06,4.561734385788441e-05,0.0,0.0,0.0,0.0,1.6435092220490333e-06,0.004
9,True,,,,,1.0435751391923986e-05,0.0,4.707525476987939e-06,4.8095957026816905e-05,0.0,0.0,0.0,0.0,1.6318272173521109e-06,0.0045
10,True,,,,,2.6815694127435563e-06,0.0,6.136494903330458e-07,7.590765562781598e-06,0.0,0.0,0.0,0.0,5.486504619511834e-07,0.005
11,True,,,,,3.211584044038318e-06,0.0,1.602562178959488e-06,1.603208147571422e-05,0.0,0.0,0.0,0.0,7.727304023319448e-07,0.0055
12,True,,,,,5.569779204961378e-06,0.0,1.870973278528254e-06,2.053756543318741e-05,0.0,0.0,0.0,0.0,8.347985271939251e-07,0.006
13,True,,,,,6.203382508829236e-05,0.0,3.868359999614768e-05,0.0003715026250574738,0.0,0.0,0.0,0.0,7.101436949596973e-06,0.006500000000000001
14,True,,,,,7.490622920158785e-06,0.0,3.8132893678266555e-06,3.799693877226673e-05,0.0,0.0,0.0,0.0,1.4050543768462376e-06,0.007000000000000001
15,True,,,,,9.334663445770275e-06,0.0,3.7729632822447456e-06,3.951837061322294e-05,0.0,0.0,0.0,0.0,1.0822554941114504e-06,0.0075
16,True,,,,,4.444234491529642e-06,0.0,1.4442847486861865e-06,1.5998512026271783e-05,0.0,0.0,0.0,0.0,6.521181035168411e-07,0.008
17,True,,,,,2.122121259162668e-06,0.0,4.926352517031773e-07,6.063203272788087e-06,0.0,0.0,0.0,0.0,6.50494826004433e-07,0.0085
18,True,,,,,6.8690751504618675e-06,0.0,3.5995587950310437e-06,3.5665543691720814e-05,0.0,0.0,0.0,0.0,1.3224254189481144e-06,0.009
19,True,,,,,8.783378689258825e-06,0.0,3.5216351079725428e-06,3.6956458643544465e-05,0.0,0.0,0.0,0.0,1.3493294090949348e-06,0.0095
20,True,,,,,1.4760131307411939e-05,0.0,6.305579063337063e-06,6.520476017612964e-05,0.0,0.0,0.0,0.0,1.4824994423179305e-06,0.01
21,True,,,,,4.754221299663186e-05,0.0,3.0583996704081073e-05,0.00029221418662928045,0.0,0.0,0.0,0.0,6.277746251726057e-06,0.01
22,True,,,,,7.845267646189313e-06,0.0,4.114254807063844e-06,4.075930701219477e-05,0.0,0.0,0.0,0.0,1.2538692999441992e-06,0.009999976830508246
23,True,,,,,6.634834335272899e-06,0.0,1.776375370354799e-06,2.084583684336394e-05,0.0,0.0,0.0,0.0,7.806708595126111e-07,0.009999907322271573
24,True,,,,,5.647561465593753e-06,0.0,1.6735457393224351e-06,1.9035927834920585e-05,0.0,0.0,0.0,0.0,5.363423838389281e-07,0.009999791476005744
25,True,,,,,1.3153588042769115e-05,0.0,4.0770919440547004e-06,4.577032450470142e-05,0.0,0.0,0.0,0.0,1.2604851917785709e-06,0.009999629292903696
26,True,,,,,7.624681074958062e-06,0.0,4.230055765219731e-06,4.146512583247386e-05,0.0,0.0,0.0,0.0,1.419715886186168e-06,0.009999420774635514
27,True,,,,,2.3766649519529892e-06,0.0,7.288269330274488e-07,8.207280188798904e-06,0.0,0.0,0.0,0.0,6.948002919671126e-07,0.009999165923348426
28,True,,,,,8.115199307212606e-06,0.0,3.1984723136702087e-06,3.3702977816574275e-05,0.0,0.0,0.0,0.0,1.0539910135776154e-06,0.009998864741666778
29,True,,,,,4.450445339898579e-05,0.0,2.7508252969710156e-05,0.0002645704662427306,0.0,0.0,0.0,0.0,5.659333510266151e-06,0.009998517232692006
30,True,,,,,2.9848076792404754e-06,0.0,7.765224836475682e-07,9.196987775794696e-06,0.0,0.0,0.0,0.0,7.407006137327699e-07,0.009998123400002596
31,True,,,,,1.2320382666075602e-05,0.0,6.069584742363077e-06,6.0877060604980215e-05,0.0,0.0,0.0,0.0,1.487231202190742e-06,0.009997683247654064
32,True,,,,,4.93636571263778e-06,0.0,1.7489318224761519e-06,1.8927819837699644e-05,0.0,0.0,0.0,0.0,5.484902203534148e-07,0.009997196780178902
33,True,,,,,4.4684373278869316e-05,0.0,2.650837996043265e-05,0.0002567514020483941,0.0,0.0,0.0,0.0,5.343196335161338e-06,0.009996664002586532
34,True,,,,,5.233104275248479e-06,0.0,1.9430190150160342e-06,2.0777257304871455e-05,0.0,0.0,0.0,0.0,7.642249215678021e-07,0.009996084920363264
35,True,,,,,1.531645466457121e-05,0.0,6.042843779141549e-06,6.36592012597248e-05,0.0,0.0,0.0,0.0,1.487096028540691e-06,0.009995459539472219
36,True,,,,,2.3292811874853214e-06,0.0,5.66767255349987e-07,6.863419002911542e-06,0.0,0.0,0.0,0.0,5.728504106627952e-07,0.009994787866353296
37,True,,,,,7.188387826317921e-06,0.0,2.9933885343780275e-06,3.113549610134214e-05,0.0,0.0,0.0,0.0,9.32648390516988e-07,0.009994069907923082
38,True,,,,,5.7760876188694965e-06,0.0,2.585249148978619e-06,2.64580812654458e-05,0.0,0.0,0.0,0.0,9.422897164768074e-07,0.00999330567157479
39,True,,,,,6.72152509650914e-06,0.0,3.5496584587235702e-06,3.5118791856803e-05,0.0,0.0,0.0,0.0,1.2570135368150659e-06,0.009992495165178182
40,True,,,,,6.2880271798348986e-06,0.0,1.917301688081352e-06,2.1626441593980417e-05,0.0,0.0,0.0,0.0,7.979062957019778e-07,0.009991638397079495
41,True,,,,,3.7087861528561916e-06,0.0,1.1914341939700535e-06,1.324026015936397e-05,0.0,0.0,0.0,0.0,7.065865474942257e-07,0.009990735376101338
42,True,,,,,3.563503923942335e-06,0.0,8.861311471264344e-07,1.065255310095381e-05,0.0,0.0,0.0,0.0,8.694591997482348e-07,0.00998978611154262
43,True,,,,,3.2975531212287024e-06,0.0,9.709419828141108e-07,1.1065088983741589e-05,0.0,0.0,0.0,0.0,8.800638511274883e-07,0.009988790613178436
44,True,,,,,4.040977728436701e-06,0.0,1.3339262068257085e-06,1.4712387383042369e-05,0.0,0.0,0.0,0.0,7.178193754953099e-07,0.00998774889125999
45,True,,,,,1.319558850809699e-05,0.0,5.641319148708135e-06,5.832614260725677e-05,0.0,0.0,0.0,0.0,1.176427190330287e-06,0.009986660956514463
46,True,,,,,6.249066700547701e-06,0.0,2.421575572952861e-06,2.562167173891794e-05,0.0,0.0,0.0,0.0,8.292132065434998e-07,0.00998552682014492
47,True,,,,,4.976624040864408e-05,0.0,2.791539009194821e-05,0.00027308936114422977,0.0,0.0,0.0,0.0,4.997436008125078e-06,0.009984346493830188
48,True,,,,,5.2796885938732885e-06,0.0,1.8417553064864478e-06,2.001373104576487e-05,0.0,0.0,0.0,0.0,6.632379268012301e-07,0.009983119989724744
49,True,,,,,2.732890379775199e-06,0.0,6.955955313969753e-07,8.297654858324677e-06,0.0,0.0,0.0,0.0,6.331546273941058e-07,0.00998184732045857
50,True,,,,,5.8167097449768335e-06,0.0,2.1869223019166384e-06,2.331208816030994e-05,0.0,0.0,0.0,0.0,7.189821644715266e-07,0.009980528499137047
51,True,,,,,4.547292337520048e-05,0.0,2.4324383048224263e-05,0.00024006798048503697,0.0,0.0,0.0,0.0,4.759880084748147e-06,0.009979163539340807
52,True,,,,,6.243352800083812e-06,0.0,3.004349764523795e-06,3.0278151825768873e-05,0.0,0.0,0.0,0.0,9.027664873428876e-07,0.009977752455125595
53,True,,,,,4.043740773340687e-06,0.0,1.3533116316466476e-06,1.4870233826513868e-05,0.0,0.0,0.0,0.0,5.2140831030556e-07,0.00997629526102212
54,True,,,,,1.3145882803655695e-05,0.0,6.3540710470988415e-06,6.397844845196232e-05,0.0,0.0,0.0,0.0,1.3953012967249379e-06,0.009974791972035919
55,True,,,,,5.141326255397871e-06,0.0,1.9105227693216875e-06,2.042550840997137e-05,0.0,0.0,0.0,0.0,5.428586860034557e-07,0.009973242603647185
56,True,,,,,5.026448889111634e-06,0.0,1.1715408163581742e-06,1.4398775419977028e-05,0.0,0.0,0.0,0.0,7.364131988651934e-07,0.00997164717181062
57,True,,,,,5.87271642871201e-06,0.0,1.6399819742218824e-06,1.899257222248707e-05,0.0,0.0,0.0,0.0,3.7329104429772997e-07,0.009970005692955267
58,True,,,,,4.072983756486792e-06,0.0,1.2344468132141628e-06,1.3948558262200095e-05,0.0,0.0,0.0,0.0,7.796938916726504e-07,0.009968318183984337
59,True,,,,,5.193335709918756e-06,0.0,9.286999329560786e-07,1.2622935173567384e-05,0.0,0.0,0.0,0.0,6.72066335027921e-07,0.009966584662275046
60,True,,,,,6.646408564847661e-06,0.0,2.4665341697982512e-06,2.6378682377981022e-05,0.0,0.0,0.0,0.0,5.414515271695564e-07,0.00996480514567842
61,True,,,,,8.604718459537253e-06,0.0,3.1032930110086454e-06,3.343106072861701e-05,0.0,0.0,0.0,0.0,9.380360666000342e-07,0.009962979652519122
62,True,,,,,7.668927537451964e-06,0.0,4.074237949680537e-06,4.026283204439096e-05,0.0,0.0,0.0,0.0,1.1453400929894997e-06,0.009961108201595268
63,True,,,,,1.080501897376962e-05,0.0,5.241548933554441e-06,5.2737410442205146e-05,0.0,0.0,0.0,0.0,1.2051316389261046e-06,0.009959190812178217
64,True,,,,,3.611482316046022e-05,0.0,1.9937424440286122e-05,0.000195614222320728,0.0,0.0,0.0,0.0,4.379415713628987e-06,0.009957227504012386
65,True,,,,,9.945290003088303e-06,0.0,3.812505838141078e-06,4.044533852720633e-05,0.0,0.0,0.0,0.0,7.925897307359264e-07,0.009955218297315044
66,True,,,,,9.442904229217675e-06,0.0,3.691506890390883e-06,3.897495844285004e-05,0.0,0.0,0.0,0.0,9.082294809559244e-07,0.009953163212776102
67,True,,,,,5.537011929845903e-06,0.0,2.8768986339855473e-06,2.855220009223558e-05,0.0,0.0,0.0,0.0,9.925437325364328e-07,0.0099510622715579
68,True,,,,,6.798430604249006e-06,0.0,1.5086856137713767e-06,1.886791505967267e-05,0.0,0.0,0.0,0.0,8.727652129891794e-07,0.009948915495294985
69,True,,,,,3.6008026654599234e-05,0.0,1.9265551600256003e-05,0.00019013244309462607,0.0,0.0,0.0,0.0,4.186910246062325e-06,0.0099467229060939
70,True,,,,,4.451310815056786e-06,0.0,1.335515435130219e-06,1.5135434296098538e-05,0.0,0.0,0.0,0.0,5.130801241648442e-07,0.009944484526532946
71,True,,,,,4.3713744162232615e-06,0.0,2.4336752630915726e-06,2.3840777430450544e-05,0.0,0.0,0.0,0.0,8.830264732750948e-07,0.009942200379661955
72,True,,,,,6.915237463545054e-06,0.0,2.430191671010107e-06,2.635677083162591e-05,0.0,0.0,0.0,0.0,8.596337579547253e-07,0.009939870489002044
73,True,,,,,2.1347075289668282e-06,0.0,5.791531521026627e-07,6.767932973161805e-06,0.0,0.0,0.0,0.0,5.139560812494892e-07,0.009937494878545384
74,True,,,,,7.263536645041313e-06,0.0,2.749598479567794e-06,2.9260325391078368e-05,0.0,0.0,0.0,0.0,7.876449217292247e-07,0.009935073572754947
75,True,,,,,3.6200450267642736e-05,0.0,1.900071947602555e-05,0.00018820620607584715,0.0,0.0,0.0,0.0,3.802756964432774e-06,0.009932606596564255
76,True,,,,,6.11722771282075e-06,0.0,1.9791259546764195e-06,2.1950236259726807e-05,0.0,0.0,0.0,0.0,5.565147489505762e-07,0.009930093975377126
77,True,,,,,7.687954166613054e-06,0.0,3.104624511252041e-06,3.252494934713468e-05,0.0,0.0,0.0,0.0,7.215883783828758e-07,0.009927535735067402
