candidate,source,method,bits,clip,step,psnr,ssim,psnr_p05,min_psnr,quality_violation_fraction,target_mse,feasible,semantic_lowpass_mse,generated_reference_mse,natural_validation_mse,natural_validation_lpips,natural_validation_residual,natural_validation_spectral,selection_objective,code_change_fraction_vs_rtn,code_offset_rms,code_offset_ge_one_fraction
natural_residual_qat_w4_c1.0_step0,rtn_fallback,natural_residual_qat,4,1.0,0,33.35065841674805,0.943604588508606,29.569433212280273,28.793678283691406,0.0,0.004610004772871434,True,8.52470307108888e-05,0.0005406524978752714,0.004610004772871434,0.08563141724152956,0.03147150848292313,,0.044815149041369295,0.0,0.0,0.0
natural_residual_qat_w4_c1.0_step100,natural_residual_qat,natural_residual_qat,4,1.0,100,32.22676086425781,0.9124170541763306,27.370586395263672,26.718360900878906,0.0,0.0039921933952768995,True,4.1751479329832364e-05,0.0007399479072773829,0.0039921933952768995,0.07334226302918978,0.026021620421715852,,0.0374315430785714,0.007823520340025425,0.009862022419896057,0.0
natural_residual_qat_w4_c1.0_step200,natural_residual_qat,natural_residual_qat,4,1.0,200,31.334514617919922,0.8883920907974243,26.12221908569336,25.614013671875,0.05000000074505806,0.003990160242778984,True,4.394819297885988e-05,0.0009345671569462866,0.003990160242778984,0.0684368521979195,0.02554423305969067,,0.036465974908219324,0.011004679836332798,0.013962299045881671,0.0
natural_residual_qat_w4_c1.0_step300,natural_residual_qat,natural_residual_qat,4,1.0,300,30.852025985717773,0.8722317814826965,25.318174362182617,25.002681732177734,0.15000000596046448,0.003936409460038703,True,4.705077080870979e-05,0.001056747186521534,0.003936409460038703,0.0665401683509117,0.025087191039972367,,0.035771718876719656,0.013127305544912815,0.016659662141829373,0.0
natural_residual_qat_w4_c1.0_step400,natural_residual_qat,natural_residual_qat,4,1.0,400,30.590038299560547,0.8633043169975281,25.041297912597656,24.657176971435547,0.20000000298023224,0.003949299763291947,True,4.381532216939377e-05,0.001128878619056195,0.003949299763291947,0.06459364841430215,0.024905404860533054,,0.035401700109594,0.014551077969372272,0.018495187443892287,0.0
natural_residual_qat_w4_c1.0_step500,natural_residual_qat,natural_residual_qat,4,1.0,500,30.41526222229004,0.8566927909851074,24.774187088012695,24.371078491210938,0.30000001192092896,0.0039113859948542995,True,5.349331077013631e-05,0.0011823888664366678,0.0039113859948542995,0.0639782261387154,0.02473791104000611,,0.035154106270272226,0.015661902725696564,0.01992203870757476,0.0
natural_residual_qat_w4_c1.0_step600,natural_residual_qat,natural_residual_qat,4,1.0,600,30.354846954345703,0.8524097204208374,24.701711654663086,24.33794403076172,0.3499999940395355,0.0038895399569014444,True,4.6069588825048414e-05,0.001199488369456958,0.0038895399569014444,0.06310387159828679,0.024594134885887797,,0.034886201180268014,0.016353901475667953,0.020803203128357404,0.0
natural_residual_qat_w4_c1.0_step700,natural_residual_qat,natural_residual_qat,4,1.0,700,30.246761322021484,0.8461706042289734,24.474285125732422,24.174739837646484,0.3499999940395355,0.003900200279758792,True,4.588712235999992e-05,0.0012411693795002065,0.003900200279758792,0.06232418749641511,0.0245101454372616,,0.0347345387113819,0.01680690236389637,0.021387289967159155,0.0
natural_residual_qat_w4_c1.0_step800,natural_residual_qat,natural_residual_qat,4,1.0,800,30.23452377319336,0.8454122543334961,24.471939086914062,24.131210327148438,0.3499999940395355,0.00387407217914415,True,4.5744671024294806e-05,0.0012441197293810546,0.00387407217914415,0.062178844564186875,0.024428254992699294,,0.03461170097031072,0.017057811841368675,0.021731432038582,0.0
natural_residual_qat_w4_c1.0_step900,natural_residual_qat,natural_residual_qat,4,1.0,900,30.205204010009766,0.8446227312088013,24.417951583862305,24.11212921142578,0.3499999940395355,0.003869937851533223,True,4.6084113728284136e-05,0.0012521750264568253,0.003869937851533223,0.0620274232205702,0.0243962160495812,,0.03456106445062801,0.01721780374646187,0.021938224809502412,0.0
natural_residual_qat_w4_c1.0_step1000,natural_residual_qat,natural_residual_qat,4,1.0,1000,30.2045841217041,0.8440699577331543,24.424022674560547,24.060258865356445,0.3499999940395355,0.003873949378544239,True,4.5224226687423653e-05,0.0012578506066347472,0.003873949378544239,0.06187765355207375,0.02438098236791575,,0.03453314555504221,0.01733415760099888,0.02208869085014248,0.0
