method,quality_policy,test_quality_valid,search_quality_valid,selection_status,psnr,ssim,psnr_p05,min_psnr,quality_violation_fraction,target_mse,feasible,semantic_lowpass_mse,interpretation
marked_reference_test,report,True,,,120.0,1.0,120.0,120.0,0.0,9.730290727929969e-05,True,0.0,
pseudo_target_test,report,True,,,41.636995010375976,0.9925714315192385,,,,,True,,"Direct smoothing hypothesis, not a clean target or quantized model"
fixed_ptq_w8_c1.0_test,report,True,True,selected,56.706695556640625,0.9997078776359558,52.11763000488281,50.77616882324219,0.0,9.846782229942619e-05,True,3.369866121971654e-07,
reconstruction_w8_c1.0_test,report,True,True,selected,56.90154266357422,0.9997106790542603,52.78070831298828,51.313621520996094,0.0,9.622661664252519e-05,True,3.755741342104102e-07,
natural_residual_w4_c1.0_test,report,True,True,selected,29.39948081970215,0.8202562928199768,23.74417495727539,22.543716430664062,0.3700000047683716,0.001277674302327796,True,7.094035841873846e-05,
natural_residual_qat_w4_c1.0_test,report,True,True,selected,29.833942413330078,0.8377979397773743,24.21661949157715,22.959941864013672,0.3100000023841858,0.0011515053405310026,True,7.236220584672992e-05,
natural_residual_qat_w8_c1.0_test,report,True,True,selected,38.0805549621582,0.980517566204071,32.52269744873047,31.88450050354004,0.0,0.0001858679856013623,True,1.8135995935608663e-05,
natural_full_finetune_fp32_test,report,True,True,selected,28.875009536743164,0.8148026466369629,23.172990798950195,22.550369262695312,0.4000000059604645,0.0014096246512781364,True,0.00011159965175465914,
reconstruction_w8_c1.0_final_test,report,True,True,selected,56.84969711303711,0.9997149705886841,52.762874603271484,51.327484130859375,0.0,9.624795527997776e-05,True,3.900156664116139e-07,
