method,parameter_space,test_index,seed,layer,error_l2,owner_error_dot,owner_error_cosine,owner_gradient_l2,quality_error_dot,quality_error_cosine,quality_gradient_l2,ownership_score,image_mse
fixed_ptq_w8_c1.0_test,quantized,0,3459,conv_in.weight,0.0837320263089241,-5.761219815810405e-05,-0.008197389692332425,0.08393580563228759,5.316279507612924e-07,0.049224895791488574,0.00012898268093377015,0.05863971635699272,3.4938652788696345e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,up_blocks.0.resnets.0.conv1.weight,1.1918811636973365,-1.540797345974185e-05,-0.0005373695478890904,0.024056891727216645,3.5535005749266095e-07,0.007475135836341812,3.988451770214614e-05,0.05863971635699272,3.4938652788696345e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,up_blocks.0.resnets.0.conv2.weight,0.8195175184916672,-2.629279418448963e-05,-0.0008797516352018487,0.03646854339867417,1.3751993999078221e-07,0.002615253682408893,6.416432208081858e-05,0.05863971635699272,3.4938652788696345e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,up_blocks.0.resnets.1.conv1.weight,1.2024793667778395,1.7154264870543445e-06,5.241110496871748e-05,0.02721893713298195,2.983047608773729e-07,0.005418433058911621,4.5783484106087234e-05,0.05863971635699272,3.4938652788696345e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,up_blocks.0.resnets.1.conv2.weight,0.76366091380036,1.924201833545047e-05,0.000583110815754304,0.0432114624039706,1.2306683142033986e-07,0.0020648909958685636,7.804468385678542e-05,0.05863971635699272,3.4938652788696345e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,up_blocks.0.resnets.2.conv1.weight,1.258696229445508,-1.2838521043358627e-05,-0.00037217416034151125,0.027406138541921338,4.06672089688312e-07,0.006710357875406145,4.81479447664854e-05,0.05863971635699272,3.4938652788696345e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,up_blocks.0.resnets.2.conv2.weight,0.7679976490921732,1.2144899908434332e-05,0.0003633893865331123,0.04351728682467233,1.0852673797391854e-07,0.0019399924232864354,7.28411552568592e-05,0.05863971635699272,3.4938652788696345e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,up_blocks.0.upsamplers.0.conv.weight,0.4598796936225145,-2.274052678733962e-05,-0.0003735558474531789,0.1323734075459906,6.056992373547279e-07,0.006437358957185981,0.00020459973493613378,0.05863971635699272,3.4938652788696345e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,up_blocks.1.resnets.0.conv1.weight,1.1605746129245327,2.8016622496382035e-05,0.0007328708136187458,0.03293936977853308,2.2252236762879533e-07,0.0033041147137550684,5.80290537626937e-05,0.05863971635699272,3.4938652788696345e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,up_blocks.1.resnets.0.conv2.weight,1.1144503949102627,-9.003364490230334e-07,-2.398455851545969e-05,0.033683123770333806,2.1758161871336716e-07,0.003341594857819963,5.8426203495993e-05,0.05863971635699272,3.4938652788696345e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,up_blocks.1.resnets.1.conv1.weight,1.1838596364530638,-3.196122591195398e-05,-0.0008029382200400345,0.033623357970899694,3.3549003683328605e-07,0.005274129526671254,5.373145763468394e-05,0.05863971635699272,3.4938652788696345e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,up_blocks.1.resnets.1.conv2.weight,1.0681922737846614,1.3155562644247933e-06,3.521156134812813e-05,0.03497636815613313,2.3099863156160206e-07,0.003820710476131595,5.6599923675553746e-05,0.05863971635699272,3.4938652788696345e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,up_blocks.1.resnets.2.conv1.weight,1.1443847282752029,-8.003855800058714e-06,-0.00017779121339431747,0.03933841958091154,2.9701727807713936e-07,0.004645749673546336,5.5866807607903563e-05,0.05863971635699272,3.4938652788696345e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,up_blocks.1.resnets.2.conv2.weight,0.9794177813243862,1.0643953527754374e-05,0.0003151091981869844,0.03448846812546942,7.168455146626447e-08,0.0014078741215036211,5.198688092388295e-05,0.05863971635699272,3.4938652788696345e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,up_blocks.1.upsamplers.0.conv.weight,0.5073170002166529,5.7813407467045785e-05,0.0009547916217743804,0.1193549820471745,2.8457276829256253e-07,0.0036400103220115146,0.00015410307602791194,0.05863971635699272,3.4938652788696345e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,up_blocks.2.resnets.0.conv1.weight,0.7521863972157539,-2.152426730914605e-05,-0.0008071539098931234,0.03545247396878215,1.2784380373812218e-07,0.0034061300872299002,4.989913048821227e-05,0.05863971635699272,3.4938652788696345e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,up_blocks.2.resnets.0.conv2.weight,0.6131526755805556,-1.9380195990234093e-05,-0.0010723627379062917,0.02947459335973853,1.0832714126963703e-07,0.004549894905300989,3.8829990950011986e-05,0.05863971635699272,3.4938652788696345e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,up_blocks.2.resnets.0.conv_shortcut.weight,0.052282203692116065,3.970439441706429e-05,0.002388606957104658,0.3179362142966616,2.117601869698787e-07,0.010589663559992732,0.0003824795893736289,0.05863971635699272,3.4938652788696345e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,up_blocks.2.resnets.1.conv1.weight,0.4851332093365615,-3.0412615108613153e-05,-0.0016979158078046363,0.03692126812053489,1.0501716995545896e-07,0.003771354083268221,5.73986920942521e-05,0.05863971635699272,3.4938652788696345e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,up_blocks.2.resnets.1.conv2.weight,0.6572459861136889,-2.632374406460467e-05,-0.0012102608894144693,0.03309334891485141,9.79571693857084e-08,0.00433116482455243,3.441149756579649e-05,0.05863971635699272,3.4938652788696345e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,up_blocks.2.resnets.2.conv1.weight,0.5146227831899781,-2.723380609411934e-05,-0.0013158094899366132,0.04021854152558468,1.4672488212208332e-07,0.0063918941273619165,4.4605168793903135e-05,0.05863971635699272,3.4938652788696345e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,up_blocks.2.resnets.2.conv2.weight,0.6015476376614555,8.132595816733356e-06,0.00046608408603283815,0.02900647058877532,2.1834695662326897e-08,0.0012644431024276918,2.8706340087992713e-05,0.05863971635699272,3.4938652788696345e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,up_blocks.2.upsamplers.0.conv.weight,0.27824634041281426,2.14892770340132e-05,0.0004843464625364578,0.15945429123867008,1.9233110349141255e-07,0.004406914587138084,0.00015685032720205936,0.05863971635699272,3.4938652788696345e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,up_blocks.3.resnets.0.conv1.weight,0.3478885727279285,-5.8901861738590605e-05,-0.004208707309221501,0.040229083102360924,1.0279731905381868e-07,0.007795669378769742,3.7904276630164015e-05,0.05863971635699272,3.4938652788696345e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,up_blocks.3.resnets.0.conv2.weight,0.373706320770526,2.5580761329118437e-05,0.002868843980095911,0.02386031056575634,3.730820966792193e-08,0.00817750515166354,1.220824226314689e-05,0.05863971635699272,3.4938652788696345e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,up_blocks.3.resnets.0.conv_shortcut.weight,0.04200119050094848,-5.097611683046557e-05,-0.003810685094948425,0.3184946105490087,8.518868305546192e-08,0.01029664679948887,0.00019698106829234884,0.05863971635699272,3.4938652788696345e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,up_blocks.3.resnets.1.conv1.weight,0.24075198500202138,-3.1980474002243674e-05,-0.00249303785571164,0.05328269054443426,3.272368824192972e-08,0.006314226944105308,2.1526438502902694e-05,0.05863971635699272,3.4938652788696345e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,up_blocks.3.resnets.1.conv2.weight,0.3872260557515659,3.593249361081632e-05,0.00327508766508403,0.028333475828080285,1.1072292218322129e-08,0.002276577265710245,1.2560026970705024e-05,0.05863971635699272,3.4938652788696345e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,up_blocks.3.resnets.2.conv1.weight,0.25206567958705234,3.981943755109875e-05,0.0027476709086575344,0.057493227334902315,3.0417755559751155e-08,0.005157953844818801,2.3395697440137502e-05,0.05863971635699272,3.4938652788696345e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,up_blocks.3.resnets.2.conv2.weight,0.3666501936315225,-8.84348676617698e-07,-0.00018447673715814,0.013074647923069168,2.8784123565837883e-10,8.030337223712258e-05,9.77613766083104e-06,0.05863971635699272,3.4938652788696345e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,mid_block.attentions.0.to_q.weight,0.23078628195619744,2.862657690149802e-06,0.0018917915851124176,0.0065567124732505795,7.622723445251893e-10,0.0003018453447253079,1.0942478220747767e-05,0.05863971635699272,3.4938652788696345e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,mid_block.attentions.0.to_k.weight,0.23743591046848972,-1.5073126543986034e-06,-0.0008870312232346428,0.007156786054591851,2.4997740256797807e-09,0.0008351959652619878,1.2605670764350554e-05,0.05863971635699272,3.4938652788696345e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,mid_block.attentions.0.to_v.weight,0.15740808941460843,2.669712637720413e-06,0.0004935848557348472,0.03436177926252043,6.418776677940164e-10,6.723772875962758e-05,6.064739950538019e-05,0.05863971635699272,3.4938652788696345e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,mid_block.attentions.0.to_out.0.weight,0.14889375094583934,9.209320338211269e-06,0.0015420250706299334,0.04011064764015149,3.754933050382342e-08,0.003616579238171889,6.97312968792521e-05,0.05863971635699272,3.4938652788696345e-06
fixed_ptq_w8_c1.0_test,quantized,0,3459,mid_block.resnets.0.conv1.weight,1.1884465818355672,-6.118302035088936e-05,-0.0017864343166095686,0.028818023678082498,4.786287565525762e-07,0.006363674122726985,6.328651635283923e-05,0.05863971635699272,3.4938652788696345e-06
