candidate,source,method,bits,clip,step,psnr,ssim,psnr_p05,min_psnr,quality_violation_fraction,target_mse,feasible,semantic_lowpass_mse,generated_reference_mse,natural_validation_mse,natural_validation_lpips,natural_validation_residual,natural_validation_spectral,selection_objective
natural_residual_w8_c1.0_step0,rtn_fallback,natural_residual,8,1.0,0,57.088104248046875,0.9997347593307495,53.132572174072266,52.35205078125,0.0,0.004688252927735448,True,3.0215273412181886e-07,2.307134968759783e-06,0.004688252927735448,0.08544002696871758,0.03196903162170202,,0.04520128724630922
natural_residual_w8_c1.0_step10,natural_residual,natural_residual,8,1.0,10,54.021728515625,0.9995676875114441,50.007572174072266,49.7802734375,0.0,0.004645597937633283,True,5.03967346077161e-07,4.62899884610124e-06,0.004645597937633283,0.085402244143188,0.03151511254254728,,0.04470093489449937
natural_residual_w8_c1.0_step20,natural_residual,natural_residual,8,1.0,20,50.973915100097656,0.9992400407791138,47.12495803833008,46.97034454345703,0.0,0.004612707125488669,True,1.0691700893517009e-06,9.30117131474617e-06,0.004612707125488669,0.08520366605371237,0.03119746162556112,,0.04433053535642102
natural_residual_w8_c1.0_step30,natural_residual,natural_residual,8,1.0,30,48.09143829345703,0.9985855221748352,44.086238861083984,44.07851791381836,0.0,0.004579895510687493,True,1.927294118786449e-06,1.832067114264646e-05,0.004579895510687493,0.08514563124626875,0.030853149888571352,,0.04394760852388572
natural_residual_w8_c1.0_step40,natural_residual,natural_residual,8,1.0,40,46.10639572143555,0.9977628588676453,42.02467727661133,42.001644134521484,0.0,0.004553799383575097,True,3.0878913548804123e-06,2.921203599726141e-05,0.004553799383575097,0.0851668283343315,0.030584194324910642,,0.04365467654191889
natural_residual_w8_c1.0_step50,natural_residual,natural_residual,8,1.0,50,45.13103485107422,0.9971789121627808,40.987457275390625,40.98079299926758,0.0,0.004536227381322533,True,3.910059240297414e-06,3.6714705584017795e-05,0.004536227381322533,0.08517856039106846,0.030413538694847374,,0.04346762211527675
natural_residual_w8_c1.0_step60,natural_residual,natural_residual,8,1.0,60,44.54657745361328,0.9967257380485535,40.41632080078125,40.35907745361328,0.0,0.004521069128531963,True,4.821759262085834e-06,4.201461197226308e-05,0.004521069128531963,0.08506927210837603,0.03027861916925758,,0.04330661550862715
natural_residual_w8_c1.0_step70,natural_residual,natural_residual,8,1.0,70,44.1270637512207,0.9963427782058716,39.94684600830078,39.86228561401367,0.0,0.00450710452569183,True,5.479579129996637e-06,4.6397190953939574e-05,0.00450710452569183,0.08495236467570066,0.030167044897098094,,0.04316938589035999
natural_residual_w8_c1.0_step80,natural_residual,natural_residual,8,1.0,80,43.805389404296875,0.9960278272628784,39.65591049194336,39.60829544067383,0.0,0.004494821646949277,True,6.452362435993564e-06,4.990053048459231e-05,0.004494821646949277,0.08474784232676029,0.030072016781195997,,0.0430416226608213
natural_residual_w8_c1.0_step90,natural_residual,natural_residual,8,1.0,90,43.58868408203125,0.995735764503479,39.412986755371094,39.35933303833008,0.0,0.004482347285374999,True,6.743353981164546e-06,5.2536152907123324e-05,0.004482347285374999,0.08468010388314724,0.029975374904461206,,0.04292573257815093
natural_residual_w8_c1.0_step100,natural_residual,natural_residual,8,1.0,100,43.287784576416016,0.9953802824020386,39.07421112060547,38.97893524169922,0.0,0.004470394155941903,True,7.384054617887159e-06,5.641166753775906e-05,0.004470394155941903,0.08462919630110263,0.029884903179481625,,0.04281821696553379
