step,applied,reason,joint_w4_loss,cycle_loss,teacher_mse,budget_penalty,dual_mse,dual_ssim,block,discriminator_loss,discriminator_applied,reconstruction_mse,perceptual_loss,preservation_mse,loss,residual_loss,trust_loss,spectral_loss,adversarial_loss,grad_norm,learning_rate,reconstruction_gradient_norm,residual_gradient_norm,cycle_gradient_norm,preservation_gradient_norm
511,True,,,0.024824418127536774,,0.0,,,,,,0.0038866503164172173,0.04333803430199623,3.079832822550088e-05,0.03382129222154617,0.0244700126349926,0.08671790361404419,0.0,0.0,0.0007476630853489041,0.000870588341545929,,,,
512,True,,,0.038484685122966766,,0.0,,,,,,0.0033792518079280853,0.04688899219036102,4.308111238060519e-05,0.028115149587392807,0.018773363903164864,0.08672460913658142,0.0,0.0,0.0008478053496219218,0.0008700866328535009,,,,
513,True,,,0.026225019246339798,,0.0,,,,,,0.004317427519708872,0.044468123465776443,4.181037002126686e-05,0.03601422160863876,0.026099510490894318,0.08673165738582611,0.0,0.0,0.0008170229848474264,0.0008695841175287814,,,,
514,True,,,0.03883068636059761,,0.0,,,,,,0.004624742083251476,0.06458772718906403,8.300004992634058e-05,0.04184385761618614,0.02946314960718155,0.08673903346061707,0.0,0.0,0.0008536266395822167,0.0008690807968381316,,,,
515,True,,,0.03536904603242874,,0.0,,,,,,0.002660435391589999,0.05248115211725235,4.107535278308205e-05,0.02759232558310032,0.01844208315014839,0.08674632757902145,0.0,0.0,0.000586296955589205,0.0008685766720499413,,,,
516,True,,,0.04021202772855759,,0.0,,,,,,0.004234983120113611,0.05848883092403412,8.033138874452561e-05,0.035663336515426636,0.024269647896289825,0.08675370365381241,0.0,0.0,0.0007349969819188118,0.000868071744434627,,,,
517,True,,,0.038934215903282166,,0.0,,,,,,0.004164748825132847,0.0601392425596714,4.8101712309289724e-05,0.03641318157315254,0.024953505024313927,0.08676119893789291,0.0,0.0,0.0009171896381303668,0.0008675660152646283,,,,
518,True,,,0.020762557163834572,,0.0,,,,,,0.002697410760447383,0.03443391993641853,6.275133637245744e-05,0.024440251290798187,0.017192762345075607,0.08676862716674805,0.0,0.0,0.0007626424776390195,0.0008670594858144049,,,,
519,True,,,0.035031549632549286,,0.0,,,,,,0.0018213156145066023,0.043894700706005096,3.079832822550088e-05,0.01771954819560051,0.010275287553668022,0.08677607774734497,0.0,0.0,0.0006465806509368122,0.000866552157360433,,,,
520,True,,,0.03164559230208397,,0.0,,,,,,0.003108092350885272,0.04262702539563179,4.308111238060519e-05,0.02738984301686287,0.018813222646713257,0.08678295463323593,0.0,0.0,0.000869295559823513,0.0008660440311812028,,,,
521,True,,,0.02558545023202896,,0.0,,,,,,0.0016530909342691302,0.04078025743365288,4.181037002126686e-05,0.016690777614712715,0.009815005585551262,0.0867895558476448,0.0,0.0,0.0005101194838061929,0.000865535108557214,,,,
522,True,,,0.03194582462310791,,0.0,,,,,,0.0038978634402155876,0.043962590396404266,8.300004992634058e-05,0.03122519515454769,0.021702155470848083,0.08679583668708801,0.0,0.0,0.0006582440692000091,0.0008650253907709741,,,,
523,True,,,0.029076702892780304,,0.0,,,,,,0.00238802470266819,0.042070381343364716,4.107535278308205e-05,0.021999137476086617,0.014224749058485031,0.08680207282304764,0.0,0.0,0.0005624208133667707,0.0008645148791069939,,,,
524,True,,,0.03478679060935974,,0.0,,,,,,0.00524591188877821,0.07129678130149841,8.033138874452561e-05,0.0435074046254158,0.029875699430704117,0.08680815994739532,0.0,0.0,0.0009060910088010132,0.0008640035748517854,,,,
525,True,,,0.05430249497294426,,0.0,,,,,,0.007573211565613747,0.0766548216342926,4.8101712309289724e-05,0.06309813261032104,0.04642421007156372,0.08681460469961166,0.0,0.0,0.00113501469604671,0.0008634914792938577,,,,
526,True,,,0.028060797601938248,,0.0,,,,,,0.0025820645969361067,0.04464735463261604,6.275133637245744e-05,0.025893770158290863,0.017666775733232498,0.08682114630937576,0.0,0.0,0.0006393368821591139,0.0008629785937237138,,,,
527,True,,,0.031989745795726776,,0.0,,,,,,0.005359956994652748,0.046109579503536224,3.079832822550088e-05,0.041908442974090576,0.030733950436115265,0.08682788908481598,0.0,0.0,0.000921395025216043,0.0008624649194338476,,,,
528,True,,,0.03548074886202812,,0.0,,,,,,0.002901010913774371,0.04761191084980965,4.308111238060519e-05,0.02927110530436039,0.020364202558994293,0.08683513849973679,0.0,0.0,0.0007592269103042781,0.0008619504577187411,,,,
529,True,,,0.04051004350185394,,0.0,,,,,,0.0040558744221925735,0.04786624759435654,4.181037002126686e-05,0.029667377471923828,0.01953044906258583,0.086842380464077,0.0,0.0,0.0007849227986298501,0.0008614352098748598,,,,
530,True,,,0.039920128881931305,,0.0,,,,,,0.0024725485127419233,0.04907692223787308,8.300004992634058e-05,0.02544170804321766,0.016752272844314575,0.0868491381406784,0.0,0.0,0.0007845917716622353,0.0008609191772006511,,,,
531,True,,,0.03681175783276558,,0.0,,,,,,0.001872620778158307,0.043037593364715576,4.107535278308205e-05,0.018685277551412582,0.011251676827669144,0.0868564322590828,0.0,0.0,0.0007690092315897346,0.0008604023609965398,,,,
532,True,,,0.03575444594025612,,0.0,,,,,,0.004655726253986359,0.05394880101084709,8.033138874452561e-05,0.03881292790174484,0.02749597281217575,0.08686359971761703,0.0,0.0,0.0008564425515942276,0.0008598847625649255,,,,
533,True,,,0.03260701149702072,,0.0,,,,,,0.003769197501242161,0.04585997760295868,4.8101712309289724e-05,0.030787315219640732,0.021213289350271225,0.08687093108892441,0.0,0.0,0.0008330641430802643,0.0008593663832101783,,,,
534,True,,,0.031634386628866196,,0.0,,,,,,0.003455087309703231,0.047610629349946976,6.275133637245744e-05,0.025514155626296997,0.01608150824904442,0.08687777817249298,0.0,0.0,0.000660111487377435,0.0008588472242386375,,,,
535,True,,,0.03360157832503319,,0.0,,,,,,0.0019161642994731665,0.03974488750100136,3.079832822550088e-05,0.018180690705776215,0.01106977742165327,0.086884506046772,0.0,0.0,0.0023081533145159483,0.000858327286958606,,,,
536,True,,,0.036838121712207794,,0.0,,,,,,0.005323248915374279,0.05076933279633522,4.308111238060519e-05,0.04955527186393738,0.037896253168582916,0.08689115196466446,0.0,0.0,0.0009964589262381196,0.0008578065726803483,,,,
537,True,,,0.04227374494075775,,0.0,,,,,,0.0054769678972661495,0.08231466263532639,4.181037002126686e-05,0.04728006571531296,0.032259006053209305,0.08689812570810318,0.0,0.0,0.0008268770179711282,0.0008572850827160874,,,,
538,True,,,0.04210549220442772,,0.0,,,,,,0.0021493975073099136,0.03249132260680199,8.300004992634058e-05,0.017163459211587906,0.010433323681354523,0.08690514415502548,0.0,0.0,0.0008698278688825667,0.0008567628183800007,,,,
539,True,,,0.05085563287138939,,0.0,,,,,,0.004417757969349623,0.0643765777349472,4.107535278308205e-05,0.03628162294626236,0.0240279920399189,0.08691210299730301,0.0,0.0,0.0009493351681157947,0.0008562397809882171,,,,
540,True,,,0.05869467929005623,,0.0,,,,,,0.0032602499704807997,0.05175820738077164,8.033138874452561e-05,0.02856026031076908,0.018627887591719627,0.0869189128279686,0.0,0.0,0.0011350534623488784,0.0008557159718588136,,,,
541,True,,,0.02461950294673443,,0.0,,,,,,0.0025587384589016438,0.0568716898560524,4.8101712309289724e-05,0.027325132861733437,0.017939720302820206,0.0869259387254715,0.0,0.0,0.0007121688686311245,0.0008551913923118122,,,,
542,True,,,0.03999096155166626,,0.0,,,,,,0.005339924246072769,0.0660984069108963,6.275133637245744e-05,0.04518233612179756,0.03193195164203644,0.08693346381187439,0.0,0.0,0.0008368118433281779,0.0008546660436691764,,,,
543,True,,,0.04587055370211601,,0.0,,,,,,0.0038775175344198942,0.058559779077768326,3.079832822550088e-05,0.03559458628296852,0.02451758086681366,0.08694033324718475,0.0,0.0,0.0010128187714144588,0.0008541399272548074,,,,
544,True,,,0.03997588902711868,,0.0,,,,,,0.00293574552051723,0.04510717839002609,4.308111238060519e-05,0.027739690616726875,0.019002456218004227,0.08694709092378616,0.0,0.0,0.0009546573273837566,0.0008536130443945417,,,,
545,True,,,0.021452071145176888,,0.0,,,,,,0.0016674860380589962,0.03449959307909012,4.181037002126686e-05,0.01661098375916481,0.010388579219579697,0.08695337921380997,0.0,0.0,0.0005238032317720354,0.0008530853964161471,,,,
546,True,,,0.026548150926828384,,0.0,,,,,,0.0017937602242454886,0.035444557666778564,8.300004992634058e-05,0.016359593719244003,0.00984480232000351,0.08695942163467407,0.0,0.0,0.0005517132813110948,0.0008525569846493194,,,,
547,True,,,0.04342341050505638,,0.0,,,,,,0.002994012786075473,0.042757757008075714,4.107535278308205e-05,0.022213418036699295,0.013619203120470047,0.086965411901474,0.0,0.0,0.0010850349208340049,0.0008520278104256796,,,,
548,True,,,0.028239235281944275,,0.0,,,,,,0.00344131700694561,0.048252105712890625,8.033138874452561e-05,0.0303715281188488,0.02091273106634617,0.08697117120027542,0.0,0.0,0.0007211049669422209,0.0008514978750787696,,,,
549,True,,,0.025215039029717445,,0.0,,,,,,0.001441324595361948,0.034580569714307785,4.8101712309289724e-05,0.015339222736656666,0.009293871931731701,0.08697687834501266,0.0,0.0,0.0004851250851061195,0.0008509671799440498,,,,
550,True,,,0.030986478552222252,,0.0,,,,,,0.0017881928943097591,0.035296984016895294,6.275133637245744e-05,0.017370635643601418,0.010841678828001022,0.08698255568742752,0.0,0.0,0.0006181237986311316,0.000850435726358895,,,,
551,True,,,0.0478292852640152,,0.0,,,,,,0.004049418494105339,0.05003553256392479,3.079832822550088e-05,0.03660900890827179,0.02619246020913124,0.08698834478855133,0.0,0.0,0.0009076829883269966,0.0008499035156625916,,,,
552,True,,,0.026608441025018692,,0.0,,,,,,0.003142027650028467,0.05290418490767479,4.308111238060519e-05,0.02750658057630062,0.017916567623615265,0.08699417114257812,0.0,0.0,0.0006359084509313107,0.0008493705491963336,,,,
553,True,,,0.03318614885210991,,0.0,,,,,,0.003528585424646735,0.05650930851697922,4.181037002126686e-05,0.03495147451758385,0.02454918622970581,0.08700026571750641,0.0,0.0,0.0008314339793287218,0.0008488368283032198,,,,
554,True,,,0.033334773033857346,,0.0,,,,,,0.0024775550700724125,0.04847736284136772,8.300004992634058e-05,0.025865882635116577,0.017295673489570618,0.08700700849294662,0.0,0.0,0.0006632370641455054,0.0008483023543282502,,,,
555,True,,,0.03655651956796646,,0.0,,,,,,0.0036739055067300797,0.05436848849058151,4.107535278308205e-05,0.03036162070930004,0.019994627684354782,0.08701374381780624,0.0,0.0,0.0009625914972275496,0.0008477671286183226,,,,
556,True,,,0.03255441412329674,,0.0,,,,,,0.0011446771677583456,0.03598316013813019,8.033138874452561e-05,0.012528295628726482,0.006549387704581022,0.08702053874731064,0.0,0.0,0.0004684588930103928,0.000847231152522229,,,,
557,True,,,0.03989304602146149,,0.0,,,,,,0.0043091485276818275,0.058164335787296295,4.8101712309289724e-05,0.0360066257417202,0.02458779327571392,0.08702702075242996,0.0,0.0,0.0009077349677681923,0.0008466944273906529,,,,
558,True,,,0.031450189650058746,,0.0,,,,,,0.0024965214543044567,0.04213017597794533,6.275133637245744e-05,0.024775663390755653,0.016849912703037262,0.0870334804058075,0.0,0.0,0.0009670846629887819,0.0008461569545761646,,,,
559,True,,,0.032682739198207855,,0.0,,,,,,0.004560546018183231,0.06187156215310097,3.079832822550088e-05,0.03908010944724083,0.02711978182196617,0.0870397761464119,0.0,0.0,0.0007967506535351276,0.0008456187354332193,,,,
560,True,,,0.042743660509586334,,0.0,,,,,,0.005330327898263931,0.05666843429207802,4.308111238060519e-05,0.04542626067996025,0.033109650015830994,0.08704610168933868,0.0,0.0,0.0010580060770735145,0.0008450797713181528,,,,
561,True,,,0.033164188265800476,,0.0,,,,,,0.004992011468857527,0.05969617888331413,4.181037002126686e-05,0.04229499399662018,0.03011029027402401,0.08705297112464905,0.0,0.0,0.0007254552911035717,0.0008445400635891783,,,,
562,True,,,0.03317109867930412,,0.0,,,,,,0.005750991404056549,0.06509728729724884,8.300004992634058e-05,0.04713555797934532,0.03363102674484253,0.08705995976924896,0.0,0.0,0.0008899551467038691,0.0008439996136063825,,,,
563,True,,,0.02729499153792858,,0.0,,,,,,0.002906272653490305,0.04748700559139252,4.107535278308205e-05,0.02879592962563038,0.019976794719696045,0.08706746250391006,0.0,0.0,0.0007400410249829292,0.0008434584227317232,,,,
564,True,,,0.0450054407119751,,0.0,,,,,,0.005112788174301386,0.07265350222587585,8.033138874452561e-05,0.04505189508199692,0.03131278604269028,0.08707505464553833,0.0,0.0,0.0009600677294656634,0.0008429164923290249,,,,
565,True,,,0.036410097032785416,,0.0,,,,,,0.0046493979170918465,0.05299031361937523,4.8101712309289724e-05,0.03524274379014969,0.02403532899916172,0.08708321303129196,0.0,0.0,0.0008426630520261824,0.000842373823763976,,,,
566,True,,,0.04405791312456131,,0.0,,,,,,0.005021196324378252,0.06120473891496658,6.275133637245744e-05,0.04187209531664848,0.029387548565864563,0.08709199726581573,0.0,0.0,0.0008775776368565857,0.0008418304184041249,,,,
567,True,,,0.04189414530992508,,0.0,,,,,,0.0031765634194016457,0.05519052594900131,3.079832822550088e-05,0.028046606108546257,0.018045645207166672,0.08710064738988876,0.0,0.0,0.000764329161029309,0.0008412862776188769,,,,
568,True,,,0.028393981978297234,,0.0,,,,,,0.0031027025543153286,0.04977252334356308,4.308111238060519e-05,0.028004972264170647,0.018748445436358452,0.08710923790931702,0.0,0.0,0.0007754270336590707,0.0008407414027794906,,,,
569,True,,,0.05402681231498718,,0.0,,,,,,0.0023796490859240294,0.04125650227069855,4.181037002126686e-05,0.018897786736488342,0.010960137471556664,0.0871177464723587,0.0,0.0,0.0008447453146800399,0.0008401957952590742,,,,
570,True,,,0.025482922792434692,,0.0,,,,,,0.003135284408926964,0.04770304635167122,8.300004992634058e-05,0.027263011783361435,0.01818983629345894,0.08712571859359741,0.0,0.0,0.0007489779382012784,0.0008396494564325825,,,,
571,True,,,0.04219032824039459,,0.0,,,,,,0.003857071977108717,0.060819946229457855,4.107535278308205e-05,0.03350936993956566,0.022256523370742798,0.08713390678167343,0.0,0.0,0.0006278697983361781,0.0008391023876768134,,,,
572,True,,,0.04356466978788376,,0.0,,,,,,0.005505284294486046,0.05936845391988754,8.033138874452561e-05,0.045874614268541336,0.03308524936437607,0.08714194595813751,0.0,0.0,0.0008811028674244881,0.0008385545903704039,,,,
573,True,,,0.040375519543886185,,0.0,,,,,,0.006475184112787247,0.0742250457406044,4.8101712309289724e-05,0.051048535853624344,0.03585154563188553,0.08714983612298965,0.0,0.0,0.0010123950196430087,0.0008380060658938272,,,,
574,True,,,0.03691644221544266,,0.0,,,,,,0.0037751186173409224,0.05249861255288124,6.275133637245744e-05,0.03035968355834484,0.020062576979398727,0.08715853095054626,0.0,0.0,0.0007384683121927083,0.0008374568156293886,,,,
575,True,,,0.03192313760519028,,0.0,,,,,,0.0025512357242405415,0.038254376500844955,3.079832822550088e-05,0.02449037693440914,0.016907403245568275,0.08716686815023422,0.0,0.0,0.0006772577180527151,0.0008369068409612234,,,,
576,True,,,0.0333201065659523,,0.0,,,,,,0.004180097486823797,0.06501341611146927,4.308111238060519e-05,0.033033281564712524,0.021125352010130882,0.08717479556798935,0.0,0.0,0.0005931835039518774,0.0008363561432752911,,,,
577,True,,,0.048820242285728455,,0.0,,,,,,0.004195522051304579,0.07582741975784302,4.181037002126686e-05,0.038648903369903564,0.02548970654606819,0.0871826559305191,0.0,0.0,0.0008068034658208489,0.0008358047239593743,,,,
578,True,,,0.030531637370586395,,0.0,,,,,,0.004823545925319195,0.052193813025951385,8.300004992634058e-05,0.042733218520879745,0.03147156536579132,0.0871909111738205,0.0,0.0,0.0011336893076077104,0.0008352525844030739,,,,
579,True,,,0.04469197988510132,,0.0,,,,,,0.0021132405381649733,0.039833053946495056,4.107535278308205e-05,0.020963115617632866,0.013527115806937218,0.08719978481531143,0.0,0.0,0.0007406804361380637,0.0008346997259978051,,,,
580,True,,,0.07410039752721786,,0.0,,,,,,0.0033739060163497925,0.05581790581345558,8.033138874452561e-05,0.030719468370079994,0.020110517740249634,0.08720839768648148,0.0,0.0,0.007854058407247066,0.0008341461501367958,,,,
581,True,,,0.03217090666294098,,0.0,,,,,,0.003513933625072241,0.062086526304483414,4.8101712309289724e-05,0.03487794101238251,0.023937424644827843,0.08721715211868286,0.0,0.0,0.0007982012466527522,0.0008335918582150812,,,,
582,True,,,0.0361606739461422,,0.0,,,,,,0.0026696508284658194,0.05486799776554108,6.275133637245744e-05,0.024303175508975983,0.014881481416523457,0.0872262716293335,0.0,0.0,0.0007612886838614941,0.0008330368516295009,,,,
583,True,,,0.0346389077603817,,0.0,,,,,,0.0014258696464821696,0.04121534153819084,3.079832822550088e-05,0.014665642753243446,0.007884101010859013,0.08723507076501846,0.0,0.0,0.0005169635987840593,0.0008324811317786959,,,,
584,True,,,0.044800423085689545,,0.0,,,,,,0.0032390356063842773,0.06079050526022911,4.308111238060519e-05,0.028291115537285805,0.01763105019927025,0.08724354207515717,0.0,0.0,0.0007829617825336754,0.0008319247000631048,,,,
585,True,,,0.033429887145757675,,0.0,,,,,,0.005803748033940792,0.07790502905845642,4.181037002126686e-05,0.04602207988500595,0.031200099736452103,0.08725226670503616,0.0,0.0,0.0008964526350609958,0.0008313675578849591,,,,
586,True,,,0.03440522775053978,,0.0,,,,,,0.0033187977969646454,0.03888028860092163,8.300004992634058e-05,0.026316162198781967,0.017851170152425766,0.0872611552476883,0.0,0.0,0.0008004973642528057,0.000830809706648282,,,,
587,True,,,0.038249604403972626,,0.0,,,,,,0.0034576847683638334,0.04743326082825661,4.107535278308205e-05,0.028823325410485268,0.019346579909324646,0.08727018535137177,0.0,0.0,0.0006879176362417638,0.0008302511477588828,,,,
588,True,,,0.03374481946229935,,0.0,,,,,,0.003134453436359763,0.05039076507091522,8.033138874452561e-05,0.027586303651332855,0.01816236972808838,0.0872790515422821,0.0,0.0,0.0006524569471366704,0.0008296918826243544,,,,
589,True,,,0.03470637649297714,,0.0,,,,,,0.002707645995542407,0.06003807485103607,4.8101712309289724e-05,0.028349492698907852,0.018394049257040024,0.08728766441345215,0.0,0.0,0.0008124685846269131,0.0008291319126540692,,,,
590,True,,,0.042207226157188416,,0.0,,,,,,0.004793303553014994,0.06907510757446289,6.275133637245744e-05,0.03787706047296524,0.02484983392059803,0.08729641139507294,0.0,0.0,0.0007528720307163894,0.0008285712392591759,,,,
591,True,,,0.02529851533472538,,0.0,,,,,,0.0009622552315704525,0.02507925033569336,3.079832822550088e-05,0.010329742915928364,0.0057181245647370815,0.08730536699295044,0.0,0.0,0.0004895521560683846,0.0008280098638525961,,,,
592,True,,,0.036296263337135315,,0.0,,,,,,0.001946109114214778,0.03140769898891449,4.308111238060519e-05,0.020985333248972893,0.014640810899436474,0.08731383085250854,0.0,0.0,0.0006537020090036094,0.0008274477878490205,,,,
593,True,,,0.024874407798051834,,0.0,,,,,,0.004433357156813145,0.055875591933727264,4.181037002126686e-05,0.03850540146231651,0.02734161540865898,0.08732204139232635,0.0,0.0,0.0007172157638706267,0.0008268850126649047,,,,
594,True,,,0.04048893228173256,,0.0,,,,,,0.004388422705233097,0.05750400573015213,8.300004992634058e-05,0.03927422687411308,0.02781570702791214,0.08733037859201431,0.0,0.0,0.0008028301526792347,0.0008263215397184673,,,,
595,True,,,0.05158131569623947,,0.0,,,,,,0.005429715849459171,0.05251797288656235,4.107535278308205e-05,0.04467396065592766,0.032582711428403854,0.08733838051557541,0.0,0.0,0.0009583362261764705,0.0008257573704296841,,,,
596,True,,,0.04369395598769188,,0.0,,,,,,0.003670032601803541,0.059822842478752136,8.033138874452561e-05,0.03520297631621361,0.024200089275836945,0.08734642714262009,0.0,0.0,0.0008848299039527774,0.0008251925062202868,,,,
597,True,,,0.041272737085819244,,0.0,,,,,,0.007128637284040451,0.061339013278484344,4.8101712309289724e-05,0.0543479286134243,0.039775069802999496,0.08735441416501999,0.0,0.0,0.0009025837061926723,0.000824626948513758,,,,
598,True,,,0.026785723865032196,,0.0,,,,,,0.002742647659033537,0.04329964518547058,6.275133637245744e-05,0.026334021240472794,0.018088553100824356,0.0873623713850975,0.0,0.0,0.0007873986032791436,0.0008240606987353274,,,,
599,True,,,0.04374665394425392,,0.0,,,,,,0.004402763210237026,0.0730593204498291,3.079832822550088e-05,0.03907882049679756,0.026043549180030823,0.08737079054117203,0.0,0.0,0.0009592988644726574,0.0008234937583119691,,,,
600,True,,,0.05435465648770332,,0.0,,,,,,0.003529750742018223,0.05004287138581276,4.308111238060519e-05,0.03197473660111427,0.02200181782245636,0.08737935870885849,0.0,0.0,0.0008879688684828579,0.0008229261286723981,0.00041251438912452427,0.0006520660677008894,0.00033574926268531354,2.2254137796153276e-05
601,True,,,0.029812300577759743,,0.0,,,,,,0.0019344859756529331,0.04484599828720093,4.181037002126686e-05,0.020480582490563393,0.012868586927652359,0.0873880609869957,0.0,0.0,0.0005589535576291382,0.0008223578112470658,,,,
602,True,,,0.02438061311841011,,0.0,,,,,,0.002426167717203498,0.03632711246609688,8.300004992634058e-05,0.022573061287403107,0.015354912728071213,0.08739646524190903,0.0,0.0,0.0006295525236055255,0.000821788807468157,,,,
603,True,,,0.043103303760290146,,0.0,,,,,,0.004265194293111563,0.05330556631088257,4.107535278308205e-05,0.033470623195171356,0.022549256682395935,0.08740439265966415,0.0,0.0,0.0007330598891712725,0.0008212191187695857,,,,
604,True,,,0.03528518229722977,,0.0,,,,,,0.0059663644060492516,0.05749716982245445,8.033138874452561e-05,0.047319091856479645,0.03433586657047272,0.08741234242916107,0.0,0.0,0.0008848668076097965,0.0008206487465869927,,,,
605,True,,,0.027406439185142517,,0.0,,,,,,0.0028630977030843496,0.047332294285297394,4.8101712309289724e-05,0.02721301093697548,0.0184443648904562,0.08742042630910873,0.0,0.0,0.0006920678424648941,0.0008200776923577406,,,,
606,True,,,0.027686424553394318,,0.0,,,,,,0.0016847585793584585,0.03418764844536781,6.275133637245744e-05,0.017230266705155373,0.010944221168756485,0.0874282568693161,0.0,0.0,0.0006032584933564067,0.0008195059575209109,,,,
607,True,,,0.03671969845890999,,0.0,,,,,,0.004223056137561798,0.05273687094449997,3.079832822550088e-05,0.03444082662463188,0.023687126114964485,0.08743579685688019,0.0,0.0,0.0007059825002215803,0.0008189335435173004,,,,
608,True,,,0.035784028470516205,,0.0,,,,,,0.0027175373397767544,0.04589173197746277,4.308111238060519e-05,0.025552520528435707,0.0169919952750206,0.08744338899850845,0.0,0.0,0.0006993358838371933,0.0008183604517894177,,,,
609,True,,,0.03040553443133831,,0.0,,,,,,0.003189217299222946,0.05208946764469147,4.181037002126686e-05,0.02764653041958809,0.018048901110887527,0.08745045959949493,0.0,0.0,0.0007257601246237755,0.0008177866837814786,,,,
610,True,,,0.034394651651382446,,0.0,,,,,,0.00464295968413353,0.049156785011291504,8.300004992634058e-05,0.04113706201314926,0.030318396165966988,0.08745814859867096,0.0,0.0,0.0008004565606825054,0.0008172122409394036,,,,
611,True,,,0.03161127120256424,,0.0,,,,,,0.003594613168388605,0.054552026093006134,4.107535278308205e-05,0.03211143985390663,0.021850310266017914,0.08746609836816788,0.0,0.0,0.0008312627905979753,0.0008166371247108139,,,,
612,True,,,0.024305637925863266,,0.0,,,,,,0.0028622206300497055,0.04263286292552948,8.033138874452561e-05,0.025749098509550095,0.017465628683567047,0.08747410774230957,0.0,0.0,0.0006153320427983999,0.0008160613365450275,,,,
613,True,,,0.032955266535282135,,0.0,,,,,,0.0029032272286713123,0.03881678730249405,4.8101712309289724e-05,0.024817682802677155,0.016804354265332222,0.08748192340135574,0.0,0.0,0.0007746883784420788,0.0008154848778930555,,,,
614,True,,,0.03687620535492897,,0.0,,,,,,0.0035703410394489765,0.0670376718044281,6.275133637245744e-05,0.03491418436169624,0.023365039378404617,0.08748997747898102,0.0,0.0,0.000775293679907918,0.0008149077502075991,,,,
615,True,,,0.03243739530444145,,0.0,,,,,,0.0037781852297484875,0.05465560406446457,3.079832822550088e-05,0.03700157254934311,0.02654307521879673,0.08749820291996002,0.0,0.0,0.0008667018264532089,0.000814329954943045,,,,
616,True,,,0.03337234631180763,,0.0,,,,,,0.006649010814726353,0.06116117537021637,4.308111238060519e-05,0.052550964057445526,0.038555510342121124,0.0875062644481659,0.0,0.0,0.0010849286336451769,0.0008137514935554629,,,,
617,True,,,0.059579432010650635,,0.0,,,,,,0.005949923302978277,0.07395466417074203,4.181037002126686e-05,0.047359123826026917,0.03252189978957176,0.08751395344734192,0.0,0.0,0.002209356287494302,0.0008131723675026005,,,,
618,True,,,0.053493622690439224,,0.0,,,,,,0.004112512804567814,0.05535654351115227,8.300004992634058e-05,0.031698159873485565,0.02059834450483322,0.087521493434906,0.0,0.0,0.0007879339973442256,0.0008125925782438806,,,,
619,True,,,0.0484338253736496,,0.0,,,,,,0.0027200763579458,0.042076822370290756,4.107535278308205e-05,0.028280962258577347,0.019973039627075195,0.08752888441085815,0.0,0.0,0.0009194744634442031,0.0008120121272403979,,,,
620,True,,,0.037753574550151825,,0.0,,,,,,0.0037623790558427572,0.0501447468996048,8.033138874452561e-05,0.03105185367166996,0.020981935784220695,0.08753624558448792,0.0,0.0,0.0007501111249439418,0.0008114310159549139,,,,
621,True,,,0.035393401980400085,,0.0,,,,,,0.002650585025548935,0.054283637553453445,4.8101712309289724e-05,0.02845543995499611,0.019123069941997528,0.08754359930753708,0.0,0.0,0.0007181416731327772,0.0008108492458518544,,,,
622,True,,,0.048093803226947784,,0.0,,,,,,0.003714421298354864,0.059234730899333954,6.275133637245744e-05,0.031937550753355026,0.02091183513402939,0.08755066245794296,0.0,0.0,0.0013343710452318192,0.0008102668183973056,,,,
623,True,,,0.04227301478385925,,0.0,,,,,,0.0027300319634377956,0.047350551933050156,3.079832822550088e-05,0.022605760022997856,0.013826961629092693,0.08755804598331451,0.0,0.0,0.0005839993827976286,0.00080968373505901,,,,
624,True,,,0.028049323707818985,,0.0,,,,,,0.003606895450502634,0.04710756614804268,4.308111238060519e-05,0.03386940062046051,0.024374065920710564,0.08756527304649353,0.0,0.0,0.0007076055044308305,0.0008090999973063633,,,,
625,True,,,0.052100226283073425,,0.0,,,,,,0.0034748422913253307,0.06497962772846222,4.181037002126686e-05,0.03178421035408974,0.020393777638673782,0.08757217973470688,0.0,0.0,0.0014579513808712363,0.00080851560661041,,,,
626,True,,,0.026971206068992615,,0.0,,,,,,0.004471956752240658,0.04730590432882309,8.300004992634058e-05,0.035878054797649384,0.025488507002592087,0.08757912367582321,0.0,0.0,0.0007083478267304599,0.00080793056444384,,,,
627,True,,,0.030266888439655304,,0.0,,,,,,0.0033372659236192703,0.04203781485557556,4.107535278308205e-05,0.02885194681584835,0.02011183649301529,0.08758561313152313,0.0,0.0,0.0006976685835979879,0.0008073448722809854,,,,
628,True,,,0.046651870012283325,,0.0,,,,,,0.003160332329571247,0.04968797788023949,8.033138874452561e-05,0.028641872107982635,0.01913013495504856,0.08759243786334991,0.0,0.0,0.0007300139404833317,0.0008067585315978158,,,,
629,True,,,0.03213880583643913,,0.0,,,,,,0.0036735231988132,0.05826558917760849,4.8101712309289724e-05,0.03459911048412323,0.023877596482634544,0.08759953081607819,0.0,0.0,0.0009065695921890438,0.0008061715438719355,,,,
630,True,,,0.03226538747549057,,0.0,,,,,,0.0018063387833535671,0.03961925208568573,6.275133637245744e-05,0.0176787581294775,0.010680394247174263,0.0876070111989975,0.0,0.0,0.0007027179817669094,0.0008055839105825791,,,,
631,True,,,0.031444329768419266,,0.0,,,,,,0.002867333125323057,0.04848543927073479,3.0433802749030292e-05,0.029710812494158745,0.02078912779688835,0.08761469274759293,0.0,0.0,0.0007768943905830383,0.0008049956332106079,,,,
