step,applied,reason,reconstruction_mse,perceptual_loss,preservation_mse,loss,residual_loss,trust_loss,grad_norm,learning_rate
49,True,,0.0004058545164298266,0.0,0.00014910753816366196,0.000704069621860981,0.0,0.0,0.0001739860454108566,0.01
50,True,,0.00021436710085254163,0.0,8.109583723125979e-05,0.0003765587753150612,0.0,0.0,6.056001802789979e-05,0.01
51,True,,0.0014675495913252234,0.0,0.0007464090595021844,0.0029603675939142704,0.0,0.0,0.0004021892382297665,0.01
52,True,,0.008249282836914062,0.0,0.005582980811595917,0.019415244460105896,0.0,0.0,0.0017225992633029819,0.01
53,True,,0.0007475619204342365,0.0,0.00022868614178150892,0.0012049342039972544,0.0,0.0,0.0001512246672064066,0.01
54,True,,0.0013064699014648795,0.0,0.0004008605028502643,0.002108190907165408,0.0,0.0,0.00012340057583060116,0.01
55,True,,0.00016329318168573081,0.0,0.00012150450493209064,0.0004063021915499121,0.0,0.0,0.00016963863163255155,0.01
56,True,,0.000597570207901299,0.0,0.0004882006614934653,0.0015739714726805687,0.0,0.0,0.00028237904189154506,0.01
57,True,,0.0008435292984358966,0.0,0.0004491808940656483,0.0017418910283595324,0.0,0.0,0.00020167531329207122,0.01
58,True,,0.0004802016483154148,0.0,0.00020407843112479895,0.0008883585105650127,0.0,0.0,0.00011181265290360898,0.01
59,True,,0.0007629501051269472,0.0,0.0003432297380641103,0.0014494096394628286,0.0,0.0,0.0001255879324162379,0.01
60,True,,0.00035811690031550825,0.0,0.00017927595763467252,0.0007166687864810228,0.0,0.0,0.00013311472139321268,0.01
61,True,,0.00033300818176940084,0.0,0.0002265249495394528,0.0007860580808483064,0.0,0.0,0.00015249296848196536,0.01
62,True,,0.0007271824288181961,0.0,0.00029492430621758103,0.0013170309830456972,0.0,0.0,0.00015880486171226948,0.01
63,True,,0.0013815946877002716,0.0,0.000616861623711884,0.0026153179351240396,0.0,0.0,0.00021489181381184608,0.01
64,True,,0.001422699075192213,0.0,0.000736554095055908,0.002895807381719351,0.0,0.0,0.00024104745534714311,0.01
65,True,,0.00034663319820538163,0.0,0.0002380086516495794,0.0008226505015045404,0.0,0.0,0.00026732933474704623,0.01
66,True,,0.0006741049000993371,0.0,0.00023088806483428925,0.001135881058871746,0.0,0.0,0.00018979451851919293,0.01
67,True,,0.00024341567768715322,0.0,8.345732931047678e-05,0.0004103303363081068,0.0,0.0,6.803078576922417e-05,0.01
68,True,,0.0004318375140428543,0.0,0.00019868338131345809,0.0008292042766697705,0.0,0.0,8.456479554297403e-05,0.01
69,True,,0.0003693976323120296,0.0,0.00010749416833277792,0.000584385939873755,0.0,0.0,8.863178663887084e-05,0.01
70,True,,0.00028427827055566013,0.0,0.0002460006799083203,0.0007762796012684703,0.0,0.0,0.0002348395501030609,0.01
71,True,,0.00020714342826977372,0.0,0.00011040743993362412,0.0004279583226889372,0.0,0.0,8.459403034066781e-05,0.01
72,True,,0.0012763384729623795,0.0,0.00036172507680021226,0.001999788684770465,0.0,0.0,0.00011898190132342279,0.01
73,True,,0.0007432125275954604,0.0,0.0002577669220045209,0.0012587463716045022,0.0,0.0,0.00018222563085146248,0.01
74,True,,0.0007495444151572883,0.0,0.0004143084806855768,0.001578161376528442,0.0,0.0,0.00027198740281164646,0.01
75,True,,0.0002393960312474519,0.0,9.294632764067501e-05,0.0004252886865288019,0.0,0.0,9.218751802109182e-05,0.01
76,True,,0.00016949677956290543,0.0,0.0001044875243678689,0.00037847182829864323,0.0,0.0,0.00010603910777717829,0.01
77,True,,0.0031452493276447058,0.0,0.0020835776813328266,0.007312404923141003,0.0,0.0,0.0006099650636315346,0.01
78,True,,0.00015382340643554926,0.0,9.614947339287028e-05,0.00034612236777320504,0.0,0.0,0.00010960682993754745,0.01
79,True,,0.0006210251012817025,0.0,0.0002699405886232853,0.001160906278528273,0.0,0.0,0.00015144821372814476,0.01
80,True,,0.00045324210077524185,0.0,0.00022114730381872505,0.0008955367375165224,0.0,0.0,0.00011293952411506325,0.01
81,True,,0.008102945983409882,0.0,0.005838199518620968,0.019779345020651817,0.0,0.0,0.0009212635341100395,0.01
82,True,,0.00016523610975127667,0.0,7.348301005549729e-05,0.0003122021444141865,0.0,0.0,0.00010062310320790857,0.01
83,True,,0.0007164487615227699,0.0,0.00037479441380128264,0.0014660375891253352,0.0,0.0,0.00024609817774035037,0.01
84,True,,0.00027114024851471186,0.0,0.00018284082761965692,0.0006368219037540257,0.0,0.0,0.00015172733401414007,0.01
85,True,,0.00046097076847217977,0.0,0.00011710897524608299,0.0006951887044124305,0.0,0.0,7.564144470961764e-05,0.01
86,True,,0.0010385107016190886,0.0,0.00046205101534724236,0.001962612848728895,0.0,0.0,0.00022948453261051327,0.01
87,True,,0.00037721614353358746,0.0,9.173249418381602e-05,0.000560681102797389,0.0,0.0,6.667760317213833e-05,0.01
88,True,,0.001612363732419908,0.0,0.0007905613165348768,0.0031934864819049835,0.0,0.0,0.00026759415050037205,0.01
89,True,,0.002478082198649645,0.0,0.0008313831640407443,0.00414084829390049,0.0,0.0,0.00042278229375369847,0.01
90,True,,0.0006726286374032497,0.0,0.0002305627567693591,0.001133754150941968,0.0,0.0,9.628831321606413e-05,0.01
91,True,,0.0006321730324998498,0.0,0.00023548518947791308,0.0011031434405595064,0.0,0.0,0.00014338108303491026,0.01
92,True,,0.0013719083508476615,0.0,0.0005835331394337118,0.002538974629715085,0.0,0.0,0.00029402688960544765,0.01
93,True,,0.0005804706597700715,0.0,0.0002377401979174465,0.0010559509973973036,0.0,0.0,0.00013607357686851174,0.01
94,True,,0.0007856657030060887,0.0,0.0003944980853702873,0.0015746618155390024,0.0,0.0,0.0001884885859908536,0.01
95,True,,0.0004970881273038685,0.0,0.00025051768170669675,0.000998123548924923,0.0,0.0,0.00014771237329114228,0.01
96,True,,0.0011353143490850925,0.0,0.0006635573226958513,0.002462428994476795,0.0,0.0,0.00029807561077177525,0.01
97,True,,0.0022185244597494602,0.0,0.0013579436345025897,0.004934411495923996,0.0,0.0,0.0005291032721288502,0.01
98,True,,0.0011154578533023596,0.0,0.0005155687686055899,0.0021465953905135393,0.0,0.0,0.00022242705745156854,0.01
99,True,,0.0006067410577088594,0.0,0.00024741629022173584,0.001101573696359992,0.0,0.0,0.00015964559861458838,0.01
100,True,,0.001780051738023758,0.0,0.0002905196452047676,0.002361091086640954,0.0,0.0,0.0002207807992817834,0.01
101,True,,0.0005105698946863413,0.0,0.00020312806009314954,0.0009168260148726404,0.0,0.0,0.0001594981295056641,0.01
102,True,,0.0001417902240063995,0.0,0.00010501223005121574,0.00035181466955691576,0.0,0.0,9.07546273083426e-05,0.01
103,True,,0.0006211937288753688,0.0,0.00022126789554022253,0.0010637295199558139,0.0,0.0,0.00014466012362390757,0.01
104,True,,0.0006323549896478653,0.0,0.00033158622682094574,0.0012955274432897568,0.0,0.0,0.0002129474451066926,0.01
105,True,,0.0005666841752827168,0.0,0.0002522446447983384,0.0010711734648793936,0.0,0.0,0.00016517797484993935,0.01
106,True,,0.00018582434859126806,0.0,0.00013034835865255445,0.00044652106589637697,0.0,0.0,0.00012133854761486873,0.01
107,True,,0.0002640022721607238,0.0,0.00010969081631628796,0.0004833838902413845,0.0,0.0,0.00011919692042283714,0.01
108,True,,0.00034426612546667457,0.0,0.0001336973364232108,0.0006116607692092657,0.0,0.0,6.208536069607362e-05,0.01
109,True,,0.00021583486523013562,0.0,8.940506086219102e-05,0.00039464497240260243,0.0,0.0,9.91995184449479e-05,0.01
110,True,,0.0003681289963424206,0.0,0.00012083854380762205,0.0006098060985095799,0.0,0.0,7.064408418955281e-05,0.01
111,True,,0.0006343700806610286,0.0,0.0003266227140557021,0.0012876155087724328,0.0,0.0,0.00014764773368369788,0.01
112,True,,0.0002180691808462143,0.0,0.00013008473615627736,0.000478238653158769,0.0,0.0,0.0001455825986340642,0.01
113,True,,0.00031360186403617263,0.0,5.129354394739494e-05,0.00041618896648287773,0.0,0.0,4.11449909734074e-05,0.01
114,True,,0.0009172548307105899,0.0,0.00036374962655827403,0.001644754083827138,0.0,0.0,0.0001769305090419948,0.01
115,True,,0.004792164079844952,0.0,0.002894629491493106,0.010581422597169876,0.0,0.0,0.0006169546395540237,0.01
116,True,,0.00027469033375382423,0.0,0.0001733748649712652,0.0006214400636963546,0.0,0.0,0.00023676580167375505,0.01
117,True,,0.0006662989035248756,0.0,0.0002443519770167768,0.0011550028575584292,0.0,0.0,0.000250442506512627,0.01
118,True,,0.0004601012624334544,0.0,9.726420830702409e-05,0.0006546296644955873,0.0,0.0,4.967107452102937e-05,0.01
119,True,,0.0007679725531488657,0.0,0.0002062938583549112,0.001180560328066349,0.0,0.0,9.299931116402149e-05,0.01
120,True,,0.00019804105977527797,0.0,0.00013508222764357924,0.00046820551506243646,0.0,0.0,0.00014969674521125853,0.01
121,True,,0.00022412608086597174,0.0,0.00012430702918209136,0.0004727401537820697,0.0,0.0,0.00010375547572039068,0.01
122,True,,0.001541242701932788,0.0,0.0006524114869534969,0.0028460656758397818,0.0,0.0,0.0002896743535529822,0.01
123,True,,0.0004296328406780958,0.0,0.00012729430454783142,0.0006842214497737586,0.0,0.0,9.984106873162091e-05,0.01
124,True,,0.0006076043355278671,0.0,0.000258296902757138,0.0011241980828344822,0.0,0.0,0.0001605005090823397,0.01
125,True,,0.0007170909084379673,0.0,0.0002821452508214861,0.0012813813518732786,0.0,0.0,0.00018950867524836212,0.01
126,True,,0.0005194033728912473,0.0,0.00025116046890616417,0.0010217243107035756,0.0,0.0,9.742876136442646e-05,0.01
127,True,,0.00037574672023765743,0.0,0.000145456098834984,0.0006666589179076254,0.0,0.0,9.134747961070389e-05,0.01
128,True,,0.00022746919421479106,0.0,0.0001418461324647069,0.0005111614591442049,0.0,0.0,0.00011137516412418336,0.01
129,True,,0.0005615596892312169,0.0,0.00018453986558597535,0.0009306394495069981,0.0,0.0,0.00013608323934022337,0.01
130,True,,0.0009449063800275326,0.0,0.0003408250631764531,0.0016265565063804388,0.0,0.0,0.00015883258311077952,0.01
131,True,,0.004333765245974064,0.0,0.001713874633423984,0.007761514745652676,0.0,0.0,0.0006294954800978303,0.01
132,True,,0.0004642250423785299,0.0,0.0001679631823208183,0.0008001513779163361,0.0,0.0,0.00012526438513305038,0.01
133,True,,0.0003834824892692268,0.0,0.00015849915507715195,0.0007004807703197002,0.0,0.0,0.00010194649075856432,0.01
134,True,,0.0003690634330268949,0.0,0.00012241493095643818,0.0006138932658359408,0.0,0.0,0.00010491768625797704,0.01
135,True,,0.0005251384573057294,0.0,0.00018562428886070848,0.0008963870350271463,0.0,0.0,0.00012238432827871293,0.01
136,True,,0.0007912970031611621,0.0,0.0002647553337737918,0.0013208077289164066,0.0,0.0,0.00018210602866020054,0.01
137,True,,0.0007989854784682393,0.0,0.0004060412757098675,0.0016110680298879743,0.0,0.0,0.0002568404597695917,0.01
138,True,,0.00222532800398767,0.0,0.0012021485017612576,0.004629625007510185,0.0,0.0,0.0007153332699090242,0.01
139,True,,0.0001998110965359956,0.0,8.579442510381341e-05,0.0003713999467436224,0.0,0.0,6.503277109004557e-05,0.01
140,True,,0.0008288692915812135,0.0,0.0002663354389369488,0.001361540169455111,0.0,0.0,0.00014304598153103143,0.01
141,True,,0.00026082072872668505,0.0,8.965132292360067e-05,0.0004401233745738864,0.0,0.0,7.58558016968891e-05,0.01
142,True,,0.0003695878549478948,0.0,0.00013336222036741674,0.0006363122956827283,0.0,0.0,5.810713264509104e-05,0.01
143,True,,0.0005869769956916571,0.0,0.0001663521397858858,0.0009196812752634287,0.0,0.0,8.499070099787787e-05,0.01
144,True,,0.0003091429825872183,0.0,5.961088390904479e-05,0.0004283647576812655,0.0,0.0,4.06301005568821e-05,0.01
145,True,,9.765614231582731e-05,0.0,5.031560067436658e-05,0.00019828733638860285,0.0,0.0,5.858779695699923e-05,0.01
146,True,,0.0007568750879727304,0.0,0.00029003515373915434,0.0013369454536587,0.0,0.0,0.00016428253729827702,0.01
147,True,,0.0012561227194964886,0.0,0.00023365742526948452,0.0017234375700354576,0.0,0.0,0.00019043064094148576,0.01
148,True,,0.0002661035396158695,0.0,0.00017646110791247338,0.0006190257845446467,0.0,0.0,0.0001800825266400352,0.01
149,True,,0.00035905520780943334,0.0,0.00023223666357807815,0.0008235285058617592,0.0,0.0,0.00023737316951155663,0.01
150,True,,0.0004177866503596306,0.0,0.00018991470278706402,0.0007976160850375891,0.0,0.0,8.174587856046855e-05,0.01
151,True,,0.0003829925262834877,0.0,0.00029698899015784264,0.0009769705357030034,0.0,0.0,0.00024921642034314573,0.01
152,True,,0.00018771426402963698,0.0,0.000126402621390298,0.000440519506810233,0.0,0.0,0.0001222477003466338,0.01
153,True,,0.0001290336367674172,0.0,7.140784146031365e-05,0.0002718493342399597,0.0,0.0,0.00010310984362149611,0.01
154,True,,0.00040299640386365354,0.0,9.154183499049395e-05,0.0005860800738446414,0.0,0.0,9.237665653927252e-05,0.01
155,True,,0.0010609105229377747,0.0,0.0002803032984957099,0.0016215171199291945,0.0,0.0,0.0001161128020612523,0.01
156,True,,0.000178406888153404,0.0,7.201048720162362e-05,0.00032242786255665123,0.0,0.0,8.756700117373839e-05,0.01
157,True,,0.0004531528102234006,0.0,0.00014040819951333106,0.0007339692092500627,0.0,0.0,9.820485865930095e-05,0.01
158,True,,0.00041593200876377523,0.0,8.48227646201849e-05,0.0005855775671079755,0.0,0.0,4.595524296746589e-05,0.01
159,True,,0.0005388458957895637,0.0,0.0001301537558902055,0.0007991534075699747,0.0,0.0,0.00011035978968720883,0.01
160,True,,0.000434402609243989,0.0,0.0001471306022722274,0.0007286638137884438,0.0,0.0,7.879566692281514e-05,0.01
161,True,,0.00046272791223600507,0.0,0.00010571281745797023,0.0006741535617038608,0.0,0.0,7.503644883399829e-05,0.01
162,True,,0.00013351583038456738,0.0,4.9776077503338456e-05,0.0002330679853912443,0.0,0.0,6.417877739295363e-05,0.01
163,True,,0.00011812065349658951,0.0,6.443988968385383e-05,0.00024700042558833957,0.0,0.0,6.232391024241224e-05,0.01
164,True,,0.0003220757935196161,0.0,0.0001198118188767694,0.0005616994458250701,0.0,0.0,5.545438398257829e-05,0.01
165,True,,0.0004287108895368874,0.0,7.714798266533762e-05,0.0005830068839713931,0.0,0.0,5.052340929978527e-05,0.01
166,True,,0.00042675668373703957,0.0,0.0001044479722622782,0.000635652628261596,0.0,0.0,6.156669405754656e-05,0.01
167,True,,0.0004852040146943182,0.0,0.00011015030031558126,0.0007055046153254807,0.0,0.0,5.2758539823116735e-05,0.01
168,True,,0.0006036566337570548,0.0,0.0001808244560379535,0.0009653055458329618,0.0,0.0,0.0001396317093167454,0.01
169,True,,0.0005971447099000216,0.0,0.00014858640497550368,0.0008943175198510289,0.0,0.0,6.588899850612506e-05,0.01
170,True,,0.00010991975432261825,0.0,5.4862204706296325e-05,0.0002196441637352109,0.0,0.0,7.348346116486937e-05,0.01
171,True,,0.00014815024042036384,0.0,3.42771818395704e-05,0.00021670460409950465,0.0,0.0,4.8280602641170844e-05,0.01
172,True,,0.00033322093077003956,0.0,8.040521788643673e-05,0.0004940313519909978,0.0,0.0,4.3335327063687146e-05,0.01
173,True,,0.00011225126218050718,0.0,3.4291064366698265e-05,0.0001808333909139037,0.0,0.0,3.356236993568018e-05,0.01
174,True,,0.00026655345573090017,0.0,8.943376451497898e-05,0.0004454209702089429,0.0,0.0,5.254692950984463e-05,0.01
175,True,,0.000264091620920226,0.0,7.447984535247087e-05,0.00041305131162516773,0.0,0.0,5.805324326502159e-05,0.01
176,True,,0.0003383168950676918,0.0,6.976445729378611e-05,0.000477845809655264,0.0,0.0,4.8507565225008875e-05,0.01
177,True,,0.000995842507109046,0.0,0.00010380756430095062,0.0012034575920552015,0.0,0.0,9.486173075856641e-05,0.01
178,True,,0.00024916487745940685,0.0,5.9519246860872954e-05,0.000368203385733068,0.0,0.0,6.359542021527886e-05,0.01
179,True,,0.00032678860588930547,0.0,5.13082486577332e-05,0.0004294051032047719,0.0,0.0,5.789903661934659e-05,0.01
180,True,,0.0003787795430980623,0.0,0.00012141741171944886,0.0006216143956407905,0.0,0.0,0.00011366609396645799,0.01
181,True,,0.0001507968408986926,0.0,5.321019489201717e-05,0.00025721723795868456,0.0,0.0,6.875580584164709e-05,0.01
182,True,,0.00010381088213762268,0.0,3.529227615217678e-05,0.00017439543444197625,0.0,0.0,3.017147355421912e-05,0.01
183,True,,0.0003722161636687815,0.0,7.236539386212826e-05,0.000516946951393038,0.0,0.0,5.6297038099728525e-05,0.01
184,True,,0.00024331615713890642,0.0,2.471189873176627e-05,0.00029273994732648134,0.0,0.0,2.1680842110072263e-05,0.01
185,True,,0.0008449031738564372,0.0,0.00017622338782530278,0.0011973499786108732,0.0,0.0,7.4799194408115e-05,0.01
186,True,,5.285610677674413e-05,0.0,2.5900013497448526e-05,0.00010465613740961999,0.0,0.0,3.9161121094366536e-05,0.01
187,True,,0.004621687810868025,0.0,0.0017364376690238714,0.008094563148915768,0.0,0.0,0.0005537884426303208,0.01
188,True,,0.0010203765705227852,0.0,0.00041396019514650106,0.0018482969608157873,0.0,0.0,0.00036452768836170435,0.01
189,True,,0.0004107376735191792,0.0,0.00011260171595495194,0.0006359411054290831,0.0,0.0,8.370519208256155e-05,0.01
190,True,,0.0004460444615688175,0.0,7.641877164132893e-05,0.0005988819757476449,0.0,0.0,4.211624764138833e-05,0.01
191,True,,0.0005099733825773001,0.0,0.00019926826644223183,0.0009085099445655942,0.0,0.0,0.0001252344372915104,0.01
192,True,,0.00014336247113533318,0.0,3.9124584873206913e-05,0.000221611640881747,0.0,0.0,3.097874650848098e-05,0.01
193,True,,0.0005179016152396798,0.0,0.00011801392975030467,0.0007539294892922044,0.0,0.0,5.8797588280867785e-05,0.01
194,True,,0.00045546184992417693,0.0,0.00010991322051268071,0.0006752882618457079,0.0,0.0,8.67750495672226e-05,0.01
195,True,,0.00033885048469528556,0.0,9.704596595838666e-05,0.0005329424166120589,0.0,0.0,0.00013351454981602728,0.01
196,True,,9.411919018020853e-05,0.0,3.629874117905274e-05,0.0001667166652623564,0.0,0.0,3.3114029065473005e-05,0.01
197,True,,0.0002394850307609886,0.0,7.034552982077003e-05,0.00038017609040252864,0.0,0.0,5.045520083513111e-05,0.01
198,True,,0.0003687345888465643,0.0,0.00012565204815473408,0.0006200387142598629,0.0,0.0,6.62637030472979e-05,0.01
199,True,,0.0001562359684612602,0.0,7.100407674442977e-05,0.00029824412195011973,0.0,0.0,9.493620746070519e-05,0.01
200,True,,0.000442114076577127,0.0,9.933667024597526e-05,0.0006407874170690775,0.0,0.0,6.0396690969355404e-05,0.01
