method,layer,n,local_owner_gain,absolute_local_quality_dot,negative_owner_dot_fraction,diagnostic_priority
natural_full_finetune_fp32_test,up_blocks.3.resnets.0.conv1.weight,4,7.155423969265945e-05,7.921415666557683e-06,1.0,7.658743258438777
natural_full_finetune_fp32_test,up_blocks.2.resnets.1.conv1.weight,4,0.00012926637279104075,1.8945718700700257e-05,1.0,6.346816344459722
natural_full_finetune_fp32_test,up_blocks.2.resnets.0.conv2.weight,4,9.67520927427197e-05,1.6767091354087452e-05,1.0,5.319412242440514
natural_full_finetune_fp32_test,up_blocks.2.upsamplers.0.conv.weight,4,0.0002540424535688728,5.56435122163992e-05,1.0,4.451815240468727
natural_full_finetune_fp32_test,up_blocks.2.resnets.0.conv_shortcut.weight,4,0.00042698138113025376,0.0001485585643504506,1.0,2.8469227744910683
natural_full_finetune_fp32_test,up_blocks.2.resnets.2.conv2.weight,4,9.276035355790704e-05,3.1315610680131945e-05,1.0,2.8335008832594433
natural_full_finetune_fp32_test,up_blocks.2.resnets.0.conv1.weight,4,0.00012539572792908242,4.793958797089989e-05,1.0,2.5403811533797462
natural_full_finetune_fp32_test,up_blocks.3.resnets.0.conv_shortcut.weight,4,0.00014175069294947157,5.7279919436596064e-05,1.0,2.4147785799485217
natural_full_finetune_fp32_test,up_blocks.3.resnets.1.conv1.weight,4,3.2887301457517097e-05,2.1982421508764088e-05,1.0,1.4052106415543468
natural_full_finetune_fp32_test,mid_block.resnets.0.conv2.weight,4,8.132498644202338e-05,5.8915011804957254e-05,1.0,1.347859139905993
natural_full_finetune_fp32_test,up_blocks.3.resnets.1.conv2.weight,4,5.296958196801012e-05,3.796516867838929e-05,1.0,1.3448640343390084
natural_full_finetune_fp32_test,up_blocks.1.resnets.2.conv1.weight,4,9.742141389158657e-05,7.118290303387679e-05,1.0,1.3418131916363694
natural_full_finetune_fp32_test,conv_out.weight,4,9.818959927820985e-05,7.548124972756742e-05,1.0,1.2768038218040605
natural_full_finetune_fp32_test,up_blocks.3.resnets.2.conv1.weight,4,3.913792794312502e-05,3.0228862215755e-05,1.0,1.2365750889021319
natural_full_finetune_fp32_test,up_blocks.1.resnets.1.conv1.weight,4,5.101561390632634e-05,4.029305041266891e-05,1.0,1.22297216660346
natural_full_finetune_fp32_test,up_blocks.3.resnets.0.conv2.weight,4,4.553789119508886e-05,3.609037281657085e-05,1.0,1.2139625958712004
natural_full_finetune_fp32_test,up_blocks.0.upsamplers.0.conv.weight,4,0.00019177210311726144,0.00015923781402917857,1.0,1.193657657421703
natural_full_finetune_fp32_test,up_blocks.1.resnets.0.conv2.weight,4,7.239674221703062e-05,6.421165925354117e-05,1.0,1.1030529605124837
natural_full_finetune_fp32_test,up_blocks.1.upsamplers.0.conv.weight,4,0.00026753753983848596,0.00024189520921577288,1.0,1.0995449049158645
natural_full_finetune_fp32_test,up_blocks.1.resnets.1.conv2.weight,4,5.4415379688746616e-05,6.942425144429418e-05,1.0,0.7680835345069936
natural_full_finetune_fp32_test,up_blocks.3.resnets.2.conv2.weight,4,2.3164241922981e-05,2.9565064463036186e-05,1.0,0.7475599761631797
natural_full_finetune_fp32_test,mid_block.resnets.0.norm2.bias,4,2.857859408761443e-06,2.4020856684663174e-06,1.0,0.7474483675749136
natural_full_finetune_fp32_test,up_blocks.0.resnets.2.conv1.weight,4,9.564665053083317e-06,1.4665380074993121e-05,0.75,0.5945667177894605
natural_full_finetune_fp32_test,up_blocks.0.resnets.2.norm2.bias,4,1.4765226151152773e-06,1.0720608756271459e-06,1.0,0.5921575147233075
natural_full_finetune_fp32_test,conv_in.weight,4,5.0759869967829485e-05,9.164753105456748e-05,1.0,0.5454007954454635
natural_full_finetune_fp32_test,up_blocks.3.resnets.0.norm1.weight,4,1.192711100611385e-06,8.047871708441032e-07,0.75,0.5357636560940946
natural_full_finetune_fp32_test,mid_block.resnets.1.norm2.bias,4,1.2124543665595416e-06,8.590331461200858e-07,1.0,0.5316768232611714
natural_full_finetune_fp32_test,up_blocks.0.resnets.2.norm2.weight,4,1.219075481376898e-06,9.689228564869114e-07,0.75,0.5100041609973495
natural_full_finetune_fp32_test,mid_block.attentions.0.to_v.weight,4,7.413454405477534e-06,1.4547934336993725e-05,1.0,0.4642305965567849
natural_full_finetune_fp32_test,up_blocks.1.resnets.2.conv2.weight,4,4.078410778991986e-05,8.701186311978738e-05,0.75,0.46118514184330245
natural_full_finetune_fp32_test,conv_in.bias,4,2.7100311425165495e-06,4.569716026272387e-06,1.0,0.4523414922211997
natural_full_finetune_fp32_test,up_blocks.2.resnets.1.norm1.weight,4,6.969050829611916e-07,1.3759716204292783e-07,1.0,0.4470208990567397
natural_full_finetune_fp32_test,mid_block.resnets.0.norm1.bias,4,1.671073705640509e-06,2.415076724727336e-06,1.0,0.4355748973079574
natural_full_finetune_fp32_test,mid_block.resnets.1.norm2.weight,4,7.444909798824275e-07,3.826705734735064e-07,1.0,0.4126724752533223
natural_full_finetune_fp32_test,up_blocks.1.resnets.2.norm1.bias,4,5.870421683234452e-07,1.8928799445165295e-07,0.75,0.36446632903544274
natural_full_finetune_fp32_test,up_blocks.1.resnets.0.conv1.weight,4,1.5332295703273413e-05,4.1406673494430245e-05,1.0,0.3579963756400846
natural_full_finetune_fp32_test,up_blocks.3.resnets.2.norm1.bias,4,3.0838890253002958e-06,7.3398945239191065e-06,1.0,0.3519900410385963
natural_full_finetune_fp32_test,conv_norm_out.weight,4,3.919099121891757e-06,1.0035246998522362e-05,1.0,0.34208076177876406
natural_full_finetune_fp32_test,up_blocks.1.resnets.2.norm2.bias,4,5.195648000952294e-07,2.0364726678403803e-07,0.75,0.3197225459336036
natural_full_finetune_fp32_test,up_blocks.2.resnets.0.norm2.bias,4,4.789824297321747e-07,1.5798949506060854e-07,0.75,0.3032702882165892
natural_full_finetune_fp32_test,up_blocks.0.resnets.1.norm2.bias,4,6.013434552813265e-07,6.286488155507086e-07,1.0,0.293331039475984
natural_full_finetune_fp32_test,up_blocks.2.resnets.0.norm1.bias,4,4.800621941413911e-07,2.1936634103115734e-07,0.75,0.29258382390230114
natural_full_finetune_fp32_test,up_blocks.0.resnets.0.norm2.weight,4,5.761846239349483e-07,6.089341563886919e-07,1.0,0.28378783527824536
natural_full_finetune_fp32_test,up_blocks.0.resnets.2.conv2.weight,4,1.383295354997055e-05,4.8542752497563295e-05,0.75,0.27685755449930044
natural_full_finetune_fp32_test,up_blocks.3.resnets.2.norm1.weight,4,1.1546362055015941e-06,2.7737254835017116e-06,1.0,0.27523270423639884
natural_full_finetune_fp32_test,up_blocks.2.resnets.1.norm2.bias,4,3.6633718703984035e-07,2.831539442062539e-08,0.75,0.25269563474433765
natural_full_finetune_fp32_test,up_blocks.2.resnets.2.norm1.weight,4,4.989070331619872e-07,5.690318758509388e-07,1.0,0.25065243753688327
natural_full_finetune_fp32_test,up_blocks.0.resnets.1.norm2.weight,4,4.37532629449264e-07,3.2506638992941867e-07,1.0,0.25052425884868335
natural_full_finetune_fp32_test,up_blocks.1.resnets.0.norm2.weight,4,4.051107735520619e-07,1.9870111051611102e-07,0.75,0.25005250612259794
natural_full_finetune_fp32_test,up_blocks.2.resnets.2.norm1.bias,4,4.316857505763905e-07,3.451694246503674e-07,1.0,0.2443636370333688
natural_full_finetune_fp32_test,up_blocks.3.resnets.1.norm1.bias,4,4.812544852626392e-07,5.533711791756128e-07,0.75,0.24370117944889838
natural_full_finetune_fp32_test,mid_block.resnets.0.conv1.weight,4,6.9528127261666905e-06,2.7379124264691917e-05,0.5,0.24141269952076475
natural_full_finetune_fp32_test,conv_norm_out.bias,4,1.1190718017791743e-06,3.215399291665692e-06,1.0,0.24134566016087156
natural_full_finetune_fp32_test,up_blocks.0.resnets.0.norm1.weight,4,4.3032781257094967e-07,3.639568667493074e-07,1.0,0.24103158613705078
natural_full_finetune_fp32_test,up_blocks.0.resnets.1.conv2.weight,4,9.167652706049372e-06,4.1389868821035305e-05,1.0,0.21414110325793176
natural_full_finetune_fp32_test,up_blocks.3.resnets.2.conv1.bias,4,5.733228421858174e-07,1.2651454323883235e-06,1.0,0.2134050917958539
natural_full_finetune_fp32_test,up_blocks.2.resnets.1.conv1.bias,4,2.999801202525628e-07,9.48568447834016e-09,0.75,0.20964620892342475
natural_full_finetune_fp32_test,up_blocks.0.resnets.2.norm1.weight,4,3.9708006430697467e-07,4.973389624108492e-07,0.75,0.20694826948015901
natural_full_finetune_fp32_test,up_blocks.0.resnets.1.conv1.weight,4,4.966586162296656e-06,2.381618213779744e-05,1.0,0.19679325048724425
natural_full_finetune_fp32_test,up_blocks.1.resnets.1.norm2.weight,4,3.25339062026811e-07,2.8123491717748763e-07,1.0,0.19107956122903116
natural_full_finetune_fp32_test,mid_block.resnets.0.norm2.weight,4,4.330251705478226e-07,8.597907253514251e-07,1.0,0.18982404179481174
natural_full_finetune_fp32_test,mid_block.resnets.0.conv2.bias,4,3.8114663070440774e-07,6.468838670367128e-07,0.5,0.18428143223899573
natural_full_finetune_fp32_test,mid_block.attentions.0.to_out.0.bias,4,3.281176779304369e-07,3.7865924533124715e-07,0.5,0.18228142480101334
natural_full_finetune_fp32_test,up_blocks.3.resnets.1.conv1.bias,4,2.7055278654505145e-07,1.26737114755952e-07,1.0,0.17476002800791143
natural_full_finetune_fp32_test,up_blocks.1.resnets.2.conv1.bias,4,2.6417782282849215e-07,9.668090744623407e-08,1.0,0.17402071378138603
natural_full_finetune_fp32_test,up_blocks.0.resnets.0.norm1.bias,4,2.6798283977070725e-07,1.519083095043349e-07,1.0,0.17033059875864945
natural_full_finetune_fp32_test,up_blocks.1.resnets.1.norm2.bias,4,2.644149949051258e-07,1.9127531638489284e-07,0.75,0.16396028996669548
natural_full_finetune_fp32_test,up_blocks.3.resnets.2.norm2.weight,4,7.212982565422767e-07,2.9894716270486705e-06,1.0,0.1635273106694664
