candidate,source,method,bits,clip,step,psnr,ssim,psnr_p05,min_psnr,quality_violation_fraction,target_mse,feasible,semantic_lowpass_mse,generated_reference_mse,natural_validation_mse,natural_validation_lpips,natural_validation_residual,natural_validation_spectral,selection_objective
natural_full_finetune_w32_c1.0_step0,marked_fp32_fallback,natural_full_finetune,32,1.0,0,120.0,1.0,120.0,120.0,0.0,0.0044825395657994704,True,0.0,0.0,0.0044825395657994704,0.07518677371990634,,,0.012001216937790105
natural_full_finetune_w32_c1.0_step100,natural_full_finetune,natural_full_finetune,32,1.0,100,27.994781494140625,0.8108927607536316,23.4964599609375,23.260286331176758,0.44999998807907104,0.0045942852494818,True,0.0002705713723116787,0.0018886952282628044,0.0045942852494818,0.08967315949848853,,,0.013561601199330654
natural_full_finetune_w32_c1.0_step200,natural_full_finetune,natural_full_finetune,32,1.0,200,27.816604614257812,0.8077298402786255,23.161108016967773,22.219810485839844,0.4000000059604645,0.0045213652260827075,True,0.00025481593402219003,0.0020286705665057527,0.0045213652260827075,0.08565413056930993,,,0.013086778283013701
natural_full_finetune_w32_c1.0_step300,natural_full_finetune,natural_full_finetune,32,1.0,300,28.311996459960938,0.8108720779418945,23.42817497253418,23.22633934020996,0.4000000059604645,0.004318710612722043,True,0.0002133260826667538,0.0017940420395461843,0.004318710612722043,0.07788494438136695,,,0.012107205050858738
natural_full_finetune_w32_c1.0_step400,natural_full_finetune,natural_full_finetune,32,1.0,400,28.40584945678711,0.8156736493110657,23.48737144470215,23.026124954223633,0.4000000059604645,0.00424012832499443,True,0.0002198930575104896,0.0017812102858442813,0.00424012832499443,0.0769719514719327,,,0.0119373234721877
natural_full_finetune_w32_c1.0_step500,natural_full_finetune,natural_full_finetune,32,1.0,500,28.420650482177734,0.8119097948074341,23.53754997253418,22.957698822021484,0.4000000059604645,0.004171245864597495,True,0.00018295462032256183,0.0017832373559940606,0.004171245864597495,0.07046076395636192,,,0.011217322260233687
natural_full_finetune_w32_c1.0_step600,natural_full_finetune,natural_full_finetune,32,1.0,600,28.764684677124023,0.8164002299308777,23.445796966552734,23.13088607788086,0.4000000059604645,0.00405413835127888,True,0.00013377414779824903,0.0016719858860597015,0.00405413835127888,0.06682241710223025,,,0.010736380061501904
natural_full_finetune_w32_c1.0_step700,natural_full_finetune,natural_full_finetune,32,1.0,700,28.845163345336914,0.8217902183532715,23.80411720275879,23.250425338745117,0.4000000059604645,0.004034924901844761,True,0.00015654442795494107,0.0016308432663208806,0.004034924901844761,0.06324394991679583,,,0.010359319893524344
natural_full_finetune_w32_c1.0_step800,natural_full_finetune,natural_full_finetune,32,1.0,800,29.05294418334961,0.8229292035102844,23.83108901977539,23.27459144592285,0.4000000059604645,0.003962663293634705,True,0.00010372135802754201,0.0015759297282784245,0.003962663293634705,0.06119968966595479,,,0.010082632260230186
natural_full_finetune_w32_c1.0_step900,natural_full_finetune,natural_full_finetune,32,1.0,900,29.169818878173828,0.8271757960319519,23.99030303955078,23.487606048583984,0.4000000059604645,0.0038877507320478344,True,0.00011710212820617016,0.0015277260215952992,0.0038877507320478344,0.060199049843504326,,,0.009907655716398268
natural_full_finetune_w32_c1.0_step1000,natural_full_finetune,natural_full_finetune,32,1.0,1000,29.168933868408203,0.824938178062439,23.93791389465332,23.39263153076172,0.4000000059604645,0.003877307542552444,True,0.00010896042585955002,0.001537719467887655,0.003877307542552444,0.05905442251605564,,,0.009782749794158007
