candidate,source,method,bits,clip,step,psnr,ssim,psnr_p05,min_psnr,quality_violation_fraction,target_mse,feasible,semantic_lowpass_mse,generated_reference_mse,natural_validation_mse,natural_validation_lpips,natural_validation_residual,natural_validation_spectral,selection_objective
natural_rounding_scale_w8_c1.0_step0,rtn_fallback,natural_rounding_scale,8,1.0,0,57.088104248046875,0.9997347593307495,53.132572174072266,52.35205078125,0.0,0.004688252927735448,True,3.0215273412181886e-07,2.307134968759783e-06,0.004688252927735448,0.08544002696871758,,,0.013232255624607206
natural_rounding_scale_w8_c1.0_step10,natural_rounding_scale,natural_rounding_scale,8,1.0,10,50.23569869995117,0.9988774061203003,47.09505844116211,46.185279846191406,0.0,0.004658038463094272,True,2.38587846865812e-06,1.0842514291198313e-05,0.004658038463094272,0.08499100096523762,,,0.013157138559618035
natural_rounding_scale_w8_c1.0_step20,natural_rounding_scale,natural_rounding_scale,8,1.0,20,48.161075592041016,0.9983536601066589,45.27045822143555,44.341819763183594,0.0,0.004648871714016423,True,4.650075607059989e-06,1.712632447379292e-05,0.004648871714016423,0.0837981866672635,,,0.013028690380742773
natural_rounding_scale_w8_c1.0_step30,natural_rounding_scale,natural_rounding_scale,8,1.0,30,46.100589752197266,0.9975415468215942,42.46139907836914,41.996612548828125,0.0,0.00464343394851312,True,5.691363844562147e-06,2.802842700475594e-05,0.00464343394851312,0.08267191052436829,,,0.01291062500094995
natural_rounding_scale_w8_c1.0_step40,natural_rounding_scale,natural_rounding_scale,8,1.0,40,44.50270080566406,0.9965239763259888,40.547401428222656,40.20399475097656,0.0,0.004657155548920855,True,6.774703285827854e-06,4.112616634301958e-05,0.004657155548920855,0.08176950421184301,,,0.012834105970105156
natural_rounding_scale_w8_c1.0_step50,natural_rounding_scale,natural_rounding_scale,8,1.0,50,44.51508331298828,0.9964879751205444,40.91123962402344,40.427818298339844,0.0,0.004658695525722578,True,8.187476782950399e-06,4.0200063722295454e-05,0.004658695525722578,0.08107158392667771,,,0.01276585391839035
natural_rounding_scale_w8_c1.0_step60,natural_rounding_scale,natural_rounding_scale,8,1.0,60,44.464576721191406,0.9963567852973938,40.9840202331543,40.725341796875,0.0,0.004658997399383224,True,9.145452713710256e-06,4.003521362392348e-05,0.004658997399383224,0.08045581169426441,,,0.012704578568809665
natural_rounding_scale_w8_c1.0_step70,natural_rounding_scale,natural_rounding_scale,8,1.0,70,44.25337219238281,0.9960911870002747,40.635982513427734,40.62681579589844,0.0,0.004650874502840452,True,1.0801374537550146e-05,4.1989154215116284e-05,0.004650874502840452,0.0802732203155756,,,0.012678196534398011
natural_rounding_scale_w8_c1.0_step80,natural_rounding_scale,natural_rounding_scale,8,1.0,80,44.13720703125,0.9957864880561829,40.37399673461914,40.130531311035156,0.0,0.004655098731745966,True,9.185440580949944e-06,4.3844946048920974e-05,0.004655098731745966,0.07982033155858517,,,0.012637131887604484
natural_rounding_scale_w8_c1.0_step90,natural_rounding_scale,natural_rounding_scale,8,1.0,90,44.41684341430664,0.9959596395492554,40.589759826660156,40.23826599121094,0.0,0.004656014498323202,True,7.64364003771334e-06,4.1473753208265406e-05,0.004656014498323202,0.07964757699519395,,,0.012620772197842597
natural_rounding_scale_w8_c1.0_step100,natural_rounding_scale,natural_rounding_scale,8,1.0,100,44.320579528808594,0.995958685874939,40.53263854980469,40.37464141845703,0.0,0.004644470626953989,True,8.575052561354823e-06,4.209214212096413e-05,0.004644470626953989,0.0795518884435296,,,0.012599659471306951
