candidate,source,method,bits,clip,step,psnr,ssim,psnr_p05,min_psnr,quality_violation_fraction,target_mse,feasible,semantic_lowpass_mse,generated_reference_mse,natural_validation_mse,natural_validation_lpips,natural_validation_residual,natural_validation_spectral,selection_objective,code_change_fraction_vs_rtn,code_offset_rms,code_offset_ge_one_fraction
natural_residual_qat_w4_c1.0_step0,rtn_fallback,natural_residual_qat,4,1.0,0,33.350128173828125,0.9434767961502075,29.57149887084961,28.767127990722656,0.0,0.004856428870698437,True,8.513084630976664e-05,0.0005414379287685733,0.004856428870698437,0.09604388605803252,0.032746118179056795,,0.04720693565555849,0.0,0.0,0.0
natural_residual_qat_w4_c1.0_step10,natural_residual_qat,natural_residual_qat,4,1.0,10,33.56344985961914,0.9420241117477417,29.138744354248047,28.68572998046875,0.05000000074505806,0.004547127187834121,True,4.888136427325662e-05,0.000529791785083944,0.004547127187834121,0.09458924029022456,0.03061867511132732,,0.0446247263281839,0.0015865149907767773,0.0019082118703524992,0.0
natural_residual_qat_w4_c1.0_step20,natural_residual_qat,natural_residual_qat,4,1.0,20,33.467384338378906,0.9436071515083313,29.5830078125,28.728628158569336,0.0,0.004390980440075509,True,6.9065241041244e-05,0.000525812926935032,0.004390980440075509,0.09140230417251587,0.029682676936499775,,0.04321388779382687,0.0030138667207211256,0.003685090728237466,0.0
natural_residual_qat_w4_c1.0_step30,natural_residual_qat,natural_residual_qat,4,1.0,30,33.05017852783203,0.9373777508735657,28.94894027709961,28.294754028320312,0.10000000149011612,0.0044018043030519035,True,5.350164965420845e-05,0.0005916340945987031,0.0044018043030519035,0.0914683599025011,0.029370015359018,,0.04291865565232001,0.0038040406070649624,0.0046979187451978485,0.0
natural_residual_qat_w4_c1.0_step40,natural_residual_qat,natural_residual_qat,4,1.0,40,33.757328033447266,0.9430791735649109,29.57506561279297,28.644508361816406,0.0,0.004375503174378537,True,3.874121061926416e-05,0.0005048560815339442,0.004375503174378537,0.08547067530453205,0.02877469512168318,,0.04169726582651492,0.004386499524116516,0.005447810921937363,0.0
natural_residual_qat_w4_c1.0_step50,natural_residual_qat,natural_residual_qat,4,1.0,50,33.74968719482422,0.943024754524231,29.54352569580078,28.680574417114258,0.0,0.004305448694503866,True,3.874465201079147e-05,0.0005021905162720941,0.004305448694503866,0.08612542487680912,0.028598119143862278,,0.04151611032604706,0.00480471970513463,0.005988103945835776,0.0
natural_residual_qat_w4_c1.0_step60,natural_residual_qat,natural_residual_qat,4,1.0,60,33.659324645996094,0.9423737525939941,29.468000411987305,28.600309371948242,0.0,0.004309312422992662,True,4.612899201674736e-05,0.0005117181994137354,0.004309312422992662,0.08520531188696623,0.028508431126829235,,0.04133827473851852,0.005118293687701225,0.006395713972696862,0.0
natural_residual_qat_w4_c1.0_step70,natural_residual_qat,natural_residual_qat,4,1.0,70,33.89936065673828,0.9436067342758179,29.611263275146484,28.710634231567383,0.0,0.004303471889579668,True,3.560444856702816e-05,0.00048923562062555,0.004303471889579668,0.08408612217754126,0.028452435811050236,,0.04116451991838403,0.005304371472448111,0.00662634134913636,0.0
natural_residual_qat_w4_c1.0_step80,natural_residual_qat,natural_residual_qat,4,1.0,80,33.8968620300293,0.9431512951850891,29.596939086914062,28.699939727783203,0.0,0.004304087947821245,True,3.289204369139043e-05,0.000490098476439016,0.004304087947821245,0.08365418631583452,0.028375444328412415,,0.04104495090781711,0.005442322231829166,0.006794282915906393,0.0
natural_residual_qat_w4_c1.0_step90,natural_residual_qat,natural_residual_qat,4,1.0,90,33.88375473022461,0.9431900978088379,29.598087310791016,28.72673797607422,0.0,0.004289872021763586,True,3.5024572025577075e-05,0.0004907641705358401,0.004289872021763586,0.0834592180326581,0.028335537342354656,,0.04097133116738405,0.005530851893126965,0.006905387075066667,0.0
natural_residual_qat_w4_c1.0_step100,natural_residual_qat,natural_residual_qat,4,1.0,100,33.85823059082031,0.942814826965332,29.507049560546875,28.702430725097656,0.0,0.004286375473020599,True,3.566897685232106e-05,0.000494554220495047,0.004286375473020599,0.08345578890293837,0.028317601152230053,,0.04094955551554449,0.005589595064520836,0.006976974146517058,0.0
