method,parameter_space,test_index,seed,layer,error_l2,owner_error_dot,owner_error_cosine,owner_gradient_l2,quality_error_dot,quality_error_cosine,quality_gradient_l2,ownership_score,image_mse
fixed_ptq_w4_c1.0_test,quantized,0,3459,up_blocks.2.resnets.2.conv2.weight,10.423019492231429,-7.888955021363063e-05,-0.0002781699278568804,0.02720919869720695,8.327605115130978e-06,0.0014150391902139647,0.0005646224020626866,0.05383322015404701,0.0009632468572817743
fixed_ptq_w4_c1.0_test,quantized,0,3459,up_blocks.2.upsamplers.0.conv.weight,4.87776649732819,5.3883309396017906e-05,7.3535778164716e-05,0.15022235371502304,2.4956450901146522e-05,0.002018847255426206,0.0025343019365335487,0.05383322015404701,0.0009632468572817743
fixed_ptq_w4_c1.0_test,quantized,0,3459,up_blocks.3.resnets.0.conv1.weight,5.838596256887053,-0.0012452116732921804,-0.005512192502263701,0.03869103637012547,1.099401958415748e-05,0.0031165148733717216,0.0006041974080628748,0.05383322015404701,0.0009632468572817743
fixed_ptq_w4_c1.0_test,quantized,0,3459,up_blocks.3.resnets.0.conv2.weight,6.244990595139215,-0.00017082271722305043,-0.0011998374563122036,0.022797720324383226,1.172748972045335e-06,0.0005768571364706136,0.0003255404822401268,0.05383322015404701,0.0009632468572817743
fixed_ptq_w4_c1.0_test,quantized,0,3459,up_blocks.3.resnets.0.conv_shortcut.weight,0.7271489925353076,-0.0016057660305822897,-0.00724776030562455,0.30468778068188285,2.2099488735517646e-05,0.007387480493035796,0.0041139828098962425,0.05383322015404701,0.0009632468572817743
fixed_ptq_w4_c1.0_test,quantized,0,3459,up_blocks.3.resnets.1.conv1.weight,4.149669579885494,-0.0009974854864786852,-0.004850579617523257,0.04955636360183453,-4.8428015044334284e-06,-0.002057518255312415,0.0005672042213458858,0.05383322015404701,0.0009632468572817743
fixed_ptq_w4_c1.0_test,quantized,0,3459,up_blocks.3.resnets.1.conv2.weight,6.452668239311267,-0.000533911753917484,-0.0033532312816591074,0.02467553833378315,-7.841908717186747e-06,-0.0035626740460173024,0.00034111935043920275,0.05383322015404701,0.0009632468572817743
fixed_ptq_w4_c1.0_test,quantized,0,3459,up_blocks.3.resnets.2.conv1.weight,4.3687420716896215,0.0006817612729753738,0.0031033707826740413,0.05028544013737672,-3.0880047027219027e-06,-0.0009950816957116574,0.0007103343401220194,0.05383322015404701,0.0009632468572817743
fixed_ptq_w4_c1.0_test,quantized,0,3459,up_blocks.3.resnets.2.conv2.weight,6.275428632043213,-9.06531862474229e-05,-0.0012426927196972897,0.011624543960989617,-2.0636153363541184e-06,-0.0012406388087822316,0.0002650574341834857,0.05383322015404701,0.0009632468572817743
fixed_ptq_w4_c1.0_test,quantized,0,3459,mid_block.attentions.0.to_q.weight,4.017655159011547,-2.706598188521996e-05,-0.0010185160129517299,0.006614290536171901,-4.025551465370152e-07,-0.0004450673478354621,0.0002251266929808788,0.05383322015404701,0.0009632468572817743
fixed_ptq_w4_c1.0_test,quantized,0,3459,mid_block.attentions.0.to_k.weight,4.105941188134321,-6.351714671088599e-05,-0.0020133071908000136,0.007683661280568129,2.0193648475442845e-06,0.001949027980857373,0.00025233877678550783,0.05383322015404701,0.0009632468572817743
fixed_ptq_w4_c1.0_test,quantized,0,3459,mid_block.attentions.0.to_v.weight,2.7407196252929307,-0.00019964455619541174,-0.001976743095396166,0.036850436152600245,3.049064673027079e-06,0.0009175614465407983,0.0012124584627428276,0.05383322015404701,0.0009632468572817743
fixed_ptq_w4_c1.0_test,quantized,0,3459,mid_block.attentions.0.to_out.0.weight,2.5762803762428064,-3.174071142064233e-05,-0.00027309709405426907,0.04511349275704543,1.0378756409415785e-06,0.0002743408682731526,0.0014684585249336607,0.05383322015404701,0.0009632468572817743
fixed_ptq_w4_c1.0_test,quantized,0,3459,mid_block.resnets.0.conv1.weight,19.017884482571446,0.0001478605918714641,0.000256459608036037,0.030315955508754343,0.0001520092031262998,0.007373562721391256,0.0010840025364466713,0.05383322015404701,0.0009632468572817743
fixed_ptq_w4_c1.0_test,quantized,0,3459,mid_block.resnets.0.conv2.weight,12.631884571292352,-0.00015340429289197998,-0.00021652759444026933,0.05608621256806431,5.094717911188296e-05,0.0021629955218515585,0.0018646459139276329,0.05383322015404701,0.0009632468572817743
fixed_ptq_w4_c1.0_test,quantized,0,3459,mid_block.resnets.1.conv1.weight,18.230832590427827,0.0002924120323616685,0.000720142680081217,0.02227256246325052,2.8722865524845832e-05,0.002119223990274087,0.0007434373913000197,0.05383322015404701,0.0009632468572817743
fixed_ptq_w4_c1.0_test,quantized,0,3459,mid_block.resnets.1.conv2.weight,12.92560176135841,-1.8937210705804975e-05,-3.772496425430639e-05,0.038836170878635806,2.469588911957991e-05,0.0016220176359718955,0.0011779268558745424,0.05383322015404701,0.0009632468572817743
fixed_ptq_w4_c1.0_test,quantized,0,3459,conv_out.weight,0.1406896022280004,-0.00047203216817537477,-0.007289351947200768,0.46027848484150985,9.345486333212425e-05,0.056954768611228515,0.011662987580343297,0.05383322015404701,0.0009632468572817743
fixed_ptq_w4_c1.0_test,quantized,1,3460,conv_in.weight,1.457656835549773,0.00013734663713380307,0.0005582172198939536,0.16879497257440684,0.00010641880902803986,0.03896897429958522,0.0018734587095368327,0.06944771111011505,0.0006311877514235675
fixed_ptq_w4_c1.0_test,quantized,1,3460,up_blocks.0.resnets.0.conv1.weight,19.24490800210639,0.0007221833279687778,0.0009701668566085307,0.038679885960506276,2.9327260737407833e-05,0.004914808350806715,0.00031006237798680196,0.06944771111011505,0.0006311877514235675
fixed_ptq_w4_c1.0_test,quantized,1,3460,up_blocks.0.resnets.0.conv2.weight,14.133578408244707,0.00048634291395325744,0.0005692322702954253,0.06045064614879195,1.8020075043374425e-05,0.001891993429715057,0.0006738835247400357,0.06944771111011505,0.0006311877514235675
fixed_ptq_w4_c1.0_test,quantized,1,3460,up_blocks.0.resnets.1.conv1.weight,19.48690461146917,-0.0013902284412825442,-0.0014956379489731125,0.04769983027618311,4.331431355176585e-05,0.006719300364230682,0.00033079925404509193,0.06944771111011505,0.0006311877514235675
fixed_ptq_w4_c1.0_test,quantized,1,3460,up_blocks.0.resnets.1.conv2.weight,13.235037692510488,-0.00021813878547653325,-0.00024661515136505243,0.0668325379036003,2.182702552621928e-05,0.002048243852589819,0.0008051702386658301,0.06944771111011505,0.0006311877514235675
fixed_ptq_w4_c1.0_test,quantized,1,3460,up_blocks.0.resnets.2.conv1.weight,20.2987072950008,-0.0006088904892997327,-0.0006511607213859692,0.046066223865537374,5.492141027210748e-05,0.007234427073559543,0.0003739978936584898,0.06944771111011505,0.0006311877514235675
fixed_ptq_w4_c1.0_test,quantized,1,3460,up_blocks.0.resnets.2.conv2.weight,13.157236177137607,8.47765066908341e-05,9.199034029717162e-05,0.07004362610431569,2.9091463139308412e-05,0.0025958678461220686,0.0008517621059659555,0.06944771111011505,0.0006311877514235675
fixed_ptq_w4_c1.0_test,quantized,1,3460,up_blocks.0.upsamplers.0.conv.weight,8.104407376688961,0.00019061443040398267,9.540115245457052e-05,0.24653630999610576,0.00011124642656928151,0.005360617696796249,0.002560648521563967,0.06944771111011505,0.0006311877514235675
fixed_ptq_w4_c1.0_test,quantized,1,3460,up_blocks.1.resnets.0.conv1.weight,18.928224419895813,0.0007457893527449657,0.0007834057310773985,0.050294391496089046,4.0651542400533214e-05,0.005939579646109106,0.000361585862179004,0.06944771111011505,0.0006311877514235675
fixed_ptq_w4_c1.0_test,quantized,1,3460,up_blocks.1.resnets.0.conv2.weight,18.786867189203733,-0.001091021185785479,-0.001022774137841933,0.05678048279371692,2.5915490951043317e-05,0.0023701591730600716,0.0005820061348312134,0.06944771111011505,0.0006311877514235675
fixed_ptq_w4_c1.0_test,quantized,1,3460,up_blocks.1.resnets.1.conv1.weight,19.533111242488815,0.0004454790669821734,0.00041460674806867946,0.05500719655456525,3.3804603739996395e-05,0.00521053446262645,0.00033214074340643697,0.06944771111011505,0.0006311877514235675
fixed_ptq_w4_c1.0_test,quantized,1,3460,up_blocks.1.resnets.1.conv2.weight,18.33769410989956,-0.0014117568234964747,-0.0013539178201017973,0.05686209637443293,2.5284895136761427e-05,0.002321116086251417,0.0005940453099164555,0.06944771111011505,0.0006311877514235675
fixed_ptq_w4_c1.0_test,quantized,1,3460,up_blocks.1.resnets.2.conv1.weight,19.031312519046566,-0.001032168355509064,-0.0009219185493808268,0.05882869926124372,4.1528919489040774e-05,0.005523960280146595,0.00039503115041496516,0.06944771111011505,0.0006311877514235675
fixed_ptq_w4_c1.0_test,quantized,1,3460,up_blocks.1.resnets.2.conv2.weight,16.891185619394598,-0.0005190329270413389,-0.000556143653159266,0.05525197291440887,1.678394816618797e-05,0.0016328816898931197,0.0006085261923579144,0.06944771111011505,0.0006311877514235675
fixed_ptq_w4_c1.0_test,quantized,1,3460,up_blocks.1.upsamplers.0.conv.weight,8.90401560238726,-0.001489485926841249,-0.0007504862166110398,0.22289882106215617,4.9371999046351125e-05,0.002199276310862657,0.0025212447290243814,0.06944771111011505,0.0006311877514235675
fixed_ptq_w4_c1.0_test,quantized,1,3460,up_blocks.2.resnets.0.conv1.weight,12.421798064474537,-0.0009593069344855114,-0.0011466412892627825,0.06735123176838045,1.4514036262162857e-05,0.003137711512034047,0.00037238375580268384,0.06944771111011505,0.0006311877514235675
fixed_ptq_w4_c1.0_test,quantized,1,3460,up_blocks.2.resnets.0.conv2.weight,10.300981527080555,-2.1474601371452044e-05,-4.226172916275194e-05,0.049328651129329694,2.3091338798713903e-05,0.005496940343803031,0.000407802121942402,0.06944771111011505,0.0006311877514235675
fixed_ptq_w4_c1.0_test,quantized,1,3460,up_blocks.2.resnets.0.conv_shortcut.weight,0.9130284836715805,-0.0011837997477216055,-0.00222011549694577,0.5840073976468323,9.230948821699091e-05,0.015127298592156129,0.006683448984776375,0.06944771111011505,0.0006311877514235675
fixed_ptq_w4_c1.0_test,quantized,1,3460,up_blocks.2.resnets.1.conv1.weight,8.201854963429565,-0.002228519600183888,-0.004302927783045894,0.06314519599998594,8.234605808168493e-06,0.0033225042840815447,0.0003021796260629027,0.06944771111011505,0.0006311877514235675
fixed_ptq_w4_c1.0_test,quantized,1,3460,up_blocks.2.resnets.1.conv2.weight,11.064136867556703,-0.0009623072873828186,-0.0016126458497312383,0.05393332952550509,1.2277395728252289e-05,0.002924251538342633,0.00037946697723236536,0.06944771111011505,0.0006311877514235675
fixed_ptq_w4_c1.0_test,quantized,1,3460,up_blocks.2.resnets.2.conv1.weight,8.679135251641918,-0.0018177737163610145,-0.0033627460839979347,0.06228296622861901,1.2616206798047866e-05,0.004783728396720961,0.0003038686027396276,0.06944771111011505,0.0006311877514235675
fixed_ptq_w4_c1.0_test,quantized,1,3460,up_blocks.2.resnets.2.conv2.weight,10.423019492231429,9.907679293968231e-05,0.0001971671547805817,0.048210742584756966,1.0284933077983295e-05,0.0028292916050207326,0.0003487628430336696,0.06944771111011505,0.0006311877514235675
fixed_ptq_w4_c1.0_test,quantized,1,3460,up_blocks.2.upsamplers.0.conv.weight,4.87776649732819,-0.001591701806966464,-0.001079201712362643,0.30236956637613455,6.445197214927955e-06,0.0003994399794024265,0.0033079860821961012,0.06944771111011505,0.0006311877514235675
fixed_ptq_w4_c1.0_test,quantized,1,3460,up_blocks.3.resnets.0.conv1.weight,5.838596256887053,-0.0012948449461022027,-0.0032879822734738556,0.06744967385950638,7.3732721110418345e-06,0.0035131359657124155,0.0003594652054875152,0.06944771111011505,0.0006311877514235675
fixed_ptq_w4_c1.0_test,quantized,1,3460,up_blocks.3.resnets.0.conv2.weight,6.244990595139215,0.00016647434886542402,0.000723429130769427,0.03684847707578794,5.575944426456978e-06,0.004806092906292479,0.00018577808681689403,0.06944771111011505,0.0006311877514235675
fixed_ptq_w4_c1.0_test,quantized,1,3460,up_blocks.3.resnets.0.conv_shortcut.weight,0.7271489925353076,-0.0030013049301872378,-0.007944545942743304,0.5195383778334198,2.6179674455663954e-05,0.008454767426370207,0.004258328582096863,0.06944771111011505,0.0006311877514235675
