step,applied,reason,joint_w4_loss,cycle_loss,teacher_mse,budget_penalty,dual_mse,dual_ssim,block,discriminator_loss,discriminator_applied,reconstruction_mse,perceptual_loss,preservation_mse,loss,residual_loss,trust_loss,spectral_loss,adversarial_loss,grad_norm,learning_rate,reconstruction_gradient_norm,preservation_gradient_norm
341,True,,,,,0.0,,,,,,0.003312312765046954,0.049776241183280945,5.116388638271019e-05,0.008315518498420715,0.0,0.0,0.0,0.0,7.999283116078004e-05,0.009431760743649672,,
342,True,,,,,0.0,,,,,,0.004346618428826332,0.09740614891052246,6.817394023528323e-05,0.01412132102996111,0.0,0.0,0.0,0.0,0.00015896110562607646,0.009428280998848635,,
343,True,,,,,0.0,,,,,,0.005000874400138855,0.0781797394156456,2.9170345442253165e-05,0.012833434157073498,0.0,0.0,0.0,0.0,0.00011572648509172723,0.009424791354607954,,
344,True,,,,,0.0,,,,,,0.003070598002523184,0.05411888659000397,4.058586273458786e-05,0.00850277952849865,0.0,0.0,0.0,0.0,9.205653623212129e-05,0.00942129181972169,,
345,True,,,,,0.0,,,,,,0.00153604825027287,0.035522449761629105,3.731542165041901e-05,0.005106950644403696,0.0,0.0,0.0,0.0,7.023847138043493e-05,0.009417782403008817,,
346,True,,,,,0.0,,,,,,0.0030453219078481197,0.06057152897119522,0.00010192215268034488,0.009153435938060284,0.0,0.0,0.0,0.0,0.00011376661132089794,0.009414263113313222,,
347,True,,,,,0.0,,,,,,0.001687329146079719,0.04121860861778259,4.505425022216514e-05,0.005831717513501644,0.0,0.0,0.0,0.0,8.712147973710671e-05,0.009410733959503668,,
348,True,,,,,0.0,,,,,,0.0026681977324187756,0.06107096001505852,8.806411642581224e-05,0.00881932582706213,0.0,0.0,0.0,0.0,9.359493560623378e-05,0.009407194950473778,,
349,True,,,,,0.0,,,,,,0.0020009265281260014,0.04887224733829498,5.669630991178565e-05,0.006916499231010675,0.0,0.0,0.0,0.0,7.605988503200933e-05,0.009403646095142007,,
350,True,,,,,0.0,,,,,,0.003957909531891346,0.06272079050540924,7.506183465011418e-05,0.010267519392073154,0.0,0.0,0.0,0.0,0.00011132735380670056,0.009400087402451627,,
351,True,,,,,0.0,,,,,,0.002164205303415656,0.04226851463317871,4.169067688053474e-05,0.006411902140825987,0.0,0.0,0.0,0.0,7.045664096949622e-05,0.009396518881370698,,
352,True,,,,,0.0,,,,,,0.0060141547583043575,0.079726442694664,4.5482149289455265e-05,0.014009540900588036,0.0,0.0,0.0,0.0,0.00011281974730081856,0.00939294054089205,,
353,True,,,,,0.0,,,,,,0.0033648028038442135,0.055801279842853546,4.087117122253403e-05,0.008965366519987583,0.0,0.0,0.0,0.0,9.114481508731842e-05,0.009389352390033256,,
354,True,,,,,0.0,,,,,,0.002054902957752347,0.06267303228378296,0.0001073190214810893,0.008375865407288074,0.0,0.0,0.0,0.0,9.268611756851897e-05,0.009385754437836614,,
355,True,,,,,0.0,,,,,,0.0025055252481251955,0.04881487414240837,6.093459523981437e-05,0.007417480461299419,0.0,0.0,0.0,0.0,7.265699241543189e-05,0.00938214669336912,,
356,True,,,,,0.0,,,,,,0.004998355638235807,0.08178599923849106,9.163795039057732e-05,0.013222774490714073,0.0,0.0,0.0,0.0,0.00010971405572490767,0.009378529165722446,,
357,True,,,,,0.0,,,,,,0.0013818413717672229,0.039988234639167786,6.09821145189926e-05,0.005411155987530947,0.0,0.0,0.0,0.0,8.444189734291285e-05,0.009374901864012923,,
358,True,,,,,0.0,,,,,,0.0007714393432252109,0.030212514102458954,6.519026646856219e-05,0.0038252859376370907,0.0,0.0,0.0,0.0,7.554663170594722e-05,0.00937126479738151,,
359,True,,,,,0.0,,,,,,0.002663728315383196,0.05113564431667328,3.4512788261054084e-05,0.007794549223035574,0.0,0.0,0.0,0.0,8.48058334668167e-05,0.00936761797499377,,
360,True,,,,,0.0,,,,,,0.003024520818144083,0.06720040738582611,4.454997178982012e-05,0.00976683758199215,0.0,0.0,0.0,0.0,0.0001055644461303018,0.009363961406039857,,
361,True,,,,,0.0,,,,,,0.0027668974362313747,0.05783858150243759,3.6616514989873394e-05,0.008569063618779182,0.0,0.0,0.0,0.0,8.340221393154934e-05,0.00936029509973448,,
362,True,,,,,0.0,,,,,,0.0017728697275742888,0.05798489227890968,9.346402657683939e-05,0.007618091069161892,0.0,0.0,0.0,0.0,0.00010508004197617993,0.0093566190653169,,
363,True,,,,,0.0,,,,,,0.002070623217150569,0.05236212536692619,4.3273532355669886e-05,0.007328472565859556,0.0,0.0,0.0,0.0,8.070444891927764e-05,0.009352933312050875,,
364,True,,,,,0.0,,,,,,0.004068889655172825,0.05925631523132324,7.654647924937308e-05,0.010032795369625092,0.0,0.0,0.0,0.0,8.170125511242077e-05,0.009349237849224671,,
365,True,,,,,0.0,,,,,,0.004978650249540806,0.06298910081386566,3.981737972935662e-05,0.011297469027340412,0.0,0.0,0.0,0.0,9.432592196390033e-05,0.009345532686151011,,
366,True,,,,,0.0,,,,,,0.003800223348662257,0.06629034876823425,5.903150304220617e-05,0.01045877393335104,0.0,0.0,0.0,0.0,8.93724718480371e-05,0.009341817832167072,,
367,True,,,,,0.0,,,,,,0.00441724481061101,0.07305774092674255,2.8855645723524503e-05,0.01173744723200798,0.0,0.0,0.0,0.0,0.0001127995565184392,0.009338093296634443,,
368,True,,,,,0.0,,,,,,0.0016365032643079758,0.04490935057401657,4.3717976950574666e-05,0.006149297580122948,0.0,0.0,0.0,0.0,0.000135609763674438,0.009334359088939122,,
369,True,,,,,0.0,,,,,,0.003038264811038971,0.06328372657299042,4.3629450374282897e-05,0.009388451464474201,0.0,0.0,0.0,0.0,9.71944464254193e-05,0.00933061521849147,,
370,True,,,,,0.0,,,,,,0.0032051997259259224,0.061515215784311295,8.78245264175348e-05,0.009400633163750172,0.0,0.0,0.0,0.0,9.053030953509733e-05,0.009326861694726208,,
371,True,,,,,0.0,,,,,,0.0030639439355582,0.050811298191547394,4.8196277930401266e-05,0.008169171400368214,0.0,0.0,0.0,0.0,8.024866110645235e-05,0.009323098527102376,,
372,True,,,,,0.0,,,,,,0.005053510889410973,0.06908169388771057,7.476761675206944e-05,0.01199906412512064,0.0,0.0,0.0,0.0,9.327507723355666e-05,0.009319325725103324,,
373,True,,,,,0.0,,,,,,0.0023669609799981117,0.05687842518091202,4.7564444685122e-05,0.00807858631014824,0.0,0.0,0.0,0.0,0.00011374240420991555,0.00931554329823668,,
374,True,,,,,0.0,,,,,,0.005085575394332409,0.0762316957116127,6.434008537326008e-05,0.012740914709866047,0.0,0.0,0.0,0.0,0.00010479124466655776,0.009311751256034319,,
375,True,,,,,0.0,,,,,,0.0014477473450824618,0.041589654982089996,3.288715743110515e-05,0.005623156670480967,0.0,0.0,0.0,0.0,7.209197792690247e-05,0.009307949608052354,,
376,True,,,,,0.0,,,,,,0.0025484017096459866,0.04153402894735336,4.292195808375254e-05,0.006723265629261732,0.0,0.0,0.0,0.0,8.018164953682572e-05,0.009304138363871107,,
377,True,,,,,0.0,,,,,,0.003218798665329814,0.055073149502277374,3.7669597077183425e-05,0.008744948543608189,0.0,0.0,0.0,0.0,9.54108836594969e-05,0.00930031753309508,,
378,True,,,,,0.0,,,,,,0.0033596097491681576,0.06898301094770432,9.067427890840918e-05,0.010303247720003128,0.0,0.0,0.0,0.0,0.00015249272109940648,0.009296487125352929,,
379,True,,,,,0.0,,,,,,0.004579986445605755,0.05623108893632889,4.7927322157192975e-05,0.01022705901414156,0.0,0.0,0.0,0.0,9.006120671983808e-05,0.009292647150297453,,
380,True,,,,,0.0,,,,,,0.0054893819615244865,0.06864044070243835,8.076692756731063e-05,0.012393808923661709,0.0,0.0,0.0,0.0,9.07152279978618e-05,0.009288797617605553,,
381,True,,,,,0.0,,,,,,0.006182034965604544,0.07364587485790253,4.612397970049642e-05,0.013569684699177742,0.0,0.0,0.0,0.0,8.933001663535833e-05,0.009284938536978224,,
382,True,,,,,0.0,,,,,,0.0025636099744588137,0.04691196233034134,5.7158507843269035e-05,0.007283385377377272,0.0,0.0,0.0,0.0,7.19566669431515e-05,0.009281069918140513,,
383,True,,,,,0.0,,,,,,0.004554159939289093,0.06769181787967682,3.1878087611403316e-05,0.011339280754327774,0.0,0.0,0.0,0.0,8.932403579819947e-05,0.009277191770841513,,
384,True,,,,,0.0,,,,,,0.005053096450865269,0.06755782663822174,4.00846402044408e-05,0.011828921735286713,0.0,0.0,0.0,0.0,0.00011255528806941584,0.009273304104854321,,
385,True,,,,,0.0,,,,,,0.005643105134367943,0.0726839005947113,3.568722604541108e-05,0.012929338030517101,0.0,0.0,0.0,0.0,8.893187623471022e-05,0.009269406929976028,,
386,True,,,,,0.0,,,,,,0.004120729863643646,0.06407259404659271,8.097173849819228e-05,0.010568474419414997,0.0,0.0,0.0,0.0,0.00011600728612393141,0.009265500256027681,,
387,True,,,,,0.0,,,,,,0.0028707627207040787,0.0681825652718544,4.064951644977555e-05,0.009709345176815987,0.0,0.0,0.0,0.0,0.0001252393121831119,0.009261584092854273,,
388,True,,,,,0.0,,,,,,0.00239280192181468,0.04669578745961189,7.794018893036991e-05,0.0071013509295880795,0.0,0.0,0.0,0.0,7.185433059930801e-05,0.009257658450324701,,
389,True,,,,,0.0,,,,,,0.004784552380442619,0.07062624394893646,4.712085865321569e-05,0.011870738118886948,0.0,0.0,0.0,0.0,9.637865878175944e-05,0.009253723338331762,,
390,True,,,,,0.0,,,,,,0.004182616248726845,0.06039728596806526,7.59589092922397e-05,0.01026032492518425,0.0,0.0,0.0,0.0,8.363187225768343e-05,0.009249778766792106,,
391,True,,,,,0.0,,,,,,0.006455862428992987,0.06907544285058975,3.298291630926542e-05,0.013379898853600025,0.0,0.0,0.0,0.0,0.00010991607268806547,0.009245824745646227,,
392,True,,,,,0.0,,,,,,0.005363347940146923,0.08911661058664322,4.15703616454266e-05,0.014295794069766998,0.0,0.0,0.0,0.0,0.0001703080633888021,0.009241861284858429,,
393,True,,,,,0.0,,,,,,0.007015944924205542,0.07968521118164062,3.4453943953849375e-05,0.015001692809164524,0.0,0.0,0.0,0.0,0.00010061744978884235,0.00923788839441681,,
394,True,,,,,0.0,,,,,,0.0038215683307498693,0.05712816119194031,8.903064008336514e-05,0.00957889948040247,0.0,0.0,0.0,0.0,0.00012027075717924163,0.009233906084333223,,
395,True,,,,,0.0,,,,,,0.006684180349111557,0.08327953517436981,4.402823105920106e-05,0.015034147538244724,0.0,0.0,0.0,0.0,0.00011452256148913875,0.009229914364643264,,
396,True,,,,,0.0,,,,,,0.0035531686153262854,0.06468962132930756,8.126419561449438e-05,0.010062762536108494,0.0,0.0,0.0,0.0,9.726225107442588e-05,0.009225913245406244,,
397,True,,,,,0.0,,,,,,0.005418277811259031,0.050760023295879364,4.712738154921681e-05,0.010517843998968601,0.0,0.0,0.0,0.0,8.58293569763191e-05,0.009221902736705158,,
398,True,,,,,0.0,,,,,,0.0056485640816390514,0.08547046780586243,7.207816815935075e-05,0.014231651090085506,0.0,0.0,0.0,0.0,0.00016292446525767446,0.00921788284864666,,
399,True,,,,,0.0,,,,,,0.0056695155799388885,0.07488735765218735,3.1957708415575325e-05,0.013174230232834816,0.0,0.0,0.0,0.0,0.00010688284237403423,0.009213853591361043,,
400,True,,,,,0.0,,,,,,0.005215718410909176,0.061101920902729034,4.630751209333539e-05,0.01134906429797411,0.0,0.0,0.0,0.0,7.793623808538541e-05,0.009209814975002215,7.77796352058903e-05,4.387714830730776e-06
401,True,,,,,0.0,,,,,,0.0037333089858293533,0.06385330855846405,4.126970816287212e-05,0.010139275342226028,0.0,0.0,0.0,0.0,0.00010842238407349214,0.009205767009747663,,
402,True,,,,,0.0,,,,,,0.0040925671346485615,0.06087641417980194,0.00010426279914099723,0.010232340544462204,0.0,0.0,0.0,0.0,8.534760127076879e-05,0.009201709705798436,,
403,True,,,,,0.0,,,,,,0.0047663478180766106,0.06883789598941803,5.438949301606044e-05,0.0116773322224617,0.0,0.0,0.0,0.0,0.0001111790188588202,0.00919764307337912,,
404,True,,,,,0.0,,,,,,0.005920039024204016,0.09088186919689178,8.636865823064e-05,0.015051410533487797,0.0,0.0,0.0,0.0,0.00011998401896562427,0.009193567122737804,,
405,True,,,,,0.0,,,,,,0.004157563205808401,0.0699518471956253,5.0265633035451174e-05,0.011177880689501762,0.0,0.0,0.0,0.0,9.828175097936764e-05,0.009189481864146061,,
406,True,,,,,0.0,,,,,,0.0030447994358837605,0.056448470801115036,7.337423448916525e-05,0.008726333267986774,0.0,0.0,0.0,0.0,9.759028034750372e-05,0.009185387307898923,,
407,True,,,,,0.0,,,,,,0.0026116170920431614,0.0612955167889595,3.405402094358578e-05,0.00875819567590952,0.0,0.0,0.0,0.0,9.903364843921736e-05,0.009181283464314849,,
408,True,,,,,0.0,,,,,,0.006764665246009827,0.08101882040500641,4.54421024187468e-05,0.014889269135892391,0.0,0.0,0.0,0.0,0.0001137407889473252,0.009177170343735705,,
409,True,,,,,0.0,,,,,,0.00428270548582077,0.043928392231464386,4.112075475859456e-05,0.008696106262505054,0.0,0.0,0.0,0.0,7.124147668946534e-05,0.009173047956526733,,
410,True,,,,,0.0,,,,,,0.003495149314403534,0.05987001955509186,9.200112981488928e-05,0.009528151713311672,0.0,0.0,0.0,0.0,9.39385499805212e-05,0.009168916313076531,,
411,True,,,,,0.0,,,,,,0.005995064973831177,0.08245821297168732,4.630717739928514e-05,0.014264039695262909,0.0,0.0,0.0,0.0,0.00011470945173641667,0.009164775423797018,,
412,True,,,,,0.0,,,,,,0.0072225662879645824,0.08564867079257965,8.170593355316669e-05,0.015828287228941917,0.0,0.0,0.0,0.0,0.00012111264368286356,0.009160625299123417,,
413,True,,,,,0.0,,,,,,0.0036165891215205193,0.05612310767173767,4.851631820201874e-05,0.00925315823405981,0.0,0.0,0.0,0.0,8.85946283233352e-05,0.009156465949514225,,
414,True,,,,,0.0,,,,,,0.003413196187466383,0.06987263262271881,6.406084867194295e-05,0.010432489216327667,0.0,0.0,0.0,0.0,9.929143561748788e-05,0.009152297385451185,,
415,True,,,,,0.0,,,,,,0.003431216813623905,0.04990380257368088,3.219590871594846e-05,0.008437694981694221,0.0,0.0,0.0,0.0,8.129610068863258e-05,0.009148119617439256,,
416,True,,,,,0.0,,,,,,0.002897186204791069,0.05330546945333481,4.086738044861704e-05,0.008248168043792248,0.0,0.0,0.0,0.0,6.867654883535579e-05,0.0091439326560066,,
417,True,,,,,0.0,,,,,,0.0032147380989044905,0.056523606181144714,3.543063212418929e-05,0.008884814567863941,0.0,0.0,0.0,0.0,9.000486898003146e-05,0.009139736511704542,,
418,True,,,,,0.0,,,,,,0.003062671050429344,0.06588303297758102,8.857453940436244e-05,0.009695261716842651,0.0,0.0,0.0,0.0,0.00010390320676378906,0.009135531195107545,,
419,True,,,,,0.0,,,,,,0.002158048329874873,0.056782059371471405,4.828083183383569e-05,0.00786039512604475,0.0,0.0,0.0,0.0,9.094764391193166e-05,0.009131316716813196,,
420,True,,,,,0.0,,,,,,0.005614140536636114,0.06769737601280212,7.949209975777194e-05,0.012423624284565449,0.0,0.0,0.0,0.0,9.341011173091829e-05,0.009127093087442164,,
421,True,,,,,0.0,,,,,,0.0023582358844578266,0.0481070876121521,4.808674566447735e-05,0.0071929884143173695,0.0,0.0,0.0,0.0,7.199506217148155e-05,0.009122860317638174,,
422,True,,,,,0.0,,,,,,0.003214070573449135,0.05389261990785599,6.889722862979397e-05,0.008637781254947186,0.0,0.0,0.0,0.0,8.901889668777585e-05,0.009118618418067995,,
423,True,,,,,0.0,,,,,,0.004275135695934296,0.05711771175265312,3.139972977805883e-05,0.010002607479691505,0.0,0.0,0.0,0.0,7.947172707645223e-05,0.009114367399421399,,
424,True,,,,,0.0,,,,,,0.005779419094324112,0.07609723508358002,4.4302876631263644e-05,0.013411293737590313,0.0,0.0,0.0,0.0,0.00010531134466873482,0.009110107272411136,,
425,True,,,,,0.0,,,,,,0.0013016266748309135,0.036390505731105804,3.277611540397629e-05,0.00495706545189023,0.0,0.0,0.0,0.0,7.215583900688216e-05,0.009105838047772916,,
426,True,,,,,0.0,,,,,,0.002667051274329424,0.06658713519573212,8.786524267634377e-05,0.00936969742178917,0.0,0.0,0.0,0.0,0.00010806859791046008,0.009101559736265369,,
427,True,,,,,0.0,,,,,,0.006620557513087988,0.06942705810070038,4.334012919571251e-05,0.013584933243691921,0.0,0.0,0.0,0.0,0.00010529622522881255,0.009097272348670025,,
428,True,,,,,0.0,,,,,,0.0031966909300535917,0.05821587145328522,7.681317219976336e-05,0.00905668456107378,0.0,0.0,0.0,0.0,0.0001210595655720681,0.009092975895791292,,
429,True,,,,,0.0,,,,,,0.002589623676612973,0.04118482768535614,5.33302481926512e-05,0.006734772119671106,0.0,0.0,0.0,0.0,6.97174618835561e-05,0.009088670388456418,,
430,True,,,,,0.0,,,,,,0.0029373769648373127,0.0528460256755352,6.983507046243176e-05,0.008256897330284119,0.0,0.0,0.0,0.0,8.465212158625945e-05,0.009084355837515467,,
431,True,,,,,0.0,,,,,,0.0038220607675611973,0.06275326758623123,4.057730984641239e-05,0.010117677040398121,0.0,0.0,0.0,0.0,8.313452417496592e-05,0.009080032253841299,,
432,True,,,,,0.0,,,,,,0.0032886373810470104,0.0645689144730568,4.537632776191458e-05,0.009768216870725155,0.0,0.0,0.0,0.0,0.00011019380326615646,0.00907569964832953,,
433,True,,,,,0.0,,,,,,0.003978084307163954,0.052327711135149,3.322035991004668e-05,0.009227465838193893,0.0,0.0,0.0,0.0,8.8928070908878e-05,0.009071358031898518,,
434,True,,,,,0.0,,,,,,0.0013926670653745532,0.040166664868593216,9.051683446159586e-05,0.005454592406749725,0.0,0.0,0.0,0.0,7.067302794894204e-05,0.009067007415489324,,
435,True,,,,,0.0,,,,,,0.00751737505197525,0.08070774376392365,4.84440170112066e-05,0.015612371265888214,0.0,0.0,0.0,0.0,0.0001014770386973396,0.009062647810065693,,
436,True,,,,,0.0,,,,,,0.004447349812835455,0.05997119098901749,8.480112592224032e-05,0.010486869141459465,0.0,0.0,0.0,0.0,8.450298628304154e-05,0.00905827922661402,,
437,True,,,,,0.0,,,,,,0.003340102732181549,0.052535273134708405,5.16647232871037e-05,0.008619462139904499,0.0,0.0,0.0,0.0,7.443495996994898e-05,0.009053901676143327,,
438,True,,,,,0.0,,,,,,0.002557238331064582,0.04848168045282364,7.25595309631899e-05,0.00744168646633625,0.0,0.0,0.0,0.0,8.757477917242795e-05,0.00904951516968523,,
439,True,,,,,0.0,,,,,,0.004660013597458601,0.0858488529920578,3.1835796107770875e-05,0.013260817155241966,0.0,0.0,0.0,0.0,0.00013292493531480432,0.009045119718293922,,
440,True,,,,,0.0,,,,,,0.0022484378423541784,0.05404714494943619,5.064837750978768e-05,0.007678476627916098,0.0,0.0,0.0,0.0,0.00012116270227124915,0.009040715333046125,,
441,True,,,,,0.0,,,,,,0.002235155086964369,0.04472483694553375,4.624943176168017e-05,0.006730763707309961,0.0,0.0,0.0,0.0,0.00010033341095549986,0.009036302025041089,,
442,True,,,,,0.0,,,,,,0.004771269392222166,0.07113546133041382,8.985291788121685e-05,0.011929742060601711,0.0,0.0,0.0,0.0,0.00010437410674057901,0.009031879805400538,,
443,True,,,,,0.0,,,,,,0.00468387920409441,0.059185102581977844,4.6820827265037224e-05,0.010625800117850304,0.0,0.0,0.0,0.0,8.290231198770925e-05,0.009027448685268662,,
444,True,,,,,0.0,,,,,,0.0049825506284832954,0.07330761849880219,7.928832928882912e-05,0.0123529564589262,0.0,0.0,0.0,0.0,9.492225217400119e-05,0.009023008675812075,,
445,True,,,,,0.0,,,,,,0.0034450420644134283,0.06389714032411575,4.4774576963391155e-05,0.00985714327543974,0.0,0.0,0.0,0.0,0.00010547706187935546,0.009018559788219794,,
446,True,,,,,0.0,,,,,,0.0023990522604435682,0.05066238343715668,6.769948231521994e-05,0.007499140687286854,0.0,0.0,0.0,0.0,0.0001110908851842396,0.009014102033703215,,
447,True,,,,,0.0,,,,,,0.0027763424441218376,0.061698347330093384,4.0750543121248484e-05,0.008966552093625069,0.0,0.0,0.0,0.0,0.00011439414083724841,0.009009635423496068,,
448,True,,,,,0.0,,,,,,0.0027190919499844313,0.04733169823884964,4.510898725129664e-05,0.007474815938621759,0.0,0.0,0.0,0.0,7.828177331248298e-05,0.009005159968854407,,
449,True,,,,,0.0,,,,,,0.005728623829782009,0.07554806023836136,3.314362038508989e-05,0.013300001621246338,0.0,0.0,0.0,0.0,0.00010147430293727666,0.009000675681056577,,
450,True,,,,,0.0,,,,,,0.004506028722971678,0.06684751808643341,8.795162284513935e-05,0.01123475655913353,0.0,0.0,0.0,0.0,9.714002226246521e-05,0.008996182571403175,,
451,True,,,,,0.0,,,,,,0.007883175276219845,0.08395358920097351,4.6382709115277976e-05,0.016301726922392845,0.0,0.0,0.0,0.0,0.00013077567564323545,0.008991680651217035,,
452,True,,,,,0.0,,,,,,0.0036394535563886166,0.06211524456739426,8.278297900687903e-05,0.009892369620501995,0.0,0.0,0.0,0.0,0.00010975130862789229,0.008987169931843193,,
453,True,,,,,0.0,,,,,,0.0056962138041853905,0.07182405143976212,5.5484939366579056e-05,0.012906361371278763,0.0,0.0,0.0,0.0,0.00011155234824400395,0.008982650424648858,,
454,True,,,,,0.0,,,,,,0.004785779397934675,0.06633908301591873,7.0566100475844e-05,0.011454970575869083,0.0,0.0,0.0,0.0,0.00010291064972989261,0.008978122141023384,,
455,True,,,,,0.0,,,,,,0.0033727670088410378,0.057734839618206024,3.7735357182100415e-05,0.00916511844843626,0.0,0.0,0.0,0.0,9.866228356258944e-05,0.008973585092378247,,
456,True,,,,,0.0,,,,,,0.0017938492819666862,0.04731288552284241,4.962884122505784e-05,0.0065499525517225266,0.0,0.0,0.0,0.0,8.371349395019934e-05,0.008969039290147003,,
457,True,,,,,0.0,,,,,,0.003875124268233776,0.05650033801794052,4.409126631799154e-05,0.009547202847898006,0.0,0.0,0.0,0.0,9.323197446065024e-05,0.008964484745785277,,
458,True,,,,,0.0,,,,,,0.0030113225802779198,0.056077003479003906,9.45149440667592e-05,0.008666280657052994,0.0,0.0,0.0,0.0,8.763163350522518e-05,0.008959921470770718,,
459,True,,,,,0.0,,,,,,0.0035010152496397495,0.0563567578792572,5.408766446635127e-05,0.009163735434412956,0.0,0.0,0.0,0.0,9.394637163495645e-05,0.008955349476602977,,
460,True,,,,,0.0,,,,,,0.002966714557260275,0.048971615731716156,7.669938349863514e-05,0.007902226410806179,0.0,0.0,0.0,0.0,7.009124237811193e-05,0.00895076877480368,,
461,True,,,,,0.0,,,,,,0.00376814603805542,0.05867469310760498,4.531099693849683e-05,0.009658271446824074,0.0,0.0,0.0,0.0,8.158121636370197e-05,0.008946179376916396,,
462,True,,,,,0.0,,,,,,0.002343997824937105,0.061081916093826294,6.907161878189072e-05,0.008486726321280003,0.0,0.0,0.0,0.0,0.00011048226588172838,0.008941581294506607,,
463,True,,,,,0.0,,,,,,0.004432386718690395,0.0755450427532196,3.471014861133881e-05,0.0120042460039258,0.0,0.0,0.0,0.0,9.628939733374864e-05,0.008936974539161681,,
464,True,,,,,0.0,,,,,,0.008753031492233276,0.07292649894952774,3.994527651229873e-05,0.016065655276179314,0.0,0.0,0.0,0.0,0.00011283568892395124,0.008932359122490843,,
465,True,,,,,0.0,,,,,,0.0067970952950417995,0.06913281977176666,3.831706635537557e-05,0.013729535974562168,0.0,0.0,0.0,0.0,9.385232988279313e-05,0.008927735056125147,,
466,True,,,,,0.0,,,,,,0.002868412062525749,0.054850023239851,9.599170880392194e-05,0.008401409722864628,0.0,0.0,0.0,0.0,8.060671098064631e-05,0.008923102351717439,,
467,True,,,,,0.0,,,,,,0.002339443191885948,0.04586084932088852,4.656638338929042e-05,0.0069488114677369595,0.0,0.0,0.0,0.0,8.089488983387128e-05,0.008918461020942335,,
468,True,,,,,0.0,,,,,,0.003926726058125496,0.07359883189201355,8.184860780602321e-05,0.011327533051371574,0.0,0.0,0.0,0.0,0.00012610886187758297,0.008913811075496197,,
469,True,,,,,0.0,,,,,,0.0027112457901239395,0.04783032089471817,4.1500356019241735e-05,0.007515028119087219,0.0,0.0,0.0,0.0,6.876574479974806e-05,0.008909152527097085,,
470,True,,,,,0.0,,,,,,0.0032879123464226723,0.0618864931166172,6.472306995419785e-05,0.009508922696113586,0.0,0.0,0.0,0.0,7.992891187313944e-05,0.00890448538748475,,
471,True,,,,,0.0,,,,,,0.004203260410577059,0.0815451592206955,3.3893516956595704e-05,0.012374723330140114,0.0,0.0,0.0,0.0,8.684708154760301e-05,0.008899809668420581,,
472,True,,,,,0.0,,,,,,0.002407132415100932,0.06028270721435547,3.569080217857845e-05,0.0084532480686903,0.0,0.0,0.0,0.0,8.144803723553196e-05,0.008895125381687598,,
473,True,,,,,0.0,,,,,,0.003883098717778921,0.04607832431793213,3.219067002646625e-05,0.008507026359438896,0.0,0.0,0.0,0.0,9.268886060453951e-05,0.00889043253909041,,
474,True,,,,,0.0,,,,,,0.0051864031702280045,0.0658697634935379,8.083228021860123e-05,0.011813795194029808,0.0,0.0,0.0,0.0,9.418544505024329e-05,0.00888573115245518,,
475,True,,,,,0.0,,,,,,0.003688845317810774,0.06018790602684021,4.242425711709075e-05,0.00972884800285101,0.0,0.0,0.0,0.0,8.38003761600703e-05,0.008881021233629613,,
476,True,,,,,0.0,,,,,,0.0036722514778375626,0.054037414491176605,7.736071711406112e-05,0.009114674292504787,0.0,0.0,0.0,0.0,8.778885967331007e-05,0.008876302794482904,,
477,True,,,,,0.0,,,,,,0.003780744504183531,0.0698482096195221,4.059540879097767e-05,0.010785862803459167,0.0,0.0,0.0,0.0,9.535720164421946e-05,0.008871575846905731,,
478,True,,,,,0.0,,,,,,0.001723771682009101,0.03480247035622597,6.215241592144594e-05,0.005235095042735338,0.0,0.0,0.0,0.0,7.362154428847134e-05,0.008866840402810206,,
479,True,,,,,0.0,,,,,,0.0031628902070224285,0.04980834573507309,3.1081792258191854e-05,0.008159265853464603,0.0,0.0,0.0,0.0,8.309869735967368e-05,0.008862096474129859,,
480,True,,,,,0.0,,,,,,0.0033214502036571503,0.06549811363220215,4.3459480366436765e-05,0.009892990812659264,0.0,0.0,0.0,0.0,9.06820350792259e-05,0.008857344072819589,,
481,True,,,,,0.0,,,,,,0.0037931110709905624,0.05953085049986839,3.9005048165563494e-05,0.009765698574483395,0.0,0.0,0.0,0.0,0.0001058177076629363,0.00885258321085566,,
482,True,,,,,0.0,,,,,,0.0036184440832585096,0.08503639698028564,9.834329830482602e-05,0.012171256355941296,0.0,0.0,0.0,0.0,0.0001379404275212437,0.008847813900235655,,
483,True,,,,,0.0,,,,,,0.002337896265089512,0.045511357486248016,4.9171820137416944e-05,0.0069136181846261024,0.0,0.0,0.0,0.0,8.050110045587644e-05,0.00884303615297844,,
484,True,,,,,0.0,,,,,,0.002635276410728693,0.04395376890897751,9.386848250869662e-05,0.007077587768435478,0.0,0.0,0.0,0.0,7.261468999786302e-05,0.008838249981124147,,
485,True,,,,,0.0,,,,,,0.008178811520338058,0.07776468992233276,5.6502711231587455e-05,0.01598353125154972,0.0,0.0,0.0,0.0,0.00011928211461054161,0.00883345539673414,,
486,True,,,,,0.0,,,,,,0.005260427948087454,0.05817388370633125,6.910742376931012e-05,0.011112370528280735,0.0,0.0,0.0,0.0,8.669275848660618e-05,0.008828652411890982,,
487,True,,,,,0.0,,,,,,0.00478214118629694,0.05941227450966835,3.24888969771564e-05,0.010739613324403763,0.0,0.0,0.0,0.0,8.14666782389395e-05,0.008823841038698401,,
488,True,,,,,0.0,,,,,,0.002774379914626479,0.06021415442228317,4.280319990357384e-05,0.008817196823656559,0.0,0.0,0.0,0.0,0.00010071794531540945,0.008819021289281269,,
