candidate,source,method,bits,clip,step,psnr,ssim,psnr_p05,min_psnr,quality_violation_fraction,target_mse,feasible,semantic_lowpass_mse,generated_reference_mse,natural_validation_mse,natural_validation_lpips,natural_validation_residual,natural_validation_spectral,selection_objective
natural_residual_w4_c1.0_step0,rtn_fallback,natural_residual,4,1.0,0,33.350563049316406,0.943604588508606,29.569313049316406,28.79359245300293,0.0,0.004609984279966284,True,8.52526811286225e-05,0.0005406601558206603,0.004609984279966284,0.08563281597889727,0.031471448441038774,,0.044815219681152034
natural_residual_w4_c1.0_step100,natural_residual,natural_residual,4,1.0,100,31.1936092376709,0.8862593770027161,26.035242080688477,25.507980346679688,0.44999998807907104,0.003961416695574371,False,4.8521765984332886e-05,0.0009559309444739483,0.003961416695574371,0.07063976769131841,0.02577289575458508,,0.03689533275125996
natural_residual_w4_c1.0_step200,natural_residual,natural_residual,4,1.0,200,30.427440643310547,0.8624047040939331,24.993698120117188,24.68877601623535,0.699999988079071,0.003989208626762775,False,5.8926970996253655e-05,0.001162008311075624,0.003989208626762775,0.0668679169320967,0.025305351446036184,,0.03609920570800113
natural_residual_w4_c1.0_step300,natural_residual,natural_residual,4,1.0,300,30.012313842773438,0.846459686756134,24.34644317626953,24.187454223632812,0.699999988079071,0.003943966238438179,False,5.831440848851344e-05,0.00129344975866843,0.003943966238438179,0.06427247040483053,0.024889081939022617,,0.035376924034920876
natural_residual_w4_c1.0_step400,natural_residual,natural_residual,4,1.0,400,29.81118392944336,0.8367961049079895,24.212690353393555,23.843338012695312,0.699999988079071,0.003944411460565789,False,6.154701595733059e-05,0.0013636062925797888,0.003944411460565789,0.0627314083139936,0.02476286760406765,,0.035103513927947465
natural_residual_w4_c1.0_step500,natural_residual,natural_residual,4,1.0,500,29.808547973632812,0.833304762840271,24.059118270874023,23.632617950439453,0.75,0.003883384039511384,False,5.422078611445613e-05,0.0013733718296862207,0.003883384039511384,0.06209580909853685,0.024533681952732422,,0.0347350884743264
natural_residual_w4_c1.0_step600,natural_residual,natural_residual,4,1.0,600,29.77799415588379,0.8306690454483032,24.017051696777344,23.663558959960938,0.75,0.0038759863954851426,False,5.068423324701143e-05,0.0013826308873831294,0.0038759863954851426,0.061134160594519926,0.024369934435526375,,0.034460705356957534
natural_residual_w4_c1.0_step700,natural_residual,natural_residual,4,1.0,700,29.72572898864746,0.8272867202758789,23.896825790405273,23.579875946044922,0.75,0.0038830698810556896,False,5.047258455306292e-05,0.0014121799831627868,0.0038830698810556896,0.06039970002893824,0.024281282195261156,,0.03430526724831679
natural_residual_w4_c1.0_step800,natural_residual,natural_residual,4,1.0,800,29.757427215576172,0.8282808065414429,24.000394821166992,23.67642593383789,0.75,0.003835540483223099,False,5.2118631901976184e-05,0.0013900653197197244,0.003835540483223099,0.06025287578086136,0.02416386512908275,,0.03412893045419594
natural_residual_w4_c1.0_step900,natural_residual,natural_residual,4,1.0,900,29.753976821899414,0.828773021697998,23.965055465698242,23.653846740722656,0.75,0.0038389175133488607,False,5.624913610517979e-05,0.0013954292109701783,0.0038389175133488607,0.05983562813344179,0.02412227473001849,,0.03405725332892189
natural_residual_w4_c1.0_step1000,natural_residual,natural_residual,4,1.0,1000,29.73284339904785,0.827172577381134,23.943273544311523,23.592432022094727,0.75,0.0038494102519166518,False,5.262839149509091e-05,0.001406786909501534,0.0038494102519166518,0.0595810708218778,0.02412593336396185,,0.03403870748105647
