candidate,source,method,bits,clip,step,psnr,ssim,psnr_p05,min_psnr,quality_violation_fraction,target_mse,feasible,semantic_lowpass_mse,generated_reference_mse,natural_validation_mse,natural_validation_lpips,natural_validation_residual,natural_validation_spectral,selection_objective
natural_residual_w4_c1.0_step0,rtn_fallback,natural_residual,4,1.0,0,33.350563049316406,0.943604588508606,29.569313049316406,28.79359245300293,0.0,0.004609984279966284,True,8.52526811286225e-05,0.0005406601558206603,0.004609984279966284,0.08563281597889727,0.031471448441038774,,0.0446873406594591
natural_residual_w4_c1.0_step100,natural_residual,natural_residual,4,1.0,100,31.00555419921875,0.8855286836624146,25.941829681396484,25.462604522705078,0.05000000074505806,0.003983055415517356,True,6.666494182354654e-05,0.0009806648798985408,0.003983055415517356,0.07016380406275857,0.025807244925545092,,0.036840013218250076
natural_residual_w4_c1.0_step200,natural_residual,natural_residual,4,1.0,200,30.351552963256836,0.8618537187576294,24.907907485961914,24.64630126953125,0.25,0.003976654921956424,True,7.303078582481249e-05,0.001182484313903842,0.003976654921956424,0.06689295973774279,0.025295611573767474,,0.035998077862410584
natural_residual_w4_c1.0_step300,natural_residual,natural_residual,4,1.0,300,29.92336654663086,0.84623783826828,24.330547332763672,24.198110580444336,0.3499999940395355,0.0039281420321088945,True,7.850203019188484e-05,0.001309301883156877,0.0039281420321088945,0.06449159456678899,0.024900478402173576,,0.03531703090605731
natural_residual_w4_c1.0_step400,natural_residual,natural_residual,4,1.0,400,29.738239288330078,0.8359646797180176,24.130889892578125,23.803579330444336,0.3499999940395355,0.003951954790551326,True,6.985759837334627e-05,0.0013790682321996428,0.003951954790551326,0.06270085350843146,0.024795011038349912,,0.03505197997893106
natural_residual_w4_c1.0_step500,natural_residual,natural_residual,4,1.0,500,29.721439361572266,0.8318767547607422,23.977575302124023,23.601245880126953,0.3499999940395355,0.003874625712796842,True,7.333706716963206e-05,0.0013986743622808717,0.003874625712796842,0.0621266445996298,0.024535773624052126,,0.034659732330396764
natural_residual_w4_c1.0_step600,natural_residual,natural_residual,4,1.0,600,29.708847045898438,0.8299859762191772,23.987409591674805,23.66788673400879,0.3499999940395355,0.0038480522363641967,True,6.561244617842021e-05,0.001395371118269395,0.0038480522363641967,0.06150973651892855,0.02436193592359359,,0.034393768034939855
natural_residual_w4_c1.0_step700,natural_residual,natural_residual,4,1.0,700,29.644283294677734,0.8264555931091309,23.860301971435547,23.557350158691406,0.4000000059604645,0.0038823929823479375,True,6.312538798738387e-05,0.001429301490134094,0.0038823929823479375,0.06034482990799006,0.024276823553179838,,0.034225262220320476
natural_residual_w4_c1.0_step800,natural_residual,natural_residual,4,1.0,800,29.694107055664062,0.8277807235717773,23.96513557434082,23.65796661376953,0.3499999940395355,0.0038289647309142083,True,6.860552484795334e-05,0.0014062529473449104,0.0038289647309142083,0.060196973878191784,0.024165749420092197,,0.03404871430124956
natural_residual_w4_c1.0_step900,natural_residual,natural_residual,4,1.0,900,29.695842742919922,0.8286088705062866,23.93812370300293,23.634658813476562,0.3499999940395355,0.003835653653254667,True,6.515467330245884e-05,0.0014075976869207807,0.003835653653254667,0.059810930979438126,0.02413989447586573,,0.03398921856371544
natural_residual_w4_c1.0_step1000,natural_residual,natural_residual,4,1.0,1000,29.6613712310791,0.8273171186447144,23.8824462890625,23.568391799926758,0.4000000059604645,0.003838446644465421,True,7.00239987054374e-05,0.0014233968846383504,0.003838446644465421,0.05971804135333514,0.024128702541020175,,0.03397396532017183
